   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850079E+003   6.02341784E-002   2.84783155E+003   2.84777131E+003  -7.06981666E-002  -1.66703628E+002  -1.66632930E+002   2.84778744E+003  -5.45761302E-002   2.84784201E+003   4.41121420E-002  -1.66687506E+002  -1.66643394E+002
       2       1     1.19999997E+001   7.18828470E+003   6.53856086E-002   2.84771718E+003   2.84765180E+003  -7.58475610E-002  -1.66759213E+002  -1.66683366E+002   2.84766663E+003  -6.10144031E-002   2.84772764E+003   5.05524508E-002  -1.66744380E+002  -1.66693828E+002
       3       1     1.19999997E+001   7.18806553E+003   7.06099075E-002   2.84760118E+003   2.84753057E+003  -8.10718769E-002  -1.66815592E+002  -1.66734520E+002   2.84754410E+003  -6.75452732E-002   2.84761164E+003   5.70833038E-002  -1.66802066E+002  -1.66744982E+002
       4       1     1.19999997E+001   7.18784476E+003   7.58722934E-002   2.84748433E+003   2.84740846E+003  -8.63344301E-002  -1.66872385E+002  -1.66786050E+002   2.84742067E+003  -7.41239514E-002   2.84749479E+003   6.36618148E-002  -1.66860174E+002  -1.66796513E+002
       5       1     1.19999997E+001   7.18762235E+003   8.11752602E-002   2.84736662E+003   2.84728544E+003  -9.16373256E-002  -1.66929598E+002  -1.66837961E+002   2.84729633E+003  -8.07521465E-002   2.84737708E+003   7.02900812E-002  -1.66918713E+002  -1.66848423E+002
       6       1     1.19999997E+001   7.18739831E+003   8.65176715E-002   2.84724803E+003   2.84716152E+003  -9.69792207E-002  -1.66987233E+002  -1.66890254E+002   2.84717107E+003  -8.74289288E-002   2.84725849E+003   7.69673796E-002  -1.66977683E+002  -1.66900716E+002
       7       1     1.19999997E+001   7.18717266E+003   9.18981272E-002   2.84712860E+003   2.84703670E+003  -1.02359259E-001  -1.67045282E+002  -1.66942923E+002   2.84704491E+003  -9.41532180E-002   2.84713906E+003   8.36920865E-002  -1.67037076E+002  -1.66953384E+002
       8       1     1.19999997E+001   7.18694536E+003   9.73184791E-002   2.84700829E+003   2.84691097E+003  -1.07778285E-001  -1.67103757E+002  -1.66995979E+002   2.84691782E+003  -1.00925527E-001   2.84701875E+003   9.04657211E-002  -1.67096905E+002  -1.67006439E+002
       9       1     1.19999997E+001   7.18671645E+003   1.02777524E-001   2.84688713E+003   2.84678435E+003  -1.13235951E-001  -1.67162646E+002  -1.67049410E+002   2.84678984E+003  -1.07746094E-001   2.84689759E+003   9.72876668E-002  -1.67157156E+002  -1.67059868E+002
      10       1     1.19999997E+001   7.18648594E+003   1.08274817E-001   2.84676512E+003   2.84665684E+003  -1.18731871E-001  -1.67221949E+002  -1.67103217E+002   2.84666096E+003  -1.14614674E-001   2.84677557E+003   1.04157619E-001  -1.67217832E+002  -1.67113674E+002
      11       1     1.19999997E+001   7.18625381E+003   1.13810481E-001   2.84664225E+003   2.84652844E+003  -1.24266064E-001  -1.67281667E+002  -1.67157401E+002   2.84653117E+003  -1.21530904E-001   2.84665270E+003   1.11075321E-001  -1.67278932E+002  -1.67167856E+002
      12       1     1.19999997E+001   7.18602010E+003   1.19384420E-001   2.84651854E+003   2.84639915E+003  -1.29838544E-001  -1.67341795E+002  -1.67211957E+002   2.84640050E+003  -1.28494551E-001   2.84652899E+003   1.18040428E-001  -1.67340451E+002  -1.67222411E+002
      13       1     1.19999997E+001   7.18578478E+003   1.24996493E-001   2.84639398E+003   2.84626899E+003  -1.35449454E-001  -1.67402335E+002  -1.67266885E+002   2.84626893E+003  -1.35506160E-001   2.84640443E+003   1.25053200E-001  -1.67402391E+002  -1.67277338E+002
      14       1     1.19999997E+001   7.18554786E+003   1.30646798E-001   2.84626857E+003   2.84613793E+003  -1.41098710E-001  -1.67463288E+002  -1.67322190E+002   2.84613646E+003  -1.42565567E-001   2.84627902E+003   1.32113655E-001  -1.67464755E+002  -1.67332642E+002
      15       1     1.19999997E+001   7.18530932E+003   1.36336463E-001   2.84614230E+003   2.84600597E+003  -1.46787019E-001  -1.67524661E+002  -1.67377874E+002   2.84600308E+003  -1.49674029E-001   2.84615275E+003   1.39223472E-001  -1.67527548E+002  -1.67388324E+002
      16       1     1.19999997E+001   7.18506915E+003   1.42065566E-001   2.84601517E+003   2.84587311E+003  -1.52514952E-001  -1.67586451E+002  -1.67433936E+002   2.84586879E+003  -1.56831506E-001   2.84602562E+003   1.46382119E-001  -1.67590768E+002  -1.67444386E+002
      17       1     1.19999997E+001   7.18482739E+003   1.47833066E-001   2.84588720E+003   2.84573936E+003  -1.58281505E-001  -1.67648655E+002  -1.67490373E+002   2.84573361E+003  -1.64037117E-001   2.84589764E+003   1.53588678E-001  -1.67654410E+002  -1.67500822E+002
      18       1     1.19999997E+001   7.18458401E+003   1.53639476E-001   2.84575836E+003   2.84560472E+003  -1.64086715E-001  -1.67711274E+002  -1.67547187E+002   2.84559752E+003  -1.71290757E-001   2.84576881E+003   1.60843518E-001  -1.67718478E+002  -1.67557634E+002
      19       1     1.19999997E+001   7.18433898E+003   1.59485139E-001   2.84562866E+003   2.84546917E+003  -1.69930470E-001  -1.67774318E+002  -1.67604388E+002   2.84546051E+003  -1.78593565E-001   2.84563910E+003   1.68148234E-001  -1.67782981E+002  -1.67614833E+002
      20       1     1.19999997E+001   7.18409233E+003   1.65369492E-001   2.84549809E+003   2.84533272E+003  -1.75812921E-001  -1.67837779E+002  -1.67661966E+002   2.84532259E+003  -1.85945031E-001   2.84550853E+003   1.75501601E-001  -1.67847911E+002  -1.67672410E+002
      21       1     1.19999997E+001   7.18384406E+003   1.71293262E-001   2.84536666E+003   2.84519537E+003  -1.81734468E-001  -1.67901659E+002  -1.67719924E+002   2.84518376E+003  -1.93344866E-001   2.84537711E+003   1.82903661E-001  -1.67913269E+002  -1.67730365E+002
      22       1     1.19999997E+001   7.18359415E+003   1.77256857E-001   2.84523437E+003   2.84505712E+003  -1.87695220E-001  -1.67965960E+002  -1.67778264E+002   2.84504402E+003  -2.00792969E-001   2.84524481E+003   1.90354606E-001  -1.67979057E+002  -1.67788703E+002
      23       1     1.19999997E+001   7.18334266E+003   1.83259149E-001   2.84510124E+003   2.84491798E+003  -1.93694639E-001  -1.68030672E+002  -1.67836977E+002   2.84490338E+003  -2.08288852E-001   2.84511167E+003   1.97853363E-001  -1.68045266E+002  -1.67847413E+002
      24       1     1.19999997E+001   7.18308956E+003   1.89299670E-001   2.84496725E+003   2.84477795E+003  -1.99732073E-001  -1.68095797E+002  -1.67896065E+002   2.84476185E+003  -2.15832076E-001   2.84497768E+003   2.05399674E-001  -1.68111897E+002  -1.67906497E+002
      25       1     1.19999997E+001   7.18283485E+003   1.95379128E-001   2.84483241E+003   2.84463704E+003  -2.05808017E-001  -1.68161335E+002  -1.67955527E+002   2.84461942E+003  -2.23423341E-001   2.84484284E+003   2.12994451E-001  -1.68178951E+002  -1.67965956E+002
      26       1     1.19999997E+001   7.18257853E+003   2.01498151E-001   2.84469672E+003   2.84449522E+003  -2.11923344E-001  -1.68227291E+002  -1.68015368E+002   2.84447608E+003  -2.31064529E-001   2.84470715E+003   2.20639336E-001  -1.68246433E+002  -1.68025793E+002
      27       1     1.19999997E+001   7.18232061E+003   2.07656090E-001   2.84456018E+003   2.84435252E+003  -2.18077329E-001  -1.68293660E+002  -1.68075583E+002   2.84433185E+003  -2.38754375E-001   2.84457060E+003   2.28333135E-001  -1.68314337E+002  -1.68086004E+002
      28       1     1.19999997E+001   7.18206109E+003   2.13852961E-001   2.84442279E+003   2.84420894E+003  -2.24270074E-001  -1.68360441E+002  -1.68136171E+002   2.84418671E+003  -2.46492524E-001   2.84443321E+003   2.36075411E-001  -1.68382664E+002  -1.68146588E+002
      29       1     1.19999997E+001   7.18179996E+003   2.20089348E-001   2.84428454E+003   2.84406445E+003  -2.30501730E-001  -1.68427639E+002  -1.68197138E+002   2.84404068E+003  -2.54279729E-001   2.84429496E+003   2.43867347E-001  -1.68451417E+002  -1.68207550E+002
      30       1     1.19999997E+001   7.18153720E+003   2.26364950E-001   2.84414544E+003   2.84391907E+003  -2.36771593E-001  -1.68495256E+002  -1.68258485E+002   2.84389373E+003  -2.62114077E-001   2.84415584E+003   2.51707433E-001  -1.68520599E+002  -1.68268891E+002
      31       1     1.19999997E+001   7.18127283E+003   2.32679122E-001   2.84400548E+003   2.84377280E+003  -2.43079950E-001  -1.68563286E+002  -1.68320206E+002   2.84374588E+003  -2.69996771E-001   2.84401588E+003   2.59595943E-001  -1.68590203E+002  -1.68330607E+002
      32       1     1.19999997E+001   7.18100687E+003   2.39031704E-001   2.84386467E+003   2.84362564E+003  -2.49426293E-001  -1.68631730E+002  -1.68382304E+002   2.84359714E+003  -2.77927640E-001   2.84387506E+003   2.67533051E-001  -1.68660231E+002  -1.68392698E+002
      33       1     1.19999997E+001   7.18073930E+003   2.45423401E-001   2.84372301E+003   2.84347759E+003  -2.55811412E-001  -1.68700587E+002  -1.68444776E+002   2.84344749E+003  -2.85906805E-001   2.84373340E+003   2.75518793E-001  -1.68730683E+002  -1.68455164E+002
      34       1     1.19999997E+001   7.18047012E+003   2.51853244E-001   2.84358050E+003   2.84332865E+003  -2.62234586E-001  -1.68769858E+002  -1.68507623E+002   2.84329695E+003  -2.93933778E-001   2.84359088E+003   2.83552437E-001  -1.68801557E+002  -1.68518005E+002
      35       1     1.19999997E+001   7.18019933E+003   2.58322101E-001   2.84343714E+003   2.84317882E+003  -2.68696716E-001  -1.68839545E+002  -1.68570848E+002   2.84314550E+003  -3.02009477E-001   2.84344751E+003   2.91634862E-001  -1.68872858E+002  -1.68581223E+002
      36       1     1.19999997E+001   7.17992691E+003   2.64830457E-001   2.84329291E+003   2.84302808E+003  -2.75198257E-001  -1.68909654E+002  -1.68634455E+002   2.84299314E+003  -3.10134448E-001   2.84330327E+003   2.99766649E-001  -1.68944590E+002  -1.68644823E+002
      37       1     1.19999997E+001   7.17965285E+003   2.71378790E-001   2.84314781E+003   2.84287643E+003  -2.81740228E-001  -1.68980185E+002  -1.68698445E+002   2.84283986E+003  -3.18309563E-001   2.84315817E+003   3.07948125E-001  -1.69016755E+002  -1.68708807E+002
      38       1     1.19999997E+001   7.17937711E+003   2.77967837E-001   2.84300181E+003   2.84272384E+003  -2.88322828E-001  -1.69051151E+002  -1.68762828E+002   2.84268563E+003  -3.26535582E-001   2.84301217E+003   3.16180592E-001  -1.69089364E+002  -1.68773183E+002
      39       1     1.19999997E+001   7.17909971E+003   2.84596336E-001   2.84285494E+003   2.84257034E+003  -2.94944352E-001  -1.69122543E+002  -1.68827599E+002   2.84253048E+003  -3.34810740E-001   2.84286529E+003   3.24462724E-001  -1.69162409E+002  -1.68837947E+002
      40       1     1.19999997E+001   7.17882066E+003   2.91264727E-001   2.84270719E+003   2.84241593E+003  -3.01605860E-001  -1.69194362E+002  -1.68892756E+002   2.84237440E+003  -3.43135774E-001   2.84271753E+003   3.32794641E-001  -1.69235892E+002  -1.68903097E+002
      41       1     1.19999997E+001   7.17853996E+003   2.97972045E-001   2.84255857E+003   2.84226059E+003  -3.08306518E-001  -1.69266607E+002  -1.68958301E+002   2.84221739E+003  -3.51510061E-001   2.84256890E+003   3.41175588E-001  -1.69309811E+002  -1.68968635E+002
      42       1     1.19999997E+001   7.17825759E+003   3.04721545E-001   2.84240906E+003   2.84210434E+003  -3.15048055E-001  -1.69339283E+002  -1.69024235E+002   2.84205945E+003  -3.59934426E-001   2.84241938E+003   3.49607915E-001  -1.69384169E+002  -1.69034561E+002
      43       1     1.19999997E+001   7.17797358E+003   3.11510741E-001   2.84225868E+003   2.84194717E+003  -3.21828602E-001  -1.69412380E+002  -1.69090551E+002   2.84190059E+003  -3.68406909E-001   2.84226900E+003   3.58089048E-001  -1.69458958E+002  -1.69100869E+002
      44       1     1.19999997E+001   7.17768797E+003   3.18339690E-001   2.84210745E+003   2.84178911E+003  -3.28647090E-001  -1.69485893E+002  -1.69157246E+002   2.84174084E+003  -3.76926485E-001   2.84211776E+003   3.66619085E-001  -1.69534172E+002  -1.69167553E+002
