    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850079E+003   3.32433759E-021   7.71868184E-021  -1.19999997E+001   1.44239290E-021  -1.38291093E-020  -6.91455467E-021  -6.98629542E+003  -6.98629012E+003  -1.41660938E+004  -2.04124388E+002  -6.98909462E-005  -3.60545174E-003   4.35144170E-004   1.19996234E+001   0.00000000E+000   7.67603251E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828470E+003  -1.48601045E-021  -7.07039618E-021  -1.19999997E+001  -4.55376643E-021   2.93868574E-020  -6.91455467E-021  -6.98636828E+003  -6.98636521E+003  -1.41659459E+004  -2.04189706E+002   4.15986216E-003  -9.41471264E-003   8.76540326E-004   1.19992417E+001   0.00000000E+000   7.73003923E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806553E+003  -8.35729376E-021  -7.00050391E-021  -1.19999997E+001   1.60325262E-020  -1.72863867E-021   5.18591600E-021  -6.98644218E+003  -6.98644137E+003  -1.41657958E+004  -2.04255957E+002   8.45172263E-003  -1.53051928E-002   1.32423941E-003   1.19988545E+001   0.00000000E+000   7.78406215E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784476E+003  -7.91057403E-021   1.21858792E-021  -1.19999997E+001   1.32326544E-020   3.45727734E-021  -2.24723027E-020  -6.98651661E+003  -6.98651809E+003  -1.41656447E+004  -2.04322694E+002   1.27750210E-002  -2.12386377E-002   1.77522354E-003   1.19984644E+001   0.00000000E+000   7.83810325E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762235E+003   2.26926556E-020  -2.05849540E-020  -1.19999997E+001   7.65754011E-021  -2.93868574E-020   2.24723027E-020  -6.98659161E+003  -6.98659538E+003  -1.41654924E+004  -2.04389924E+002   1.71315821E-002  -2.72168622E-002   2.22953985E-003   1.19980715E+001   0.00000000E+000   7.89216734E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739831E+003   1.01626102E-020   4.19613479E-021  -1.19999997E+001  -3.61187913E-021   3.45727734E-021   5.18591600E-021  -6.98666715E+003  -6.98667323E+003  -1.41653390E+004  -2.04457650E+002   2.15201320E-002  -3.32393509E-002   2.68720947E-003   1.19976758E+001   0.00000000E+000   7.94625658E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717266E+003   6.47743614E-021  -7.92269423E-021  -1.19999997E+001  -1.11069307E-020   1.21004707E-020   2.24723027E-020  -6.98674324E+003  -6.98675165E+003  -1.41651845E+004  -2.04525862E+002   2.59400660E-002  -3.93045603E-002   3.14815953E-003   1.19972771E+001   0.00000000E+000   8.00036254E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694536E+003  -2.48479939E-020   8.96583598E-021  -1.19999997E+001  -1.10093888E-020  -2.59295800E-020   1.03718320E-020  -6.98681988E+003  -6.98683064E+003  -1.41650289E+004  -2.04594575E+002   3.03919960E-002  -4.54139271E-002   3.61249744E-003   1.19968756E+001   0.00000000E+000   8.05449717E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671645E+003   1.41438389E-021  -7.04712514E-021  -1.19999997E+001  -1.02191392E-020   1.72863867E-020   3.28441347E-020  -6.98689707E+003  -6.98691019E+003  -1.41648721E+004  -2.04663773E+002   3.48756672E-002  -5.15668690E-002   4.08011342E-003   1.19964712E+001   0.00000000E+000   8.10864724E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648594E+003   4.77736369E-021  -7.91500536E-021  -1.19999997E+001  -3.97322992E-021   3.45727734E-021   1.03718320E-020  -6.98697480E+003  -6.98699029E+003  -1.41647143E+004  -2.04733459E+002   3.93907320E-002  -5.77631373E-002   4.55102681E-003   1.19960640E+001   0.00000000E+000   8.16281480E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
