   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996234E+001   1.00002270E+000   4.35144170E-004   1.19999997E+001   0.00000000E+000   3.32433759E-021   7.71868184E-021  -1.19999997E+001   1.44239290E-021  -1.38291093E-020  -6.91455467E-021   1.23663237E-004   1.27229056E-004  -2.50892293E-004   1.25446362E-004  -7.77615014E-006   1.03039980E-005
       2       1     1.19992417E+001   1.00002270E+000   8.76540326E-004   1.19999997E+001   0.00000000E+000  -1.48601045E-021  -7.07039618E-021  -1.19999997E+001  -4.55376643E-021   2.93868574E-020  -6.91455467E-021   2.49099794E-004   2.56289407E-004  -5.05389201E-004   2.52695034E-004  -1.56635302E-005   2.07585021E-005
       3       1     1.19988545E+001   1.00002270E+000   1.32423941E-003   1.19999997E+001   0.00000000E+000  -8.35729376E-021  -7.00050391E-021  -1.19999997E+001   1.60325262E-020  -1.72863867E-021   5.18591600E-021   3.76325630E-004   3.87194589E-004  -7.63520219E-004   3.81760764E-004  -2.36663122E-005   3.13594707E-005
       4       1     1.19984644E+001   1.00002270E+000   1.77522354E-003   1.19999997E+001   0.00000000E+000  -7.91057403E-021   1.21858792E-021  -1.19999997E+001   1.32326544E-020   3.45727734E-021  -2.24723027E-020   5.04484822E-004   5.19060504E-004  -1.02354533E-003   5.11773541E-004  -3.17276963E-005   4.20377754E-005
       5       1     1.19980715E+001   1.00002270E+000   2.22953985E-003   1.19999997E+001   0.00000000E+000   2.26926556E-020  -2.05849540E-020  -1.19999997E+001   7.65754011E-021  -2.93868574E-020   2.24723027E-020   6.33591987E-004   6.51899557E-004  -1.28549154E-003   6.42746874E-004  -3.98510152E-005   5.27967333E-005
       6       1     1.19976758E+001   1.00002270E+000   2.68720947E-003   1.19999997E+001   0.00000000E+000   1.01626102E-020   4.19613479E-021  -1.19999997E+001  -3.61187913E-021   3.45727734E-021   5.18591600E-021   7.63652993E-004   7.85718196E-004  -1.54937119E-003   7.74686923E-004  -4.80340182E-005   6.36353260E-005
       7       1     1.19972771E+001   1.00002270E+000   3.14815953E-003   1.19999997E+001   0.00000000E+000   6.47743614E-021  -7.92269423E-021  -1.19999997E+001  -1.11069307E-020   1.21004707E-020   2.24723027E-020   8.94646401E-004   9.20495885E-004  -1.81514229E-003   9.07572699E-004  -5.62755056E-005   7.45508282E-005
       8       1     1.19968756E+001   1.00002270E+000   3.61249744E-003   1.19999997E+001   0.00000000E+000  -2.48479939E-020   8.96583598E-021  -1.19999997E+001  -1.10093888E-020  -2.59295800E-020   1.03718320E-020   1.02660508E-003   1.05626172E-003  -2.08286679E-003   1.04143518E-003  -6.45766786E-005   8.55457815E-005
       9       1     1.19964712E+001   1.00002270E+000   4.08011342E-003   1.19999997E+001   0.00000000E+000   1.41438389E-021  -7.04712514E-021  -1.19999997E+001  -1.02191392E-020   1.72863867E-020   3.28441347E-020   1.15949528E-003   1.19298602E-003  -2.35248130E-003   1.17624267E-003  -7.29370388E-005   9.66191552E-005
      10       1     1.19960640E+001   1.00002270E+000   4.55102681E-003   1.19999997E+001   0.00000000E+000   4.77736369E-021  -7.91500536E-021  -1.19999997E+001  -3.97322992E-021   3.45727734E-021   1.03718320E-020   1.29332234E-003   1.33067468E-003  -2.62399702E-003   1.31200076E-003  -8.13559610E-005   1.07770485E-004
      11       1     1.19956539E+001   1.00002270E+000   5.02522927E-003   1.19999997E+001   0.00000000E+000   1.06110708E-020   2.71447653E-021  -1.19999997E+001   7.72706971E-021  -1.55577480E-020   6.91455467E-021   1.42808455E-003   1.46932460E-003  -2.89740915E-003   1.44870706E-003  -8.98335301E-005   1.18999305E-004
      12       1     1.19952410E+001   1.00002270E+000   5.50269093E-003   1.19999997E+001   0.00000000E+000   1.31947969E-020  -8.92244593E-021  -1.19999997E+001   5.91963655E-021   2.76582187E-020  -3.45727734E-020   1.56377346E-003   1.60892699E-003  -3.17270045E-003   1.58635295E-003  -9.83698408E-005   1.30305000E-004
      13       1     1.19948253E+001   1.00002270E+000   5.98341618E-003   1.19999997E+001   0.00000000E+000   2.91320034E-021   1.43703904E-020  -1.19999997E+001   1.85020995E-021   1.72863867E-021  -6.91455467E-021   1.70038937E-003   1.74948404E-003  -3.44987342E-003   1.72493967E-003  -1.06965097E-004   1.41688005E-004
      14       1     1.19944068E+001   1.00002270E+000   6.46743145E-003   1.19999997E+001   0.00000000E+000  -2.84459394E-021   5.30833135E-021  -1.19999997E+001  -2.29103296E-020  -3.63014120E-020  -2.24723027E-020   1.83794030E-003   1.89100305E-003  -3.72894335E-003   1.86447487E-003  -1.15619145E-004   1.53148368E-004
      15       1     1.19939853E+001   1.00002270E+000   6.95477128E-003   1.19999997E+001   0.00000000E+000  -5.13558882E-022  -3.43341281E-021  -1.19999997E+001  -4.40126613E-021   0.00000000E+000   1.90150253E-020   1.97643596E-003   2.03349409E-003  -4.00993006E-003   2.00496847E-003  -1.24332903E-004   1.64688945E-004
      16       1     1.19935611E+001   1.00002270E+000   7.44542708E-003   1.19999997E+001   0.00000000E+000   1.29669529E-020   1.10238962E-020  -1.19999997E+001  -1.15716890E-020   4.66732440E-020  -3.11154960E-020   2.11587405E-003   2.17695453E-003  -4.29282859E-003   2.14641797E-003  -1.33107503E-004   1.76308668E-004
      17       1     1.19931340E+001   1.00002270E+000   7.93935859E-003   1.19999997E+001   0.00000000E+000   6.42739910E-021  -1.38494723E-020  -1.19999997E+001  -3.80016427E-021   6.91455467E-021  -1.21004707E-020   2.25624276E-003   2.32137302E-003  -4.57761578E-003   2.28881181E-003  -1.41941336E-004   1.88006103E-004
      18       1     1.19927040E+001   1.00002270E+000   8.43658969E-003   1.19999997E+001   0.00000000E+000  -2.82987561E-021  -1.09743339E-020  -1.19999997E+001   9.26427119E-021  -6.56882694E-020  -1.38291093E-020   2.39754985E-003   2.46675556E-003  -4.86430541E-003   2.43215687E-003  -1.50834395E-004   1.99781901E-004
      19       1     1.19922712E+001   1.00002270E+000   8.93720357E-003   1.19999997E+001   0.00000000E+000   7.14585400E-021  -1.55026202E-020  -1.19999997E+001  -1.34626151E-020  -5.18591600E-021  -2.07436640E-020   2.53981819E-003   2.61312727E-003  -5.15294546E-003   2.57647715E-003  -1.59786153E-004   2.11638934E-004
      20       1     1.19918354E+001   1.00002270E+000   9.44112645E-003   1.19999997E+001   0.00000000E+000  -2.58770899E-020   1.37166381E-020  -1.19999997E+001  -6.35426246E-021   0.00000000E+000  -2.59295800E-020   2.68302642E-003   2.76046694E-003  -5.44349336E-003   2.72175135E-003  -1.68797132E-004   2.23574983E-004
      21       1     1.19913968E+001   1.00002270E+000   9.94836850E-003   1.19999997E+001   0.00000000E+000   2.05542249E-020   1.96673533E-020  -1.19999997E+001   3.35140033E-021   2.42009414E-020   1.90150253E-020   2.82717890E-003   2.90877608E-003  -5.73595497E-003   2.86798241E-003  -1.77868033E-004   2.35590042E-004
      22       1     1.19909554E+001   1.00002270E+000   1.04589543E-002   1.19999997E+001   0.00000000E+000   1.13207685E-020   5.86022910E-021  -1.19999997E+001   1.19920417E-020  -2.76582187E-020   4.32159667E-020   2.97228346E-003   3.05806107E-003  -6.03034452E-003   3.01517743E-003  -1.86999018E-004   2.47684431E-004
      23       1     1.19905111E+001   1.00002270E+000   1.09728026E-002   1.19999997E+001   0.00000000E+000  -5.49721656E-021   5.37259875E-021  -1.19999997E+001   1.90156518E-020   2.59295800E-020  -1.90150253E-020   3.11831573E-003   3.20829935E-003  -6.32661509E-003   3.16331297E-003  -1.96189339E-004   2.59856344E-004
      24       1     1.19900640E+001   1.00002270E+000   1.14899285E-002   1.19999997E+001   0.00000000E+000  -9.55583521E-021  -4.98028144E-021  -1.19999997E+001  -1.19999218E-020   3.45727734E-020   1.38291093E-020   3.26528008E-003   3.35949536E-003  -6.62477544E-003   3.31239340E-003  -2.05437887E-004   2.72105453E-004
      25       1     1.19896140E+001   1.00002270E+000   1.20103380E-002   1.19999997E+001   0.00000000E+000   6.42518344E-021  -6.58204706E-021  -1.19999997E+001   8.89712737E-021  -1.38291093E-020  -3.45727734E-021   3.41317820E-003   3.51165079E-003  -6.92482899E-003   3.46242044E-003  -2.14745360E-004   2.84433286E-004
      26       1     1.19891612E+001   1.00002270E+000   1.25340595E-002   1.19999997E+001   0.00000000E+000   1.07573573E-020   4.67280553E-021  -1.19999997E+001   5.89411192E-021   6.91455467E-021  -1.03718320E-020   3.56201646E-003   3.66477553E-003  -7.22679200E-003   3.61340220E-003  -2.24112982E-004   2.96842597E-004
      27       1     1.19887056E+001   1.00002270E+000   1.30610564E-002   1.19999997E+001   0.00000000E+000   1.10334710E-021   1.24710270E-020  -1.19999997E+001   8.84979067E-022  -3.45727734E-020   0.00000000E+000   3.71178520E-003   3.81885818E-003  -7.53064338E-003   3.76532815E-003  -2.33539702E-004   3.09331401E-004
      28       1     1.19882471E+001   1.00002270E+000   1.35913303E-002   1.19999997E+001   0.00000000E+000  -1.61516510E-020   1.83908812E-020  -1.19999997E+001   8.89179923E-021  -6.56882694E-020  -1.38291093E-020   3.86248543E-003   3.97389871E-003  -7.83638414E-003   3.91819879E-003  -2.43025789E-004   3.21898898E-004
      29       1     1.19877858E+001   1.00002270E+000   1.41249090E-002   1.19999997E+001   0.00000000E+000  -4.04252872E-021  -5.80450783E-021  -1.19999997E+001   1.04265575E-020   1.38291093E-020  -1.38291093E-020   4.01412491E-003   4.12990535E-003  -8.14403026E-003   4.07202211E-003  -2.52571275E-004   3.34547170E-004
      30       1     1.19873216E+001   1.00002270E+000   1.46618147E-002   1.19999997E+001   0.00000000E+000   2.27639261E-020   1.32037650E-020  -1.19999997E+001  -8.11493591E-021   2.07436640E-020  -4.14873280E-020   4.16671241E-003   4.28688234E-003  -8.45359475E-003   4.22680463E-003  -2.62175207E-004   3.47273663E-004
      31       1     1.19868546E+001   1.00002270E+000   1.52019968E-002   1.19999997E+001   0.00000000E+000  -3.75939872E-021   2.22467931E-020  -1.19999997E+001   1.14400252E-020   0.00000000E+000  -1.03718320E-020   4.32023063E-003   4.44481758E-003  -8.76504821E-003   4.38253163E-003  -2.71838044E-004   3.60078808E-004
      32       1     1.19863847E+001   1.00002269E+000   1.57454725E-002   1.19999997E+001   0.00000000E+000   5.04632928E-021  -2.02746294E-021  -1.19999997E+001   1.86396618E-020   3.45727734E-021  -2.42009414E-020   4.47468460E-003   4.60371606E-003  -9.07840065E-003   4.53920811E-003  -2.81558844E-004   3.72963018E-004
      33       1     1.19859121E+001   1.00002269E+000   1.62922262E-002   1.19999997E+001   0.00000000E+000   7.16587409E-021   2.77830871E-021  -1.19999997E+001   1.51440654E-020   3.45727734E-020   5.53164374E-020   4.63007059E-003   4.76357242E-003  -9.39364301E-003   4.69682956E-003  -2.91339009E-004   3.85926199E-004
      34       1     1.19854365E+001   1.00002269E+000   1.68422625E-002   1.19999997E+001   0.00000000E+000   1.09131394E-020   9.71736755E-021  -1.19999997E+001  -6.01558924E-021   2.07436640E-020   2.07436640E-020   4.78638934E-003   4.92438875E-003  -9.71077809E-003   4.85539737E-003  -3.01177400E-004   3.98967188E-004
      35       1     1.19849582E+001   1.00002269E+000   1.73956045E-002   1.19999997E+001   0.00000000E+000  -2.31498206E-020  -5.92135764E-022  -1.19999997E+001  -4.39840630E-021   3.45727734E-020   3.45727734E-021   4.94364735E-003   5.08617170E-003  -1.00298190E-002   5.01491813E-003  -3.11075448E-004   4.12087374E-004
      36       1     1.19844769E+001   1.00002269E+000   1.79522933E-002   1.19999997E+001   0.00000000E+000   1.14250102E-020   2.51079649E-020  -1.19999997E+001  -8.55319524E-021  -7.26028241E-020  -6.91455467E-021   5.10185643E-003   5.24893323E-003  -1.03507897E-002   5.17540371E-003  -3.21033848E-004   4.25287698E-004
