   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.80664654E+003   2.80682149E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80319930E+003   0.00000000E+000   2.80708023E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.82701469E+003   2.82711850E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82393489E+003   0.00000000E+000   2.82738307E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.85827173E+003   2.85849600E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85523435E+003   0.00000000E+000   2.85875928E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.85920143E+003   2.85945732E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85623621E+003   0.00000000E+000   2.85971335E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.86039809E+003   2.86064735E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85731178E+003   0.00000000E+000   2.86091007E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.86172200E+003   2.86194924E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85861370E+003   0.00000000E+000   2.86221547E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.86247970E+003   2.86274715E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85952159E+003   0.00000000E+000   2.86304796E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.86374455E+003   2.86413022E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86089593E+003   0.00000000E+000   2.86455402E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.86451146E+003   2.86492111E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86173809E+003   0.00000000E+000   2.86537531E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.86540298E+003   2.86579854E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86270255E+003   0.00000000E+000   2.86629644E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.86617907E+003   2.86658717E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86353382E+003   0.00000000E+000   2.86712088E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.86676688E+003   2.86720225E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86416400E+003   0.00000000E+000   2.86775584E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.86744790E+003   2.86790112E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86492946E+003   0.00000000E+000   2.86847506E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.86817523E+003   2.86864433E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86579543E+003   0.00000000E+000   2.86925218E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.86920366E+003   2.86958567E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86680529E+003   0.00000000E+000   2.87022697E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.87009837E+003   2.87049656E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86780188E+003   0.00000000E+000   2.87116850E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.87077871E+003   2.87112926E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86851891E+003   0.00000000E+000   2.87182837E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.87152555E+003   2.87188884E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86926989E+003   0.00000000E+000   2.87259578E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.87285553E+003   2.87303559E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87057602E+003   0.00000000E+000   2.87384167E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.87368367E+003   2.87383829E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87146992E+003   0.00000000E+000   2.87468071E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.87455600E+003   2.87464353E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87228897E+003   0.00000000E+000   2.87549804E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.87547349E+003   2.87558688E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87319384E+003   0.00000000E+000   2.87638649E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.87599235E+003   2.87608575E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87367495E+003   0.00000000E+000   2.87686015E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.87651162E+003   2.87666225E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87419730E+003   0.00000000E+000   2.87742282E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.87711419E+003   2.87717692E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87480947E+003   0.00000000E+000   2.87802795E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.87795842E+003   2.87795689E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87564690E+003   0.00000000E+000   2.87884166E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.87850772E+003   2.87844714E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87625644E+003   0.00000000E+000   2.87935839E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.87897773E+003   2.87891977E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87683519E+003   0.00000000E+000   2.87989672E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.87966211E+003   2.87947539E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87740744E+003   0.00000000E+000   2.88056490E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.88026750E+003   2.88017538E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87816200E+003   0.00000000E+000   2.88132677E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.88076208E+003   2.88065474E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87871446E+003   0.00000000E+000   2.88180813E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.88139034E+003   2.88113111E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87937409E+003   0.00000000E+000   2.88237270E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.88182189E+003   2.88156036E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87982014E+003   0.00000000E+000   2.88280799E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      34   0.00000000E+000   2.88231244E+003   2.88197107E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88043929E+003   0.00000000E+000   2.88330759E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      35   0.00000000E+000   2.88306397E+003   2.88262860E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88118785E+003   0.00000000E+000   2.88388613E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      36   0.00000000E+000   2.88400007E+003   2.88337079E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88204318E+003   0.00000000E+000   2.88454119E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      37   0.00000000E+000   2.88500572E+003   2.88423020E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88301343E+003   0.00000000E+000   2.88531402E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      38   0.00000000E+000   2.88649268E+003   2.88539042E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88434965E+003   0.00000000E+000   2.88644051E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      39   0.00000000E+000   2.88763817E+003   2.88635813E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88549223E+003   0.00000000E+000   2.88732922E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      40   0.00000000E+000   2.88872838E+003   2.88727548E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88655803E+003   0.00000000E+000   2.88815294E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      41   0.00000000E+000   2.88991703E+003   2.88822888E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88766897E+003   0.00000000E+000   2.88902153E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      42   0.00000000E+000   2.89089183E+003   2.88915936E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88856243E+003   0.00000000E+000   2.88996490E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      43   0.00000000E+000   2.89180576E+003   2.88982736E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88924145E+003   0.00000000E+000   2.89060870E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      44   0.00000000E+000   2.89241689E+003   2.89030106E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88973391E+003   0.00000000E+000   2.89115876E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      45   0.00000000E+000   2.89286452E+003   2.89065405E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.88992552E+003   0.00000000E+000   2.89163949E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      46   0.00000000E+000   2.77157665E+003   2.81322793E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.78502740E+003   0.00000000E+000   2.82401301E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      47   0.00000000E+000   2.66363713E+003   2.69231357E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67696475E+003   0.00000000E+000   2.74602868E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      48   0.00000000E+000   2.64273921E+003   2.67998981E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65420565E+003   0.00000000E+000   2.73841656E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      49   0.00000000E+000   2.64102162E+003   2.67856084E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65268220E+003   0.00000000E+000   2.73731308E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      50   0.00000000E+000   2.63938960E+003   2.67742819E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65157898E+003   0.00000000E+000   2.73600632E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      51   0.00000000E+000   2.63663520E+003   2.67616222E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65056354E+003   0.00000000E+000   2.73550247E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      52   0.00000000E+000   2.63409324E+003   2.67467658E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.64943241E+003   0.00000000E+000   2.73461590E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      53   0.00000000E+000   2.63203571E+003   2.67338592E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.64797565E+003   0.00000000E+000   2.73353002E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      54   0.00000000E+000   2.62926064E+003   2.67164754E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.64486655E+003   0.00000000E+000   2.73024474E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      55   0.00000000E+000   2.62481228E+003   2.66939976E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.64524951E+003   0.00000000E+000   2.72900021E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      56   0.00000000E+000   2.62370111E+003   2.66636330E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.64070461E+003   0.00000000E+000   2.72761106E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      57   0.00000000E+000   2.61814906E+003   2.66055325E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.63807721E+003   0.00000000E+000   2.72595111E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
