    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850075E+003  -1.37364472E-021  -1.31700025E-021  -1.19999997E+001   8.32495565E-021   0.00000000E+000   0.00000000E+000  -6.98630212E+003  -6.98628345E+003  -1.41660938E+004  -2.04124400E+002  -1.31401418E-002   3.16051798E-003   4.35774214E-004   1.19996233E+001   0.00000000E+000   7.67604249E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828462E+003   2.07850230E-023   5.29879609E-021  -1.19999997E+001   1.71542382E-021  -2.76582187E-020  -1.38291093E-020  -6.98638177E+003  -6.98635177E+003  -1.41659458E+004  -2.04189730E+002  -2.21674093E-002   4.21324905E-003   8.77807264E-004   1.19992415E+001   0.00000000E+000   7.73005901E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806540E+003  -1.02918044E-020   1.98638087E-020  -1.19999997E+001  -5.45869305E-021   1.38291093E-020  -1.38291093E-020  -6.98646257E+003  -6.98642106E+003  -1.41657957E+004  -2.04255996E+002  -3.13240854E-002   5.28071162E-003   1.32617413E-003   1.19988542E+001   0.00000000E+000   7.78409406E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784457E+003   1.73565493E-021   7.12776601E-021  -1.19999997E+001  -1.82612781E-021   1.38291093E-020  -2.76582187E-020  -6.98654396E+003  -6.98649087E+003  -1.41656445E+004  -2.04322750E+002  -4.05480324E-002   6.35564827E-003   1.77783933E-003   1.19984641E+001   0.00000000E+000   7.83814821E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762211E+003   3.87471867E-021  -1.42828981E-020  -1.19999997E+001  -4.22663971E-021   0.00000000E+000  -6.91455467E-020  -6.98662596E+003  -6.98656119E+003  -1.41654922E+004  -2.04389996E+002  -4.98403600E-002   7.43955017E-003   2.23283927E-003   1.19980711E+001   0.00000000E+000   7.89222502E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739801E+003  -1.59355712E-020   2.68849525E-021  -1.19999997E+001  -3.47318263E-022   5.53164374E-020  -5.53164374E-020  -6.98670855E+003  -6.98663203E+003  -1.41653388E+004  -2.04457739E+002  -5.92014075E-002   8.53175979E-003   2.69120031E-003   1.19976752E+001   0.00000000E+000   7.94632714E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717231E+003  -1.96719165E-022  -6.79166454E-022  -1.19999997E+001   1.07547723E-020   1.10632875E-019  -8.29746561E-020  -6.98679174E+003  -6.98670338E+003  -1.41651842E+004  -2.04525968E+002  -6.86297836E-002   9.63088518E-003   3.15284851E-003   1.19972765E+001   0.00000000E+000   8.00044610E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694495E+003   1.82712090E-020  -1.08508899E-020  -1.19999997E+001   2.04555752E-021   0.00000000E+000   5.53164374E-020  -6.98687555E+003  -6.98677526E+003  -1.41650286E+004  -2.04594697E+002  -7.81284664E-002   1.07375401E-002   3.61787947E-003   1.19968748E+001   0.00000000E+000   8.05459260E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671599E+003   2.21228611E-021   2.10453766E-020  -1.19999997E+001   5.88849199E-021  -2.76582187E-020  -5.53164374E-020  -6.98695994E+003  -6.98684763E+003  -1.41648718E+004  -2.04663912E+002  -8.76946322E-002   1.18516370E-002   4.08620150E-003   1.19964704E+001   0.00000000E+000   8.10875541E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648541E+003  -2.34308932E-020  -1.60746172E-020  -1.19999997E+001  -5.30176349E-023  -8.29746561E-020   0.00000000E+000  -6.98704493E+003  -6.98692053E+003  -1.41647139E+004  -2.04733617E+002  -9.73287727E-002   1.29732334E-002   4.55783477E-003   1.19960630E+001   0.00000000E+000   8.16293660E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625322E+003   1.00574453E-020   6.78082362E-021  -1.19999997E+001  -7.30944373E-021  -5.53164374E-020   2.76582187E-020  -6.98713052E+003  -6.98699393E+003  -1.41645549E+004  -2.04803808E+002  -1.07030583E-001   1.41024220E-002   5.03276465E-003   1.19956528E+001   0.00000000E+000   8.21713412E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601944E+003  -1.81287077E-020  -1.72789748E-020  -1.19999997E+001  -4.52622891E-021   2.76582187E-020   0.00000000E+000  -6.98721669E+003  -6.98706783E+003  -1.41643948E+004  -2.04874483E+002  -1.16799379E-001   1.52392052E-002   5.51096265E-003   1.19952398E+001   0.00000000E+000   8.27134430E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578405E+003  -1.34572210E-020  -5.61844495E-021  -1.19999997E+001   5.99249623E-021   5.53164374E-020   2.76582187E-020  -6.98730346E+003  -6.98714224E+003  -1.41642337E+004  -2.04945644E+002  -1.26635470E-001   1.63833033E-002   5.99244773E-003   1.19948240E+001   0.00000000E+000   8.32556936E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554705E+003  -1.91781403E-021   1.03809584E-020  -1.19999997E+001  -7.35879497E-021   0.00000000E+000  -1.10632875E-019  -6.98739082E+003  -6.98721717E+003  -1.41640714E+004  -2.05017292E+002  -1.36539154E-001   1.75343272E-002   6.47723226E-003   1.19944053E+001   0.00000000E+000   8.37981021E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530843E+003  -4.63511289E-021  -6.57793226E-021  -1.19999997E+001   5.85530980E-021   0.00000000E+000  -2.76582187E-020  -6.98747879E+003  -6.98729261E+003  -1.41639080E+004  -2.05089433E+002  -1.46511318E-001   1.86935494E-002   6.96535479E-003   1.19939838E+001   0.00000000E+000   8.43407063E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
