   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850075E+003   5.26422720E-002   2.84782902E+003   2.84777637E+003  -5.66719760E-002  -1.66698555E+002  -1.66641883E+002   2.84779378E+003  -3.92630614E-002   2.84783305E+003   3.52333573E-002  -1.66681146E+002  -1.66645913E+002
       2       1     1.19999997E+001   7.18828462E+003   5.00937615E-002   2.84771208E+003   2.84766199E+003  -4.75948619E-002  -1.66748995E+002  -1.66701400E+002   2.84767942E+003  -3.01697585E-002   2.84770959E+003   3.26686582E-002  -1.66731570E+002  -1.66698901E+002
       3       1     1.19999997E+001   7.18806540E+003   4.75094642E-002   2.84759348E+003   2.84754597E+003  -3.83876854E-002  -1.66800157E+002  -1.66761769E+002   2.84756341E+003  -2.09457690E-002   2.84758436E+003   3.00675478E-002  -1.66782715E+002  -1.66752648E+002
       4       1     1.19999997E+001   7.18784457E+003   4.49064459E-002   2.84747400E+003   2.84742909E+003  -2.91129292E-002  -1.66851696E+002  -1.66822583E+002   2.84744655E+003  -1.16541742E-002   2.84745820E+003   2.74476909E-002  -1.66834237E+002  -1.66806789E+002
       5       1     1.19999997E+001   7.18762211E+003   4.22838534E-002   2.84735364E+003   2.84731135E+003  -1.97692473E-002  -1.66903615E+002  -1.66883846E+002   2.84732883E+003  -2.29282400E-003   2.84733112E+003   2.48074301E-002  -1.66886139E+002  -1.66861331E+002
       6       1     1.19999997E+001   7.18739801E+003   3.96416865E-002   2.84723238E+003   2.84719274E+003  -1.03564164E-002  -1.66955918E+002  -1.66945561E+002   2.84721024E+003   7.13791414E-003   2.84720310E+003   2.21473559E-002  -1.66938423E+002  -1.66916276E+002
       7       1     1.19999997E+001   7.18717231E+003   3.69809744E-002   2.84711026E+003   2.84707328E+003  -8.76043428E-004  -1.67008595E+002  -1.67007719E+002   2.84709080E+003   1.66358553E-002   2.84707416E+003   1.94690757E-002  -1.66991084E+002  -1.66971614E+002
       8       1     1.19999997E+001   7.18694495E+003   3.43012274E-002   2.84698725E+003   2.84695295E+003   8.67491099E-003  -1.67061659E+002  -1.67070334E+002   2.84697048E+003   2.62046577E-002   2.84694427E+003   1.67714807E-002  -1.67044129E+002  -1.67027358E+002
       9       1     1.19999997E+001   7.18671599E+003   3.16026891E-002   2.84686337E+003   2.84683176E+003   1.82936487E-002  -1.67115098E+002  -1.67133392E+002   2.84684931E+003   3.58412027E-002   2.84681347E+003   1.40551351E-002  -1.67097551E+002  -1.67083495E+002
      10       1     1.19999997E+001   7.18648541E+003   2.88850214E-002   2.84673860E+003   2.84670972E+003   2.79806641E-002  -1.67168915E+002  -1.67196896E+002   2.84672728E+003   4.55457868E-002   2.84668174E+003   1.13198987E-002  -1.67151350E+002  -1.67140030E+002
      11       1     1.19999997E+001   7.18625322E+003   2.61484181E-002   2.84661297E+003   2.84658682E+003   3.77356720E-002  -1.67223108E+002  -1.67260843E+002   2.84660441E+003   5.53183580E-002   2.84654909E+003   8.56573198E-003  -1.67205525E+002  -1.67196959E+002
      12       1     1.19999997E+001   7.18601944E+003   2.33931319E-002   2.84648648E+003   2.84646308E+003   4.75579993E-002  -1.67277673E+002  -1.67325231E+002   2.84648068E+003   6.51583830E-002   2.84641552E+003   5.79274810E-003  -1.67260073E+002  -1.67254280E+002
      13       1     1.19999997E+001   7.18578405E+003   2.06191045E-002   2.84635911E+003   2.84633849E+003   5.74479030E-002  -1.67332614E+002  -1.67390062E+002   2.84635611E+003   7.50658370E-002   2.84628104E+003   3.00117048E-003  -1.67314996E+002  -1.67311995E+002
      14       1     1.19999997E+001   7.18554705E+003   1.78263557E-002   2.84623087E+003   2.84621304E+003   6.74056107E-002  -1.67387931E+002  -1.67455337E+002   2.84623068E+003   8.50406341E-002   2.84614564E+003   1.91332269E-004  -1.67370296E+002  -1.67370105E+002
      15       1     1.19999997E+001   7.18530843E+003   1.50137674E-002   2.84610175E+003   2.84608674E+003   7.74322126E-002  -1.67443629E+002  -1.67521061E+002   2.84610439E+003   9.50841509E-002   2.84600930E+003  -2.63817087E-003  -1.67425977E+002  -1.67428615E+002
