   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996230E+001   1.00002270E+000   4.38526451E-004   1.19999997E+001   0.00000000E+000  -7.91531785E-021  -1.43621029E-020  -1.19999997E+001   5.41152130E-021   0.00000000E+000   7.52918175E-020   1.30443826E-004   1.20712798E-004  -2.51156624E-004   1.25578879E-004  -3.01727313E-005   9.37853002E-006
       2       1     1.19992409E+001   1.00002270E+000   8.83303038E-004   1.19999997E+001   0.00000000E+000  -5.54726203E-021  -1.47783140E-021  -1.19999997E+001   2.77829827E-021   0.00000000E+000  -7.52918175E-020   2.62752043E-004   2.43140853E-004  -5.05892895E-004   2.52947590E-004  -6.07776378E-005   1.88807178E-005
       3       1     1.19988532E+001   1.00002270E+000   1.33457417E-003   1.19999997E+001   0.00000000E+000   7.39130216E-021   1.20570011E-020  -1.19999997E+001  -6.27651787E-021  -3.76459088E-020  -7.52918175E-020   3.96991910E-004   3.67356574E-004  -7.64348484E-004   3.82175968E-004  -9.18316817E-005   2.85224397E-005
       4       1     1.19984627E+001   1.00002270E+000   1.78915381E-003   1.19999997E+001   0.00000000E+000  -2.83119977E-021   8.51601110E-021  -1.19999997E+001  -9.75898101E-021   7.52918175E-020  -3.76459088E-020   5.32216149E-004   4.92482709E-004  -1.02469886E-003   5.12351743E-004  -1.23113865E-004   3.82355020E-005
       5       1     1.19980694E+001   1.00002270E+000   2.24704122E-003   1.19999997E+001   0.00000000E+000  -3.01011258E-021   4.50912164E-021  -1.19999997E+001   2.27663154E-021   3.76459088E-020   0.00000000E+000   6.68424620E-004   6.18518971E-004  -1.28694359E-003   6.43474702E-004  -1.54624167E-004   4.80199744E-005
       6       1     1.19976732E+001   1.00002270E+000   2.70823041E-003   1.19999997E+001   0.00000000E+000  -1.23086614E-020  -1.38131982E-020  -1.19999997E+001  -1.24562351E-020   7.52918175E-020   7.52918175E-020   8.05615563E-004   7.45463689E-004  -1.55107925E-003   7.75543129E-004  -1.86362228E-004   5.78757117E-005
       7       1     1.19972742E+001   1.00002270E+000   3.17271607E-003   1.19999997E+001   0.00000000E+000   1.07950570E-020   5.89529540E-021  -1.19999997E+001  -9.25993512E-021  -1.12937726E-019   1.12937726E-019   9.43787399E-004   8.73315393E-004  -1.81710279E-003   9.08555500E-004  -2.18327654E-004   6.78026807E-005
       8       1     1.19968724E+001   1.00002270E+000   3.64049632E-003   1.19999997E+001   0.00000000E+000  -9.46587760E-021  -6.11076087E-021  -1.19999997E+001   7.33252172E-021   0.00000000E+000   0.00000000E+000   1.08293959E-003   1.00207353E-003  -2.08501312E-003   1.04251127E-003  -2.50520439E-004   7.78008691E-005
       9       1     1.19964677E+001   1.00002270E+000   4.11157201E-003   1.19999997E+001   0.00000000E+000   7.88477428E-021  -5.80476867E-021  -1.19999997E+001   1.73426996E-021   7.52918175E-020  -7.52918175E-020   1.22307226E-003   1.13173845E-003  -2.35481071E-003   1.17741067E-003  -2.82940761E-004   8.78703286E-005
      10       1     1.19960602E+001   1.00002270E+000   4.58594550E-003   1.19999997E+001   0.00000000E+000   1.71115809E-021   1.50231742E-020  -1.19999997E+001   5.92752637E-021   3.76459088E-020  -1.50583635E-019   1.36418619E-003   1.26231070E-003  -2.62649689E-003   1.31325438E-003  -3.15588940E-004   9.80111410E-005
      11       1     1.19956499E+001   1.00002270E+000   5.06361814E-003   1.19999997E+001   0.00000000E+000   1.11620018E-021   2.47205475E-021  -1.19999997E+001   3.48474964E-021  -3.76459088E-020  -7.52918175E-020   1.50628176E-003   1.39379067E-003  -2.90007243E-003   1.45004277E-003  -3.48465101E-004   1.08223314E-004
      12       1     1.19952368E+001   1.00002270E+000   5.54459631E-003   1.19999997E+001   0.00000000E+000  -3.20754182E-021  -1.60218494E-020  -1.19999997E+001   6.78263644E-021   0.00000000E+000   7.52918175E-020   1.64936102E-003   1.52617995E-003  -3.17554097E-003   1.58777766E-003  -3.81569790E-004   1.18507168E-004
      13       1     1.19948208E+001   1.00002270E+000   6.02887749E-003   1.19999997E+001   0.00000000E+000   5.53102538E-021  -8.23637091E-021  -1.19999997E+001  -5.25006580E-021  -7.52918175E-020   3.76459088E-020   1.79342311E-003   1.65947795E-003  -3.45290105E-003   1.72645833E-003  -4.14902902E-004   1.28862536E-004
      14       1     1.19944020E+001   1.00002270E+000   6.51646207E-003   1.19999997E+001   0.00000000E+000   1.59995184E-021  -8.70223444E-021  -1.19999997E+001  -1.79398610E-021  -1.50583635E-019   7.52918175E-020   1.93846813E-003   1.79368476E-003  -3.73215289E-003   1.86608488E-003  -4.48464619E-004   1.39289523E-004
      15       1     1.19939803E+001   1.00002270E+000   7.00735037E-003   1.19999997E+001   0.00000000E+000   1.22899643E-020   2.47876123E-020  -1.19999997E+001   6.49030717E-021  -3.76459088E-020  -3.76459088E-020   2.08449618E-003   1.92880047E-003  -4.01329666E-003   2.00665739E-003  -4.82255010E-004   1.49788079E-004
      16       1     1.19935558E+001   1.00002270E+000   7.50154323E-003   1.19999997E+001   0.00000000E+000   1.76817306E-020   4.65935778E-021  -1.19999997E+001  -9.68474927E-021   3.76459088E-020   7.52918175E-020   2.23150761E-003   2.06482521E-003  -4.29633282E-003   2.14817611E-003  -5.16274189E-004   1.60358274E-004
