   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850056E+003   6.93810227E-002   2.84783307E+003   2.84776369E+003  -8.33417016E-002  -1.66711187E+002  -1.66627845E+002   2.84778803E+003  -5.89989083E-002   2.84784703E+003   4.50382294E-002  -1.66686844E+002  -1.66641806E+002
       2       1     1.19999997E+001   7.18828428E+003   8.38090216E-002   2.84772026E+003   2.84763645E+003  -1.01314934E-001  -1.66774433E+002  -1.66673118E+002   2.84766785E+003  -6.99161029E-002   2.84773776E+003   5.24101903E-002  -1.66743034E+002  -1.66690624E+002
       3       1     1.19999997E+001   7.18806483E+003   9.84486037E-002   2.84760580E+003   2.84750735E+003  -1.19551936E-001  -1.66838604E+002  -1.66719052E+002   2.84754591E+003  -8.09937182E-002   2.84762690E+003   5.98903862E-002  -1.66800045E+002  -1.66740155E+002
       4       1     1.19999997E+001   7.18784378E+003   1.13195952E-001   2.84749050E+003   2.84737731E+003  -1.37922949E-001  -1.66903245E+002  -1.66765322E+002   2.84742308E+003  -9.21528194E-002   2.84751523E+003   6.74258233E-002  -1.66857475E+002  -1.66790049E+002
       5       1     1.19999997E+001   7.18762112E+003   1.28051109E-001   2.84737437E+003   2.84724632E+003  -1.56427966E-001  -1.66968357E+002  -1.66811929E+002   2.84729935E+003  -1.03393397E-001   2.84740274E+003   7.50165399E-002  -1.66915322E+002  -1.66840306E+002
       6       1     1.19999997E+001   7.18739686E+003   1.43013898E-001   2.84725739E+003   2.84711438E+003  -1.75066774E-001  -1.67033938E+002  -1.66858871E+002   2.84717473E+003  -1.14715306E-001   2.84728945E+003   8.26624300E-002  -1.66973587E+002  -1.66890924E+002
       7       1     1.19999997E+001   7.18717100E+003   1.58084166E-001   2.84713959E+003   2.84698150E+003  -1.93839148E-001  -1.67099989E+002  -1.66906149E+002   2.84704922E+003  -1.26118431E-001   2.84717534E+003   9.03634495E-002  -1.67032268E+002  -1.66941904E+002
       8       1     1.19999997E+001   7.18694354E+003   1.73261907E-001   2.84702094E+003   2.84684768E+003  -2.12745082E-001  -1.67166508E+002  -1.66953763E+002   2.84692282E+003  -1.37602766E-001   2.84706043E+003   9.81195911E-002  -1.67091365E+002  -1.66993246E+002
       9       1     1.19999997E+001   7.18671448E+003   1.88547161E-001   2.84690146E+003   2.84671292E+003  -2.31784683E-001  -1.67233496E+002  -1.67001711E+002   2.84679553E+003  -1.49168417E-001   2.84694470E+003   1.05930896E-001  -1.67150880E+002  -1.67044949E+002
      10       1     1.19999997E+001   7.18648382E+003   2.03940087E-001   2.84678115E+003   2.84657721E+003  -2.50958135E-001  -1.67300953E+002  -1.67049995E+002   2.84666735E+003  -1.60815478E-001   2.84682817E+003   1.13797430E-001  -1.67210811E+002  -1.67097013E+002
      11       1     1.19999997E+001   7.18625156E+003   2.19440730E-001   2.84666000E+003   2.84644056E+003  -2.70265511E-001  -1.67368880E+002  -1.67098615E+002   2.84653828E+003  -1.72543988E-001   2.84671082E+003   1.21719207E-001  -1.67271158E+002  -1.67149439E+002
      12       1     1.19999997E+001   7.18601769E+003   2.35049445E-001   2.84653801E+003   2.84630296E+003  -2.89707140E-001  -1.67437277E+002  -1.67147570E+002   2.84640831E+003  -1.84354139E-001   2.84659266E+003   1.29696443E-001  -1.67331924E+002  -1.67202228E+002
      13       1     1.19999997E+001   7.18578222E+003   2.50766097E-001   2.84641518E+003   2.84616441E+003  -3.09282954E-001  -1.67506145E+002  -1.67196862E+002   2.84627745E+003  -1.96245894E-001   2.84647370E+003   1.37729037E-001  -1.67393107E+002  -1.67255378E+002
      14       1     1.19999997E+001   7.18554515E+003   2.66590780E-001   2.84629152E+003   2.84602492E+003  -3.28993061E-001  -1.67575482E+002  -1.67246489E+002   2.84614570E+003  -2.08219342E-001   2.84635392E+003   1.45817061E-001  -1.67454708E+002  -1.67308891E+002
      15       1     1.19999997E+001   7.18530647E+003   2.82523501E-001   2.84616701E+003   2.84588449E+003  -3.48837497E-001  -1.67645290E+002  -1.67296452E+002   2.84601305E+003  -2.20274487E-001   2.84623333E+003   1.53960490E-001  -1.67516727E+002  -1.67362766E+002
      16       1     1.19999997E+001   7.18506619E+003   2.98564358E-001   2.84604167E+003   2.84574311E+003  -3.68816333E-001  -1.67715568E+002  -1.67346751E+002   2.84587952E+003  -2.32411347E-001   2.84611193E+003   1.62159372E-001  -1.67579163E+002  -1.67417003E+002
      17       1     1.19999997E+001   7.18482431E+003   3.14713305E-001   2.84591550E+003   2.84560078E+003  -3.88929562E-001  -1.67786316E+002  -1.67397386E+002   2.84574508E+003  -2.44629913E-001   2.84598971E+003   1.70413657E-001  -1.67642016E+002  -1.67471603E+002
      18       1     1.19999997E+001   7.18458082E+003   3.30970444E-001   2.84578848E+003   2.84545751E+003  -4.09177271E-001  -1.67857534E+002  -1.67448357E+002   2.84560976E+003  -2.56930229E-001   2.84586669E+003   1.78723402E-001  -1.67705287E+002  -1.67526564E+002
      19       1     1.19999997E+001   7.18433574E+003   3.47335801E-001   2.84566063E+003   2.84531330E+003  -4.29559510E-001  -1.67929223E+002  -1.67499663E+002   2.84547355E+003  -2.69312325E-001   2.84574286E+003   1.87088617E-001  -1.67768976E+002  -1.67581887E+002
      20       1     1.19999997E+001   7.18408904E+003   3.63809440E-001   2.84553195E+003   2.84516814E+003  -4.50076328E-001  -1.68001382E+002  -1.67551306E+002   2.84533644E+003  -2.81776191E-001   2.84561821E+003   1.95509303E-001  -1.67833082E+002  -1.67637573E+002
      21       1     1.19999997E+001   7.18384075E+003   3.80391212E-001   2.84540242E+003   2.84502203E+003  -4.70727526E-001  -1.68074011E+002  -1.67603283E+002   2.84519844E+003  -2.94321694E-001   2.84549276E+003   2.03985380E-001  -1.67897605E+002  -1.67693619E+002
      22       1     1.19999997E+001   7.18359086E+003   3.97081044E-001   2.84527206E+003   2.84487498E+003  -4.91512979E-001  -1.68147108E+002  -1.67655596E+002   2.84505955E+003  -3.06948767E-001   2.84536649E+003   2.12516831E-001  -1.67962544E+002  -1.67750027E+002
      23       1     1.19999997E+001   7.18333937E+003   4.13878908E-001   2.84514087E+003   2.84472699E+003  -5.12432642E-001  -1.68220675E+002  -1.67708243E+002   2.84491976E+003  -3.19657355E-001   2.84523942E+003   2.21103621E-001  -1.68027900E+002  -1.67806796E+002
      24       1     1.19999997E+001   7.18308629E+003   4.30784847E-001   2.84500884E+003   2.84457805E+003  -5.33486537E-001  -1.68294711E+002  -1.67761225E+002   2.84477909E+003  -3.32447466E-001   2.84511154E+003   2.29745777E-001  -1.68093672E+002  -1.67863926E+002
      25       1     1.19999997E+001   7.18283160E+003   4.47798941E-001   2.84487598E+003   2.84442818E+003  -5.54674695E-001  -1.68369216E+002  -1.67814541E+002   2.84463753E+003  -3.45319101E-001   2.84498285E+003   2.38443347E-001  -1.68159861E+002  -1.67921417E+002
      26       1     1.19999997E+001   7.18257532E+003   4.64921264E-001   2.84474228E+003   2.84427735E+003  -5.75997218E-001  -1.68444191E+002  -1.67868194E+002   2.84449508E+003  -3.58272285E-001   2.84485335E+003   2.47196332E-001  -1.68226466E+002  -1.67979270E+002
      27       1     1.19999997E+001   7.18231743E+003   4.82151988E-001   2.84460774E+003   2.84412559E+003  -5.97454224E-001  -1.68519635E+002  -1.67922181E+002   2.84435173E+003  -3.71307058E-001   2.84472304E+003   2.56004823E-001  -1.68293488E+002  -1.68037483E+002
      28       1     1.19999997E+001   7.18205794E+003   4.99491239E-001   2.84447237E+003   2.84397288E+003  -6.19045754E-001  -1.68595550E+002  -1.67976504E+002   2.84420750E+003  -3.84423418E-001   2.84459192E+003   2.64868902E-001  -1.68360928E+002  -1.68096059E+002
      29       1     1.19999997E+001   7.18179685E+003   5.16939124E-001   2.84433616E+003   2.84381922E+003  -6.40771852E-001  -1.68671936E+002  -1.68031164E+002   2.84406237E+003  -3.97621342E-001   2.84445999E+003   2.73788614E-001  -1.68428785E+002  -1.68154996E+002
      30       1     1.19999997E+001   7.18153416E+003   5.34495665E-001   2.84419911E+003   2.84366461E+003  -6.62632516E-001  -1.68748791E+002  -1.68086159E+002   2.84391635E+003  -4.10900819E-001   2.84432725E+003   2.82763968E-001  -1.68497060E+002  -1.68214296E+002
      31       1     1.19999997E+001   7.18126986E+003   5.52160864E-001   2.84406123E+003   2.84350907E+003  -6.84627723E-001  -1.68826118E+002  -1.68141490E+002   2.84376943E+003  -4.24261798E-001   2.84419369E+003   2.91794939E-001  -1.68565752E+002  -1.68273957E+002
      32       1     1.19999997E+001   7.18100397E+003   5.69934791E-001   2.84392250E+003   2.84335257E+003  -7.06757521E-001  -1.68903915E+002  -1.68197157E+002   2.84362162E+003  -4.37704281E-001   2.84405933E+003   3.00881552E-001  -1.68634861E+002  -1.68333980E+002
      33       1     1.19999997E+001   7.18073647E+003   5.87817549E-001   2.84378295E+003   2.84319513E+003  -7.29021974E-001  -1.68982183E+002  -1.68253161E+002   2.84347292E+003  -4.51228257E-001   2.84392415E+003   3.10023832E-001  -1.68704389E+002  -1.68394365E+002
      34       1     1.19999997E+001   7.18046736E+003   6.05809660E-001   2.84364255E+003   2.84303674E+003  -7.51421664E-001  -1.69060923E+002  -1.68309501E+002   2.84332332E+003  -4.64834143E-001   2.84378816E+003   3.19222139E-001  -1.68774335E+002  -1.68455113E+002
      35       1     1.19999997E+001   7.18019663E+003   6.23912228E-001   2.84350130E+003   2.84287739E+003  -7.73958025E-001  -1.69140139E+002  -1.68366181E+002   2.84317282E+003  -4.78523038E-001   2.84365135E+003   3.28477242E-001  -1.68844704E+002  -1.68516227E+002
      36       1     1.19999997E+001   7.17992427E+003   6.42126034E-001   2.84335921E+003   2.84271708E+003  -7.96632215E-001  -1.69219835E+002  -1.68423202E+002   2.84302142E+003  -4.92295945E-001   2.84351371E+003   3.37789764E-001  -1.68915498E+002  -1.68577709E+002
      37       1     1.19999997E+001   7.17965027E+003   6.60451612E-001   2.84321625E+003   2.84255580E+003  -8.19445047E-001  -1.69300011E+002  -1.68480566E+002   2.84286909E+003  -5.06153604E-001   2.84337525E+003   3.47160170E-001  -1.68986720E+002  -1.68639560E+002
      38       1     1.19999997E+001   7.17937464E+003   6.78889054E-001   2.84307245E+003   2.84239356E+003  -8.42396782E-001  -1.69380670E+002  -1.68538273E+002   2.84271586E+003  -5.20096371E-001   2.84323595E+003   3.56588643E-001  -1.69058369E+002  -1.68701781E+002
