    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850056E+003  -7.91531785E-021  -1.43621029E-020  -1.19999997E+001   5.41152130E-021   0.00000000E+000   7.52918175E-020  -6.98629959E+003  -6.98628610E+003  -1.41660937E+004  -2.04124456E+002   1.29814017E-002  -2.30574113E-003   4.38526451E-004   1.19996230E+001   0.00000000E+000   7.67608889E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828428E+003  -5.54726203E-021  -1.47783140E-021  -1.19999997E+001   2.77829827E-021   0.00000000E+000  -7.52918175E-020  -6.98637667E+003  -6.98635711E+003  -1.41659456E+004  -2.04189836E+002   3.04499359E-002  -6.78876827E-003   8.83303038E-004   1.19992409E+001   0.00000000E+000   7.73014594E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806483E+003   7.39130216E-021   1.20570011E-020  -1.19999997E+001  -6.27651787E-021  -3.76459088E-020  -7.52918175E-020  -6.98645488E+003  -6.98642915E+003  -1.41657953E+004  -2.04256170E+002   4.81748237E-002  -1.13376355E-002   1.33457417E-003   1.19988532E+001   0.00000000E+000   7.78423412E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784378E+003  -2.83119977E-021   8.51601110E-021  -1.19999997E+001  -9.75898101E-021   7.52918175E-020  -3.76459088E-020  -6.98653366E+003  -6.98650172E+003  -1.41656440E+004  -2.04322991E+002   6.60299105E-002  -1.59202160E-002   1.78915381E-003   1.19984627E+001   0.00000000E+000   7.83833988E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762112E+003  -3.01011258E-021   4.50912164E-021  -1.19999997E+001   2.27663154E-021   3.76459088E-020   0.00000000E+000  -6.98661301E+003  -6.98657481E+003  -1.41654915E+004  -2.04390297E+002   8.40151825E-002  -2.05365510E-002   2.24704122E-003   1.19980694E+001   0.00000000E+000   7.89246265E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739686E+003  -1.23086614E-020  -1.38131982E-020  -1.19999997E+001  -1.24562351E-020   7.52918175E-020   7.52918175E-020  -6.98669294E+003  -6.98664844E+003  -1.41653380E+004  -2.04458090E+002   1.02130435E-001  -2.51865682E-002   2.70823041E-003   1.19976732E+001   0.00000000E+000   7.94660155E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717100E+003   1.07950570E-020   5.89529540E-021  -1.19999997E+001  -9.25993512E-021  -1.12937726E-019   1.12937726E-019  -6.98677344E+003  -6.98672258E+003  -1.41651833E+004  -2.04526366E+002   1.20375439E-001  -2.98702619E-002   3.17271607E-003   1.19972742E+001   0.00000000E+000   8.00075560E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694354E+003  -9.46587760E-021  -6.11076087E-021  -1.19999997E+001   7.33252172E-021   0.00000000E+000   0.00000000E+000  -6.98685451E+003  -6.98679726E+003  -1.41650276E+004  -2.04595127E+002   1.38750194E-001  -3.45876250E-002   3.64049632E-003   1.19968724E+001   0.00000000E+000   8.05492424E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671448E+003   7.88477428E-021  -5.80476867E-021  -1.19999997E+001   1.73426996E-021   7.52918175E-020  -7.52918175E-020  -6.98693615E+003  -6.98687246E+003  -1.41648708E+004  -2.04664372E+002   1.57254800E-001  -3.93386815E-002   4.11157201E-003   1.19964677E+001   0.00000000E+000   8.10910730E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648382E+003   1.71115809E-021   1.50231742E-020  -1.19999997E+001   5.92752637E-021   3.76459088E-020  -1.50583635E-019  -6.98701836E+003  -6.98694819E+003  -1.41647128E+004  -2.04734102E+002   1.75889440E-001  -4.41234681E-002   4.58594550E-003   1.19960602E+001   0.00000000E+000   8.16330478E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625156E+003   1.11620018E-021   2.47205475E-021  -1.19999997E+001   3.48474964E-021  -3.76459088E-020  -7.52918175E-020  -6.98710115E+003  -6.98702444E+003  -1.41645538E+004  -2.04804317E+002   1.94654188E-001  -4.89419853E-002   5.06361814E-003   1.19956499E+001   0.00000000E+000   8.21751659E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601769E+003  -3.20754182E-021  -1.60218494E-020  -1.19999997E+001   6.78263644E-021   0.00000000E+000   7.52918175E-020  -6.98718451E+003  -6.98710122E+003  -1.41643936E+004  -2.04875018E+002   2.13549348E-001  -5.37944004E-002   5.54459631E-003   1.19952368E+001   0.00000000E+000   8.27174317E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578222E+003   5.53102538E-021  -8.23637091E-021  -1.19999997E+001  -5.25006580E-021  -7.52918175E-020   3.76459088E-020  -6.98726844E+003  -6.98717853E+003  -1.41642324E+004  -2.04946204E+002   2.32574867E-001  -5.86806195E-002   6.02887749E-003   1.19948208E+001   0.00000000E+000   8.32598398E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554515E+003   1.59995184E-021  -8.70223444E-021  -1.19999997E+001  -1.79398610E-021  -1.50583635E-019   7.52918175E-020  -6.98735294E+003  -6.98725636E+003  -1.41640701E+004  -2.05017876E+002   2.51730846E-001  -6.36006985E-002   6.51646207E-003   1.19944020E+001   0.00000000E+000   8.38023879E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530647E+003   1.22899643E-020   2.47876123E-020  -1.19999997E+001   6.49030717E-021  -3.76459088E-020  -3.76459088E-020  -6.98743802E+003  -6.98733472E+003  -1.41639066E+004  -2.05090033E+002   2.71017327E-001  -6.85546053E-002   7.00735037E-003   1.19939803E+001   0.00000000E+000   8.43450741E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18506619E+003   1.76817306E-020   4.65935778E-021  -1.19999997E+001  -9.68474927E-021   3.76459088E-020   7.52918175E-020  -6.98752366E+003  -6.98741361E+003  -1.41637421E+004  -2.05162676E+002   2.90434375E-001  -7.35423772E-002   7.50154323E-003   1.19935558E+001   0.00000000E+000   8.48878960E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18482431E+003   3.10539183E-021  -1.75966160E-020  -1.19999997E+001   1.34952237E-021  -1.12937726E-019   0.00000000E+000  -6.98760989E+003  -6.98749303E+003  -1.41635765E+004  -2.05235804E+002   3.09981991E-001  -7.85639624E-002   7.99903868E-003   1.19931285E+001   0.00000000E+000   8.54308492E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18458082E+003   6.23237868E-021   1.24655091E-020  -1.19999997E+001   1.77429254E-020  -3.76459088E-020   0.00000000E+000  -6.98769668E+003  -6.98757297E+003  -1.41634097E+004  -2.05309418E+002   3.29660257E-001  -8.36194065E-002   8.49983700E-003   1.19926984E+001   0.00000000E+000   8.59739322E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18433574E+003   7.16266068E-021  -2.14156127E-020  -1.19999997E+001  -3.46489587E-022   7.52918175E-020  -3.76459088E-020  -6.98778405E+003  -6.98765344E+003  -1.41632419E+004  -2.05383518E+002   3.49469224E-001  -8.87087092E-002   9.00393853E-003   1.19922654E+001   0.00000000E+000   8.65171428E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18408904E+003   1.34820028E-020  -2.99267770E-021  -1.19999997E+001  -4.46709843E-021  -1.12937726E-019   0.00000000E+000  -6.98787199E+003  -6.98773443E+003  -1.41630730E+004  -2.05458103E+002   3.69408942E-001  -9.38318637E-002   9.51134424E-003   1.19918296E+001   0.00000000E+000   8.70604803E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18384075E+003  -1.11683743E-021  -1.41562771E-020  -1.19999997E+001  -9.50082814E-021  -3.76459088E-020  -1.12937726E-019  -6.98796050E+003  -6.98781596E+003  -1.41629029E+004  -2.05533172E+002   3.89479216E-001  -9.89888228E-002   1.00220483E-002   1.19913910E+001   0.00000000E+000   8.76039367E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18359086E+003   7.63962688E-021   4.65886862E-021  -1.19999997E+001  -1.49061249E-021   1.50583635E-019   1.50583635E-019  -6.98804958E+003  -6.98789800E+003  -1.41627318E+004  -2.05608726E+002   4.09679921E-001  -1.04179590E-001   1.05360469E-002   1.19909496E+001   0.00000000E+000   8.81475066E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
