   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.80912811E+003   2.80141032E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80555983E+003   0.00000000E+000   2.80837466E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.82923819E+003   2.82226211E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82596243E+003   0.00000000E+000   2.82848880E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.86156608E+003   2.85441432E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85823755E+003   0.00000000E+000   2.86072964E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.86247146E+003   2.85535333E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85915924E+003   0.00000000E+000   2.86163425E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.86335504E+003   2.85627095E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86005481E+003   0.00000000E+000   2.86251278E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.86417915E+003   2.85712702E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86089458E+003   0.00000000E+000   2.86333524E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.86495096E+003   2.85792921E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86167961E+003   0.00000000E+000   2.86410493E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.86569003E+003   2.85870162E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86243518E+003   0.00000000E+000   2.86484814E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.86641806E+003   2.85947666E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86318110E+003   0.00000000E+000   2.86558849E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.86713722E+003   2.86025650E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86391732E+003   0.00000000E+000   2.86632846E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
