   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996233E+001   1.00002270E+000   4.37398086E-004   1.19999997E+001   0.00000000E+000  -2.09093775E-021  -1.02258374E-020  -1.19999997E+001   4.98419401E-021  -9.41147719E-020  -1.69406589E-019   1.05755319E-004   1.45230442E-004  -2.50985761E-004   1.25492661E-004   1.40133138E-005   1.38787810E-005
       2       1     1.19992414E+001   1.00002270E+000   8.81063697E-004   1.19999997E+001   0.00000000E+000  -7.57144910E-021  -1.27721138E-022  -1.19999997E+001   1.81387353E-021  -3.76459088E-020   1.88229544E-020   2.13027555E-004   2.92540591E-004  -5.05568146E-004   2.52783632E-004   2.82198131E-005   2.79621287E-005
       3       1     1.19988539E+001   1.00002270E+000   1.33123425E-003   1.19999997E+001   0.00000000E+000  -3.93330395E-021   3.49767434E-021  -1.19999997E+001   3.36078026E-021   1.88229544E-020  -7.52918175E-020   3.21871296E-004   4.42011776E-004  -7.63883073E-004   3.81940869E-004   4.26350566E-005   4.22515363E-005
       4       1     1.19984636E+001   1.00002270E+000   1.78471068E-003   1.19999997E+001   0.00000000E+000  -5.44407762E-021   7.65803560E-021  -1.19999997E+001  -5.56325634E-021   1.31760681E-019  -1.88229544E-019   4.31514264E-004   5.92580690E-004  -1.02409495E-003   5.12046583E-004   5.71562199E-005   5.66458060E-005
       5       1     1.19980705E+001   1.00002270E+000   2.24149214E-003   1.19999997E+001   0.00000000E+000  -1.07303348E-020   1.25777408E-020  -1.19999997E+001   9.68693480E-021   0.00000000E+000   5.64688632E-020   5.41956260E-004   7.44247055E-004  -1.28620331E-003   6.43100534E-004   7.17832349E-005   7.11448551E-005
       6       1     1.19976745E+001   1.00002270E+000   2.70157234E-003   1.19999997E+001   0.00000000E+000   1.47111550E-021  -1.63897545E-020  -1.19999997E+001   9.21556033E-021  -1.12937726E-019  -3.76459088E-020   6.53195750E-004   8.97008791E-004  -1.55020454E-003   7.75100917E-004   8.65159338E-005   8.57485410E-005
       7       1     1.19972757E+001   1.00002270E+000   3.16494541E-003   1.19999997E+001   0.00000000E+000   1.58906009E-021   6.88058814E-021  -1.19999997E+001   1.03564521E-020   9.41147719E-020  -3.76459088E-020   7.65231325E-004   1.05086394E-003  -1.81609526E-003   9.08046046E-004   1.01354142E-004   1.00456639E-004
       8       1     1.19968741E+001   1.00002270E+000   3.63160913E-003   1.19999997E+001   0.00000000E+000  -1.05016350E-020   1.22556645E-020  -1.19999997E+001  -1.62711166E-021   0.00000000E+000   1.88229544E-020   8.78062498E-004   1.20581171E-003  -2.08387420E-003   1.04193528E-003   1.16297821E-004   1.15269124E-004
       9       1     1.19964696E+001   1.00002270E+000   4.10156491E-003   1.19999997E+001   0.00000000E+000   6.31861513E-021   2.37670818E-021  -1.19999997E+001   9.68993261E-021   5.64688632E-020   5.64688632E-020   9.91689770E-004   1.36185243E-003  -2.35354220E-003   1.17676904E-003   1.31346990E-004   1.30186050E-004
      10       1     1.19960623E+001   1.00002270E+000   4.57481442E-003   1.19999997E+001   0.00000000E+000  -1.12387421E-021   1.41381825E-021  -1.19999997E+001   6.85902903E-021  -5.64688632E-020  -3.76459088E-020   1.10611372E-003   1.51898648E-003  -2.62510020E-003   1.31254781E-003   1.46501692E-004   1.45207440E-004
      11       1     1.19956522E+001   1.00002270E+000   5.05135915E-003   1.19999997E+001   0.00000000E+000  -1.72715240E-022  -6.10203670E-021  -1.19999997E+001  -1.26921961E-020  -3.76459088E-020   0.00000000E+000   1.22133484E-003   1.67721426E-003  -2.89854910E-003   1.44927202E-003   1.61761951E-004   1.60333325E-004
      12       1     1.19952392E+001   1.00002270E+000   5.53120612E-003   1.19999997E+001   0.00000000E+000   4.43290183E-021   1.34116530E-020  -1.19999997E+001  -1.14139436E-020   1.88229544E-020  -5.64688632E-020   1.33735479E-003   1.83653813E-003  -3.17389292E-003   1.58694369E-003   1.77127861E-004   1.75563785E-004
      13       1     1.19948234E+001   1.00002270E+000   6.01435206E-003   1.19999997E+001   0.00000000E+000   4.24356736E-021   5.03410668E-021  -1.19999997E+001  -5.80322489E-021   0.00000000E+000  -1.12937726E-019   1.45417292E-003   1.99695687E-003  -3.45112979E-003   1.72556188E-003   1.92599373E-004   1.90898915E-004
      14       1     1.19944048E+001   1.00002270E+000   6.50079726E-003   1.19999997E+001   0.00000000E+000   1.02964599E-020  -6.59069796E-021  -1.19999997E+001  -1.20129315E-020   0.00000000E+000  -1.12937726E-019   1.57178933E-003   2.15847054E-003  -3.73025987E-003   1.86512668E-003   2.08176456E-004   2.06338709E-004
      15       1     1.19939833E+001   1.00002270E+000   6.99054219E-003   1.19999997E+001   0.00000000E+000   5.08748388E-022  -1.63452541E-021  -1.19999997E+001  -2.82943160E-021   3.76459088E-020   1.88229544E-020   1.69020418E-003   2.32107926E-003  -4.01128344E-003   2.00563822E-003   2.23859131E-004   2.21883287E-004
      16       1     1.19935590E+001   1.00002270E+000   7.48358755E-003   1.19999997E+001   0.00000000E+000   4.38355462E-021   1.67289380E-020  -1.19999997E+001  -7.66750473E-021  -5.64688632E-020   7.52918175E-020   1.80941768E-003   2.48478321E-003  -4.29420090E-003   2.14709670E-003   2.39647411E-004   2.37532622E-004
      17       1     1.19931319E+001   1.00002270E+000   7.97993093E-003   1.19999997E+001   0.00000000E+000  -9.16233570E-021  -2.19053869E-021  -1.19999997E+001  -5.39534299E-021   1.12937726E-019   3.76459088E-020   1.92942931E-003   2.64958156E-003  -4.57901087E-003   2.28950144E-003   2.55541281E-004   2.53286817E-004
      18       1     1.19927019E+001   1.00002270E+000   8.47957224E-003   1.19999997E+001   0.00000000E+000  -1.04332037E-021  -1.34440545E-020  -1.19999997E+001  -4.55243733E-021   1.88229544E-020   1.69406589E-019   2.05023907E-003   2.81547420E-003  -4.86571328E-003   2.43285239E-003   2.71540742E-004   2.69145876E-004
      19       1     1.19922691E+001   1.00002270E+000   8.98251190E-003   1.19999997E+001   0.00000000E+000  -7.63051228E-021  -2.17432538E-020  -1.19999997E+001   1.27354580E-020  -3.76459088E-020   1.88229544E-020   2.17184709E-003   2.98246130E-003  -5.15430839E-003   2.57714969E-003   2.87645810E-004   2.85109879E-004
      20       1     1.19918335E+001   1.00002270E+000   9.48875065E-003   1.19999997E+001   0.00000000E+000   6.26688044E-021   1.42058666E-020  -1.19999997E+001   1.65110851E-020   0.00000000E+000  -1.88229544E-020   2.29425353E-003   3.15054308E-003  -5.44479661E-003   2.72239355E-003   3.03856470E-004   3.01178898E-004
      21       1     1.19913951E+001   1.00002270E+000   9.99828267E-003   1.19999997E+001   0.00000000E+000   3.67025495E-022   5.33833071E-021  -1.19999997E+001   4.84712042E-022   3.76459088E-020   0.00000000E+000   2.41745699E-003   3.31971761E-003  -5.73717460E-003   2.86858229E-003   3.20172540E-004   3.17352783E-004
      22       1     1.19909538E+001   1.00002270E+000   1.05111040E-002   1.19999997E+001   0.00000000E+000  -7.86586293E-021  -1.56762933E-020  -1.19999997E+001  -9.83174526E-022   0.00000000E+000  -9.41147719E-020   2.54145649E-003   3.48998363E-003  -6.03144012E-003   3.01571479E-003   3.36593916E-004   3.33631423E-004
      23       1     1.19905097E+001   1.00002270E+000   1.10272143E-002   1.19999997E+001   0.00000000E+000   3.49498170E-021  -1.76659876E-020  -1.19999997E+001   3.94354049E-021  -3.76459088E-020  -3.76459088E-020   2.66625191E-003   3.66134097E-003  -6.32759288E-003   3.16379092E-003   3.53120573E-004   3.50014791E-004
