    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850071E+003  -2.09093775E-021  -1.02258374E-020  -1.19999997E+001   4.98419401E-021  -9.41147719E-020  -1.69406589E-019  -6.98628440E+003  -6.98630119E+003  -1.41660938E+004  -2.04124412E+002  -1.28583488E-002  -6.42464094E-003   4.37398086E-004   1.19996233E+001   0.00000000E+000   7.67605234E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828455E+003  -7.57144910E-021  -1.27721138E-022  -1.19999997E+001   1.81387353E-021  -3.76459088E-020   1.88229544E-020  -6.98634608E+003  -6.98638751E+003  -1.41659458E+004  -2.04189752E+002  -2.15958581E-002  -1.50948713E-002   8.81063697E-004   1.19992414E+001   0.00000000E+000   7.73007696E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806523E+003  -3.93330395E-021   3.49767434E-021  -1.19999997E+001   3.36078026E-021   1.88229544E-020  -7.52918175E-020  -6.98640866E+003  -6.98647509E+003  -1.41657956E+004  -2.04256049E+002  -3.04617228E-002  -2.38919897E-002   1.33123425E-003   1.19988539E+001   0.00000000E+000   7.78413700E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784429E+003  -5.44407762E-021   7.65803560E-021  -1.19999997E+001  -5.56325634E-021   1.31760681E-019  -1.88229544E-019  -6.98647170E+003  -6.98656332E+003  -1.41656443E+004  -2.04322834E+002  -3.93927274E-002  -3.27536699E-002   1.78471068E-003   1.19984636E+001   0.00000000E+000   7.83821545E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762175E+003  -1.07303348E-020   1.25777408E-020  -1.19999997E+001   9.68693480E-021   0.00000000E+000   5.64688632E-020  -6.98653521E+003  -6.98665219E+003  -1.41654920E+004  -2.04390105E+002  -4.83888292E-002  -4.16798614E-002   2.24149214E-003   1.19980705E+001   0.00000000E+000   7.89231168E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739760E+003   1.47111550E-021  -1.63897545E-020  -1.19999997E+001   9.21556033E-021  -1.12937726E-019  -3.76459088E-020  -6.98659917E+003  -6.98674170E+003  -1.41653385E+004  -2.04457862E+002  -5.74499260E-002  -5.06704758E-002   2.70157234E-003   1.19976745E+001   0.00000000E+000   7.94642482E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717186E+003   1.58906009E-021   6.88058814E-021  -1.19999997E+001   1.03564521E-020   9.41147719E-020  -3.76459088E-020  -6.98666358E+003  -6.98683185E+003  -1.41651839E+004  -2.04526104E+002  -6.65759089E-002  -5.97253765E-002   3.16494541E-003   1.19972757E+001   0.00000000E+000   8.00055378E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694451E+003  -1.05016350E-020   1.22556645E-020  -1.19999997E+001  -1.62711166E-021   0.00000000E+000   1.88229544E-020  -6.98672846E+003  -6.98692265E+003  -1.41650283E+004  -2.04594831E+002  -7.57667540E-002  -6.88445471E-002   3.63160913E-003   1.19968741E+001   0.00000000E+000   8.05469794E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671556E+003   6.31861513E-021   2.37670818E-021  -1.19999997E+001   9.68993261E-021   5.64688632E-020   5.64688632E-020  -6.98679379E+003  -6.98701408E+003  -1.41648715E+004  -2.04664043E+002  -8.50224747E-002  -7.80280207E-002   4.10156491E-003   1.19964696E+001   0.00000000E+000   8.10885719E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648501E+003  -1.12387421E-021   1.41381825E-021  -1.19999997E+001   6.85902903E-021  -5.64688632E-020  -3.76459088E-020  -6.98685959E+003  -6.98710615E+003  -1.41647136E+004  -2.04733739E+002  -9.43430966E-002  -8.72758110E-002   4.57481442E-003   1.19960623E+001   0.00000000E+000   8.16303143E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
