   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850071E+003   4.80996398E-002   2.84782862E+003   2.84778052E+003  -5.85706753E-002  -1.66694395E+002  -1.66635824E+002   2.84778390E+003  -5.51991150E-002   2.84783909E+003   4.47280796E-002  -1.66691023E+002  -1.66646295E+002
       2       1     1.19999997E+001   7.18828455E+003   4.09477470E-002   2.84771130E+003   2.84767035E+003  -5.14234149E-002  -1.66740615E+002  -1.66689192E+002   2.84765950E+003  -6.22709347E-002   2.84772177E+003   5.17952669E-002  -1.66751462E+002  -1.66699667E+002
       3       1     1.19999997E+001   7.18806523E+003   3.36902723E-002   2.84759225E+003   2.84755856E+003  -4.41710791E-002  -1.66787512E+002  -1.66743341E+002   2.84753328E+003  -6.94466070E-002   2.84760273E+003   5.89658002E-002  -1.66812788E+002  -1.66753822E+002
       4       1     1.19999997E+001   7.18784429E+003   2.63794327E-002   2.84747233E+003   2.84744595E+003  -3.68654462E-002  -1.66834754E+002  -1.66797889E+002   2.84740614E+003  -7.66749590E-002   2.84748282E+003   6.61889454E-002  -1.66874564E+002  -1.66808375E+002
       5       1     1.19999997E+001   7.18762175E+003   1.90152375E-002   2.84735153E+003   2.84733252E+003  -2.95065496E-002  -1.66882340E+002  -1.66852834E+002   2.84727807E+003  -8.39559722E-002   2.84736203E+003   7.34646600E-002  -1.66936790E+002  -1.66863325E+002
       6       1     1.19999997E+001   7.18739760E+003   1.15977919E-002   2.84722987E+003   2.84721827E+003  -2.20944752E-002  -1.66930270E+002  -1.66908176E+002   2.84714907E+003  -9.12895574E-002   2.84724036E+003   8.07928741E-002  -1.66999465E+002  -1.66918672E+002
       7       1     1.19999997E+001   7.18717186E+003   4.12717771E-003   2.84710733E+003   2.84710320E+003  -1.46293071E-002  -1.66978543E+002  -1.66963914E+002   2.84701916E+003  -9.86756009E-002   2.84711783E+003   8.81734715E-002  -1.67062589E+002  -1.66974416E+002
       8       1     1.19999997E+001   7.18694451E+003  -3.39654697E-003   2.84698392E+003   2.84698732E+003  -7.11106633E-003  -1.67027158E+002  -1.67020047E+002   2.84688831E+003  -1.06114053E-001   2.84699443E+003   9.56064400E-002  -1.67126161E+002  -1.67030555E+002
       9       1     1.19999997E+001   7.18671556E+003  -1.09733406E-002   2.84685964E+003   2.84687062E+003   4.60254896E-004  -1.67076117E+002  -1.67076577E+002   2.84675655E+003  -1.13604896E-001   2.84687016E+003   1.03091810E-001  -1.67190182E+002  -1.67087090E+002
      10       1     1.19999997E+001   7.18648501E+003  -1.86031739E-002   2.84673449E+003   2.84675310E+003   8.08467955E-003  -1.67125419E+002  -1.67133503E+002   2.84662386E+003  -1.21148085E-001   2.84674501E+003   1.10629591E-001  -1.67254651E+002  -1.67144022E+002
      11       1     1.19999997E+001   7.18625285E+003  -2.62860300E-002   2.84660847E+003   2.84663476E+003   1.57622196E-002  -1.67175064E+002  -1.67190826E+002   2.84649025E+003  -1.28743609E-001   2.84661899E+003   1.18219799E-001  -1.67319569E+002  -1.67201350E+002
      12       1     1.19999997E+001   7.18601909E+003  -3.40220359E-002   2.84648158E+003   2.84651560E+003   2.34929227E-002  -1.67225053E+002  -1.67248546E+002   2.84635571E+003  -1.36391587E-001   2.84649211E+003   1.25862473E-001  -1.67384937E+002  -1.67259075E+002
      13       1     1.19999997E+001   7.18578373E+003  -4.18110441E-002   2.84635381E+003   2.84639562E+003   3.12767551E-002  -1.67275386E+002  -1.67306662E+002   2.84622025E+003  -1.44091960E-001   2.84636434E+003   1.33557671E-001  -1.67450754E+002  -1.67317197E+002
      14       1     1.19999997E+001   7.18554676E+003  -4.96530406E-002   2.84622517E+003   2.84627482E+003   3.91136992E-002  -1.67326062E+002  -1.67365176E+002   2.84608386E+003  -1.51844733E-001   2.84623571E+003   1.41305392E-001  -1.67517021E+002  -1.67375715E+002
      15       1     1.19999997E+001   7.18530818E+003  -5.75479861E-002   2.84609566E+003   2.84615321E+003   4.70037595E-002  -1.67377083E+002  -1.67424087E+002   2.84594655E+003  -1.59649928E-001   2.84610620E+003   1.49105701E-001  -1.67583737E+002  -1.67434631E+002
      16       1     1.19999997E+001   7.18506800E+003  -6.54958897E-002   2.84596527E+003   2.84603077E+003   5.49469454E-002  -1.67428447E+002  -1.67483394E+002   2.84580831E+003  -1.67507527E-001   2.84597582E+003   1.56958583E-001  -1.67650902E+002  -1.67493943E+002
      17       1     1.19999997E+001   7.18482622E+003  -7.34966576E-002   2.84583402E+003   2.84590751E+003   6.29432414E-002  -1.67480156E+002  -1.67543099E+002   2.84566915E+003  -1.75417513E-001   2.84584457E+003   1.64864096E-001  -1.67718517E+002  -1.67553652E+002
      18       1     1.19999997E+001   7.18458283E+003  -8.15502716E-002   2.84570189E+003   2.84578344E+003   7.09926477E-002  -1.67532208E+002  -1.67603201E+002   2.84552907E+003  -1.83379869E-001   2.84571245E+003   1.72822245E-001  -1.67786580E+002  -1.67613758E+002
      19       1     1.19999997E+001   7.18433784E+003  -8.96567154E-002   2.84556889E+003   2.84565854E+003   7.90951682E-002  -1.67584604E+002  -1.67663699E+002   2.84538805E+003  -1.91394619E-001   2.84557945E+003   1.80833072E-001  -1.67855093E+002  -1.67674260E+002
      20       1     1.19999997E+001   7.18409124E+003  -9.78159750E-002   2.84543501E+003   2.84553283E+003   8.72507902E-002  -1.67637343E+002  -1.67724594E+002   2.84524612E+003  -1.99461804E-001   2.84544558E+003   1.88896619E-001  -1.67924056E+002  -1.67735159E+002
      21       1     1.19999997E+001   7.18384305E+003  -1.06027944E-001   2.84530027E+003   2.84540630E+003   9.54594191E-002  -1.67690426E+002  -1.67785886E+002   2.84510326E+003  -2.07581338E-001   2.84531084E+003   1.97012813E-001  -1.67993467E+002  -1.67796454E+002
      22       1     1.19999997E+001   7.18359325E+003  -1.14292574E-001   2.84516466E+003   2.84527895E+003   1.03721004E-001  -1.67743852E+002  -1.67847573E+002   2.84495948E+003  -2.15753168E-001   2.84517523E+003   2.05181599E-001  -1.68063326E+002  -1.67858145E+002
      23       1     1.19999997E+001   7.18334186E+003  -1.22609860E-001   2.84502818E+003   2.84515078E+003   1.12035533E-001  -1.67797621E+002  -1.67909656E+002   2.84481477E+003  -2.23977288E-001   2.84503875E+003   2.13402961E-001  -1.68133633E+002  -1.67920230E+002
      24       1     1.19999997E+001   7.18308886E+003  -1.30979808E-001   2.84489082E+003   2.84502180E+003   1.20402994E-001  -1.67851732E+002  -1.67972135E+002   2.84466915E+003  -2.32253723E-001   2.84490140E+003   2.21676908E-001  -1.68204389E+002  -1.67982712E+002
      25       1     1.19999997E+001   7.18283427E+003  -1.39402483E-001   2.84475260E+003   2.84489200E+003   1.28823418E-001  -1.67906186E+002  -1.68035010E+002   2.84452260E+003  -2.40582506E-001   2.84476318E+003   2.30003441E-001  -1.68275592E+002  -1.68045589E+002
      26       1     1.19999997E+001   7.18257808E+003  -1.47877897E-001   2.84461351E+003   2.84476138E+003   1.37296782E-001  -1.67960984E+002  -1.68098281E+002   2.84437512E+003  -2.48963722E-001   2.84462409E+003   2.38382607E-001  -1.68347244E+002  -1.68108862E+002
      27       1     1.19999997E+001   7.18232028E+003  -1.56406131E-001   2.84447354E+003   2.84462995E+003   1.45823100E-001  -1.68016125E+002  -1.68161948E+002   2.84422673E+003  -2.57397493E-001   2.84448413E+003   2.46814462E-001  -1.68419346E+002  -1.68172531E+002
      28       1     1.19999997E+001   7.18206088E+003  -1.64987291E-001   2.84433271E+003   2.84449769E+003   1.54402370E-001  -1.68071610E+002  -1.68226012E+002   2.84407741E+003  -2.65883896E-001   2.84434329E+003   2.55298974E-001  -1.68491896E+002  -1.68236597E+002
      29       1     1.19999997E+001   7.18179987E+003  -1.73621444E-001   2.84419100E+003   2.84436462E+003   1.63034574E-001  -1.68127439E+002  -1.68290473E+002   2.84392716E+003  -2.74423055E-001   2.84420158E+003   2.63836186E-001  -1.68564897E+002  -1.68301060E+002
      30       1     1.19999997E+001   7.18153726E+003  -1.82308569E-001   2.84404841E+003   2.84423072E+003   1.71719673E-001  -1.68183612E+002  -1.68355331E+002   2.84377599E+003  -2.83015034E-001   2.84405900E+003   2.72426139E-001  -1.68638346E+002  -1.68365920E+002
      31       1     1.19999997E+001   7.18127305E+003  -1.91048704E-001   2.84390496E+003   2.84409601E+003   1.80457667E-001  -1.68240128E+002  -1.68420586E+002   2.84362389E+003  -2.91659873E-001   2.84391555E+003   2.81068835E-001  -1.68712246E+002  -1.68431177E+002
      32       1     1.19999997E+001   7.18100723E+003  -1.99841892E-001   2.84376063E+003   2.84396047E+003   1.89248566E-001  -1.68296989E+002  -1.68486238E+002   2.84347087E+003  -3.00357646E-001   2.84377122E+003   2.89764319E-001  -1.68786595E+002  -1.68496831E+002
