   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996228E+001   1.00002270E+000   4.39224709E-004   1.19999997E+001   0.00000000E+000   1.74020706E-021   1.83587567E-020  -1.19999997E+001   5.03326478E-021   2.71050543E-020  -2.71050543E-020   1.07981048E-004   1.43319231E-004  -2.51300279E-004   1.25650221E-004   6.88615939E-006   2.81895080E-005
       2       1     1.19992405E+001   1.00002270E+000   8.84715542E-004   1.19999997E+001   0.00000000E+000  -5.53335039E-021  -1.41762213E-020  -1.19999997E+001   3.26663964E-021   0.00000000E+000   2.71050543E-020   2.17490611E-004   2.88693611E-004  -5.06184221E-004   2.53092276E-004   1.38729265E-005   5.67866422E-005
       3       1     1.19988525E+001   1.00002270E+000   1.33679453E-003   1.19999997E+001   0.00000000E+000  -4.65810606E-021  -3.91794097E-021  -1.19999997E+001  -3.55181015E-021  -1.08420217E-019   2.71050543E-020   3.28625756E-004   4.36212415E-004  -7.64838171E-004   3.82419335E-004   2.09666034E-005   8.58036681E-005
       4       1     1.19984617E+001   1.00002270E+000   1.79219645E-003   1.19999997E+001   0.00000000E+000  -5.55260496E-021   1.66540409E-020  -1.19999997E+001   4.30175278E-021  -5.42101086E-020   5.42101086E-020   4.40577112E-004   5.84816261E-004  -1.02539337E-003   5.12697021E-004   2.81116253E-005   1.15033188E-004
       5       1     1.19980680E+001   1.00002270E+000   2.25093032E-003   1.19999997E+001   0.00000000E+000  -1.14150763E-020  -4.95929674E-020  -1.19999997E+001  -7.24894560E-021   0.00000000E+000   0.00000000E+000   5.53351274E-004   7.34504193E-004  -1.28785547E-003   6.43928153E-004   3.53079137E-005   1.44474135E-004
       6       1     1.19976714E+001   1.00002270E+000   2.71304776E-003   1.19999997E+001   0.00000000E+000  -3.08252733E-021  -1.99488563E-020  -1.19999997E+001   4.18046742E-021   2.71050543E-020  -1.08420217E-019   6.66957031E-004   8.85296487E-004  -1.55225352E-003   7.76127265E-004   4.25559211E-005   1.74131870E-004
       7       1     1.19972720E+001   1.00002270E+000   3.17845544E-003   1.19999997E+001   0.00000000E+000  -1.12643905E-020   9.54282084E-021  -1.19999997E+001  -4.47741233E-021  -1.08420217E-019   5.42101086E-020   7.81370492E-004   1.03716356E-003  -1.81853405E-003   9.09267617E-004   4.98552636E-005   2.04000241E-004
       8       1     1.19968697E+001   1.00002270E+000   3.64730010E-003   1.19999997E+001   0.00000000E+000  -6.33755089E-021   1.24382632E-020  -1.19999997E+001  -7.69836317E-021   2.71050543E-020   2.16840434E-019   8.96629300E-004   1.19015136E-003  -2.08678067E-003   1.04339101E-003   5.72109607E-005   2.34092162E-004
       9       1     1.19964645E+001   1.00002270E+000   4.11946014E-003   1.19999997E+001   0.00000000E+000   1.34832379E-020  -3.18953606E-020  -1.19999997E+001   5.31830605E-021  -2.71050543E-020   0.00000000E+000   1.01270223E-003   1.34422178E-003  -2.35692401E-003   1.17846277E-003   6.46181893E-005   2.64397809E-004
      10       1     1.19960565E+001   1.00002270E+000   4.59496417E-003   1.19999997E+001   0.00000000E+000   3.28547738E-021  -1.11135851E-020  -1.19999997E+001   4.94062055E-021  -5.42101086E-020   1.62630326E-019   1.12959567E-003   1.49938494E-003  -2.62898061E-003   1.31449116E-003   7.20758855E-005   2.94917506E-004
      11       1     1.19956456E+001   1.00002270E+000   5.07382560E-003   1.19999997E+001   0.00000000E+000  -4.17966609E-021   1.35266261E-020  -1.19999997E+001   4.09736162E-021   5.42101086E-020  -2.71050543E-020   1.24731663E-003   1.65564147E-003  -2.90295810E-003   1.45148000E-003   7.95864447E-005   3.25654143E-004
