    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850044E+003   1.74020706E-021   1.83587567E-020  -1.19999997E+001   5.03326478E-021   2.71050543E-020  -2.71050543E-020  -6.98628576E+003  -6.98630001E+003  -1.41660936E+004  -2.04124493E+002  -9.20182368E-003  -1.45014920E-002   4.39224709E-004   1.19996228E+001   0.00000000E+000   7.67611933E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828403E+003  -5.53335039E-021  -1.41762213E-020  -1.19999997E+001   3.26663964E-021   0.00000000E+000   2.71050543E-020  -6.98634881E+003  -6.98638513E+003  -1.41659454E+004  -2.04189910E+002  -1.42358956E-002  -3.13634694E-002   8.84715542E-004   1.19992405E+001   0.00000000E+000   7.73020717E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806442E+003  -4.65810606E-021  -3.91794097E-021  -1.19999997E+001  -3.55181015E-021  -1.08420217E-019   2.71050543E-020  -6.98641280E+003  -6.98647151E+003  -1.41657951E+004  -2.04256295E+002  -1.93463960E-002  -4.84731780E-002   1.33679453E-003   1.19988525E+001   0.00000000E+000   7.78433558E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784319E+003  -5.55260496E-021   1.66540409E-020  -1.19999997E+001   4.30175278E-021  -5.42101086E-020   5.42101086E-020  -6.98647726E+003  -6.98655852E+003  -1.41656436E+004  -2.04323168E+002  -2.44939707E-002  -6.57081619E-002   1.79219645E-003   1.19984617E+001   0.00000000E+000   7.83848236E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762035E+003  -1.14150763E-020  -4.95929674E-020  -1.19999997E+001  -7.24894560E-021   0.00000000E+000   0.00000000E+000  -6.98654219E+003  -6.98664617E+003  -1.41654910E+004  -2.04390530E+002  -2.96785378E-002  -8.30677984E-002   2.25093032E-003   1.19980680E+001   0.00000000E+000   7.89264796E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739587E+003  -3.08252733E-021  -1.99488563E-020  -1.19999997E+001   4.18046742E-021   2.71050543E-020  -1.08420217E-019  -6.98660760E+003  -6.98673446E+003  -1.41653373E+004  -2.04458389E+002  -3.49005426E-002  -1.00555219E-001   2.71304776E-003   1.19976714E+001   0.00000000E+000   7.94683831E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716979E+003  -1.12643905E-020   9.54282084E-021  -1.19999997E+001  -4.47741233E-021  -1.08420217E-019   5.42101086E-020  -6.98667347E+003  -6.98682338E+003  -1.41651825E+004  -2.04526732E+002  -4.01595528E-002  -1.18166835E-001   3.17845544E-003   1.19972720E+001   0.00000000E+000   8.00104208E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694204E+003  -6.33755089E-021   1.24382632E-020  -1.19999997E+001  -7.69836317E-021   2.71050543E-020   2.16840434E-019  -6.98673984E+003  -6.98691296E+003  -1.41650266E+004  -2.04595578E+002  -4.54589255E-002  -1.35910323E-001   3.64730010E-003   1.19968697E+001   0.00000000E+000   8.05527536E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671269E+003   1.34832379E-020  -3.18953606E-020  -1.19999997E+001   5.31830605E-021  -2.71050543E-020   0.00000000E+000  -6.98680667E+003  -6.98700317E+003  -1.41648695E+004  -2.04664912E+002  -5.07955228E-002  -1.53779809E-001   4.11946014E-003   1.19964645E+001   0.00000000E+000   8.10952400E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648171E+003   3.28547738E-021  -1.11135851E-020  -1.19999997E+001   4.94062055E-021  -5.42101086E-020   1.62630326E-019  -6.98687397E+003  -6.98709402E+003  -1.41647114E+004  -2.04734737E+002  -5.61687373E-002  -1.71775444E-001   4.59496417E-003   1.19960565E+001   0.00000000E+000   8.16379107E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18624911E+003  -4.17966609E-021   1.35266261E-020  -1.19999997E+001   4.09736162E-021   5.42101086E-020  -2.71050543E-020  -6.98694175E+003  -6.98718552E+003  -1.41645521E+004  -2.04805055E+002  -6.15800598E-002  -1.89898992E-001   5.07382560E-003   1.19956456E+001   0.00000000E+000   8.21807784E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601492E+003  -6.00419387E-021   3.98468928E-020  -1.19999997E+001   3.42284753E-021  -2.71050543E-020  -2.71050543E-020  -6.98700999E+003  -6.98727763E+003  -1.41643917E+004  -2.04875854E+002  -6.70295397E-002  -2.08146621E-001   5.55596651E-003   1.19952319E+001   0.00000000E+000   8.27237512E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18577910E+003  -4.94290822E-021  -3.03241311E-020  -1.19999997E+001   2.52383145E-021  -2.71050543E-020   5.42101086E-020  -6.98707871E+003  -6.98737039E+003  -1.41642303E+004  -2.04947146E+002  -7.25164982E-002  -2.26520471E-001   6.04146266E-003   1.19948153E+001   0.00000000E+000   8.32669105E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554168E+003   1.81979735E-022   2.64634207E-020  -1.19999997E+001   2.13808094E-021   0.00000000E+000  -8.13151629E-020  -6.98714790E+003  -6.98746378E+003  -1.41640677E+004  -2.05018923E+002  -7.80399484E-002  -2.45018836E-001   6.53026251E-003   1.19943958E+001   0.00000000E+000   8.38101968E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530262E+003   6.70832718E-021   2.06727428E-020  -1.19999997E+001  -1.76964952E-021  -2.71050543E-020   0.00000000E+000  -6.98721757E+003  -6.98755781E+003  -1.41639040E+004  -2.05091197E+002  -8.35999900E-002  -2.63645614E-001   7.02243992E-003   1.19939735E+001   0.00000000E+000   8.43536867E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18506193E+003   1.44870938E-020   6.57593077E-021  -1.19999997E+001   1.31692840E-020   1.08420217E-019  -1.08420217E-019  -6.98728771E+003  -6.98765249E+003  -1.41637392E+004  -2.05163962E+002  -8.91976910E-002  -2.82398628E-001   7.51797065E-003   1.19935483E+001   0.00000000E+000   8.48973516E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18481964E+003   9.01472418E-021  -1.82956325E-020  -1.19999997E+001  -5.53334716E-021  -1.08420217E-019  -5.42101086E-020  -6.98735832E+003  -6.98774780E+003  -1.41635733E+004  -2.05237214E+002  -9.48327258E-002  -3.01277488E-001   8.01681301E-003   1.19931203E+001   0.00000000E+000   8.54411440E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18457570E+003  -1.01969935E-020   4.43120654E-021  -1.19999997E+001   7.49818546E-021   1.35525272E-019  -2.71050543E-020  -6.98742941E+003  -6.98784375E+003  -1.41634062E+004  -2.05310965E+002  -1.00505310E-001  -3.20285964E-001   8.51905397E-003   1.19926893E+001   0.00000000E+000   8.59851521E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18433007E+003  -1.76530553E-020   4.27094030E-020  -1.19999997E+001  -3.70894862E-021   2.71050543E-020   1.62630326E-019  -6.98750099E+003  -6.98794038E+003  -1.41632380E+004  -2.05385226E+002  -1.06214674E-001  -3.39427802E-001   9.02477042E-003   1.19922554E+001   0.00000000E+000   8.65294552E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18408282E+003  -8.13647001E-021  -5.83214031E-021  -1.19999997E+001  -1.55737430E-021   5.42101086E-020   1.08420217E-019  -6.98757305E+003  -6.98803764E+003  -1.41630687E+004  -2.05459982E+002  -1.11960417E-001  -3.58697339E-001   9.53385048E-003   1.19918186E+001   0.00000000E+000   8.70739295E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18383394E+003  -3.88131238E-021   1.74528388E-020  -1.19999997E+001   1.23244224E-020  -1.35525272E-019   1.89735380E-019  -6.98764558E+003  -6.98813555E+003  -1.41628982E+004  -2.05535228E+002  -1.17744555E-001  -3.78094040E-001   1.00462783E-002   1.19913790E+001   0.00000000E+000   8.76185578E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18358345E+003   7.63681576E-022   1.84750790E-020  -1.19999997E+001  -2.74688587E-021   8.13151629E-020   2.71050543E-020  -6.98771858E+003  -6.98823408E+003  -1.41627267E+004  -2.05610963E+002  -1.23565975E-001  -3.97616352E-001   1.05620308E-002   1.19909365E+001   0.00000000E+000   8.81633135E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18333137E+003  -1.22420016E-020  -8.21222327E-021  -1.19999997E+001   4.46419037E-021   2.71050543E-020   2.71050543E-020  -6.98779205E+003  -6.98833325E+003  -1.41625541E+004  -2.05687180E+002  -1.29423720E-001  -4.17262113E-001   1.10810610E-002   1.19904911E+001   0.00000000E+000   8.87081471E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
