   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850044E+003   5.56087462E-002   2.84783313E+003   2.84777753E+003  -6.35402994E-002  -1.66697313E+002  -1.66633773E+002   2.84777983E+003  -6.12385058E-002   2.84784107E+003   5.33069526E-002  -1.66695011E+002  -1.66641704E+002
       2       1     1.19999997E+001   7.18828403E+003   5.60658018E-002   2.84772039E+003   2.84766432E+003  -6.14283283E-002  -1.66746485E+002  -1.66685056E+002   2.84765132E+003  -7.44367138E-002   2.84772575E+003   6.90741873E-002  -1.66759493E+002  -1.66690419E+002
       3       1     1.19999997E+001   7.18806442E+003   5.65295810E-002   2.84760598E+003   2.84754945E+003  -5.92828949E-002  -1.66796384E+002  -1.66737101E+002   2.84752091E+003  -8.78259659E-002   2.84760873E+003   8.50726520E-002  -1.66824927E+002  -1.66739854E+002
       4       1     1.19999997E+001   7.18784319E+003   5.69965219E-002   2.84749073E+003   2.84743373E+003  -5.71220920E-002  -1.66846649E+002  -1.66789527E+002   2.84738954E+003  -1.01313884E-001   2.84749085E+003   1.01188314E-001  -1.66890841E+002  -1.66789653E+002
       5       1     1.19999997E+001   7.18762035E+003   5.74676542E-002   2.84737463E+003   2.84731716E+003  -5.49458951E-002  -1.66897284E+002  -1.66842338E+002   2.84725721E+003  -1.14898814E-001   2.84737211E+003   1.17420573E-001  -1.66957237E+002  -1.66839816E+002
       6       1     1.19999997E+001   7.18739587E+003   5.79424878E-002   2.84725767E+003   2.84719973E+003  -5.27543945E-002  -1.66948292E+002  -1.66895538E+002   2.84712390E+003  -1.28584347E-001   2.84725249E+003   1.33772440E-001  -1.67024122E+002  -1.66890350E+002
       7       1     1.19999997E+001   7.18716979E+003   5.84202120E-002   2.84713989E+003   2.84708147E+003  -5.05474099E-002  -1.66999664E+002  -1.66949116E+002   2.84698965E+003  -1.42367649E-001   2.84713202E+003   1.50240451E-001  -1.67091484E+002  -1.66941243E+002
       8       1     1.19999997E+001   7.18694204E+003   5.89018431E-002   2.84702123E+003   2.84696233E+003  -4.83229301E-002  -1.67051414E+002  -1.67003091E+002   2.84685440E+003  -1.56252692E-001   2.84701065E+003   1.66831605E-001  -1.67159343E+002  -1.66992512E+002
       9       1     1.19999997E+001   7.18671269E+003   5.93870282E-002   2.84690174E+003   2.84684235E+003  -4.60830549E-002  -1.67103530E+002  -1.67057447E+002   2.84671820E+003  -1.70236670E-001   2.84688844E+003   1.83540644E-001  -1.67227683E+002  -1.67044143E+002
      10       1     1.19999997E+001   7.18648171E+003   5.98755393E-002   2.84678140E+003   2.84672152E+003  -4.38284087E-002  -1.67156015E+002  -1.67112187E+002   2.84658103E+003  -1.84320687E-001   2.84676535E+003   2.00367818E-001  -1.67296508E+002  -1.67096140E+002
      11       1     1.19999997E+001   7.18624911E+003   6.03686689E-002   2.84666021E+003   2.84659984E+003  -4.15578199E-002  -1.67208872E+002  -1.67167314E+002   2.84644289E+003  -1.98503764E-001   2.84664140E+003   2.17314613E-001  -1.67365818E+002  -1.67148503E+002
