   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996236E+001   1.00002270E+000   4.34917485E-004   1.19999997E+001   0.00000000E+000  -1.85740558E-020   1.15846434E-020  -1.19999997E+001   2.32420343E-022  -4.14873280E-020   4.14873280E-020   1.19931590E-004   1.30829809E-004  -2.50761400E-004   1.25380499E-004  -9.85260214E-007  -1.17974581E-005
       2       1     1.19992420E+001   1.00002270E+000   8.76104349E-004   1.19999997E+001   0.00000000E+000  -5.09267355E-021   1.29116669E-020  -1.19999997E+001  -5.18938457E-021  -2.76582187E-020   0.00000000E+000   2.41593050E-004   2.63544372E-004  -5.05137421E-004   2.52568307E-004  -1.98301898E-006  -2.37683673E-005
       3       1     1.19988550E+001   1.00002270E+000   1.32358813E-003   1.19999997E+001   0.00000000E+000   1.51931660E-020  -6.45709953E-021  -1.19999997E+001  -2.94300628E-021   1.38291093E-020  -2.76582187E-020   3.64986582E-004   3.98157405E-004  -7.63143987E-004   3.81571383E-004  -2.99706022E-006  -3.59097629E-005
       4       1     1.19984652E+001   1.00002270E+000   1.77435460E-003   1.19999997E+001   0.00000000E+000  -1.21276653E-020  -7.42956428E-021  -1.19999997E+001   3.61946910E-021   1.38291093E-020   6.91455467E-020   4.89284827E-004   5.33758397E-004  -1.02304322E-003   5.11520794E-004  -4.01859402E-006  -4.81406039E-005
       5       1     1.19980725E+001   1.00002270E+000   2.22843494E-003   1.19999997E+001   0.00000000E+000  -1.52147160E-020  -5.81532237E-021  -1.19999997E+001   8.40555036E-021   1.38291093E-020   2.76582187E-020   6.14497782E-004   6.70355473E-004  -1.28485325E-003   6.42425600E-004  -5.04791820E-006  -6.04595314E-005
       6       1     1.19976769E+001   1.00002270E+000   2.68587023E-003   1.19999997E+001   0.00000000E+000   5.29158200E-021  -4.53979985E-021  -1.19999997E+001   1.07526885E-021   0.00000000E+000  -2.76582187E-020   7.40636001E-004   8.07961649E-004  -1.54859765E-003   7.74297587E-004  -6.08378244E-006  -7.28698175E-005
       7       1     1.19972785E+001   1.00002270E+000   3.14658039E-003   1.19999997E+001   0.00000000E+000   9.35020065E-021   1.18152833E-020  -1.19999997E+001   5.46737107E-021  -2.76582187E-020   2.76582187E-020   8.67677098E-004   9.46553156E-004  -1.81423025E-003   9.07113676E-004  -7.12786041E-006  -8.53684308E-005
       8       1     1.19968772E+001   1.00002270E+000   3.61066278E-003   1.19999997E+001   0.00000000E+000  -7.16020305E-021  -1.69906749E-020  -1.19999997E+001  -4.93806515E-021  -5.53164374E-020   0.00000000E+000   9.95648392E-004   1.08615889E-003  -2.08180728E-003   1.04090197E-003  -8.18321486E-006  -9.79565520E-005
       9       1     1.19964730E+001   1.00002270E+000   4.07801786E-003   1.19999997E+001   0.00000000E+000  -8.24957037E-021   3.08429432E-021  -1.19999997E+001   3.77651735E-022  -2.76582187E-020   0.00000000E+000   1.12452249E-003   1.22674875E-003  -2.35127124E-003   1.17563374E-003  -9.24587701E-006  -1.10633795E-004
      10       1     1.19960660E+001   1.00002270E+000   4.54866786E-003   1.19999997E+001   0.00000000E+000   9.40706931E-021   3.14500083E-021  -1.19999997E+001   1.82325273E-021   0.00000000E+000  -8.29746561E-020   1.25430440E-003   1.36833052E-003  -2.62263492E-003   1.31131536E-003  -1.03160101E-005  -1.23400765E-004
      11       1     1.19956562E+001   1.00002270E+000   5.02260100E-003   1.19999997E+001   0.00000000E+000   2.91172323E-021   8.21054570E-021  -1.19999997E+001  -4.09639042E-021   0.00000000E+000   2.76582187E-020   1.38499132E-003   1.51090023E-003  -2.89589156E-003   1.44794346E-003  -1.13942571E-005  -1.36257060E-004
      12       1     1.19952435E+001   1.00002270E+000   5.49978216E-003   1.19999997E+001   0.00000000E+000  -1.96493378E-020  -1.24619797E-021  -1.19999997E+001  -5.68677439E-021   2.76582187E-020   0.00000000E+000   1.51657368E-003   1.65444724E-003  -3.17102092E-003   1.58550792E-003  -1.24814353E-005  -1.49200907E-004
      13       1     1.19948281E+001   1.00002270E+000   5.98022369E-003   1.19999997E+001   0.00000000E+000   2.85253340E-021  -7.14593313E-021  -1.19999997E+001   5.30846323E-021   2.76582187E-020   2.76582187E-020   1.64905351E-003   1.79897654E-003  -3.44803005E-003   1.72401227E-003  -1.35765871E-005  -1.62233919E-004
      14       1     1.19944098E+001   1.00002270E+000   6.46395188E-003   1.19999997E+001   0.00000000E+000   1.45019321E-020  -5.25415313E-021  -1.19999997E+001   9.22356499E-021  -5.53164374E-020   2.76582187E-020   1.78243980E-003   1.94449436E-003  -3.72693417E-003   1.86346410E-003  -1.46790935E-005  -1.75356465E-004
      15       1     1.19939886E+001   1.00002270E+000   6.95100133E-003   1.19999997E+001   0.00000000E+000   7.45364642E-021   4.25031301E-021  -1.19999997E+001  -4.05967373E-022   8.29746561E-020  -5.53164374E-020   1.91674187E-003   2.09101135E-003  -4.00775322E-003   2.00387341E-003  -1.57878486E-005  -1.88569313E-004
      16       1     1.19935646E+001   1.00002270E+000   7.44135457E-003   1.19999997E+001   0.00000000E+000   8.90379744E-021   7.35011696E-021  -1.19999997E+001  -2.51312821E-021   5.53164374E-020   0.00000000E+000   2.05195473E-003   2.23852242E-003  -4.29047715E-003   2.14523514E-003  -1.69044267E-005  -2.01871676E-004
      17       1     1.19931378E+001   1.00002270E+000   7.93497684E-003   1.19999997E+001   0.00000000E+000   1.02537425E-020  -3.35215207E-021  -1.19999997E+001  -4.06613608E-021  -5.53164374E-020  -2.76582187E-020   2.18806839E-003   2.38701748E-003  -4.57508587E-003   2.28753928E-003  -1.80283248E-005  -2.15263302E-004
      18       1     1.19927081E+001   1.00002270E+000   8.43189175E-003   1.19999997E+001   0.00000000E+000   9.36760942E-021   9.84265798E-021  -1.19999997E+001  -2.58306665E-021   0.00000000E+000   0.00000000E+000   2.32508969E-003   2.53650332E-003  -4.86159301E-003   2.43079262E-003  -1.91596306E-005  -2.28744666E-004
      19       1     1.19922755E+001   1.00002270E+000   8.93218951E-003   1.19999997E+001   0.00000000E+000  -2.27522674E-020  -5.32046474E-021  -1.19999997E+001   8.22377373E-021   0.00000000E+000  -2.76582187E-020   2.46304344E-003   2.68700712E-003  -5.15005056E-003   2.57502116E-003  -2.02972065E-005  -2.42318667E-004
      20       1     1.19918400E+001   1.00002270E+000   9.43579758E-003   1.19999997E+001   0.00000000E+000  -5.11980222E-021  -1.24039900E-020  -1.19999997E+001  -1.33245714E-021   1.10632875E-019   5.53164374E-020   2.60190870E-003   2.83850794E-003  -5.44041664E-003   2.72020397E-003  -2.14416502E-005  -2.55984197E-004
      21       1     1.19914017E+001   1.00002270E+000   9.94271586E-003   1.19999997E+001   0.00000000E+000   1.23915138E-020   1.51694664E-020  -1.19999997E+001   2.50963327E-021  -1.38291093E-019   2.76582187E-020   2.74168665E-003   2.99100464E-003  -5.73269129E-003   2.86634106E-003  -2.25931486E-005  -2.69739627E-004
      22       1     1.19909605E+001   1.00002270E+000   1.04529732E-002   1.19999997E+001   0.00000000E+000  -1.23593866E-020   6.32423892E-021  -1.19999997E+001   1.26906018E-021   8.29746561E-020   5.53164374E-020   2.88238608E-003   3.14450505E-003  -6.02689114E-003   3.01344075E-003  -2.37518977E-005  -2.83585826E-004
      23       1     1.19905165E+001   1.00002270E+000   1.09664853E-002   1.19999997E+001   0.00000000E+000  -1.57715594E-020   8.76396013E-021  -1.19999997E+001  -1.14381723E-020   2.76582187E-020  -2.76582187E-020   3.02398301E-003   3.29898460E-003  -6.32296761E-003   3.16147875E-003  -2.49172288E-005  -2.97520607E-004
      24       1     1.19900697E+001   1.00002270E+000   1.14832705E-002   1.19999997E+001   0.00000000E+000  -2.23858919E-020   2.67429523E-020  -1.19999997E+001   3.95179207E-021   1.10632875E-019  -2.76582187E-020   3.16648140E-003   3.45444982E-003  -6.62093122E-003   3.31046032E-003  -2.60916787E-005  -3.11543721E-004
      25       1     1.19896201E+001   1.00002270E+000   1.20033314E-002   1.19999997E+001   0.00000000E+000  -1.19911910E-020   8.09800852E-021  -1.19999997E+001   8.17389495E-021   2.76582187E-020  -8.29746561E-020   3.30988375E-003   3.61089977E-003  -6.92078352E-003   3.46038623E-003  -2.72721132E-005  -3.25656434E-004
      26       1     1.19891676E+001   1.00002270E+000   1.25266935E-002   1.19999997E+001   0.00000000E+000   1.28274849E-020  -2.74219869E-021  -1.19999997E+001  -5.43917412E-021  -2.76582187E-020  -8.29746561E-020   3.45419599E-003   3.76834315E-003  -7.22253914E-003   3.61126379E-003  -2.84594921E-005  -3.39860138E-004
      27       1     1.19887122E+001   1.00002270E+000   1.30533301E-002   1.19999997E+001   0.00000000E+000   9.86302097E-021   7.95971426E-021  -1.19999997E+001  -1.42709757E-021  -1.38291093E-019  -2.76582187E-020   3.59941170E-003   3.92677096E-003  -7.52618266E-003   3.76308531E-003  -2.96533044E-005  -3.54154575E-004
      28       1     1.19882541E+001   1.00002270E+000   1.35832399E-002   1.19999997E+001   0.00000000E+000   3.33304198E-020   8.47981462E-021  -1.19999997E+001   2.79360733E-021   0.00000000E+000   2.76582187E-020   3.74553036E-003   4.08618298E-003  -7.83171334E-003   3.91585041E-003  -3.08549807E-005  -3.68538706E-004
      29       1     1.19877931E+001   1.00002270E+000   1.41164386E-002   1.19999997E+001   0.00000000E+000  -1.76039122E-020  -3.74766099E-021  -1.19999997E+001   7.59542244E-021   0.00000000E+000  -8.29746561E-020   3.89255646E-003   4.24658399E-003  -8.13914044E-003   4.06956371E-003  -3.20662691E-005  -3.83010076E-004
      30       1     1.19873293E+001   1.00002270E+000   1.46529620E-002   1.19999997E+001   0.00000000E+000   1.00672312E-020  -1.18453002E-020  -1.19999997E+001   6.14478345E-021   1.10632875E-019   2.76582187E-020   4.04050038E-003   4.40798408E-003  -8.44848445E-003   4.22423547E-003  -3.32860455E-005  -3.97571633E-004
      31       1     1.19868626E+001   1.00002270E+000   1.51927581E-002   1.19999997E+001   0.00000000E+000   1.54695435E-020  -1.31803885E-020  -1.19999997E+001  -5.82067689E-021   1.10632875E-019   5.53164374E-020   4.18934681E-003   4.57036862E-003  -8.75971543E-003   4.37985071E-003  -3.45132404E-005  -4.12222616E-004
      32       1     1.19863931E+001   1.00002269E+000   1.57358522E-002   1.19999997E+001   0.00000000E+000  -1.89697625E-021  -2.67148609E-020  -1.19999997E+001  -1.17316420E-020   2.76582187E-020  -1.10632875E-019   4.33910331E-003   4.73374454E-003  -9.07284785E-003   4.53641667E-003  -3.57470195E-005  -4.26964780E-004
      33       1     1.19859207E+001   1.00002269E+000   1.62822130E-002   1.19999997E+001   0.00000000E+000   1.91412126E-020   1.14639557E-020  -1.19999997E+001  -5.77264450E-021   0.00000000E+000   5.53164374E-020   4.48976037E-003   4.89810345E-003  -9.38786382E-003   4.69392440E-003  -3.69893634E-005  -4.41794665E-004
      34       1     1.19854456E+001   1.00002269E+000   1.68318560E-002   1.19999997E+001   0.00000000E+000   1.82061503E-021   1.18248317E-020  -1.19999997E+001   7.93170195E-021  -8.29746561E-020   0.00000000E+000   4.64132396E-003   5.06344821E-003  -9.70477217E-003   4.85237832E-003  -3.82404498E-005  -4.56714253E-004
      35       1     1.19849675E+001   1.00002269E+000   1.73847945E-002   1.19999997E+001   0.00000000E+000  -1.90709444E-020   1.20369418E-020  -1.19999997E+001   9.02882410E-021  -2.76582187E-020   2.76582187E-020   4.79379644E-003   5.22978421E-003  -1.00235806E-002   5.01178231E-003  -3.94969636E-005  -4.71724197E-004
      36       1     1.19844866E+001   1.00002269E+000   1.79410662E-002   1.19999997E+001   0.00000000E+000   2.64815701E-020   1.14276743E-020  -1.19999997E+001   4.50670998E-021  -8.29746561E-020   5.53164374E-020   4.94718887E-003   5.39712202E-003  -1.03443109E-002   5.17214717E-003  -4.07587841E-005  -4.86825064E-004
      37       1     1.19840029E+001   1.00002269E+000   1.85006798E-002   1.19999997E+001   0.00000000E+000  -8.41577142E-021  -1.71015371E-020  -1.19999997E+001   1.32612667E-020   5.53164374E-020  -2.76582187E-020   5.10150125E-003   5.56546665E-003  -1.06669679E-002   5.33347542E-003  -4.20253065E-005  -5.02018246E-004
      38       1     1.19835162E+001   1.00002269E+000   1.90637191E-002   1.19999997E+001   0.00000000E+000   9.49424508E-021   2.25908406E-020  -1.19999997E+001  -5.58855988E-021  -2.76582187E-020   0.00000000E+000   5.25675895E-003   5.73484113E-003  -1.09916001E-002   5.49579125E-003  -4.32956805E-005  -5.17305250E-004
      39       1     1.19830265E+001   1.00002269E+000   1.96301412E-002   1.19999997E+001   0.00000000E+000  -1.44383637E-020   3.59380434E-021  -1.19999997E+001  -1.40873659E-020  -8.29746561E-020   0.00000000E+000   5.41294911E-003   5.90523359E-003  -1.13181827E-002   5.65908230E-003  -4.45725498E-005  -5.32683674E-004
      40       1     1.19825339E+001   1.00002269E+000   2.01999461E-002   1.19999997E+001   0.00000000E+000  -2.49253047E-020   9.88947704E-021  -1.19999997E+001  -1.73889138E-020  -8.29746561E-020  -1.10632875E-019   5.57007224E-003   6.07664340E-003  -1.16467156E-002   5.82334851E-003  -4.58529647E-005  -5.48155086E-004
      41       1     1.19820385E+001   1.00002269E+000   2.07731385E-002   1.19999997E+001   0.00000000E+000   1.75738425E-020  -7.52089441E-021  -1.19999997E+001  -1.38169232E-020  -2.76582187E-020   1.65949312E-019   5.72812687E-003   6.24907489E-003  -1.19772018E-002   5.98859130E-003  -4.71386251E-005  -5.63718099E-004
      42       1     1.19815401E+001   1.00002269E+000   2.13497176E-002   1.19999997E+001   0.00000000E+000   1.49380484E-020   2.08367086E-020  -1.19999997E+001   7.31962523E-021   1.38291093E-019   8.29746561E-020   5.88711678E-003   6.42252377E-003  -1.23096405E-002   6.15481043E-003  -4.84296239E-005  -5.79373666E-004
      43       1     1.19810388E+001   1.00002269E+000   2.19296353E-002   1.19999997E+001   0.00000000E+000   3.00556181E-020  -1.17962259E-020  -1.19999997E+001  -3.82877006E-021  -2.76582187E-020   5.53164374E-020   6.04702747E-003   6.59697675E-003  -1.26440042E-002   6.32199199E-003  -4.97254064E-005  -5.95121464E-004
      44       1     1.19805347E+001   1.00002269E+000   2.25128506E-002   1.19999997E+001   0.00000000E+000   2.10676783E-020  -1.32327005E-020  -1.19999997E+001  -1.43940241E-020  -5.53164374E-020   5.53164374E-020   6.20784576E-003   6.77242326E-003  -1.29802690E-002   6.49012412E-003  -5.10270111E-005  -6.10961329E-004
      45       1     1.19800277E+001   1.00002269E+000   2.30993177E-002   1.19999997E+001   0.00000000E+000  -1.64301914E-020   1.45474060E-020  -1.19999997E+001   6.54105730E-021  -1.10632875E-019  -2.76582187E-020   6.36955726E-003   6.94885128E-003  -1.33184085E-002   6.65919362E-003  -5.23334986E-005  -6.26892191E-004
      46       1     1.19794062E+001   1.00002269E+000   2.38183770E-002   1.19999997E+001   0.00000000E+000   2.94621899E-020  -1.49092711E-020  -1.19999997E+001   1.12219869E-020   2.76582187E-020   5.53164374E-020   6.57075832E-003   7.16227283E-003  -1.37330311E-002   6.86650454E-003  -4.90804938E-005  -6.47420896E-004
      47       1     1.19787595E+001   1.00002269E+000   2.45662026E-002   1.19999997E+001   0.00000000E+000   1.99755150E-020  -1.13032015E-020  -1.19999997E+001  -1.85113314E-022   5.53164374E-020  -5.53164374E-020   6.77436341E-003   7.39001502E-003  -1.41643784E-002   7.08217788E-003  -5.10315963E-005  -6.62786652E-004
      48       1     1.19782760E+001   1.00002269E+000   2.51257174E-002   1.19999997E+001   0.00000000E+000  -9.74205636E-021  -2.97035916E-021  -1.19999997E+001   9.70979737E-021  -5.53164374E-020   2.76582187E-020   6.92699387E-003   7.55993955E-003  -1.44869334E-002   7.24345510E-003  -5.28398398E-005  -6.78139146E-004
      49       1     1.19777955E+001   1.00002269E+000   2.56816585E-002   1.19999997E+001   0.00000000E+000  -3.37794607E-020   1.80260223E-020  -1.19999997E+001  -1.74497126E-020   8.29746561E-020   1.93607531E-019   7.08021804E-003   7.72722696E-003  -1.48074450E-002   7.40371063E-003  -5.47250782E-005  -6.93753021E-004
      50       1     1.19773131E+001   1.00002269E+000   2.62398750E-002   1.19999997E+001   0.00000000E+000   5.85319965E-021  -3.95427645E-021  -1.19999997E+001  -2.19014267E-020   5.53164374E-020   0.00000000E+000   7.23404831E-003   7.89521624E-003  -1.51292646E-002   7.56462015E-003  -5.66887779E-005  -7.09496039E-004
      51       1     1.19768287E+001   1.00002269E+000   2.68004043E-002   1.19999997E+001   0.00000000E+000   5.67515535E-021  -4.46419037E-021  -1.19999997E+001   1.07219594E-020  -1.65949312E-019   2.76582187E-020   7.38856184E-003   8.06385803E-003  -1.54524199E-002   7.72619756E-003  -5.86646146E-005  -7.25272370E-004
