   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850228E+003   6.98815508E-002   2.84783686E+003   2.84776698E+003  -8.13109603E-002  -1.66708404E+002  -1.66627093E+002   2.84778341E+003  -6.48778512E-002   2.84784829E+003   5.34484417E-002  -1.66691971E+002  -1.66638522E+002
       2       1     1.19999997E+001   7.18828757E+003   8.48255588E-002   2.84772781E+003   2.84764299E+003  -9.72339367E-002  -1.66768869E+002  -1.66671635E+002   2.84765845E+003  -8.17748634E-002   2.84774022E+003   6.93664856E-002  -1.66753410E+002  -1.66684043E+002
       3       1     1.19999997E+001   7.18806972E+003   9.99902344E-002   2.84761717E+003   2.84751718E+003  -1.13391698E-001  -1.66830221E+002  -1.66716829E+002   2.84753165E+003  -9.89206216E-002   2.84763057E+003   8.55191581E-002  -1.66815750E+002  -1.66730231E+002
       4       1     1.19999997E+001   7.18785029E+003   1.15265397E-001   2.84750573E+003   2.84739046E+003  -1.29667031E-001  -1.66892018E+002  -1.66762351E+002   2.84740394E+003  -1.16191030E-001   2.84752013E+003   1.01789395E-001  -1.66878542E+002  -1.66776753E+002
       5       1     1.19999997E+001   7.18762929E+003   1.30651076E-001   2.84739348E+003   2.84726283E+003  -1.46059971E-001  -1.66954259E+002  -1.66808199E+002   2.84727530E+003  -1.33586120E-001   2.84740889E+003   1.18177226E-001  -1.66941785E+002  -1.66823608E+002
       6       1     1.19999997E+001   7.18740671E+003   1.46147382E-001   2.84728043E+003   2.84713429E+003  -1.62570637E-001  -1.67016945E+002  -1.66854375E+002   2.84714575E+003  -1.51106020E-001   2.84729686E+003   1.34682765E-001  -1.67005481E+002  -1.66870798E+002
       7       1     1.19999997E+001   7.18718256E+003   1.61754395E-001   2.84716659E+003   2.84700483E+003  -1.79199123E-001  -1.67080076E+002  -1.66900877E+002   2.84701528E+003  -1.68750826E-001   2.84718403E+003   1.51306097E-001  -1.67069628E+002  -1.66918322E+002
       8       1     1.19999997E+001   7.18695683E+003   1.77472151E-001   2.84705194E+003   2.84687447E+003  -1.95945473E-001  -1.67143652E+002  -1.66947707E+002   2.84688389E+003  -1.86520584E-001   2.84707041E+003   1.68047262E-001  -1.67134227E+002  -1.66966180E+002
       9       1     1.19999997E+001   7.18672952E+003   1.93300654E-001   2.84693649E+003   2.84674319E+003  -2.12809700E-001  -1.67207674E+002  -1.66994864E+002   2.84675158E+003  -2.04415309E-001   2.84695600E+003   1.84906263E-001  -1.67199279E+002  -1.67014373E+002
      10       1     1.19999997E+001   7.18650064E+003   2.09239917E-001   2.84682024E+003   2.84661100E+003  -2.29791827E-001  -1.67272140E+002  -1.67042348E+002   2.84661835E+003  -2.22435028E-001   2.84684079E+003   2.01883118E-001  -1.67264783E+002  -1.67062900E+002
      11       1     1.19999997E+001   7.18627018E+003   2.25290002E-001   2.84670318E+003   2.84647789E+003  -2.46891927E-001  -1.67337051E+002  -1.67090160E+002   2.84648420E+003  -2.40579823E-001   2.84672478E+003   2.18977898E-001  -1.67330739E+002  -1.67111761E+002
