    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
        11     1.19999997E+001   7.18626252E+003  -3.59209385E-021  -5.70113558E-021  -1.19999997E+001  -2.81982252E-021  -1.51788304E-019  -1.08420217E-019  -6.98702402E+003  -6.98709406E+003  -1.41645613E+004  -2.04800997E+002  -8.76333602E-002  -8.11755585E-002   5.01287447E-003   1.19956693E+001   0.00000000E+000   8.21464372E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602973E+003   1.24128584E-020   1.54789067E-020  -1.19999997E+001   1.20485163E-020  -8.67361738E-020   2.16840434E-020  -6.98710003E+003  -6.98717744E+003  -1.41644019E+004  -2.04871371E+002  -9.55566129E-002  -8.90838203E-002   5.48895743E-003   1.19952580E+001   0.00000000E+000   8.26860812E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18579536E+003  -4.22646900E-021   5.54469504E-021  -1.19999997E+001   6.40205224E-021   4.33680869E-020  -1.08420217E-019  -6.98717657E+003  -6.98726139E+003  -1.41642414E+004  -2.04942226E+002  -1.03534520E-001  -9.70456525E-002   5.96829031E-003   1.19948440E+001   0.00000000E+000   8.32258689E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18555939E+003  -8.78331394E-021  -1.57654421E-020  -1.19999997E+001   5.52311597E-021   6.50521303E-020   2.16840434E-020  -6.98725363E+003  -6.98734591E+003  -1.41640798E+004  -2.05013561E+002  -1.11567105E-001  -1.05061072E-001   6.45087389E-003   1.19944271E+001   0.00000000E+000   8.37657986E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18532184E+003   2.47900653E-020   1.49347873E-020  -1.19999997E+001   1.29598729E-020   0.00000000E+000  -2.16840434E-020  -6.98733120E+003  -6.98743100E+003  -1.41639172E+004  -2.05085377E+002  -1.19654396E-001  -1.13130104E-001   6.93670921E-003   1.19940075E+001   0.00000000E+000   8.43058688E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18508271E+003  -1.20106625E-020   1.31265291E-020  -1.19999997E+001  -1.22280559E-021  -1.51788304E-019  -8.67361738E-020  -6.98740930E+003  -6.98751666E+003  -1.41637534E+004  -2.05157674E+002  -1.27796404E-001  -1.21252778E-001   7.42579710E-003   1.19935850E+001   0.00000000E+000   8.48460775E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18484198E+003   7.76081530E-021   7.45537886E-022  -1.19999997E+001   6.51425929E-021  -8.67361738E-020   2.16840434E-019  -6.98748791E+003  -6.98760289E+003  -1.41635886E+004  -2.05230452E+002  -1.35993124E-001  -1.29429108E-001   7.91813731E-003   1.19931598E+001   0.00000000E+000   8.53864220E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18459967E+003   7.39208274E-021  -1.49309409E-020  -1.19999997E+001  -4.46108069E-021  -4.33680869E-020   2.16840434E-020  -6.98756704E+003  -6.98768969E+003  -1.41634226E+004  -2.05303709E+002  -1.44244475E-001  -1.37659042E-001   8.41372521E-003   1.19927317E+001   0.00000000E+000   8.59268960E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18435577E+003  -9.37593715E-022   7.65594948E-021  -1.19999997E+001  -1.69153627E-020  -6.50521303E-020   4.33680869E-020  -6.98764669E+003  -6.98777706E+003  -1.41632556E+004  -2.05377447E+002  -1.52550400E-001  -1.45942536E-001   8.91255855E-003   1.19923008E+001   0.00000000E+000   8.64674954E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18411029E+003   8.48619066E-021   2.36021926E-020  -1.19999997E+001  -1.11854154E-020   1.95156391E-019  -4.33680869E-020  -6.98772686E+003  -6.98786499E+003  -1.41630875E+004  -2.05451664E+002  -1.60910892E-001  -1.54279560E-001   9.41463852E-003   1.19918672E+001   0.00000000E+000   8.70082193E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18386323E+003  -3.50180773E-021  -2.11976199E-020  -1.19999997E+001   1.89488467E-021   2.60208521E-019  -6.50521303E-020  -6.98780755E+003  -6.98795350E+003  -1.41629183E+004  -2.05526361E+002  -1.69325956E-001  -1.62670094E-001   9.91996592E-003   1.19914307E+001   0.00000000E+000   8.75490661E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18361458E+003  -1.01788193E-020  -6.19266698E-021  -1.19999997E+001   1.47173319E-020   1.51788304E-019   1.30104261E-019  -6.98788875E+003  -6.98804257E+003  -1.41627480E+004  -2.05601539E+002  -1.77795598E-001  -1.71114124E-001   1.04285411E-002   1.19909914E+001   0.00000000E+000   8.80900340E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18336435E+003  -3.18597919E-021   2.94331541E-020  -1.19999997E+001  -7.33476559E-021   1.08420217E-019   1.08420217E-019  -6.98797047E+003  -6.98813221E+003  -1.41625767E+004  -2.05677196E+002  -1.86319805E-001  -1.79611641E-001   1.09403634E-002   1.19905494E+001   0.00000000E+000   8.86311206E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18311253E+003   1.28457530E-020  -2.56942564E-020  -1.19999997E+001  -1.05880204E-020  -1.30104261E-019  -1.51788304E-019  -6.98805272E+003  -6.98822243E+003  -1.41624042E+004  -2.05753333E+002  -1.94898571E-001  -1.88162679E-001   1.14554337E-002   1.19901045E+001   0.00000000E+000   8.91723249E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18285912E+003  -1.08104751E-020  -1.30580799E-021  -1.19999997E+001  -8.11482275E-021   1.73472348E-019   0.00000000E+000  -6.98813548E+003  -6.98831321E+003  -1.41622307E+004  -2.05829951E+002  -2.03531893E-001  -1.96767293E-001   1.19737531E-002   1.19896569E+001   0.00000000E+000   8.97136462E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
        26     1.19999997E+001   7.18260413E+003   8.07351025E-021  -2.34999944E-021  -1.19999997E+001  -6.14724959E-021  -1.73472348E-019  -6.50521303E-020  -6.98821876E+003  -6.98840456E+003  -1.41620561E+004  -2.05907049E+002  -2.12219764E-001  -2.05425562E-001   1.24953229E-002   1.19892064E+001   0.00000000E+000   9.02550837E+014   0.00000000E+000   1.00000000E-014   2.60000000E-013
        27     1.19999997E+001   7.18234756E+003  -1.50636621E-020  -9.08428360E-021  -1.19999997E+001  -1.45840214E-021   2.16840434E-020  -4.33680869E-020  -6.98830256E+003  -6.98849648E+003  -1.41618803E+004  -2.05984628E+002  -2.20962154E-001  -2.14137568E-001   1.30201440E-002   1.19887532E+001   0.00000000E+000   9.07966362E+014   0.00000000E+000   1.00000000E-014   2.70000000E-013
        28     1.19999997E+001   7.18208939E+003   1.48512964E-020  -4.82957672E-021  -1.19999997E+001   1.48467546E-021  -4.33680869E-020  -2.16840434E-020  -6.98838687E+003  -6.98858897E+003  -1.41617035E+004  -2.06062688E+002  -2.29759014E-001  -2.22903385E-001   1.35482163E-002   1.19882971E+001   0.00000000E+000   9.13383022E+014   0.00000000E+000   1.00000000E-014   2.80000000E-013
        29     1.19999997E+001   7.18182965E+003  -1.52210900E-020   4.98686512E-022  -1.19999997E+001   6.00959381E-021   4.33680869E-020   0.00000000E+000  -6.98847171E+003  -6.98868202E+003  -1.41615256E+004  -2.06141228E+002  -2.38610288E-001  -2.31723090E-001   1.40795396E-002   1.19878382E+001   0.00000000E+000   9.18800793E+014   0.00000000E+000   1.00000000E-014   2.90000000E-013
        30     1.19999997E+001   7.18156831E+003   1.20163597E-020  -2.92427785E-020  -1.19999997E+001  -6.05414007E-021  -2.16840434E-020  -2.16840434E-020  -6.98855706E+003  -6.98877565E+003  -1.41613467E+004  -2.06220248E+002  -2.47515911E-001  -2.40596755E-001   1.46141137E-002   1.19873766E+001   0.00000000E+000   9.24219656E+014   0.00000000E+000   1.00000000E-014   3.00000000E-013
        31     1.19999997E+001   7.18130539E+003   3.12587418E-021   1.66211604E-021  -1.19999997E+001   4.49220594E-021   2.16840434E-020   8.67361738E-020  -6.98864294E+003  -6.98886985E+003  -1.41611666E+004  -2.06299749E+002  -2.56475816E-001  -2.49524477E-001   1.51519390E-002   1.19869121E+001   0.00000000E+000   9.29639596E+014   0.00000000E+000   1.00000000E-014   3.10000000E-013
        32     1.19999997E+001   7.18104088E+003  -1.01123450E-020   1.73303851E-020  -1.19999997E+001   4.13108474E-021   2.16840434E-020   1.30104261E-019  -6.98872933E+003  -6.98896462E+003  -1.41609854E+004  -2.06379731E+002  -2.65489947E-001  -2.58506356E-001   1.56930158E-002   1.19864448E+001   0.00000000E+000   9.35060598E+014   0.00000000E+000   1.00000000E-014   3.20000000E-013
        33     1.19999997E+001   7.18077479E+003  -6.51266180E-021  -2.54372307E-020  -1.19999997E+001   1.20562660E-020   0.00000000E+000  -4.33680869E-020  -6.98881624E+003  -6.98905996E+003  -1.41608032E+004  -2.06460193E+002  -2.74558235E-001  -2.67542503E-001   1.62373448E-002   1.19859747E+001   0.00000000E+000   9.40482653E+014   0.00000000E+000   1.00000000E-014   3.30000000E-013
        34     1.19999997E+001   7.18050711E+003  -1.15157397E-020  -2.12263437E-020  -1.19999997E+001   9.76965444E-021  -6.50521303E-020   6.50521303E-020  -6.98890367E+003  -6.98915586E+003  -1.41606198E+004  -2.06541137E+002  -2.83680591E-001  -2.76633031E-001   1.67849265E-002   1.19855019E+001   0.00000000E+000   9.45905747E+014   0.00000000E+000   1.00000000E-014   3.40000000E-013
        35     1.19999997E+001   7.18023784E+003  -4.48855084E-021   8.18224314E-021  -1.19999997E+001   1.14734811E-020  -1.30104261E-019   1.51788304E-019  -6.98899162E+003  -6.98925234E+003  -1.41604354E+004  -2.06622560E+002  -2.92857018E-001  -2.85778021E-001   1.73357595E-002   1.19850262E+001   0.00000000E+000   9.51329855E+014   0.00000000E+000   1.00000000E-014   3.50000000E-013
        36     1.19999997E+001   7.17996699E+003   1.34534671E-020   4.16038347E-020  -1.19999997E+001   4.47363057E-021   8.67361738E-020  -2.60208521E-019  -6.98908009E+003  -6.98934939E+003  -1.41602499E+004  -2.06704465E+002  -3.02087302E-001  -2.94977535E-001   1.78898437E-002   1.19845477E+001   0.00000000E+000   9.56754961E+014   0.00000000E+000   1.00000000E-014   3.60000000E-013
        37     1.19999997E+001   7.17969455E+003  -2.96903039E-021  -4.24394526E-020  -1.19999997E+001   1.22894017E-020   2.16840434E-020   6.50521303E-020  -6.98916908E+003  -6.98944700E+003  -1.41600633E+004  -2.06786850E+002  -3.11371328E-001  -3.04231668E-001   1.84471787E-002   1.19840664E+001   0.00000000E+000   9.62181045E+014   0.00000000E+000   1.00000000E-014   3.70000000E-013
        38     1.19999997E+001   7.17942052E+003  -1.48948552E-020  -8.12345128E-021  -1.19999997E+001  -3.55750736E-021  -2.16840434E-020  -4.33680869E-020  -6.98925859E+003  -6.98954519E+003  -1.41598756E+004  -2.06869715E+002  -3.20708981E-001  -3.13540464E-001   1.90077649E-002   1.19835824E+001   0.00000000E+000   9.67608097E+014   0.00000000E+000   1.00000000E-014   3.80000000E-013
        39     1.19999997E+001   7.17914491E+003  -5.80800731E-021   4.23673638E-020  -1.19999997E+001  -1.10612246E-020  -2.16840434E-020  -8.67361738E-020  -6.98934862E+003  -6.98964394E+003  -1.41596868E+004  -2.06953061E+002  -3.30100189E-001  -3.22904027E-001   1.95716015E-002   1.19830955E+001   0.00000000E+000   9.73036096E+014   0.00000000E+000   1.00000000E-014   3.90000000E-013
        40     1.19999997E+001   7.17886772E+003  -3.03647663E-021   1.58403640E-020  -1.19999997E+001   1.31059065E-020   4.33680869E-020   2.16840434E-020  -6.98943916E+003  -6.98974327E+003  -1.41594969E+004  -2.07036889E+002  -3.39544595E-001  -3.32322345E-001   2.01386957E-002   1.19826058E+001   0.00000000E+000   9.78465092E+014   0.00000000E+000   1.00000000E-014   4.00000000E-013
        41     1.19999997E+001   7.17858893E+003   1.63802854E-020   2.34114240E-020  -1.19999997E+001  -7.74146962E-021  -2.16840434E-020   8.67361738E-020  -6.98953023E+003  -6.98984316E+003  -1.41593060E+004  -2.07121199E+002  -3.49042109E-001  -3.41795287E-001   2.07090540E-002   1.19821133E+001   0.00000000E+000   9.83895136E+014   0.00000000E+000   1.00000000E-014   4.10000000E-013
        42     1.19999997E+001   7.17830854E+003  -1.58445826E-020  -2.41692249E-020  -1.19999997E+001  -8.22477057E-021   8.67361738E-020   0.00000000E+000  -6.98962182E+003  -6.98994363E+003  -1.41591139E+004  -2.07205992E+002  -3.58592727E-001  -3.51322843E-001   2.12826821E-002   1.19816180E+001   0.00000000E+000   9.89326273E+014   0.00000000E+000   1.00000000E-014   4.20000000E-013
        43     1.19999997E+001   7.17802656E+003  -1.14051870E-020   2.70744486E-021  -1.19999997E+001  -4.24250596E-021  -8.67361738E-020  -1.08420217E-019  -6.98971393E+003  -6.99004468E+003  -1.41589208E+004  -2.07291269E+002  -3.68196249E-001  -3.60904887E-001   2.18595826E-002   1.19811199E+001   0.00000000E+000   9.94758516E+014   0.00000000E+000   1.00000000E-014   4.30000000E-013
        44     1.19999997E+001   7.17774299E+003   2.60624345E-020  -5.74069549E-021  -1.19999997E+001   1.96185528E-021   0.00000000E+000   1.30104261E-019  -6.98980656E+003  -6.99014629E+003  -1.41587265E+004  -2.07377030E+002  -3.77852549E-001  -3.70541385E-001   2.24397560E-002   1.19806189E+001   0.00000000E+000   1.00019186E+015   0.00000000E+000   1.00000000E-014   4.40000000E-013
        45     1.19999997E+001   7.17745781E+003  -5.85768985E-021  -3.92731706E-020  -1.19999997E+001  -6.12970302E-021  -3.46944695E-019   0.00000000E+000  -6.98989972E+003  -6.99024849E+003  -1.41585312E+004  -2.07463275E+002  -3.87561545E-001  -3.80232517E-001   2.30231988E-002   1.19801151E+001   0.00000000E+000   1.00562627E+015   0.00000000E+000   1.00000000E-014   4.50000000E-013
        46     1.19999997E+001   7.17716829E+003   1.41310676E-020   3.15982580E-020  -1.19999997E+001  -4.11262827E-021  -1.73472348E-019  -8.67361738E-020  -6.98999363E+003  -6.99035291E+003  -1.41583328E+004  -2.07550838E+002  -3.97324761E-001  -3.89964271E-001   2.36155790E-002   1.19796037E+001   0.00000000E+000   1.01118268E+015   0.00000000E+000   1.00000000E-014   4.60000000E-013
        47     1.19999997E+001   7.17684677E+003   2.41482455E-021   4.73228374E-020  -1.19999997E+001   5.35234453E-021   1.30104261E-019   0.00000000E+000  -6.99009964E+003  -6.99046715E+003  -1.41581126E+004  -2.07648078E+002  -4.05674026E-001  -4.00378888E-001   2.42729405E-002   1.19790357E+001   0.00000000E+000   1.01957828E+015   1.71509002E+010   1.00000000E-014   4.70000000E-013
        48     1.19999997E+001   7.17654432E+003   1.98509182E-020  -1.30287357E-020  -1.19999997E+001   2.13549083E-021  -1.30104261E-019   4.33680869E-020  -6.99019791E+003  -6.99057606E+003  -1.41579054E+004  -2.07739550E+002  -4.16516118E-001  -4.09656536E-001   2.48917203E-002   1.19785014E+001   0.00000000E+000   1.02624726E+015   2.27915676E+011   1.00000000E-014   4.80000000E-013
        49     1.19999997E+001   7.17625020E+003   2.37449846E-020  -3.53470406E-020  -1.19999997E+001   4.06283200E-021  -4.33680869E-020  -1.73472348E-019  -6.99029572E+003  -6.99067974E+003  -1.41577039E+004  -2.07828506E+002  -4.27189576E-001  -4.19175900E-001   2.54934272E-002   1.19779818E+001   0.00000000E+000   1.03088650E+015   5.03614293E+011   1.00000000E-014   4.90000000E-013
        50     1.19999997E+001   7.17595698E+003  -2.16205677E-020   1.30511316E-020  -1.19999997E+001  -1.26971604E-020   8.67361738E-020   0.00000000E+000  -6.99039198E+003  -6.99078436E+003  -1.41575030E+004  -2.07917190E+002  -4.38468795E-001  -4.27656818E-001   2.60933220E-002   1.19774639E+001   0.00000000E+000   1.03480146E+015   1.13829489E+012   1.00000000E-014   5.00000000E-013
        51     1.19999997E+001   7.17565980E+003   2.43722150E-020   4.12185340E-020  -1.19999997E+001   4.82776727E-021  -1.30104261E-019  -8.67361738E-020  -6.99048975E+003  -6.99089018E+003  -1.41572994E+004  -2.08007074E+002  -4.49113064E-001  -4.36312309E-001   2.67012297E-002   1.19769389E+001   0.00000000E+000   1.03975833E+015   1.51987288E+012   1.00000000E-014   5.10000000E-013
        52     1.19999997E+001   7.17536476E+003   1.91310332E-020  -2.21015629E-020  -1.19999997E+001   3.34902683E-021   8.67361738E-020  -1.30104261E-019  -6.99058536E+003  -6.99099670E+003  -1.41570973E+004  -2.08096314E+002  -4.57546465E-001  -4.48284261E-001   2.73050220E-002   1.19764177E+001   0.00000000E+000   1.04345229E+015   2.71955536E+012   1.00000000E-014   5.20000000E-013
        53     1.19999997E+001   7.17507761E+003   2.06632819E-020  -1.04044432E-020  -1.19999997E+001  -2.97423646E-021   4.33680869E-020   8.67361738E-020  -6.99067986E+003  -6.99109891E+003  -1.41569006E+004  -2.08183166E+002  -4.68619804E-001  -4.58586563E-001   2.78927766E-002   1.19759104E+001   0.00000000E+000   1.04919009E+015   2.41305532E+012   1.00000000E-014   5.30000000E-013
        54     1.19999997E+001   7.17479072E+003  -2.07391240E-021  -3.50738642E-020  -1.19999997E+001   2.45718861E-020   1.30104261E-019   8.67361738E-020  -6.99077348E+003  -6.99120184E+003  -1.41567040E+004  -2.08269942E+002  -4.78538787E-001  -4.69083775E-001   2.84799435E-002   1.19754036E+001   0.00000000E+000   1.05444744E+015   2.38243188E+012   1.00000000E-014   5.40000000E-013
        55     1.19999997E+001   7.17450136E+003  -1.24799634E-020  -2.95773731E-020  -1.19999997E+001  -1.24005024E-020   0.00000000E+000   4.33680869E-020  -6.99086613E+003  -6.99130744E+003  -1.41565058E+004  -2.08357463E+002  -4.89667504E-001  -4.79727335E-001   2.90724136E-002   1.19748925E+001   0.00000000E+000   1.05875543E+015   3.02514706E+012   1.00000000E-014   5.50000000E-013
        56     1.19999997E+001   7.17421070E+003  -1.09226512E-020  -1.57396341E-020  -1.19999997E+001   2.19812288E-020   0.00000000E+000  -8.67361738E-020  -6.99096090E+003  -6.99141180E+003  -1.41563067E+004  -2.08445382E+002  -4.99766281E-001  -4.89064991E-001   2.96671491E-002   1.19743790E+001   0.00000000E+000   1.06470215E+015   2.52444554E+012   1.00000000E-014   5.60000000E-013
        57     1.19999997E+001   7.17391502E+003   2.90981874E-020  -4.13367795E-020  -1.19999997E+001   1.34375904E-020   2.16840434E-019   0.00000000E+000  -6.99105853E+003  -6.99151676E+003  -1.41561041E+004  -2.08534821E+002  -5.10614333E-001  -4.99270742E-001   3.02722670E-002   1.19738567E+001   0.00000000E+000   1.06970197E+015   3.50016128E+012   1.00000000E-014   5.70000000E-013
        58     1.19999997E+001   7.17361594E+003  -2.56720570E-020   5.23226893E-021  -1.19999997E+001  -1.62955925E-020  -4.33680869E-020   1.73472348E-019  -6.99115662E+003  -6.99162358E+003  -1.41558992E+004  -2.08625288E+002  -5.21336256E-001  -5.08915523E-001   3.08842562E-002   1.19733283E+001   0.00000000E+000   1.07597432E+015   2.92195982E+012   1.00000000E-014   5.80000000E-013
        59     1.19999997E+001   7.17331497E+003  -7.31719834E-021   7.97658536E-021  -1.19999997E+001  -8.52018778E-021   2.60208521E-019  -1.30104261E-019  -6.99125417E+003  -6.99173224E+003  -1.41556930E+004  -2.08716329E+002  -5.32239293E-001  -5.19720251E-001   3.15003561E-002   1.19727967E+001   0.00000000E+000   1.08033612E+015   3.75946876E+012   1.00000000E-014   5.90000000E-013
        60     1.19999997E+001   7.17302153E+003   1.68014858E-020   1.34467101E-020  -1.19999997E+001   2.20330413E-021   1.30104261E-019  -8.67361738E-020  -6.99134969E+003  -6.99183776E+003  -1.41554919E+004  -2.08805091E+002  -5.42235028E-001  -5.30128777E-001   3.21009129E-002   1.19722783E+001   0.00000000E+000   1.08552004E+015   3.76678864E+012   1.00000000E-014   6.00000000E-013
        61     1.19999997E+001   7.17272881E+003  -2.11728045E-020  -5.59289899E-021  -1.19999997E+001  -6.43970447E-021  -2.16840434E-019  -4.33680869E-020  -6.99144508E+003  -6.99194294E+003  -1.41552914E+004  -2.08893638E+002  -5.52462369E-001  -5.41075069E-001   3.27001156E-002   1.19717612E+001   0.00000000E+000   1.09092295E+015   3.79623492E+012   1.00000000E-014   6.10000000E-013
        62     1.19999997E+001   7.17243400E+003  -1.85868931E-020   4.73715170E-020  -1.19999997E+001  -1.17468849E-020   8.67361738E-020  -4.33680869E-020  -6.99154139E+003  -6.99204863E+003  -1.41550894E+004  -2.08982818E+002  -5.61855041E-001  -5.52202546E-001   3.33034802E-002   1.19712404E+001   0.00000000E+000   1.09606194E+015   3.98843061E+012   1.00000000E-014   6.20000000E-013
        63     1.19999997E+001   7.17213922E+003  -8.59930761E-021  -8.73403465E-021  -1.19999997E+001  -1.45637141E-020   0.00000000E+000  -1.30104261E-019  -6.99163740E+003  -6.99215460E+003  -1.41548874E+004  -2.09071993E+002  -5.72372668E-001  -5.63296941E-001   3.39069702E-002   1.19707197E+001   0.00000000E+000   1.10168652E+015   3.76579065E+012   1.00000000E-014   6.30000000E-013
        64     1.19999997E+001   7.17182859E+003   7.87849208E-021   1.61612894E-020  -1.19999997E+001   2.20103662E-020  -4.33680869E-020   1.73472348E-019  -6.99173644E+003  -6.99226840E+003  -1.41546745E+004  -2.09165961E+002  -5.83522832E-001  -5.76560197E-001   3.45432472E-002   1.19701709E+001   0.00000000E+000   1.10768765E+015   4.38958623E+012   1.00000000E-014   6.40000000E-013
        65     1.19999997E+001   7.17152588E+003   1.63254434E-021   4.47184179E-020  -1.19999997E+001  -3.01864675E-020   1.30104261E-019   4.33680869E-020  -6.99183621E+003  -6.99237605E+003  -1.41544671E+004  -2.09257537E+002  -5.94193083E-001  -5.88315983E-001   3.51629484E-002   1.19696362E+001   0.00000000E+000   1.11292096E+015   4.77124432E+012   1.00000000E-014   6.50000000E-013
        66     1.19999997E+001   7.17122853E+003  -8.87612360E-021   2.40051122E-020  -1.19999997E+001  -4.30754304E-023  -1.73472348E-019  -8.67361738E-020  -6.99193374E+003  -6.99248226E+003  -1.41542634E+004  -2.09347489E+002  -6.04143843E-001  -5.99927530E-001   3.57716337E-002   1.19691109E+001   0.00000000E+000   1.11838406E+015   4.69302224E+012   1.00000000E-014   6.60000000E-013
        67     1.19999997E+001   7.17093055E+003  -2.10240154E-020  -1.25350950E-021  -1.19999997E+001   1.74632613E-020  -1.73472348E-019   2.16840434E-019  -6.99203095E+003  -6.99258923E+003  -1.41540592E+004  -2.09437635E+002  -6.14542226E-001  -6.11314472E-001   3.63816786E-002   1.19685846E+001   0.00000000E+000   1.12414297E+015   4.31063473E+012   1.00000000E-014   6.70000000E-013
        68     1.19999997E+001   7.17063122E+003  -7.15502958E-021  -7.39995776E-021  -1.19999997E+001  -7.08856562E-021   1.30104261E-019   3.46944695E-019  -6.99212831E+003  -6.99269699E+003  -1.41538541E+004  -2.09528192E+002  -6.25137351E-001  -6.23039283E-001   3.69945858E-002   1.19680558E+001   0.00000000E+000   1.12994138E+015   3.85269915E+012   1.00000000E-014   6.80000000E-013
