    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850108E+003   1.21785388E-020  -8.28702625E-021  -1.19999997E+001   1.50452573E-020   0.00000000E+000   5.42101086E-021  -6.98630151E+003  -6.98628383E+003  -1.41660940E+004  -2.04124299E+002  -5.34833367E-003   2.23959265E-004   4.34240703E-004   1.19996239E+001   0.00000000E+000   7.67595879E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828527E+003   5.61343375E-021   2.88692651E-020  -1.19999997E+001   4.18813952E-021  -2.16840434E-020  -1.89735380E-020  -6.98638056E+003  -6.98635254E+003  -1.41659463E+004  -2.04189535E+002  -6.47429011E-003  -1.69857543E-003   8.74774759E-004   1.19992427E+001   0.00000000E+000   7.72989841E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806626E+003   1.51187419E-021   1.56952558E-020  -1.19999997E+001   7.39104489E-021  -1.08420217E-020   0.00000000E+000  -6.98646078E+003  -6.98642227E+003  -1.41657963E+004  -2.04255739E+002  -7.61598039E-003  -3.64786451E-003   1.32184057E-003   1.19988557E+001   0.00000000E+000   7.78384122E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784567E+003   1.30063656E-020   1.97782193E-020  -1.19999997E+001   8.89818864E-022   1.08420217E-020  -1.08420217E-020  -6.98654158E+003  -6.98649250E+003  -1.41656453E+004  -2.04322419E+002  -8.76580525E-003  -5.61128966E-003   1.77212854E-003   1.19984661E+001   0.00000000E+000   7.83779695E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762349E+003  -1.45125620E-020  -2.66087459E-020  -1.19999997E+001  -1.54713070E-020   1.08420217E-020  -3.25260652E-020  -6.98662296E+003  -6.98656324E+003  -1.41654932E+004  -2.04389580E+002  -9.92382779E-003  -7.58897762E-003   2.22566373E-003   1.19980736E+001   0.00000000E+000   7.89176832E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739973E+003  -5.81697834E-021   3.58877272E-020  -1.19999997E+001   1.37194729E-020   0.00000000E+000   3.25260652E-020  -6.98670493E+003  -6.98663449E+003  -1.41653400E+004  -2.04457222E+002  -1.10900491E-002  -9.58092767E-003   2.68244371E-003   1.19976782E+001   0.00000000E+000   7.94575473E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717437E+003   7.36291590E-021  -1.04562247E-020  -1.19999997E+001   5.41699904E-021   3.25260652E-020   1.08420217E-020  -6.98678747E+003  -6.98670624E+003  -1.41651857E+004  -2.04525344E+002  -1.22644848E-002  -1.15871473E-002   3.14246999E-003   1.19972801E+001   0.00000000E+000   7.99975603E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694743E+003  -8.57919678E-021   3.04207251E-020  -1.19999997E+001  -1.06038351E-020  -2.16840434E-020  -5.42101086E-020  -6.98687060E+003  -6.98677850E+003  -1.41650303E+004  -2.04593948E+002  -1.34471479E-002  -1.36076355E-002   3.60574250E-003   1.19968792E+001   0.00000000E+000   8.05377191E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671890E+003  -3.91853809E-021   6.46507823E-021  -1.19999997E+001  -7.68843700E-021   0.00000000E+000   1.08420217E-020  -6.98695431E+003  -6.98685126E+003  -1.41648738E+004  -2.04663031E+002  -1.46380485E-002  -1.56423895E-002   4.07226060E-003   1.19964755E+001   0.00000000E+000   8.10780204E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648879E+003  -8.17311314E-022  -3.82241815E-020  -1.19999997E+001   1.39194438E-020  -1.08420217E-020   3.25260652E-020  -6.98703861E+003  -6.98692454E+003  -1.41647162E+004  -2.04732596E+002  -1.58371961E-002  -1.76914069E-002   4.54202390E-003   1.19960690E+001   0.00000000E+000   8.16184610E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625709E+003   4.22515068E-021  -1.06464762E-020  -1.19999997E+001  -6.73422212E-021   0.00000000E+000  -2.16840434E-020  -6.98712348E+003  -6.98699831E+003  -1.41645576E+004  -2.04802641E+002  -1.70446092E-002  -1.97546897E-002   5.01503345E-003   1.19956597E+001   0.00000000E+000   8.21590395E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602380E+003  -1.26542090E-020   2.34343576E-020  -1.19999997E+001   4.26481916E-021   3.25260652E-020   3.25260652E-020  -6.98720894E+003  -6.98707260E+003  -1.41643978E+004  -2.04873166E+002  -1.82602982E-002  -2.18322338E-002   5.49128873E-003   1.19952475E+001   0.00000000E+000   8.26997523E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578892E+003  -1.08157949E-020   1.54351902E-020  -1.19999997E+001   1.38476032E-020   3.25260652E-020  -1.08420217E-020  -6.98729498E+003  -6.98714739E+003  -1.41642370E+004  -2.04944173E+002  -1.94842778E-002  -2.39240399E-002   5.97079035E-003   1.19948326E+001   0.00000000E+000   8.32405979E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18555245E+003  -1.07542372E-020  -3.40096963E-020  -1.19999997E+001   5.60079857E-021   0.00000000E+000  -1.08420217E-020  -6.98738160E+003  -6.98722269E+003  -1.41640751E+004  -2.05015660E+002  -2.07165633E-002  -2.60301082E-002   6.45353917E-003   1.19944149E+001   0.00000000E+000   8.37815746E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18531440E+003  -1.15060823E-020  -3.08372932E-020  -1.19999997E+001  -1.40280319E-020   6.50521303E-020   0.00000000E+000  -6.98746881E+003  -6.98729849E+003  -1.41639121E+004  -2.05087629E+002  -2.19571707E-002  -2.81504408E-002   6.93953651E-003   1.19939943E+001   0.00000000E+000   8.43226815E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18507475E+003   1.37397285E-020   2.92471212E-020  -1.19999997E+001  -7.89142712E-021   3.25260652E-020  -2.16840434E-020  -6.98755660E+003  -6.98737480E+003  -1.41637480E+004  -2.05160078E+002  -2.32061153E-002  -3.02850379E-002   7.42878354E-003   1.19935710E+001   0.00000000E+000   8.48639170E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18483352E+003  -1.71808722E-020  -3.95676883E-020  -1.19999997E+001   2.56091395E-020   3.25260652E-020  -4.33680869E-020  -6.98764497E+003  -6.98745162E+003  -1.41635828E+004  -2.05233009E+002  -2.44634113E-002  -3.24338941E-002   7.92128036E-003   1.19931448E+001   0.00000000E+000   8.54052792E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18459070E+003  -2.59052288E-022  -1.56800357E-020  -1.19999997E+001  -9.77272535E-021  -3.25260652E-020  -5.42101086E-020  -6.98773392E+003  -6.98752895E+003  -1.41634165E+004  -2.05306420E+002  -2.57290570E-002  -3.45969897E-002   8.41702276E-003   1.19927158E+001   0.00000000E+000   8.59467621E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
