   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850108E+003   5.85498054E-002   2.84783116E+003   2.84777261E+003  -6.48481470E-002  -1.66702418E+002  -1.66637570E+002   2.84779172E+003  -4.57436165E-002   2.84783746E+003   3.94452749E-002  -1.66683313E+002  -1.66643868E+002
       2       1     1.19999997E+001   7.18828527E+003   6.19932514E-002   2.84771639E+003   2.84765439E+003  -6.40616748E-002  -1.66756782E+002  -1.66692720E+002   2.84767524E+003  -4.32175839E-002   2.84771846E+003   4.11491605E-002  -1.66735938E+002  -1.66694789E+002
       3       1     1.19999997E+001   7.18806626E+003   6.54875777E-002   2.84759991E+003   2.84753442E+003  -6.32641925E-002  -1.66811952E+002  -1.66748688E+002   2.84755704E+003  -4.06533611E-002   2.84759769E+003   4.28767463E-002  -1.66789342E+002  -1.66746465E+002
       4       1     1.19999997E+001   7.18784567E+003   6.90069031E-002   2.84748260E+003   2.84741359E+003  -6.24610697E-002  -1.66867521E+002  -1.66805059E+002   2.84743798E+003  -3.80710515E-002   2.84747605E+003   4.46168849E-002  -1.66843130E+002  -1.66798514E+002
       5       1     1.19999997E+001   7.18762349E+003   7.25515651E-002   2.84736444E+003   2.84729189E+003  -6.16522656E-002  -1.66923489E+002  -1.66861837E+002   2.84731807E+003  -3.54703910E-002   2.84735354E+003   4.63696906E-002  -1.66897307E+002  -1.66850938E+002
       6       1     1.19999997E+001   7.18739973E+003   7.61216010E-002   2.84724543E+003   2.84716931E+003  -6.08377791E-002  -1.66979858E+002  -1.66919021E+002   2.84719730E+003  -3.28513404E-002   2.84723015E+003   4.81351623E-002  -1.66951872E+002  -1.66903737E+002
       7       1     1.19999997E+001   7.18717437E+003   7.97170117E-002   2.84712558E+003   2.84704586E+003  -6.00175959E-002  -1.67036628E+002  -1.66976611E+002   2.84707567E+003  -3.02138892E-002   2.84710588E+003   4.99133050E-002  -1.67006825E+002  -1.66956911E+002
       8       1     1.19999997E+001   7.18694743E+003   8.33377902E-002   2.84700488E+003   2.84692154E+003  -5.91917032E-002  -1.67093799E+002  -1.67034607E+002   2.84695318E+003  -2.75580284E-002   2.84698073E+003   5.17041154E-002  -1.67062165E+002  -1.67010461E+002
       9       1     1.19999997E+001   7.18671890E+003   8.69839249E-002   2.84688334E+003   2.84679635E+003  -5.83600905E-002  -1.67151370E+002  -1.67093010E+002   2.84682983E+003  -2.48837546E-002   2.84685471E+003   5.35075890E-002  -1.67117893E+002  -1.67064386E+002
      10       1     1.19999997E+001   7.18648879E+003   9.06554077E-002   2.84676095E+003   2.84667029E+003  -5.75227479E-002  -1.67209341E+002  -1.67151818E+002   2.84670563E+003  -2.21910621E-002   2.84672782E+003   5.53237218E-002  -1.67174009E+002  -1.67118686E+002
      11       1     1.19999997E+001   7.18625709E+003   9.43522376E-002   2.84663771E+003   2.84654336E+003  -5.66796578E-002  -1.67267713E+002  -1.67211033E+002   2.84658056E+003  -1.94799330E-002   2.84660004E+003   5.71525128E-002  -1.67230513E+002  -1.67173361E+002
      12       1     1.19999997E+001   7.18602380E+003   9.80744050E-002   2.84651363E+003   2.84641556E+003  -5.58308089E-002  -1.67326485E+002  -1.67270655E+002   2.84645464E+003  -1.67503601E-002   2.84647139E+003   5.89939562E-002  -1.67287405E+002  -1.67228411E+002
