   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996239E+001   1.00002270E+000   4.34240703E-004   1.19999997E+001   0.00000000E+000   1.21785388E-020  -8.28702625E-021  -1.19999997E+001   1.50452573E-020   0.00000000E+000   5.42101086E-021   1.33550585E-004   1.16995813E-004  -2.50546398E-004   1.25273309E-004   1.72167025E-006   3.16100766E-006
       2       1     1.19992427E+001   1.00002270E+000   8.74774759E-004   1.19999997E+001   0.00000000E+000   5.61343375E-021   2.88692651E-020  -1.19999997E+001   4.18813952E-021  -2.16840434E-020  -1.89735380E-020   2.69039940E-004   2.35683864E-004  -5.04723804E-004   2.52362123E-004   3.47126865E-006   6.36578694E-006
       3       1     1.19988557E+001   1.00002270E+000   1.32184057E-003   1.19999997E+001   0.00000000E+000   1.51187419E-021   1.56952558E-020  -1.19999997E+001   7.39104489E-021  -1.08420217E-020   0.00000000E+000   4.06538983E-004   3.56130911E-004  -7.62669894E-004   3.81335281E-004   5.24532689E-006   9.61515803E-006
       4       1     1.19984661E+001   1.00002270E+000   1.77212854E-003   1.19999997E+001   0.00000000E+000   1.30063656E-020   1.97782193E-020  -1.19999997E+001   8.89818864E-022   1.08420217E-020  -1.08420217E-020   5.45028227E-004   4.77446891E-004  -1.02247512E-003   5.11238007E-004   7.03200038E-006   1.28881079E-005
       5       1     1.19980736E+001   1.00002270E+000   2.22566373E-003   1.19999997E+001   0.00000000E+000  -1.45125620E-020  -2.66087459E-020  -1.19999997E+001  -1.54713070E-020   1.08420217E-020  -3.25260652E-020   6.84515740E-004   5.99638181E-004  -1.28415392E-003   6.42077524E-004   8.83138527E-006   1.61848489E-005
       6       1     1.19976782E+001   1.00002270E+000   2.68244371E-003   1.19999997E+001   0.00000000E+000  -5.81697834E-021   3.58877272E-020  -1.19999997E+001   1.37194729E-020   0.00000000E+000   3.25260652E-020   8.25000930E-004   7.22703973E-004  -1.54770490E-003   7.73853130E-004   1.06434835E-005   1.95053798E-005
       7       1     1.19972801E+001   1.00002270E+000   3.14246999E-003   1.19999997E+001   0.00000000E+000   7.36291590E-021  -1.04562247E-020  -1.19999997E+001   5.41699904E-021   3.25260652E-020   1.08420217E-020   9.66484244E-004   8.46644680E-004  -1.81312892E-003   9.06565257E-004   1.24683214E-005   2.28497117E-005
       8       1     1.19968792E+001   1.00002270E+000   3.60574250E-003   1.19999997E+001   0.00000000E+000  -8.57919678E-021   3.04207251E-020  -1.19999997E+001  -1.06038351E-020  -2.16840434E-020  -5.42101086E-020   1.10896567E-003   9.71460283E-004  -2.08042595E-003   1.04021389E-003   1.43059212E-005   2.62178419E-005
       9       1     1.19964755E+001   1.00002270E+000   4.07226060E-003   1.19999997E+001   0.00000000E+000  -3.91853809E-021   6.46507823E-021  -1.19999997E+001  -7.68843700E-021   0.00000000E+000   1.08420217E-020   1.25244500E-003   1.09715061E-003  -2.34959561E-003   1.17479884E-003   1.61563009E-005   2.96097644E-005
      10       1     1.19960690E+001   1.00002270E+000   4.54202390E-003   1.19999997E+001   0.00000000E+000  -8.17311314E-022  -3.82241815E-020  -1.19999997E+001   1.39194438E-020  -1.08420217E-020   3.25260652E-020   1.39692213E-003   1.22371555E-003  -2.62063768E-003   1.31031999E-003   1.80194772E-005   3.30254740E-005
      11       1     1.19956597E+001   1.00002270E+000   5.01503345E-003   1.19999997E+001   0.00000000E+000   4.22515068E-021  -1.06464762E-020  -1.19999997E+001  -6.73422212E-021   0.00000000E+000  -2.16840434E-020   1.54239739E-003   1.35115538E-003  -2.89355277E-003   1.44677765E-003   1.98954815E-005   3.64649724E-005
      12       1     1.19952475E+001   1.00002270E+000   5.49128873E-003   1.19999997E+001   0.00000000E+000  -1.26542090E-020   2.34343576E-020  -1.19999997E+001   4.26481916E-021   3.25260652E-020   3.25260652E-020   1.68887061E-003   1.47946995E-003  -3.16834056E-003   1.58417167E-003   2.17843326E-005   3.99282516E-005
      13       1     1.19948326E+001   1.00002270E+000   5.97079035E-003   1.19999997E+001   0.00000000E+000  -1.08157949E-020   1.54351902E-020  -1.19999997E+001   1.38476032E-020   3.25260652E-020  -1.08420217E-020   1.83634200E-003   1.60865943E-003  -3.44500143E-003   1.72250223E-003   2.36860555E-005   4.34153111E-005
      14       1     1.19944149E+001   1.00002270E+000   6.45353917E-003   1.19999997E+001   0.00000000E+000  -1.07542372E-020  -3.40096963E-020  -1.19999997E+001   5.60079857E-021   0.00000000E+000  -1.08420217E-020   1.98481183E-003   1.73872403E-003  -3.72353585E-003   1.86176956E-003   2.56006765E-005   4.69261497E-005
      15       1     1.19939943E+001   1.00002270E+000   6.93953651E-003   1.19999997E+001   0.00000000E+000  -1.15060823E-020  -3.08372932E-020  -1.19999997E+001  -1.40280319E-020   6.50521303E-020   0.00000000E+000   2.13428052E-003   1.86966408E-003  -4.00394460E-003   2.00197406E-003   2.75282233E-005   5.04607697E-005
      16       1     1.19935710E+001   1.00002270E+000   7.42878354E-003   1.19999997E+001   0.00000000E+000   1.37397285E-020   2.92471212E-020  -1.19999997E+001  -7.89142712E-021   3.25260652E-020  -2.16840434E-020   2.28474846E-003   2.00147989E-003  -4.28622835E-003   2.14311605E-003   2.94687221E-005   5.40191696E-005
      17       1     1.19931448E+001   1.00002270E+000   7.92128036E-003   1.19999997E+001   0.00000000E+000  -1.71808722E-020  -3.95676883E-020  -1.19999997E+001   2.56091395E-020   3.25260652E-020  -4.33680869E-020   2.43621568E-003   2.13417147E-003  -4.57038715E-003   2.28519558E-003   3.14221980E-005   5.76013387E-005
      18       1     1.19927158E+001   1.00002270E+000   8.41702276E-003   1.19999997E+001   0.00000000E+000  -2.59052288E-022  -1.56800357E-020  -1.19999997E+001  -9.77272535E-021  -3.25260652E-020  -5.42101086E-020   2.58868090E-003   2.26773768E-003  -4.85641858E-003   2.42821142E-003   3.33886501E-005   6.12072433E-005
      19       1     1.19922841E+001   1.00002270E+000   8.91600964E-003   1.19999997E+001   0.00000000E+000   2.75134747E-021   2.77145210E-020  -1.19999997E+001   6.09454268E-021  -8.67361738E-020   0.00000000E+000   2.74214370E-003   2.40217830E-003  -5.14432200E-003   2.57216326E-003   3.53680644E-005   6.48369190E-005
      20       1     1.19918495E+001   1.00002270E+000   9.41824369E-003   1.19999997E+001   0.00000000E+000   1.08062875E-020  -3.98257686E-020  -1.19999997E+001   9.08810931E-021   3.25260652E-020   7.58941521E-020   2.89660481E-003   2.53749416E-003  -5.43409897E-003   2.71705187E-003   3.73604383E-005   6.84904334E-005
      21       1     1.19914121E+001   1.00002270E+000   9.92372698E-003   1.19999997E+001   0.00000000E+000   4.69683492E-021  -3.24943014E-020  -1.19999997E+001  -2.39713219E-020  -1.08420217E-020  -4.33680869E-020   3.05206483E-003   2.67368585E-003  -5.72575068E-003   2.86287785E-003   3.93657769E-005   7.21678303E-005
      22       1     1.19909720E+001   1.00002270E+000   1.04324607E-002   1.19999997E+001   0.00000000E+000   1.07634809E-021  -1.65740525E-020  -1.19999997E+001   5.32245229E-021  -4.33680869E-020   0.00000000E+000   3.20852406E-003   2.81075373E-003  -6.01927779E-003   3.00964154E-003   4.13840822E-005   7.58691418E-005
      23       1     1.19905290E+001   1.00002270E+000   1.09444448E-002   1.19999997E+001   0.00000000E+000   2.30018249E-021   4.52368533E-020  -1.19999997E+001  -8.80546170E-021  -1.08420217E-020   4.33680869E-020   3.36598251E-003   2.94869785E-003  -6.31468037E-003   3.15734295E-003   4.34153551E-005   7.95943872E-005
      24       1     1.19900832E+001   1.00002270E+000   1.14596810E-002   1.19999997E+001   0.00000000E+000  -1.76262056E-020   6.74449984E-021  -1.19999997E+001  -3.65299502E-021  -5.42101086E-020   0.00000000E+000   3.52444066E-003   3.08751866E-003  -6.61195932E-003   3.30598256E-003   4.54596040E-005   8.33435915E-005
      25       1     1.19896346E+001   1.00002270E+000   1.19781710E-002   1.19999997E+001   0.00000000E+000  -1.23093367E-020  -1.17367003E-020  -1.19999997E+001   1.41279553E-020  -4.33680869E-020   0.00000000E+000   3.68389901E-003   3.22721662E-003  -6.91111564E-003   3.45556085E-003   4.75168389E-005   8.71167796E-005
      26       1     1.19891831E+001   1.00002270E+000   1.24999170E-002   1.19999997E+001   0.00000000E+000   3.09262152E-021   3.96027608E-020  -1.19999997E+001  -6.38475899E-021   1.08420217E-020   2.16840434E-020   3.84435826E-003   3.36779232E-003  -7.21215058E-003   3.60607845E-003   4.95870755E-005   9.09139731E-005
      27       1     1.19887289E+001   1.00002270E+000   1.30249206E-002   1.19999997E+001   0.00000000E+000  -1.50170504E-021  -2.34614891E-020  -1.19999997E+001   2.13381579E-020   0.00000000E+000   4.33680869E-020   4.00581890E-003   3.50924617E-003  -7.51506508E-003   3.75753583E-003   5.16703231E-005   9.47351903E-005
      28       1     1.19882719E+001   1.00002270E+000   1.35531827E-002   1.19999997E+001   0.00000000E+000   3.00388571E-021   6.63842220E-020  -1.19999997E+001  -1.95790342E-020  -4.33680869E-020  -5.42101086E-020   4.16828127E-003   3.65157843E-003  -7.81985970E-003   3.90993328E-003   5.37665882E-005   9.85804444E-005
      29       1     1.19878120E+001   1.00002270E+000   1.40847039E-002   1.19999997E+001   0.00000000E+000   4.93919884E-021   1.49845422E-020  -1.19999997E+001  -2.22858173E-020   3.25260652E-020   0.00000000E+000   4.33174553E-003   3.79478921E-003  -8.12653475E-003   4.06327094E-003   5.58758705E-005   1.02449741E-004
      30       1     1.19873493E+001   1.00002270E+000   1.46194845E-002   1.19999997E+001   0.00000000E+000   5.05378403E-021  -4.94832677E-020  -1.19999997E+001  -5.47299916E-021   2.16840434E-020   1.08420217E-020   4.49621183E-003   3.93887855E-003  -8.43509039E-003   4.21754889E-003   5.79981691E-005   1.06343080E-004
      31       1     1.19868838E+001   1.00002270E+000   1.51575257E-002   1.19999997E+001   0.00000000E+000  -1.74255936E-020   5.29924988E-020  -1.19999997E+001   2.72716071E-020   5.42101086E-020   2.16840434E-020   4.66168060E-003   4.08384677E-003  -8.74552737E-003   4.37276752E-003   6.01334818E-005   1.10260473E-004
      32       1     1.19864155E+001   1.00002269E+000   1.56988294E-002   1.19999997E+001   0.00000000E+000  -3.97824244E-021  -2.02057063E-020  -1.19999997E+001  -1.74128136E-020  -4.33680869E-020  -2.16840434E-020   4.82815242E-003   4.22969426E-003  -9.05784668E-003   4.52892731E-003   6.22818075E-005   1.14201923E-004
      33       1     1.19859444E+001   1.00002269E+000   1.62433978E-002   1.19999997E+001   0.00000000E+000   5.88567957E-021  -2.65081608E-020  -1.19999997E+001  -2.19841859E-020  -2.16840434E-020  -3.25260652E-020   4.99562808E-003   4.37642160E-003  -9.37204968E-003   4.68602895E-003   6.44431467E-005   1.18167441E-004
      34       1     1.19854705E+001   1.00002269E+000   1.67912334E-002   1.19999997E+001   0.00000000E+000   2.30700259E-020  -3.55015993E-020  -1.19999997E+001   3.52792531E-022  -2.16840434E-020  -1.08420217E-020   5.16410838E-003   4.52402934E-003  -9.68813773E-003   4.84407311E-003   6.66174964E-005   1.22157039E-004
      35       1     1.19849937E+001   1.00002269E+000   1.73423377E-002   1.19999997E+001   0.00000000E+000   3.56878803E-021   4.80702778E-020  -1.19999997E+001  -3.57867284E-021  -4.33680869E-020  -1.08420217E-020   5.33359394E-003   4.67251785E-003  -1.00061118E-002   5.00306028E-003   6.88048474E-005   1.26170715E-004
      36       1     1.19845141E+001   1.00002269E+000   1.78967128E-002   1.19999997E+001   0.00000000E+000   1.48026452E-020   5.14458365E-020  -1.19999997E+001  -2.89412298E-020  -8.67361738E-020   2.16840434E-020   5.50408545E-003   4.82188756E-003  -1.03259730E-002   5.16299103E-003   7.10051834E-005   1.30208481E-004
      37       1     1.19840317E+001   1.00002269E+000   1.84543614E-002   1.19999997E+001   0.00000000E+000  -1.85422874E-020   4.21582525E-020  -1.19999997E+001  -4.24881322E-021   2.16840434E-020   2.16840434E-020   5.67558386E-003   4.97213909E-003  -1.06477229E-002   5.32386614E-003   7.32184971E-005   1.34270344E-004
      38       1     1.19835465E+001   1.00002269E+000   1.90152870E-002   1.19999997E+001   0.00000000E+000  -1.74451150E-020  -5.56424546E-020  -1.19999997E+001   3.45400018E-020  -5.42101086E-020  -1.08420217E-020   5.84809036E-003   5.12327324E-003  -1.09713636E-002   5.48568661E-003   7.54447832E-005   1.38356317E-004
      39       1     1.19830584E+001   1.00002269E+000   1.95794983E-002   1.19999997E+001   0.00000000E+000  -1.40018930E-020  -2.15490476E-020  -1.19999997E+001   5.39780845E-021   0.00000000E+000   2.16840434E-020   6.02160759E-003   5.27529243E-003  -1.12969000E-002   5.64845496E-003   7.76839161E-005   1.42466624E-004
      40       1     1.19825675E+001   1.00002269E+000   2.01470234E-002   1.19999997E+001   0.00000000E+000   7.67305144E-021  -3.33810391E-020  -1.19999997E+001  -1.66348916E-020   4.33680869E-020   8.67361738E-020   6.19614368E-003   5.42820475E-003  -1.16243484E-002   5.81217931E-003   7.99355509E-005   1.46601950E-004
