   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850222E+003   5.09177779E-002   2.84782887E+003   2.84777795E+003  -6.17981254E-002  -1.66697414E+002  -1.66635616E+002   2.84778885E+003  -5.09013825E-002   2.84783975E+003   4.00210351E-002  -1.66686517E+002  -1.66646496E+002
       2       1     1.19999997E+001   7.18828747E+003   4.66154124E-002   2.84771172E+003   2.84766510E+003  -5.79177047E-002  -1.66746723E+002  -1.66688805E+002   2.84766941E+003  -5.36149377E-002   2.84772302E+003   4.23126454E-002  -1.66742420E+002  -1.66700107E+002
       3       1     1.19999997E+001   7.18806956E+003   4.22500309E-002   2.84759285E+003   2.84755060E+003  -5.39797820E-002  -1.66796756E+002  -1.66742777E+002   2.84754821E+003  -5.63674066E-002   2.84760458E+003   4.46376554E-002  -1.66799144E+002  -1.66754506E+002
       4       1     1.19999997E+001   7.18785008E+003   3.78530390E-002   2.84747312E+003   2.84743527E+003  -5.00131250E-002  -1.66847152E+002  -1.66797139E+002   2.84742614E+003  -5.91394774E-002   2.84748528E+003   4.69793914E-002  -1.66856278E+002  -1.66809299E+002
       5       1     1.19999997E+001   7.18762902E+003   3.34244347E-002   2.84735253E+003   2.84731910E+003  -4.60177263E-002  -1.66897909E+002  -1.66851892E+002   2.84730319E+003  -6.19311428E-002   2.84736512E+003   4.93378512E-002  -1.66913823E+002  -1.66864485E+002
       6       1     1.19999997E+001   7.18740639E+003   2.89641877E-002   2.84723107E+003   2.84720211E+003  -4.19935571E-002  -1.66949029E+002  -1.66907036E+002   2.84717936E+003  -6.47424180E-002   2.84724410E+003   5.17130486E-002  -1.66971778E+002  -1.66920065E+002
       7       1     1.19999997E+001   7.18718218E+003   2.44722766E-002   2.84710876E+003   2.84708429E+003  -3.79405953E-002  -1.67000512E+002  -1.66962571E+002   2.84705466E+003  -6.75733111E-002   2.84712223E+003   5.41049924E-002  -1.67030144E+002  -1.66976039E+002
       8       1     1.19999997E+001   7.18695639E+003   1.99486938E-002   2.84698559E+003   2.84696564E+003  -3.38588323E-002  -1.67052357E+002  -1.67018498E+002   2.84692907E+003  -7.04238225E-002   2.84699950E+003   5.65136840E-002  -1.67088922E+002  -1.67032408E+002
       9       1     1.19999997E+001   7.18672903E+003   1.53934422E-002   2.84686155E+003   2.84684615E+003  -2.97482671E-002  -1.67104565E+002  -1.67074816E+002   2.84680261E+003  -7.32939460E-002   2.84687590E+003   5.89391210E-002  -1.67148110E+002  -1.67089171E+002
      10       1     1.19999997E+001   7.18650009E+003   1.08065199E-002   2.84673665E+003   2.84672584E+003  -2.56088949E-002  -1.67157135E+002  -1.67131526E+002   2.84667527E+003  -7.61836773E-002   2.84675145E+003   6.13813022E-002  -1.67207710E+002  -1.67146328E+002
      11       1     1.19999997E+001   7.18626957E+003   6.18790985E-003   2.84661089E+003   2.84660470E+003  -2.14407010E-002  -1.67210068E+002  -1.67188627E+002   2.84654705E+003  -7.90930274E-002   2.84662614E+003   6.38402362E-002  -1.67267720E+002  -1.67203880E+002
      12       1     1.19999997E+001   7.18603748E+003   1.53760614E-003   2.84648427E+003   2.84648273E+003  -1.72436878E-002  -1.67263363E+002  -1.67246120E+002   2.84641795E+003  -8.20220010E-002   2.84649997E+003   6.63159193E-002  -1.67328142E+002  -1.67261826E+002
      13       1     1.19999997E+001   7.18580380E+003  -3.14440987E-003   2.84635678E+003   2.84635993E+003  -1.30178461E-002  -1.67317022E+002  -1.67304004E+002   2.84628797E+003  -8.49706114E-002   2.84637295E+003   6.88083554E-002  -1.67388974E+002  -1.67320166E+002
      14       1     1.19999997E+001   7.18556855E+003  -7.85815808E-003   2.84622844E+003   2.84623629E+003  -8.76316157E-003  -1.67371043E+002  -1.67362280E+002   2.84615712E+003  -8.79388723E-002   2.84624506E+003   7.13175526E-002  -1.67450219E+002  -1.67378901E+002
      15       1     1.19999997E+001   7.18533172E+003  -1.26036557E-002   2.84609923E+003   2.84611183E+003  -4.47961710E-003  -1.67425427E+002  -1.67420948E+002   2.84602538E+003  -9.09267888E-002   2.84611631E+003   7.38435160E-002  -1.67511874E+002  -1.67438031E+002
      16       1     1.19999997E+001   7.18509331E+003  -1.73809211E-002   2.84596916E+003   2.84598654E+003  -1.67200549E-004  -1.67480175E+002  -1.67480008E+002   2.84589277E+003  -9.39343673E-002   2.84598670E+003   7.63862456E-002  -1.67573942E+002  -1.67497556E+002
      17       1     1.19999997E+001   7.18485333E+003  -2.21899697E-002   2.84583822E+003   2.84586041E+003   4.17409452E-003  -1.67535286E+002  -1.67539460E+002   2.84575927E+003  -9.69616204E-002   2.84585624E+003   7.89457452E-002  -1.67636421E+002  -1.67557476E+002
      18       1     1.19999997E+001   7.18461176E+003  -2.70307625E-002   2.84570642E+003   2.84573345E+003   8.54423398E-003  -1.67590759E+002  -1.67599304E+002   2.84562490E+003  -1.00008515E-001   2.84572491E+003   8.15219869E-002  -1.67699312E+002  -1.67617790E+002
      19       1     1.19999997E+001   7.18436862E+003  -3.19032722E-002   2.84557376E+003   2.84560567E+003   1.29432188E-002  -1.67646596E+002  -1.67659539E+002   2.84548965E+003  -1.03074986E-001   2.84559272E+003   8.41149323E-002  -1.67762614E+002  -1.67678499E+002
      20       1     1.19999997E+001   7.18412390E+003  -3.68075253E-002   2.84544024E+003   2.84547705E+003   1.73710847E-002  -1.67702795E+002  -1.67720166E+002   2.84535352E+003  -1.06160999E-001   2.84545968E+003   8.67245587E-002  -1.67826327E+002  -1.67739602E+002
