    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850222E+003  -1.28945509E-020   1.93102924E-020  -1.19999997E+001   1.69400421E-020  -5.78241159E-020  -7.70988212E-020  -6.98629004E+003  -6.98629451E+003  -1.41660948E+004  -2.04123954E+002  -8.64015280E-003  -9.25042873E-004   4.32225288E-004   1.19996259E+001   0.00000000E+000   7.67567274E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828747E+003  -1.97122655E-020  -1.22491846E-020  -1.19999997E+001  -1.67841414E-020  -3.85494106E-020   5.78241159E-020  -6.98635748E+003  -6.98637411E+003  -1.41659478E+004  -2.04188870E+002  -1.31059956E-002  -4.01696686E-003   8.70913017E-004   1.19992465E+001   0.00000000E+000   7.72935039E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806956E+003  -6.46862592E-021  -3.49630495E-020  -1.19999997E+001  -7.63411622E-021   4.81867632E-020  -1.92747053E-020  -6.98642592E+003  -6.98645487E+003  -1.41657986E+004  -2.04254739E+002  -1.76379156E-002  -7.15412462E-003   1.31604486E-003   1.19988616E+001   0.00000000E+000   7.78302689E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18785008E+003   1.44273901E-020  -3.05983299E-020  -1.19999997E+001  -3.42451740E-021  -1.92747053E-020   3.85494106E-020  -6.98649484E+003  -6.98653622E+003  -1.41656483E+004  -2.04321084E+002  -2.22028614E-002  -1.03139235E-002   1.76439844E-003   1.19984738E+001   0.00000000E+000   7.83671963E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762902E+003  -1.19240107E-020   5.90129031E-022  -1.19999997E+001  -2.63700078E-020  -4.81867632E-020  -3.85494106E-020  -6.98656427E+003  -6.98661815E+003  -1.41654970E+004  -2.04387907E+002  -2.68008403E-002  -1.34963628E-002   2.21597379E-003   1.19980833E+001   0.00000000E+000   7.89042831E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740639E+003   9.01627787E-021  -1.34345896E-020  -1.19999997E+001   9.55958072E-021  -1.92747053E-020   0.00000000E+000  -6.98663419E+003  -6.98670066E+003  -1.41653445E+004  -2.04455206E+002  -3.14318849E-002  -1.67014619E-002   2.67077352E-003   1.19976900E+001   0.00000000E+000   7.94415291E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718218E+003   1.31396997E-020  -2.62918439E-020  -1.19999997E+001   2.23523675E-021   3.85494106E-020  -1.92747053E-020  -6.98670460E+003  -6.98678376E+003  -1.41651910E+004  -2.04522983E+002  -3.60960199E-002  -1.99292339E-002   3.12879952E-003   1.19972939E+001   0.00000000E+000   7.99789332E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695639E+003  -8.26642026E-021   1.52598279E-020  -1.19999997E+001  -1.19212753E-020   1.92747053E-020   0.00000000E+000  -6.98677552E+003  -6.98686745E+003  -1.41650364E+004  -2.04591238E+002  -4.07932545E-002  -2.31796820E-002   3.59005205E-003   1.19968951E+001   0.00000000E+000   8.05164924E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672903E+003  -4.71875290E-021   1.27637277E-020  -1.19999997E+001  -8.41020780E-021  -1.34922937E-019   3.85494106E-020  -6.98684692E+003  -6.98695172E+003  -1.41648807E+004  -2.04659970E+002  -4.55235894E-002  -2.64528038E-002   4.05453069E-003   1.19964934E+001   0.00000000E+000   8.10542034E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18650009E+003  -1.30638748E-020  -4.15982880E-020  -1.19999997E+001  -8.49283683E-021   4.81867632E-020   5.78241159E-020  -6.98691883E+003  -6.98703658E+003  -1.41647240E+004  -2.04729179E+002  -5.02870292E-002  -2.97485989E-002   4.52223521E-003   1.19960890E+001   0.00000000E+000   8.15920633E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18626957E+003   1.26841667E-020   1.84901704E-020  -1.19999997E+001   1.95765803E-020   1.92747053E-020   8.67361738E-020  -6.98699123E+003  -6.98712202E+003  -1.41645661E+004  -2.04798865E+002  -5.50835911E-002  -3.30670789E-002   4.99316706E-003   1.19956817E+001   0.00000000E+000   8.21300708E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
