   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850236E+003   5.28220232E-002   2.84782838E+003   2.84777556E+003  -6.90815205E-002  -1.66699844E+002  -1.66630763E+002   2.84778713E+003  -5.75162830E-002   2.84784464E+003   4.12567857E-002  -1.66688279E+002  -1.66647022E+002
       2       1     1.19999997E+001   7.18828773E+003   5.04486327E-002   2.84771073E+003   2.84766028E+003  -7.25958037E-002  -1.66751623E+002  -1.66679027E+002   2.84766593E+003  -6.69484470E-002   2.84773288E+003   4.48012759E-002  -1.66745976E+002  -1.66701174E+002
       3       1     1.19999997E+001   7.18806994E+003   4.80402355E-002   2.84759134E+003   2.84754330E+003  -7.61619360E-002  -1.66804163E+002  -1.66728001E+002   2.84754295E+003  -7.65200625E-002   2.84761947E+003   4.83983620E-002  -1.66804521E+002  -1.66756123E+002
       4       1     1.19999997E+001   7.18785058E+003   4.56145562E-002   2.84747109E+003   2.84742548E+003  -7.97541022E-002  -1.66857084E+002  -1.66777330E+002   2.84741907E+003  -8.61614606E-002   2.84750523E+003   5.20219145E-002  -1.66863491E+002  -1.66811470E+002
       5       1     1.19999997E+001   7.18762964E+003   4.31715865E-002   2.84734998E+003   2.84730681E+003  -8.33723001E-002  -1.66910385E+002  -1.66827013E+002   2.84729431E+003  -9.58726409E-002   2.84739018E+003   5.56719273E-002  -1.66922886E+002  -1.66867214E+002
       6       1     1.19999997E+001   7.18740713E+003   4.07112940E-002   2.84722800E+003   2.84718729E+003  -8.70165502E-002  -1.66964068E+002  -1.66877051E+002   2.84716865E+003  -1.05653667E-001   2.84727431E+003   5.93484111E-002  -1.66982705E+002  -1.66923356E+002
       7       1     1.19999997E+001   7.18718304E+003   3.82336531E-002   2.84710516E+003   2.84706692E+003  -9.06868650E-002  -1.67018131E+002  -1.66927444E+002   2.84704211E+003  -1.15504582E-001   2.84715761E+003   6.30513696E-002  -1.67042948E+002  -1.66979897E+002
       8       1     1.19999997E+001   7.18695737E+003   3.57386465E-002   2.84698145E+003   2.84694571E+003  -9.43832449E-002  -1.67072575E+002  -1.66978192E+002   2.84691467E+003  -1.25425395E-001   2.84704009E+003   6.67807970E-002  -1.67103617E+002  -1.67036836E+002
       9       1     1.19999997E+001   7.18673013E+003   3.32262638E-002   2.84685687E+003   2.84682364E+003  -9.81056807E-002  -1.67127400E+002  -1.67029294E+002   2.84678633E+003  -1.35416095E-001   2.84692175E+003   7.05366776E-002  -1.67164710E+002  -1.67094174E+002
      10       1     1.19999997E+001   7.18650131E+003   3.06964953E-002   2.84673143E+003   2.84670073E+003  -1.01854169E-001  -1.67182606E+002  -1.67080752E+002   2.84665711E+003  -1.45476678E-001   2.84680259E+003   7.43190051E-002  -1.67226229E+002  -1.67151910E+002
      11       1     1.19999997E+001   7.18627091E+003   2.81493093E-002   2.84660512E+003   2.84657697E+003  -1.05628711E-001  -1.67238193E+002  -1.67132564E+002   2.84652699E+003  -1.55607170E-001   2.84668260E+003   7.81277674E-002  -1.67288172E+002  -1.67210044E+002
