   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996262E+001   1.00002270E+000   4.32490516E-004   1.19999997E+001   0.00000000E+000  -8.78052220E-023   6.21626230E-021  -1.19999997E+001  -8.46267288E-021   1.98311589E-020   7.96674192E-021   1.40870335E-004   1.08170633E-004  -2.49040968E-004   1.24520807E-004  -5.53595455E-006   5.46813971E-006
       2       1     1.19992470E+001   1.00002270E+000   8.71485011E-004   1.19999997E+001   0.00000000E+000   8.54518932E-021  -1.06059857E-020  -1.19999997E+001   6.86582139E-021  -2.00270352E-020   2.41616148E-020   2.83875804E-004   2.17950117E-004  -5.01825920E-004   2.50913611E-004  -1.11539508E-005   1.10227384E-005
       3       1     1.19988623E+001   1.00002270E+000   1.31693646E-003   1.19999997E+001   0.00000000E+000   8.46015515E-021   9.89059858E-022  -1.19999997E+001   5.07233355E-021   2.87316223E-020   2.54070180E-020   4.28985768E-004   3.29343094E-004  -7.58328863E-004   3.79165416E-004  -1.68553717E-005   1.66592271E-005
       4       1     1.19984747E+001   1.00002270E+000   1.76561365E-003   1.19999997E+001   0.00000000E+000  -1.47549583E-020  -2.02888793E-020  -1.19999997E+001  -2.52782259E-020   1.67846527E-020   1.58051054E-020   5.75146964E-004   4.41542266E-004  -1.01668923E-003   5.08345935E-004  -2.25987834E-005   2.23368221E-005
       5       1     1.19980844E+001   1.00002270E+000   2.21751665E-003   1.19999997E+001   0.00000000E+000   4.74272276E-021   6.57798839E-021  -1.19999997E+001   7.74583299E-021   7.73711658E-021  -1.15249420E-020   7.22359415E-004   5.54547632E-004  -1.27690705E-003   6.38455181E-004  -2.83841754E-005   2.80555204E-005
       6       1     1.19976913E+001   1.00002270E+000   2.67264805E-003   1.19999997E+001   0.00000000E+000  -8.20993302E-021  -9.53449733E-021  -1.19999997E+001   1.55483847E-021   1.50692455E-020   9.93146131E-021   8.70624007E-004   6.68359808E-004  -1.53898381E-003   7.69493905E-004  -3.42115628E-005   3.38153568E-005
       7       1     1.19972955E+001   1.00002270E+000   3.13100970E-003   1.19999997E+001   0.00000000E+000  -4.14264458E-021  -1.64670567E-020  -1.19999997E+001  -6.49309380E-021   2.69462356E-021  -9.98440087E-021   1.01994136E-003   7.82979229E-004  -1.80292059E-003   9.01462637E-004  -4.00809493E-005   3.96163526E-005
       8       1     1.19968968E+001   1.00002270E+000   3.59260190E-003   1.19999997E+001   0.00000000E+000  -1.28473557E-020   1.54110779E-020  -1.19999997E+001  -8.22069670E-021  -5.32042570E-022  -1.88358952E-020   1.17031161E-003   8.98405938E-004  -2.06871755E-003   1.03436146E-003  -4.59923249E-005   4.54585097E-005
       9       1     1.19964953E+001   1.00002270E+000   4.05742416E-003   1.19999997E+001   0.00000000E+000  -5.21165145E-021   2.52889793E-021  -1.19999997E+001   3.44184683E-021  -3.00167301E-020  -1.22872717E-020   1.32173461E-003   1.01463980E-003  -2.33637441E-003   1.16819024E-003  -5.19456633E-005   5.13418149E-005
      10       1     1.19960911E+001   1.00002270E+000   4.52547628E-003   1.19999997E+001   0.00000000E+000  -1.04200769E-020   3.57664625E-021  -1.19999997E+001  -4.43244731E-021   1.51857126E-020  -2.46751285E-020   1.47421030E-003   1.13168075E-003  -2.60589105E-003   1.30294891E-003  -5.79409538E-005   5.72662628E-005
      11       1     1.19956841E+001   1.00002270E+000   4.99675957E-003   1.19999997E+001   0.00000000E+000   1.57464583E-020  -1.37745011E-020  -1.19999997E+001  -1.16308315E-020   8.63973606E-021   2.78462081E-020   1.62773915E-003   1.24952908E-003  -2.87726823E-003   1.43863785E-003  -6.39781745E-005   6.32318607E-005
      12       1     1.19952743E+001   1.00002270E+000   5.47127352E-003   1.19999997E+001   0.00000000E+000  -2.93136265E-021   1.67013556E-020  -1.19999997E+001   5.67675443E-021   8.46503552E-021  -7.40095038E-021   1.78232101E-003   1.36818464E-003  -3.15050565E-003   1.57525691E-003  -7.00572901E-005   6.92385910E-005
      13       1     1.19948617E+001   1.00002270E+000   5.94901900E-003   1.19999997E+001   0.00000000E+000   1.46036256E-020  -5.43941563E-021  -1.19999997E+001   1.91270524E-020  -3.61577189E-021  -3.68459332E-021   1.93795619E-003   1.48764762E-003  -3.42560381E-003   1.71280635E-003  -7.61782832E-005   7.52864547E-005
      14       1     1.19944463E+001   1.00002270E+000   6.42999733E-003   1.19999997E+001   0.00000000E+000  -2.15094256E-020   1.34470616E-021  -1.19999997E+001   1.43853429E-020   1.44101480E-020   1.52148293E-020   2.09464516E-003   1.60791832E-003  -3.70256348E-003   1.85128655E-003  -8.23411436E-005   8.13754564E-005
      15       1     1.19940282E+001   1.00002270E+000   6.91420989E-003   1.19999997E+001   0.00000000E+000  -4.88028290E-021   5.90247134E-021  -1.19999997E+001  -6.42590864E-021   2.99532026E-020   6.70214820E-021   2.25238837E-003   1.72899706E-003  -3.98138544E-003   1.99069789E-003  -8.85458573E-005   8.75055992E-005
      16       1     1.19936072E+001   1.00002270E+000   7.40165770E-003   1.19999997E+001   0.00000000E+000  -1.87648403E-020   1.45898116E-021  -1.19999997E+001  -1.73781806E-020  -1.16361151E-020   2.11122962E-020   2.41118617E-003   1.85088411E-003  -4.26207028E-003   2.13104068E-003  -9.47923926E-005   9.36768705E-005
      17       1     1.19931835E+001   1.00002270E+000   7.89234126E-003   1.19999997E+001   0.00000000E+000  -2.16344126E-020  -4.75951453E-021  -1.19999997E+001   1.80801002E-021  -2.11758237E-023  -2.73274005E-020   2.57103875E-003   1.97357955E-003  -4.54461830E-003   2.27231505E-003  -1.01080724E-004   9.98892639E-005
      18       1     1.19927569E+001   1.00002270E+000   8.38625632E-003   1.19999997E+001   0.00000000E+000  -2.69750215E-020  -1.07176551E-020  -1.19999997E+001   7.37549389E-021   2.27745984E-020  -3.72694497E-021   2.73194471E-003   2.09708233E-003  -4.82902704E-003   2.41451979E-003  -1.07410755E-004   1.06142691E-004
      19       1     1.19923276E+001   1.00002270E+000   8.88340069E-003   1.19999997E+001   0.00000000E+000  -2.53356323E-020  -1.52805075E-021  -1.19999997E+001   2.26524910E-020  -1.94394061E-020  -1.11914228E-020   2.89390326E-003   2.22139200E-003  -5.11529526E-003   2.55765427E-003  -1.13782397E-004   1.12437091E-004
      20       1     1.19918955E+001   1.00002270E+000   9.38377677E-003   1.19999997E+001   0.00000000E+000  -1.29443840E-020  -7.09654791E-021  -1.19999997E+001  -3.41432240E-021   2.01170325E-021   1.44736755E-020   3.05691513E-003   2.34650920E-003  -5.40342433E-003   2.70171918E-003  -1.20195577E-004   1.18772454E-004
      21       1     1.19914606E+001   1.00002270E+000   9.88738645E-003   1.19999997E+001   0.00000000E+000   7.96086893E-021  -1.39713287E-020  -1.19999997E+001  -5.13898363E-021   3.91011584E-020   4.67985703E-021   3.22098092E-003   2.47243444E-003  -5.69341537E-003   2.84671508E-003  -1.26650238E-004   1.25148769E-004
      22       1     1.19910230E+001   1.00002270E+000   1.03942308E-002   1.19999997E+001   0.00000000E+000  -2.96304367E-021  -1.52810038E-020  -1.19999997E+001  -7.61230536E-021   5.26219218E-021   3.88576365E-021   3.38610098E-003   2.59916800E-003  -5.98526898E-003   2.99264226E-003  -1.33146327E-004   1.31566016E-004
      23       1     1.19905825E+001   1.00002270E+000   1.09043102E-002   1.19999997E+001   0.00000000E+000  -8.79441884E-021  -8.12283090E-021  -1.19999997E+001   7.58080012E-022  -9.38088989E-021   2.30604720E-020   3.55227541E-003   2.72670996E-003  -6.27898537E-003   3.13950084E-003  -1.39683787E-004   1.38024172E-004
      24       1     1.19901393E+001   1.00002270E+000   1.14176262E-002   1.19999997E+001   0.00000000E+000   2.81125603E-021   3.12025348E-020  -1.19999997E+001  -6.28076171E-021   2.59615598E-020   1.53101205E-020   3.71950471E-003   2.85506072E-003  -6.57456543E-003   3.28729125E-003  -1.46262585E-004   1.44523224E-004
      25       1     1.19896932E+001   1.00002270E+000   1.19341805E-002   1.19999997E+001   0.00000000E+000   1.49150591E-020  -1.93786084E-020  -1.19999997E+001   6.58338574E-021  -2.59192082E-020  -2.02229116E-020   3.88778951E-003   2.98422072E-003  -6.87201023E-003   3.43601404E-003  -1.52882695E-004   1.51063171E-004
      26       1     1.19892444E+001   1.00002270E+000   1.24539756E-002   1.19999997E+001   0.00000000E+000  -2.70612137E-021   6.70917923E-021  -1.19999997E+001   6.21981143E-021   1.28749008E-020  -2.76979774E-020   4.05713056E-003   3.11419050E-003  -7.17132106E-003   3.58566984E-003  -1.59544102E-004   1.57644024E-004
      27       1     1.19887928E+001   1.00002270E+000   1.29770132E-002   1.19999997E+001   0.00000000E+000  -2.30942210E-020  -7.49251927E-021  -1.19999997E+001  -1.36597815E-020  -1.04608569E-020  -2.25734280E-020   4.22752852E-003   3.24497053E-003  -7.47249905E-003   3.73625923E-003  -1.66246774E-004   1.64265782E-004
      28       1     1.19883383E+001   1.00002270E+000   1.35032949E-002   1.19999997E+001   0.00000000E+000   5.10320807E-021   1.33208339E-020  -1.19999997E+001  -2.39622436E-020  -1.55218788E-020  -1.93970545E-020   4.39898383E-003   3.37656114E-003  -7.77554497E-003   3.88778258E-003  -1.72990678E-004   1.70928435E-004
      29       1     1.19878811E+001   1.00002270E+000   1.40328214E-002   1.19999997E+001   0.00000000E+000  -8.10852067E-021  -2.94906432E-021  -1.19999997E+001   5.15100877E-021   2.54109884E-021   1.41454502E-020   4.57149683E-003   3.50896255E-003  -8.08045939E-003   4.04024019E-003  -1.79775783E-004   1.77631971E-004
      30       1     1.19874211E+001   1.00002270E+000   1.45655934E-002   1.19999997E+001   0.00000000E+000   5.58578524E-021   1.87381224E-021  -1.19999997E+001   9.67382557E-021  -4.69679769E-020   2.27004830E-020   4.74506767E-003   3.64217490E-003  -8.38724257E-003   4.19363218E-003  -1.86602035E-004   1.84376350E-004
