   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996258E+001   1.00002270E+000   4.36695010E-004   1.19999997E+001   0.00000000E+000   3.85118750E-021  -3.60133759E-020  -1.19999997E+001  -1.38117656E-020   4.33680869E-020  -1.08420217E-019   1.43825446E-004   1.05473902E-004  -2.49299348E-004   1.24649310E-004   1.63221922E-005  -2.79877195E-005
       2       1     1.19992463E+001   1.00002270E+000   8.79897880E-004   1.19999997E+001   0.00000000E+000  -8.59498559E-021   1.05048629E-020  -1.19999997E+001  -1.75420606E-020   4.33680869E-020  -1.08420217E-019   2.89802696E-004   2.12512169E-004  -5.02314865E-004   2.51156699E-004   3.28774440E-005  -5.63842991E-005
       3       1     1.19988612E+001   1.00002270E+000   1.32960662E-003   1.19999997E+001   0.00000000E+000  -3.53373626E-021   7.05932478E-021  -1.19999997E+001  -2.04222828E-020   2.16840434E-020   6.50521303E-020   4.37922629E-004   3.21121317E-004  -7.59043946E-004   3.79520865E-004   4.96801365E-005  -8.51995495E-005
       4       1     1.19984733E+001   1.00002270E+000   1.78257035E-003   1.19999997E+001   0.00000000E+000   3.80130850E-021   3.02884589E-020  -1.19999997E+001  -6.33521088E-021   6.50521303E-020   8.67361738E-020   5.87113877E-004   4.30517253E-004  -1.01763113E-003   5.08814079E-004   6.66057662E-005  -1.14224005E-004
       5       1     1.19980827E+001   1.00002270E+000   2.23878912E-003   1.19999997E+001   0.00000000E+000   1.04274388E-021  -1.23496411E-020  -1.19999997E+001   7.85467962E-021   2.16840434E-020   6.50521303E-020   7.37376436E-004   5.40700007E-004  -1.27807644E-003   6.39036356E-004   8.36543719E-005  -1.43457692E-004
       6       1     1.19976892E+001   1.00002270E+000   2.69826557E-003   1.19999997E+001   0.00000000E+000  -2.57629538E-021   2.01827106E-020  -1.19999997E+001  -8.66008471E-021  -4.33680869E-020  -2.16840434E-020   8.88711177E-004   6.51670209E-004  -1.54038139E-003   7.70188444E-004   1.00826059E-004  -1.72900776E-004
       7       1     1.19972930E+001   1.00002270E+000   3.16100158E-003   1.19999997E+001   0.00000000E+000   9.34027532E-021  -4.24167465E-020  -1.19999997E+001  -4.68562662E-021  -4.33680869E-020   2.16840434E-020   1.04111873E-003   7.63428308E-004  -1.80454703E-003   9.02270882E-004   1.18120906E-004  -2.02553373E-004
       8       1     1.19968940E+001   1.00002270E+000   3.62699747E-003   1.19999997E+001   0.00000000E+000  -1.79862152E-021  -1.30983223E-020  -1.19999997E+001   5.64585923E-021   2.16840434E-020  -2.16840434E-020   1.19459918E-003   8.75974392E-004  -2.07057357E-003   1.03528376E-003   1.35538932E-004  -2.32415505E-004
       9       1     1.19964922E+001   1.00002270E+000   4.09625282E-003   1.19999997E+001   0.00000000E+000  -1.75258892E-021   4.86542673E-020  -1.19999997E+001  -2.13048225E-020   4.33680869E-020   0.00000000E+000   1.34915240E-003   9.89308366E-004  -2.33846076E-003   1.16922697E-003   1.53080139E-004  -2.62487149E-004
      10       1     1.19960877E+001   1.00002270E+000   4.56876745E-003   1.19999997E+001   0.00000000E+000  -3.79527009E-021   2.11246212E-020  -1.19999997E+001   1.01850956E-020   6.50521303E-020   2.16840434E-020   1.50477829E-003   1.10343020E-003  -2.60820849E-003   1.30410044E-003   1.70744528E-004  -2.92768300E-004
      11       1     1.19956803E+001   1.00002270E+000   5.04454283E-003   1.19999997E+001   0.00000000E+000  -8.12928291E-021   3.21526758E-020  -1.19999997E+001  -7.74846963E-021  -2.16840434E-020   6.50521303E-020   1.66147736E-003   1.21834026E-003  -2.87981762E-003   1.43990460E-003   1.88532141E-004  -3.23259029E-004
