    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850214E+003   3.85118750E-021  -3.60133759E-020  -1.19999997E+001  -1.38117656E-020   4.33680869E-020  -1.08420217E-019  -6.98630785E+003  -6.98627676E+003  -1.41660948E+004  -2.04123979E+002  -1.27766986E-002   1.78350676E-002   4.36695010E-004   1.19996258E+001   0.00000000E+000   7.67569317E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828731E+003  -8.59498559E-021   1.05048629E-020  -1.19999997E+001  -1.75420606E-020   4.33680869E-020  -1.08420217E-019  -6.98639338E+003  -6.98633832E+003  -1.41659477E+004  -2.04188917E+002  -2.14348751E-002   3.37797927E-002   8.79897880E-004   1.19992463E+001   0.00000000E+000   7.72938897E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806934E+003  -3.53373626E-021   7.05932478E-021  -1.19999997E+001  -2.04222828E-020   2.16840434E-020   6.50521303E-020  -6.98648015E+003  -6.98640079E+003  -1.41657984E+004  -2.04254807E+002  -3.02226556E-002   4.99594882E-002   1.32960662E-003   1.19988612E+001   0.00000000E+000   7.78308272E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784978E+003   3.80130850E-021   3.02884589E-020  -1.19999997E+001  -6.33521088E-021   6.50521303E-020   8.67361738E-020  -6.98656756E+003  -6.98646371E+003  -1.41656481E+004  -2.04321175E+002  -3.90747872E-002   6.62566194E-002   1.78257035E-003   1.19984733E+001   0.00000000E+000   7.83679261E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762865E+003   1.04274388E-021  -1.23496411E-020  -1.19999997E+001   7.85467962E-021   2.16840434E-020   6.50521303E-020  -6.98665559E+003  -6.98652708E+003  -1.41654967E+004  -2.04388019E+002  -4.79912917E-002   8.26712010E-002   2.23878912E-003   1.19980827E+001   0.00000000E+000   7.89051835E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740595E+003  -2.57629538E-021   2.01827106E-020  -1.19999997E+001  -8.66008471E-021  -4.33680869E-020  -2.16840434E-020  -6.98674426E+003  -6.98659090E+003  -1.41653442E+004  -2.04455341E+002  -5.69722245E-002   9.92033254E-002   2.69826557E-003   1.19976892E+001   0.00000000E+000   7.94425990E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718166E+003   9.34027532E-021  -4.24167465E-020  -1.19999997E+001  -4.68562662E-021  -4.33680869E-020   2.16840434E-020  -6.98683355E+003  -6.98665518E+003  -1.41651906E+004  -2.04523140E+002  -6.60176272E-002   1.15853057E-001   3.16100158E-003   1.19972930E+001   0.00000000E+000   7.99801717E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695580E+003  -1.79862152E-021  -1.30983223E-020  -1.19999997E+001   5.64585923E-021   2.16840434E-020  -2.16840434E-020  -6.98692346E+003  -6.98671991E+003  -1.41650360E+004  -2.04591417E+002  -7.51275111E-002   1.32620408E-001   3.62699747E-003   1.19968940E+001   0.00000000E+000   8.05178985E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672837E+003  -1.75258892E-021   4.86542673E-020  -1.19999997E+001  -2.13048225E-020   4.33680869E-020   0.00000000E+000  -6.98701401E+003  -6.98678509E+003  -1.41648803E+004  -2.04660171E+002  -8.43018765E-002   1.49505365E-001   4.09625282E-003   1.19964922E+001   0.00000000E+000   8.10557764E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18649935E+003  -3.79527009E-021   2.11246212E-020  -1.19999997E+001   1.01850956E-020   6.50521303E-020   2.16840434E-020  -6.98710519E+003  -6.98685073E+003  -1.41647235E+004  -2.04729403E+002  -9.35407259E-002   1.66507925E-001   4.56876745E-003   1.19960877E+001   0.00000000E+000   8.15938023E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
