   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996259E+001   1.00002270E+000   4.32740652E-004   1.19999997E+001   0.00000000E+000  -1.61235516E-020  -2.98526174E-020  -1.19999997E+001  -6.13216561E-023  -1.30104261E-019  -1.44560290E-020   1.33163706E-004   1.16081576E-004  -2.49245282E-004   1.24622895E-004   2.50131299E-006   1.47989930E-005
       2       1     1.19992464E+001   1.00002270E+000   8.71945929E-004   1.19999997E+001   0.00000000E+000  -1.96939204E-020   1.16631731E-020  -1.19999997E+001  -4.79250065E-022   6.74614685E-020  -4.81867632E-020   2.68318497E-004   2.33895464E-004  -5.02213961E-004   2.51107492E-004   5.04319182E-006   2.98179721E-005
       3       1     1.19988614E+001   1.00002270E+000   1.31759881E-003   1.19999997E+001   0.00000000E+000   5.69519366E-021  -2.55615721E-020  -1.19999997E+001  -5.92298082E-021   2.89120579E-020  -4.81867632E-021   4.05456568E-004   3.53439673E-004  -7.58896240E-004   3.79448893E-004   7.62245720E-006   4.50582501E-005
       4       1     1.19984736E+001   1.00002270E+000   1.76647633E-003   1.19999997E+001   0.00000000E+000  -1.02367093E-020   3.46195306E-020  -1.19999997E+001  -5.64843039E-021  -1.44560290E-020   4.81867632E-021   5.43586480E-004   4.73849320E-004  -1.01743580E-003   5.08718936E-004   1.02205869E-005   6.04092082E-005
       5       1     1.19980830E+001   1.00002270E+000   2.21857855E-003   1.19999997E+001   0.00000000E+000   1.52093883E-020   1.13625941E-020  -1.19999997E+001   1.01199114E-020   1.92747053E-020   1.92747053E-020   6.82708256E-004   5.95124418E-004  -1.27783267E-003   6.38917638E-004   1.28375774E-005   7.58708669E-005
       6       1     1.19976897E+001   1.00002270E+000   2.67390811E-003   1.19999997E+001   0.00000000E+000   2.25175106E-020   2.07693655E-020  -1.19999997E+001   1.09283426E-020  -2.89120579E-020  -4.81867632E-020   8.22822718E-004   7.17265665E-004  -1.54008838E-003   7.70045760E-004   1.54734471E-005   9.14433285E-005
       7       1     1.19972935E+001   1.00002270E+000   3.13246690E-003   1.19999997E+001   0.00000000E+000   4.13516779E-021  -1.58918675E-020  -1.19999997E+001   1.63579562E-020  -5.78241159E-020  -2.40933816E-020   9.63930460E-004   8.40273559E-004  -1.80420402E-003   9.02103846E-004   1.81282080E-005   1.07126669E-004
       8       1     1.19968946E+001   1.00002270E+000   3.59425523E-003   1.19999997E+001   0.00000000E+000   4.68691564E-021  -9.86381631E-021  -1.19999997E+001   1.10301777E-020   2.40933816E-020   6.74614685E-020   1.10603158E-003   9.64148163E-004  -2.07017975E-003   1.03509198E-003   2.08018642E-005   1.22920914E-004
       9       1     1.19964929E+001   1.00002270E+000   4.05927265E-003   1.19999997E+001   0.00000000E+000   1.15243171E-020   2.98943809E-020  -1.19999997E+001  -1.42889752E-020  -3.37307343E-020   5.30054395E-020   1.24912597E-003   1.08888936E-003  -2.33801532E-003   1.16901004E-003   2.34944132E-005   1.38826065E-004
      10       1     1.19960884E+001   1.00002270E+000   4.52751902E-003   1.19999997E+001   0.00000000E+000  -1.91313641E-020   5.91570163E-021  -1.19999997E+001  -2.06699568E-021  -6.26427922E-020  -5.78241159E-020   1.39321356E-003   1.21449709E-003  -2.60771065E-003   1.30385798E-003   2.62058570E-005   1.54842132E-004
      11       1     1.19956811E+001   1.00002270E+000   4.99899577E-003   1.19999997E+001   0.00000000E+000  -1.33133433E-020  -2.68903550E-020  -1.19999997E+001   2.73366649E-021  -2.40933816E-020  -8.19174975E-020   1.53829483E-003   1.34097173E-003  -2.87926656E-003   1.43963621E-003   2.89362062E-005   1.70969166E-004
      12       1     1.19952710E+001   1.00002270E+000   5.47370250E-003   1.19999997E+001   0.00000000E+000  -1.16963706E-020   2.97902664E-020  -1.19999997E+001   1.23194766E-020   1.01192203E-019  -1.44560290E-020   1.68436965E-003   1.46831317E-003  -3.15268282E-003   1.57634462E-003   3.16854526E-005   1.87207157E-004
      13       1     1.19948582E+001   1.00002270E+000   5.95164012E-003   1.19999997E+001   0.00000000E+000  -1.09756941E-020   9.10148666E-021  -1.19999997E+001   2.90726413E-022  -2.40933816E-020  -1.01192203E-019   1.83143832E-003   1.59652164E-003  -3.42795996E-003   1.71398347E-003   3.44536015E-005   2.03556138E-004
      14       1     1.19944425E+001   1.00002270E+000   6.43280997E-003   1.19999997E+001   0.00000000E+000   2.40324276E-020   1.31225403E-020  -1.19999997E+001  -6.49553686E-021  -7.70988212E-020   0.00000000E+000   1.97950126E-003   1.72559748E-003  -3.70509874E-003   1.85255314E-003   3.72406649E-005   2.20016160E-004
      15       1     1.19940241E+001   1.00002270E+000   6.91721349E-003   1.19999997E+001   0.00000000E+000  -1.79420622E-020   5.93511280E-022  -1.19999997E+001  -5.42034912E-021   4.33680869E-020  -1.92747053E-020   2.12855892E-003   1.85554106E-003  -3.98409999E-003   1.99205405E-003   4.00466505E-005   2.36587276E-004
      16       1     1.19936029E+001   1.00002270E+000   7.40485180E-003   1.19999997E+001   0.00000000E+000  -7.27911586E-021  -1.05526188E-020  -1.19999997E+001  -1.68148540E-020   1.30104261E-019   2.89120579E-020   2.27861168E-003   1.98635268E-003  -4.26496436E-003   2.13248652E-003   4.28715522E-005   2.53269519E-004
      17       1     1.19931789E+001   1.00002270E+000   7.89572547E-003   1.19999997E+001   0.00000000E+000  -1.38809730E-020  -3.98299597E-020  -1.19999997E+001   9.45809341E-021  -3.37307343E-020  -5.30054395E-020   2.42965972E-003   2.11803245E-003  -4.54769217E-003   2.27385072E-003   4.57153726E-005   2.70062907E-004
      18       1     1.19927521E+001   1.00002270E+000   8.38983026E-003   1.19999997E+001   0.00000000E+000  -1.27896093E-020   2.75650403E-020  -1.19999997E+001  -1.01999825E-020  -4.33680869E-020  -9.63735264E-021   2.58170175E-003   2.25057924E-003  -4.83228099E-003   2.41614542E-003   4.85780802E-005   2.86967285E-004
      19       1     1.19923225E+001   1.00002270E+000   8.88716412E-003   1.19999997E+001   0.00000000E+000   7.86086280E-021  -3.12366928E-020  -1.19999997E+001   7.63851665E-021  -8.19174975E-020   4.81867632E-021   2.73473712E-003   2.38399251E-003  -5.11872963E-003   2.55937003E-003   5.14596302E-005   3.03982556E-004
      20       1     1.19918901E+001   1.00002270E+000   9.38772941E-003   1.19999997E+001   0.00000000E+000   8.07787823E-021  -3.25742990E-020  -1.19999997E+001   2.20360915E-021   2.89120579E-020  -5.30054395E-020   2.88876655E-003   2.51827293E-003  -5.40703947E-003   2.70352524E-003   5.43600036E-005   3.21108730E-004
      21       1     1.19914549E+001   1.00002270E+000   9.89152802E-003   1.19999997E+001   0.00000000E+000   1.45337472E-021   2.10787678E-020  -1.19999997E+001  -1.09448862E-020  -7.70988212E-020  -5.30054395E-020   3.04379062E-003   2.65342097E-003  -5.69721159E-003   2.84861160E-003   5.72791890E-005   3.38345813E-004
      22       1     1.19910170E+001   1.00002270E+000   1.03985610E-002   1.19999997E+001   0.00000000E+000  -2.74017364E-021  -1.20966893E-020  -1.19999997E+001   3.04881127E-020  -1.10829555E-019  -1.06010879E-019   3.19980966E-003   2.78943693E-003  -5.98924660E-003   2.99462940E-003   6.02171759E-005   3.55693805E-004
      23       1     1.19905763E+001   1.00002270E+000   1.09088287E-002   1.19999997E+001   0.00000000E+000  -1.04485411E-020  -3.30919302E-020  -1.19999997E+001  -1.49031477E-020   1.34922937E-019   4.81867632E-021   3.35682380E-003   2.92632088E-003  -6.28314468E-003   3.14157874E-003   6.31739584E-005   3.73152691E-004
      24       1     1.19901328E+001   1.00002270E+000   1.14223326E-002   1.19999997E+001   0.00000000E+000  -3.66767472E-020   1.37336981E-020  -1.19999997E+001  -1.89244219E-020  -9.63735264E-021   7.70988212E-020   3.51483351E-003   3.06407324E-003  -6.57890674E-003   3.28946007E-003   6.61495339E-005   3.90722498E-004
      25       1     1.19896864E+001   1.00002270E+000   1.19390746E-002   1.19999997E+001   0.00000000E+000  -2.51394526E-020  -4.81397058E-021  -1.19999997E+001  -8.36283276E-021   6.26427922E-020  -1.44560290E-019   3.67383936E-003   3.20269446E-003  -6.87653382E-003   3.43827391E-003   6.91439110E-005   4.08403278E-004
      26       1     1.19892373E+001   1.00002270E+000   1.24590569E-002   1.19999997E+001   0.00000000E+000   2.77436745E-020   3.72929784E-021  -1.19999997E+001   1.06668800E-020   7.22801448E-020  -1.20466908E-019   3.83384206E-003   3.34218515E-003  -7.17602721E-003   3.58802091E-003   7.21571005E-005   4.26195094E-004
      27       1     1.19887854E+001   1.00002270E+000   1.29822815E-002   1.19999997E+001   0.00000000E+000   8.90333095E-021  -5.34371911E-020  -1.19999997E+001  -1.99110094E-020  -4.81867632E-020  -8.67361738E-020   3.99484224E-003   3.48254581E-003  -7.47738806E-003   3.73870164E-003   7.51891134E-005   4.44097986E-004
      28       1     1.19883307E+001   1.00002270E+000   1.35087495E-002   1.19999997E+001   0.00000000E+000   1.13043973E-020   3.28425261E-020  -1.19999997E+001   2.85726565E-022  -1.54197642E-019   4.81867632E-020   4.15684030E-003   3.62377674E-003  -7.78061703E-003   3.89031644E-003   7.82399555E-005   4.62111972E-004
      29       1     1.19878732E+001   1.00002270E+000   1.40384620E-002   1.19999997E+001   0.00000000E+000  -1.12904639E-021  -1.06549686E-020  -1.19999997E+001  -3.37216169E-020  -1.25285584E-019   1.92747053E-020   4.31983655E-003   3.76587815E-003  -8.08571470E-003   4.04286558E-003   8.13096360E-005   4.80237055E-004
      30       1     1.19874130E+001   1.00002270E+000   1.45714193E-002   1.19999997E+001   0.00000000E+000   2.00479170E-020   2.51168798E-020  -1.19999997E+001  -1.40270715E-020   1.92747053E-019  -5.78241159E-020   4.48383117E-003   3.90885013E-003  -8.39268129E-003   4.19634919E-003   8.43981510E-005   4.98473208E-004
