   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850219E+003   6.20746217E-002   2.84783508E+003   2.84777301E+003  -6.51598494E-002  -1.66702348E+002  -1.66637188E+002   2.84778909E+003  -4.90811242E-002   2.84783817E+003   4.59958966E-002  -1.66686269E+002  -1.66640273E+002
       2       1     1.19999997E+001   7.18828740E+003   6.90967466E-002   2.84772424E+003   2.84765514E+003  -6.46893261E-002  -1.66756665E+002  -1.66691975E+002   2.84766989E+003  -4.99421142E-002   2.84771983E+003   5.43495347E-002  -1.66741917E+002  -1.66687568E+002
       3       1     1.19999997E+001   7.18806946E+003   7.62219076E-002   2.84761177E+003   2.84753555E+003  -6.42119079E-002  -1.66811778E+002  -1.66747566E+002   2.84754894E+003  -5.08162654E-002   2.84759976E+003   6.28262650E-002  -1.66798383E+002  -1.66735556E+002
       4       1     1.19999997E+001   7.18784995E+003   8.33985289E-002   2.84749848E+003   2.84741509E+003  -6.37309473E-002  -1.66867291E+002  -1.66803560E+002   2.84742712E+003  -5.16969660E-002   2.84747882E+003   7.13645475E-002  -1.66855257E+002  -1.66783892E+002
       5       1     1.19999997E+001   7.18762886E+003   9.06266195E-002   2.84738439E+003   2.84729376E+003  -6.32464476E-002  -1.66923202E+002  -1.66859956E+002   2.84730442E+003  -5.25842224E-002   2.84735701E+003   7.99643942E-002  -1.66912540E+002  -1.66832575E+002
       6       1     1.19999997E+001   7.18740619E+003   9.79062282E-002   2.84726947E+003   2.84717157E+003  -6.27584049E-002  -1.66979512E+002  -1.66916754E+002   2.84718085E+003  -5.34780387E-002   2.84723433E+003   8.86258620E-002  -1.66970232E+002  -1.66881606E+002
       7       1     1.19999997E+001   7.18718195E+003   1.05237392E-001   2.84715375E+003   2.84704851E+003  -6.22668174E-002  -1.67036222E+002  -1.66973955E+002   2.84705640E+003  -5.43784180E-002   2.84711078E+003   9.73489929E-002  -1.67028333E+002  -1.66930984E+002
       8       1     1.19999997E+001   7.18695613E+003   1.12620125E-001   2.84703721E+003   2.84692459E+003  -6.17716844E-002  -1.67093330E+002  -1.67031559E+002   2.84693107E+003  -5.52853610E-002   2.84698636E+003   1.06133802E-001  -1.67086844E+002  -1.66980710E+002
       9       1     1.19999997E+001   7.18672874E+003   1.20054428E-001   2.84691985E+003   2.84679979E+003  -6.12730073E-002  -1.67150838E+002  -1.67089565E+002   2.84680487E+003  -5.61988686E-002   2.84686107E+003   1.14980289E-001  -1.67145764E+002  -1.67030784E+002
      10       1     1.19999997E+001   7.18649977E+003   1.27540304E-001   2.84680168E+003   2.84667414E+003  -6.07707858E-002  -1.67208745E+002  -1.67147975E+002   2.84667779E+003  -5.71189423E-002   2.84673491E+003   1.23888460E-001  -1.67205094E+002  -1.67081205E+002
