    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850219E+003  -1.61235516E-020  -2.98526174E-020  -1.19999997E+001  -6.13216561E-023  -1.30104261E-019  -1.44560290E-020  -6.98630129E+003  -6.98628329E+003  -1.41660948E+004  -2.04123966E+002  -6.19737249E-003  -6.56805911E-003   4.32740652E-004   1.19996259E+001   0.00000000E+000   7.67568177E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828740E+003  -1.96939204E-020   1.16631731E-020  -1.19999997E+001  -4.79250065E-022   6.74614685E-020  -4.81867632E-020  -6.98638016E+003  -6.98635148E+003  -1.41659477E+004  -2.04188891E+002  -8.18570743E-003  -1.53854806E-002   8.71945929E-004   1.19992464E+001   0.00000000E+000   7.72936784E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806946E+003   5.69519366E-021  -2.55615721E-020  -1.19999997E+001  -5.92298082E-021   2.89120579E-020  -4.81867632E-021  -6.98646018E+003  -6.98642068E+003  -1.41657985E+004  -2.04254770E+002  -1.02033007E-002  -2.43328212E-002   1.31759881E-003   1.19988614E+001   0.00000000E+000   7.78305211E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784995E+003  -1.02367093E-020   3.46195306E-020  -1.19999997E+001  -5.64843039E-021  -1.44560290E-020   4.81867632E-021  -6.98654078E+003  -6.98649037E+003  -1.41656482E+004  -2.04321126E+002  -1.22356237E-002  -3.33451449E-002   1.76647633E-003   1.19984736E+001   0.00000000E+000   7.83675246E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762886E+003   1.52093883E-020   1.13625941E-020  -1.19999997E+001   1.01199114E-020   1.92747053E-020   1.92747053E-020  -6.98662196E+003  -6.98656057E+003  -1.41654968E+004  -2.04387958E+002  -1.42826750E-002  -4.24224635E-002   2.21857855E-003   1.19980830E+001   0.00000000E+000   7.89046860E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740619E+003   2.25175106E-020   2.07693655E-020  -1.19999997E+001   1.09283426E-020  -2.89120579E-020  -4.81867632E-020  -6.98670372E+003  -6.98663127E+003  -1.41653444E+004  -2.04455268E+002  -1.63444688E-002  -5.15648373E-002   2.67390811E-003   1.19976897E+001   0.00000000E+000   7.94420050E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718195E+003   4.13516779E-021  -1.58918675E-020  -1.19999997E+001   1.63579562E-020  -5.78241159E-020  -2.40933816E-020  -6.98678605E+003  -6.98670247E+003  -1.41651908E+004  -2.04523054E+002  -1.84210147E-002  -6.07723106E-002   3.13246690E-003   1.19972935E+001   0.00000000E+000   7.99794806E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695613E+003   4.68691564E-021  -9.86381631E-021  -1.19999997E+001   1.10301777E-020   2.40933816E-020   6.74614685E-020  -6.98686897E+003  -6.98677417E+003  -1.41650362E+004  -2.04591318E+002  -2.05123158E-002  -7.00448988E-002   3.59425523E-003   1.19968946E+001   0.00000000E+000   8.05171099E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672874E+003   1.15243171E-020   2.98943809E-020  -1.19999997E+001  -1.42889752E-020  -3.37307343E-020   5.30054395E-020  -6.98695247E+003  -6.98684638E+003  -1.41648805E+004  -2.04660060E+002  -2.26183709E-002  -7.93826021E-002   4.05927265E-003   1.19964929E+001   0.00000000E+000   8.10548897E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18649977E+003  -1.91313641E-020   5.91570163E-021  -1.19999997E+001  -2.06699568E-021  -6.26427922E-020  -5.78241159E-020  -6.98703655E+003  -6.98691908E+003  -1.41647237E+004  -2.04729279E+002  -2.47391813E-002  -8.87854267E-002   4.52751902E-003   1.19960884E+001   0.00000000E+000   8.15928170E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
