    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850074E+003   8.65541905E-021   7.24215618E-021  -1.19999997E+001  -1.64745760E-020  -2.76582187E-020   5.53164374E-020  -6.98629319E+003  -6.98629238E+003  -1.41660938E+004  -2.04124403E+002  -6.83680474E-003   9.43436822E-003   4.35429873E-004   1.19996233E+001   0.00000000E+000   7.67604516E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828460E+003   1.30882604E-020   8.85830382E-020  -1.19999997E+001  -4.60182520E-021   4.14873280E-020  -4.14873280E-020  -6.98636380E+003  -6.98636976E+003  -1.41659458E+004  -2.04189737E+002  -9.47063506E-003   1.68544153E-002   8.77115485E-004   1.19992415E+001   0.00000000E+000   7.73006449E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806537E+003   2.53380773E-020  -3.90901528E-020  -1.19999997E+001  -1.13149557E-020   1.38291093E-020   1.38291093E-020  -6.98643541E+003  -6.98644825E+003  -1.41657957E+004  -2.04256005E+002  -1.21437433E-002   2.43799663E-002   1.32512262E-003   1.19988542E+001   0.00000000E+000   7.78410135E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784453E+003  -1.21080062E-020   3.00124654E-021  -1.19999997E+001  -1.20140879E-020   1.38291093E-020  -1.38291093E-020  -6.98650754E+003  -6.98652731E+003  -1.41656445E+004  -2.04322760E+002  -1.48367877E-002   3.19610706E-002   1.77642338E-003   1.19984641E+001   0.00000000E+000   7.83815700E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762207E+003  -6.02718190E-021  -4.31619731E-020  -1.19999997E+001  -8.65822242E-021   2.76582187E-020  -6.91455467E-020  -6.98658021E+003  -6.98660696E+003  -1.41654922E+004  -2.04390009E+002  -1.75496192E-002   3.95983316E-002   2.23105514E-003   1.19980710E+001   0.00000000E+000   7.89223515E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739796E+003  -9.15866455E-021   8.61754705E-020  -1.19999997E+001   8.67402138E-022   2.76582187E-020   4.14873280E-020  -6.98665342E+003  -6.98668720E+003  -1.41653387E+004  -2.04457754E+002  -2.02829581E-002   4.72922754E-002   2.68904995E-003   1.19976751E+001   0.00000000E+000   7.94633926E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717224E+003  -1.85237945E-020  -9.87652596E-021  -1.19999997E+001  -9.44259574E-021  -1.38291093E-020  -1.38291093E-020  -6.98672716E+003  -6.98676802E+003  -1.41651842E+004  -2.04525986E+002  -2.30359327E-002   5.50412684E-002   3.15033146E-003   1.19972764E+001   0.00000000E+000   8.00046042E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694487E+003   1.61005490E-020  -1.59692545E-021  -1.19999997E+001   9.20126330E-022  -1.38291093E-020  -1.38291093E-020  -6.98680143E+003  -6.98684942E+003  -1.41650285E+004  -2.04594719E+002  -2.58086625E-002   6.28477039E-002   3.61500008E-003   1.19968747E+001   0.00000000E+000   8.05460977E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671590E+003  -6.41146743E-021   2.33353427E-020  -1.19999997E+001  -2.17252288E-021  -5.53164374E-020  -5.53164374E-020  -6.98687623E+003  -6.98693141E+003  -1.41648717E+004  -2.04663938E+002  -2.86011253E-002   7.07098715E-002   4.08295364E-003   1.19964702E+001   0.00000000E+000   8.10877497E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648531E+003   1.62347977E-020  -1.80153132E-021  -1.19999997E+001   2.49974192E-022  -5.53164374E-020   0.00000000E+000  -6.98695156E+003  -6.98701397E+003  -1.41647138E+004  -2.04733646E+002  -3.14136042E-002   7.86281801E-002   4.55421921E-003   1.19960628E+001   0.00000000E+000   8.16295895E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
