   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.79099765E+003   2.79900199E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79517268E+003   0.00000000E+000   2.79860609E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.81280806E+003   2.81991224E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81656850E+003   0.00000000E+000   2.81963968E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84522703E+003   2.85227224E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84889735E+003   0.00000000E+000   2.85197084E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84605016E+003   2.85299010E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84964781E+003   0.00000000E+000   2.85269090E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84685830E+003   2.85369214E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85038199E+003   0.00000000E+000   2.85339616E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84766591E+003   2.85439168E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85111422E+003   0.00000000E+000   2.85410011E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84846889E+003   2.85508501E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85184084E+003   0.00000000E+000   2.85479905E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84925674E+003   2.85576205E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85255141E+003   0.00000000E+000   2.85548274E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.85002629E+003   2.85641957E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85324264E+003   0.00000000E+000   2.85614806E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.85078007E+003   2.85705952E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85391757E+003   0.00000000E+000   2.85679758E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.85152705E+003   2.85769086E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85458373E+003   0.00000000E+000   2.85743900E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.85225716E+003   2.85830519E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85523117E+003   0.00000000E+000   2.85806286E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.85297785E+003   2.85890977E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85586808E+003   0.00000000E+000   2.85867699E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.85369136E+003   2.85950607E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85649704E+003   0.00000000E+000   2.85928373E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.85439921E+003   2.86009567E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85711956E+003   0.00000000E+000   2.85988502E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.85510078E+003   2.86067795E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85773455E+003   0.00000000E+000   2.86047952E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85579005E+003   2.86124704E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85833681E+003   0.00000000E+000   2.86106203E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85644024E+003   2.86177850E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85890106E+003   0.00000000E+000   2.86160791E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85706239E+003   2.86228415E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85944019E+003   0.00000000E+000   2.86212910E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85767652E+003   2.86278207E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85997339E+003   0.00000000E+000   2.86264427E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85828097E+003   2.86327244E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86050005E+003   0.00000000E+000   2.86315286E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85887483E+003   2.86375438E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86101858E+003   0.00000000E+000   2.86365292E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85945463E+003   2.86422368E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86152471E+003   0.00000000E+000   2.86414059E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.86002749E+003   2.86468865E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86202675E+003   0.00000000E+000   2.86462399E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.86059527E+003   2.86514972E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86252741E+003   0.00000000E+000   2.86510481E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.86115966E+003   2.86560940E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86302783E+003   0.00000000E+000   2.86558483E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.86171792E+003   2.86606519E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86352425E+003   0.00000000E+000   2.86606076E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.86226534E+003   2.86651312E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86401373E+003   0.00000000E+000   2.86652940E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.86280209E+003   2.86695133E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86449608E+003   0.00000000E+000   2.86698984E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.86332960E+003   2.86738080E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86497234E+003   0.00000000E+000   2.86744227E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.86385150E+003   2.86780404E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86544565E+003   0.00000000E+000   2.86788999E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.86436847E+003   2.86821028E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86591688E+003   0.00000000E+000   2.86833479E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.86488182E+003   2.86862654E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86638836E+003   0.00000000E+000   2.86877900E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      34   0.00000000E+000   2.86538989E+003   2.86902390E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86685813E+003   0.00000000E+000   2.86922055E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      35   0.00000000E+000   2.86588842E+003   2.86942801E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86731965E+003   0.00000000E+000   2.86965388E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      36   0.00000000E+000   2.86637775E+003   2.86982699E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86777219E+003   0.00000000E+000   2.87007858E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      37   0.00000000E+000   2.86686087E+003   2.87022551E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86821867E+003   0.00000000E+000   2.87049859E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      38   0.00000000E+000   2.86734161E+003   2.87062406E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86866200E+003   0.00000000E+000   2.87091507E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      39   0.00000000E+000   2.86781534E+003   2.87101927E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86909601E+003   0.00000000E+000   2.87132512E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      40   0.00000000E+000   2.86829359E+003   2.87142375E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86953060E+003   0.00000000E+000   2.87173909E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      41   0.00000000E+000   2.86878357E+003   2.87185416E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86997500E+003   0.00000000E+000   2.87215721E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      42   0.00000000E+000   2.86927194E+003   2.87229888E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87042209E+003   0.00000000E+000   2.87257788E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      43   0.00000000E+000   2.86975154E+003   2.87275976E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87086506E+003   0.00000000E+000   2.87299885E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      44   0.00000000E+000   2.87021174E+003   2.87322484E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87130252E+003   0.00000000E+000   2.87341711E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      45   0.00000000E+000   2.87063466E+003   2.87366750E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.87171279E+003   0.00000000E+000   2.87381641E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      46   0.00000000E+000   2.86339713E+003   2.87407883E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86640866E+003   0.00000000E+000   2.87419459E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      47   0.00000000E+000   2.81539344E+003   2.80960466E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84451401E+003   0.00000000E+000   2.82365243E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      48   0.00000000E+000   2.79828295E+003   2.80301172E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82602381E+003   0.00000000E+000   2.82325304E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      49   0.00000000E+000   2.79960842E+003   2.78421259E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82655067E+003   0.00000000E+000   2.80936537E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      50   0.00000000E+000   2.79694198E+003   2.76937702E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82689110E+003   0.00000000E+000   2.80755031E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      51   0.00000000E+000   2.79589730E+003   2.76913971E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82980146E+003   0.00000000E+000   2.80415142E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      52   0.00000000E+000   2.79529942E+003   2.74564789E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81768071E+003   0.00000000E+000   2.80367367E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      53   0.00000000E+000   2.79112871E+003   2.73967481E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80871591E+003   0.00000000E+000   2.80147834E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      54   0.00000000E+000   2.79043718E+003   2.73185701E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81042521E+003   0.00000000E+000   2.79913491E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      55   0.00000000E+000   2.79004611E+003   2.72741041E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81027792E+003   0.00000000E+000   2.79848681E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      56   0.00000000E+000   2.78768872E+003   2.72590875E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80931160E+003   0.00000000E+000   2.79266515E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      57   0.00000000E+000   2.77685192E+003   2.71783403E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80307187E+003   0.00000000E+000   2.79280014E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      58   0.00000000E+000   2.77329345E+003   2.71086390E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79757106E+003   0.00000000E+000   2.78555553E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      59   0.00000000E+000   2.77672269E+003   2.70868977E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79858232E+003   0.00000000E+000   2.78576808E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      60   0.00000000E+000   2.77577718E+003   2.70717643E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79623502E+003   0.00000000E+000   2.78518621E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      61   0.00000000E+000   2.77414249E+003   2.70214081E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79522279E+003   0.00000000E+000   2.78330909E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      62   0.00000000E+000   2.77295221E+003   2.70017691E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79401390E+003   0.00000000E+000   2.77933549E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      63   0.00000000E+000   2.76919811E+003   2.69855242E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79376574E+003   0.00000000E+000   2.78161551E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      64   0.00000000E+000   2.75503639E+003   2.68768700E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.78182434E+003   0.00000000E+000   2.76905213E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      65   0.00000000E+000   2.73881119E+003   2.68444250E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.77163068E+003   0.00000000E+000   2.76377028E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      66   0.00000000E+000   2.73847314E+003   2.67488744E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.77186383E+003   0.00000000E+000   2.75809478E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      67   0.00000000E+000   2.73691384E+003   2.67006374E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.76893355E+003   0.00000000E+000   2.75852761E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      68   0.00000000E+000   2.72824402E+003   2.67000459E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.76724138E+003   0.00000000E+000   2.75508647E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      69   0.00000000E+000   2.72303850E+003   2.66587352E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.76603993E+003   0.00000000E+000   2.75924792E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      70   0.00000000E+000   2.72156084E+003   2.66487428E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.76367123E+003   0.00000000E+000   2.75845162E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      71   0.00000000E+000   2.71590444E+003   2.65116395E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.75570642E+003   0.00000000E+000   2.74747727E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      72   0.00000000E+000   2.71715881E+003   2.64752959E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.75142355E+003   0.00000000E+000   2.74893256E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      73   0.00000000E+000   2.71179287E+003   2.64436809E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.75381479E+003   0.00000000E+000   2.74540062E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      74   0.00000000E+000   2.70852083E+003   2.64300648E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.75217406E+003   0.00000000E+000   2.74295105E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      75   0.00000000E+000   2.70908817E+003   2.64125444E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74996730E+003   0.00000000E+000   2.74172404E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      76   0.00000000E+000   2.70693700E+003   2.64533760E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74577494E+003   0.00000000E+000   2.74556786E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      77   0.00000000E+000   2.70060307E+003   2.64513541E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74825607E+003   0.00000000E+000   2.74008387E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      78   0.00000000E+000   2.69061082E+003   2.63435291E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74230068E+003   0.00000000E+000   2.73403047E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      79   0.00000000E+000   2.67545047E+003   2.63144110E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73793045E+003   0.00000000E+000   2.72965822E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      80   0.00000000E+000   2.67533143E+003   2.63420457E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73582726E+003   0.00000000E+000   2.72956194E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      81   0.00000000E+000   2.67011971E+003   2.63635639E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73410401E+003   0.00000000E+000   2.72714080E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      82   0.00000000E+000   2.67002682E+003   2.63085483E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72974033E+003   0.00000000E+000   2.72970274E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      83   0.00000000E+000   2.67005877E+003   2.63173961E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.73008924E+003   0.00000000E+000   2.72536378E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      84   0.00000000E+000   2.66900594E+003   2.63396361E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72779544E+003   0.00000000E+000   2.72724564E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      85   0.00000000E+000   2.67198763E+003   2.63927910E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72370574E+003   0.00000000E+000   2.72607357E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      86   0.00000000E+000   2.66751399E+003   2.63855093E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72352038E+003   0.00000000E+000   2.72519111E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      87   0.00000000E+000   2.66745613E+003   2.63596086E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72233695E+003   0.00000000E+000   2.72152127E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      88   0.00000000E+000   2.67574493E+003   2.63392880E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72513689E+003   0.00000000E+000   2.72458846E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      89   0.00000000E+000   2.66779288E+003   2.63819029E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72184897E+003   0.00000000E+000   2.71865457E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      90   0.00000000E+000   2.66448211E+003   2.64573681E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72247077E+003   0.00000000E+000   2.72902768E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      91   0.00000000E+000   2.66019925E+003   2.65153719E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72361400E+003   0.00000000E+000   2.73024854E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      92   0.00000000E+000   2.65996753E+003   2.64158277E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.72608984E+003   0.00000000E+000   2.73200534E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
