    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850054E+003   6.89842243E-021   2.30319897E-022  -1.19999997E+001   3.08438920E-021  -1.50583635E-019   7.52918175E-020  -6.98630559E+003  -6.98628012E+003  -1.41660937E+004  -2.04124462E+002  -1.93053321E-002  -1.29533278E-002   4.39904275E-004   1.19996230E+001   0.00000000E+000   7.67609407E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828423E+003   1.26939553E-020  -7.43186069E-021  -1.19999997E+001   2.25494677E-021   0.00000000E+000   3.76459088E-019  -6.98638877E+003  -6.98634504E+003  -1.41659456E+004  -2.04189848E+002  -3.45810525E-002  -2.82365250E-002   8.86076925E-004   1.19992408E+001   0.00000000E+000   7.73015623E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806476E+003  -1.24340971E-021   3.20237194E-021  -1.19999997E+001   3.73814551E-021   7.52918175E-020   3.01167270E-019  -6.98647317E+003  -6.98641091E+003  -1.41657953E+004  -2.04256191E+002  -5.00801339E-002  -4.37448891E-002   1.33877659E-003   1.19988531E+001   0.00000000E+000   7.78425114E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784368E+003   7.77856737E-021  -1.59561130E-020  -1.19999997E+001  -1.25651033E-020   0.00000000E+000  -1.50583635E-019  -6.98655818E+003  -6.98647726E+003  -1.41656439E+004  -2.04323020E+002  -6.56934663E-002  -5.93672341E-002   1.79480266E-003   1.19984625E+001   0.00000000E+000   7.83836447E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762099E+003  -3.86318298E-021   4.08068588E-021  -1.19999997E+001  -2.05834776E-021  -3.01167270E-019   3.01167270E-019  -6.98664382E+003  -6.98654410E+003  -1.41654915E+004  -2.04390338E+002  -8.14209659E-002  -7.51035106E-002   2.25415434E-003   1.19980691E+001   0.00000000E+000   7.89249563E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739669E+003  -4.31644492E-021  -5.19763103E-021  -1.19999997E+001  -1.11619748E-020  -1.50583635E-019   0.00000000E+000  -6.98673007E+003  -6.98661142E+003  -1.41653379E+004  -2.04458141E+002  -9.72624951E-002  -9.09535481E-002   2.71682560E-003   1.19976729E+001   0.00000000E+000   7.94664371E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717079E+003   9.57208450E-021  -8.47206713E-021  -1.19999997E+001  -4.00383330E-021  -3.01167270E-019   1.50583635E-019  -6.98681695E+003  -6.98667923E+003  -1.41651832E+004  -2.04526430E+002  -1.13217868E-001  -1.06917152E-001   3.18281112E-003   1.19972738E+001   0.00000000E+000   8.00080772E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694328E+003  -1.21011426E-020  -7.88004420E-021  -1.19999997E+001  -1.14832523E-020   0.00000000E+000  -1.50583635E-019  -6.98690444E+003  -6.98674751E+003  -1.41650274E+004  -2.04595205E+002  -1.29287068E-001  -1.22994293E-001   3.65210900E-003   1.19968719E+001   0.00000000E+000   8.05498709E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671417E+003   1.86355463E-020   8.22606706E-021  -1.19999997E+001  -1.54440167E-020   3.01167270E-019   3.01167270E-019  -6.98699254E+003  -6.98681628E+003  -1.41648705E+004  -2.04664465E+002  -1.45470097E-001  -1.39185037E-001   4.12472022E-003   1.19964671E+001   0.00000000E+000   8.10918164E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648346E+003   5.96666845E-021   4.70369219E-021  -1.19999997E+001  -2.31974976E-021  -3.01167270E-019   0.00000000E+000  -6.98708127E+003  -6.98688553E+003  -1.41647126E+004  -2.04734211E+002  -1.61766939E-001  -1.55489426E-001   4.60064761E-003   1.19960596E+001   0.00000000E+000   8.16339144E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625114E+003   8.20624807E-021  -7.48286108E-022  -1.19999997E+001   1.74849610E-021   0.00000000E+000   0.00000000E+000  -6.98717062E+003  -6.98695526E+003  -1.41645535E+004  -2.04804444E+002  -1.78177644E-001  -1.71907528E-001   5.07989295E-003   1.19956492E+001   0.00000000E+000   8.21761640E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601721E+003  -1.08441799E-022  -3.92546386E-021  -1.19999997E+001  -1.03825528E-020   0.00000000E+000  -1.50583635E-019  -6.98726058E+003  -6.98702548E+003  -1.41643933E+004  -2.04875163E+002  -1.94702159E-001  -1.88439446E-001   5.56246170E-003   1.19952359E+001   0.00000000E+000   8.27185687E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578167E+003  -1.31473429E-020   2.46707695E-020  -1.19999997E+001  -1.25204413E-021   4.51750905E-019   0.00000000E+000  -6.98735117E+003  -6.98709618E+003  -1.41642320E+004  -2.04946369E+002  -2.11340582E-001  -2.05085179E-001   6.04835218E-003   1.19948198E+001   0.00000000E+000   8.32611239E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554453E+003  -8.16016905E-021  -6.95749907E-021  -1.19999997E+001   4.95401844E-021   3.01167270E-019   0.00000000E+000  -6.98744237E+003  -6.98716736E+003  -1.41640696E+004  -2.05018063E+002  -2.28092900E-001  -2.21844725E-001   6.53756492E-003   1.19944009E+001   0.00000000E+000   8.38038273E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530578E+003  -4.51800737E-021  -6.66806663E-022  -1.19999997E+001   3.38400881E-021   1.50583635E-019   0.00000000E+000  -6.98753419E+003  -6.98723903E+003  -1.41639062E+004  -2.05090243E+002  -2.44959072E-001  -2.38718159E-001   7.03010032E-003   1.19939791E+001   0.00000000E+000   8.43466769E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18506542E+003   1.31854887E-020   4.22529888E-022  -1.19999997E+001  -2.37806348E-021   0.00000000E+000  -1.50583635E-019  -6.98762664E+003  -6.98731117E+003  -1.41637416E+004  -2.05162910E+002  -2.61939140E-001  -2.55705477E-001   7.52595926E-003   1.19935545E+001   0.00000000E+000   8.48896703E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18482345E+003  -1.13099626E-021   2.79166276E-021  -1.19999997E+001   4.49140404E-021   1.50583635E-019   0.00000000E+000  -6.98771970E+003  -6.98738381E+003  -1.41635759E+004  -2.05236063E+002  -2.79033138E-001  -2.72806694E-001   8.02514018E-003   1.19931270E+001   0.00000000E+000   8.54328033E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18457988E+003   1.32595993E-020  -1.99425204E-020  -1.19999997E+001  -7.33787111E-021   1.50583635E-019   1.50583635E-019  -6.98781339E+003  -6.98745692E+003  -1.41634091E+004  -2.05309704E+002  -2.96241078E-001  -2.90021810E-001   8.52764349E-003   1.19926967E+001   0.00000000E+000   8.59760745E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18433470E+003  -4.76820797E-021  -4.43291978E-021  -1.19999997E+001  -5.95789940E-021   0.00000000E+000  -1.50583635E-019  -6.98790769E+003  -6.98753052E+003  -1.41632412E+004  -2.05383832E+002  -3.13562993E-001  -3.07350877E-001   9.03346961E-003   1.19922636E+001   0.00000000E+000   8.65194815E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18408791E+003   2.74796113E-021   1.27288520E-021  -1.19999997E+001   1.08438029E-020   0.00000000E+000   1.50583635E-019  -6.98800261E+003  -6.98760460E+003  -1.41630722E+004  -2.05458446E+002  -3.30998888E-001  -3.24793933E-001   9.54261941E-003   1.19918276E+001   0.00000000E+000   8.70630234E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18383952E+003  -1.54608099E-020  -5.73170823E-021  -1.19999997E+001  -4.80530813E-021   3.01167270E-019  -3.01167270E-019  -6.98809815E+003  -6.98767916E+003  -1.41629021E+004  -2.05533547E+002  -3.48548582E-001  -3.42350820E-001   1.00550872E-002   1.19913888E+001   0.00000000E+000   8.76066923E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18358952E+003   1.17965146E-020  -1.47529314E-020  -1.19999997E+001   1.14602571E-021  -1.50583635E-019   0.00000000E+000  -6.98819431E+003  -6.98775421E+003  -1.41627308E+004  -2.05609134E+002  -3.66211980E-001  -3.60021449E-001   1.05708693E-002   1.19909472E+001   0.00000000E+000   8.81504827E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18333792E+003  -2.17869105E-021  -5.46979463E-021  -1.19999997E+001   4.28732845E-021  -3.01167270E-019  -1.50583635E-019  -6.98829109E+003  -6.98782974E+003  -1.41625585E+004  -2.05685206E+002  -3.83989053E-001  -3.77805818E-001   1.10899649E-002   1.19905027E+001   0.00000000E+000   8.86943913E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18308472E+003   4.21075860E-021   9.96832969E-021  -1.19999997E+001  -2.90982726E-021  -3.01167270E-019   0.00000000E+000  -6.98838849E+003  -6.98790574E+003  -1.41623851E+004  -2.05761764E+002  -4.01879802E-001  -3.95703985E-001   1.16123743E-002   1.19900554E+001   0.00000000E+000   8.92384164E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18282991E+003  -9.34399053E-021   4.27211501E-021  -1.19999997E+001  -5.24873743E-021  -3.01167270E-019   0.00000000E+000  -6.98848650E+003  -6.98798224E+003  -1.41622106E+004  -2.05838807E+002  -4.19884253E-001  -4.13716012E-001   1.21380989E-002   1.19896053E+001   0.00000000E+000   8.97825572E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
        26     1.19999997E+001   7.18257350E+003  -9.71441773E-021  -3.65916125E-021  -1.19999997E+001   5.08707101E-021   3.01167270E-019   0.00000000E+000  -6.98858513E+003  -6.98805921E+003  -1.41620350E+004  -2.05916337E+002  -4.38002410E-001  -4.31841953E-001   1.26671406E-002   1.19891523E+001   0.00000000E+000   9.03268136E+014   0.00000000E+000   1.00000000E-014   2.60000000E-013
        27     1.19999997E+001   7.18231548E+003  -6.56942606E-021   3.21973950E-021  -1.19999997E+001   6.89907764E-021  -1.50583635E-019   0.00000000E+000  -6.98868439E+003  -6.98813666E+003  -1.41618583E+004  -2.05994353E+002  -4.56234330E-001  -4.50081882E-001   1.31995022E-002   1.19886965E+001   0.00000000E+000   9.08711865E+014   0.00000000E+000   1.00000000E-014   2.70000000E-013
        28     1.19999997E+001   7.18205586E+003  -1.17811127E-020   2.80719394E-020  -1.19999997E+001   4.58827644E-021   1.50583635E-019  -1.50583635E-019  -6.98878426E+003  -6.98821460E+003  -1.41616805E+004  -2.06072856E+002  -4.74580027E-001  -4.68435810E-001   1.37351854E-002   1.19882378E+001   0.00000000E+000   9.14156752E+014   0.00000000E+000   1.00000000E-014   2.80000000E-013
        29     1.19999997E+001   7.18179463E+003   9.58861735E-021  -8.22337890E-021  -1.19999997E+001  -5.94967786E-021   0.00000000E+000   0.00000000E+000  -6.98888475E+003  -6.98829303E+003  -1.41615016E+004  -2.06151846E+002  -4.93039436E-001  -4.86903724E-001   1.42741919E-002   1.19877764E+001   0.00000000E+000   9.19602797E+014   0.00000000E+000   1.00000000E-014   2.90000000E-013
        30     1.19999997E+001   7.18153180E+003   1.37126369E-020  -1.21139023E-020  -1.19999997E+001   1.10986438E-020  -3.01167270E-019   1.50583635E-019  -6.98898586E+003  -6.98837193E+003  -1.41613216E+004  -2.06231323E+002  -5.11612554E-001  -5.05485615E-001   1.48165214E-002   1.19873120E+001   0.00000000E+000   9.25049981E+014   0.00000000E+000   1.00000000E-014   3.00000000E-013
        31     1.19999997E+001   7.18126735E+003   8.59448375E-021   6.59550882E-021  -1.19999997E+001  -1.87516711E-020   3.01167270E-019   1.50583635E-019  -6.98908760E+003  -6.98845132E+003  -1.41611405E+004  -2.06311287E+002  -5.30299422E-001  -5.24181506E-001   1.53621743E-002   1.19868449E+001   0.00000000E+000   9.30498288E+014   0.00000000E+000   1.00000000E-014   3.10000000E-013
        32     1.19999997E+001   7.18100130E+003   2.16063418E-020   2.53301938E-020  -1.19999997E+001  -6.83262316E-021   1.50583635E-019   0.00000000E+000  -6.98918995E+003  -6.98853119E+003  -1.41609582E+004  -2.06391738E+002  -5.49100093E-001  -5.42991447E-001   1.59111524E-002   1.19863749E+001   0.00000000E+000   9.35947711E+014   0.00000000E+000   1.00000000E-014   3.20000000E-013
        33     1.19999997E+001   7.18073364E+003   1.88092757E-020  -1.91160578E-020  -1.19999997E+001   3.79698878E-022   0.00000000E+000   3.01167270E-019  -6.98929292E+003  -6.98861154E+003  -1.41607749E+004  -2.06472677E+002  -5.68014616E-001  -5.61915500E-001   1.64634583E-002   1.19859020E+001   0.00000000E+000   9.41398255E+014   0.00000000E+000   1.00000000E-014   3.30000000E-013
        34     1.19999997E+001   7.18046437E+003   7.74440668E-021  -1.97452213E-020  -1.19999997E+001   1.17276009E-020  -1.50583635E-019  -3.01167270E-019  -6.98939652E+003  -6.98869238E+003  -1.41605905E+004  -2.06554105E+002  -5.87042763E-001  -5.80953779E-001   1.70191019E-002   1.19854263E+001   0.00000000E+000   9.46849970E+014   0.00000000E+000   1.00000000E-014   3.40000000E-013
        35     1.19999997E+001   7.18019346E+003   7.23057817E-021   2.47397730E-020  -1.19999997E+001  -7.18952430E-021   0.00000000E+000  -3.01167270E-019  -6.98950074E+003  -6.98877371E+003  -1.41604049E+004  -2.06636026E+002  -6.06183900E-001  -6.00106605E-001   1.75781124E-002   1.19849478E+001   0.00000000E+000   9.52303062E+014   0.00000000E+000   1.00000000E-014   3.50000000E-013
        36     1.19999997E+001   7.17992092E+003  -4.86225309E-021   4.50434668E-021  -1.19999997E+001   3.91540235E-021   1.50583635E-019   1.50583635E-019  -6.98960560E+003  -6.98885553E+003  -1.41602182E+004  -2.06718446E+002  -6.25437510E-001  -6.19374261E-001   1.81405172E-002   1.19844663E+001   0.00000000E+000   9.57757753E+014   0.00000000E+000   1.00000000E-014   3.60000000E-013
        37     1.19999997E+001   7.17964672E+003   2.01514337E-020  -2.84913638E-020  -1.19999997E+001   5.06822250E-021   3.01167270E-019  -1.50583635E-019  -6.98971110E+003  -6.98893785E+003  -1.41600304E+004  -2.06801365E+002  -6.44803236E-001  -6.38756947E-001   1.87063353E-002   1.19839819E+001   0.00000000E+000   9.63214217E+014   0.00000000E+000   1.00000000E-014   3.70000000E-013
        38     1.19999997E+001   7.17937087E+003   1.33889809E-020   7.27800463E-021  -1.19999997E+001   6.64589718E-021   4.51750905E-019   1.50583635E-019  -6.98981724E+003  -6.98902066E+003  -1.41598415E+004  -2.06884786E+002  -6.64280881E-001  -6.58254710E-001   1.92755736E-002   1.19834946E+001   0.00000000E+000   9.68672517E+014   0.00000000E+000   1.00000000E-014   3.80000000E-013
        39     1.19999997E+001   7.17909337E+003   1.71932623E-020  -1.03751749E-020  -1.19999997E+001   5.01729560E-023  -4.51750905E-019   0.00000000E+000  -6.98992402E+003  -6.98910397E+003  -1.41596514E+004  -2.06968709E+002  -6.83870370E-001  -6.77867551E-001   1.98482318E-002   1.19830044E+001   0.00000000E+000   9.74132631E+014   0.00000000E+000   1.00000000E-014   3.90000000E-013
        40     1.19999997E+001   7.17881421E+003  -8.87621522E-021   8.45680880E-021  -1.19999997E+001   8.93250946E-021  -3.01167270E-019   0.00000000E+000  -6.99003143E+003  -6.98918778E+003  -1.41594602E+004  -2.07053132E+002  -7.03571717E-001  -6.97595441E-001   2.04243036E-002   1.19825112E+001   0.00000000E+000   9.79594472E+014   0.00000000E+000   1.00000000E-014   4.00000000E-013
        41     1.19999997E+001   7.17853341E+003  -7.64029710E-021   4.84037086E-021  -1.19999997E+001   4.97938315E-021  -1.50583635E-019  -1.50583635E-019  -6.99013948E+003  -6.98927208E+003  -1.41592678E+004  -2.07138054E+002  -7.23384993E-001  -7.17438350E-001   2.10037801E-002   1.19820152E+001   0.00000000E+000   9.85057914E+014   0.00000000E+000   1.00000000E-014   4.10000000E-013
        42     1.19999997E+001   7.17825097E+003  -2.54069925E-021   3.37365828E-020  -1.19999997E+001   1.58651195E-020   3.01167270E-019   4.51750905E-019  -6.99024817E+003  -6.98935687E+003  -1.41590743E+004  -2.07223473E+002  -7.43310400E-001  -7.37396242E-001   2.15866485E-002   1.19815162E+001   0.00000000E+000   9.90522783E+014   0.00000000E+000   1.00000000E-014   4.20000000E-013
        43     1.19999997E+001   7.17796690E+003   1.60523481E-020  -2.47005322E-021  -1.19999997E+001   1.28903748E-020  -1.50583635E-019   1.50583635E-019  -6.99035748E+003  -6.98944215E+003  -1.41588797E+004  -2.07309387E+002  -7.63348154E-001  -7.57469078E-001   2.21728907E-002   1.19810144E+001   0.00000000E+000   9.95988847E+014   0.00000000E+000   1.00000000E-014   4.30000000E-013
        44     1.19999997E+001   7.17768120E+003  -1.93728643E-020  -2.56773880E-020  -1.19999997E+001   1.14737203E-021  -1.50583635E-019  -1.50583635E-019  -6.99046742E+003  -6.98952793E+003  -1.41586840E+004  -2.07395793E+002  -7.83498442E-001  -7.77656870E-001   2.27624844E-002   1.19805097E+001   0.00000000E+000   1.00145582E+015   0.00000000E+000   1.00000000E-014   4.40000000E-013
        45     1.19999997E+001   7.17739390E+003   2.97744451E-020  -8.82541398E-021  -1.19999997E+001   1.84698229E-020   0.00000000E+000   0.00000000E+000  -6.99057797E+003  -6.98961418E+003  -1.41584872E+004  -2.07482684E+002  -8.03761747E-001  -7.97959514E-001   2.33553976E-002   1.19800022E+001   0.00000000E+000   1.00692332E+015   0.00000000E+000   1.00000000E-014   4.50000000E-013
        46     1.19999997E+001   7.17704285E+003   2.55817452E-020  -3.60912203E-020  -1.19999997E+001  -3.20058582E-021  -6.02334540E-019   4.51750905E-019  -6.99071493E+003  -6.98971771E+003  -1.41582467E+004  -2.07588859E+002  -8.22901162E-001  -8.19518699E-001   2.40777924E-002   1.19793820E+001   0.00000000E+000   1.01511541E+015   0.00000000E+000   1.00000000E-014   4.60000000E-013
        47     1.19999997E+001   7.17667801E+003   8.34816954E-021   3.60710344E-021  -1.19999997E+001  -4.20231267E-021   0.00000000E+000   0.00000000E+000  -6.99085190E+003  -6.98983068E+003  -1.41579968E+004  -2.07699208E+002  -8.41413917E-001  -8.42275096E-001   2.48274573E-002   1.19787375E+001   0.00000000E+000   1.02411840E+015   3.48819407E+011   1.00000000E-014   4.70000000E-013
        48     1.19999997E+001   7.17638322E+003   2.66966439E-020   2.47577419E-020  -1.19999997E+001   1.55575656E-020   6.02334540E-019   0.00000000E+000  -6.99096758E+003  -6.98991695E+003  -1.41577948E+004  -2.07788368E+002  -8.62408906E-001  -8.62730856E-001   2.54361674E-002   1.19782168E+001   0.00000000E+000   1.03020092E+015   8.07038561E+011   1.00000000E-014   4.80000000E-013
        49     1.19999997E+001   7.17611288E+003   2.79018719E-020   1.11359280E-020  -1.19999997E+001  -3.13366461E-021  -3.01167270E-019  -4.51750905E-019  -6.99107109E+003  -6.98999865E+003  -1.41576096E+004  -2.07870137E+002  -8.83693989E-001  -8.83193448E-001   2.59949963E-002   1.19777392E+001   0.00000000E+000   1.03503431E+015   1.10610919E+012   1.00000000E-014   4.90000000E-013
        50     1.19999997E+001   7.17584106E+003   1.23838838E-020   1.02426429E-020  -1.19999997E+001   1.16305938E-020  -3.01167270E-019  -1.50583635E-019  -6.99117522E+003  -6.99008075E+003  -1.41574234E+004  -2.07952355E+002  -9.04950552E-001  -9.03728220E-001   2.65568529E-002   1.19772590E+001   0.00000000E+000   1.03984888E+015   1.33585202E+012   1.00000000E-014   5.00000000E-013
        51     1.19999997E+001   7.17556826E+003  -1.21227555E-020   1.53619539E-020  -1.19999997E+001   3.37934156E-021   0.00000000E+000   3.01167270E-019  -6.99127971E+003  -6.99016316E+003  -1.41572365E+004  -2.08034870E+002  -9.26393014E-001  -9.24353993E-001   2.71207760E-002   1.19767771E+001   0.00000000E+000   1.04478150E+015   1.59014712E+012   1.00000000E-014   5.10000000E-013
        52     1.19999997E+001   7.17529453E+003   1.48285184E-020  -1.51880269E-020  -1.19999997E+001   1.54416023E-020  -4.51750905E-019   3.01167270E-019  -6.99138459E+003  -6.99024581E+003  -1.41570490E+004  -2.08117666E+002  -9.47945974E-001  -9.45091421E-001   2.76866474E-002   1.19762935E+001   0.00000000E+000   1.04983101E+015   1.86902678E+012   1.00000000E-014   5.20000000E-013
