   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996230E+001   1.00002270E+000   4.39904275E-004   1.19999997E+001   0.00000000E+000   6.89842243E-021   2.30319897E-022  -1.19999997E+001   3.08438920E-021  -1.50583635E-019   7.52918175E-020   1.40200884E-004   1.10980901E-004  -2.51181785E-004   1.25591054E-004   2.44821476E-005   2.44969403E-005
       2       1     1.19992408E+001   1.00002270E+000   8.86076925E-004   1.19999997E+001   0.00000000E+000   1.26939553E-020  -7.43186069E-021  -1.19999997E+001   2.25494677E-021   0.00000000E+000   3.76459088E-019   2.82418024E-004   2.23525132E-004  -5.05943155E-004   2.52971903E-004   4.93064381E-005   4.93347108E-005
       3       1     1.19988531E+001   1.00002270E+000   1.33877659E-003   1.19999997E+001   0.00000000E+000  -1.24340971E-021   3.20237194E-021  -1.19999997E+001   3.73814551E-021   7.52918175E-020   3.01167270E-019   4.26714734E-004   3.37716482E-004  -7.64431215E-004   3.82216099E-004   7.44935370E-005   7.45385869E-005
       4       1     1.19984625E+001   1.00002270E+000   1.79480266E-003   1.19999997E+001   0.00000000E+000   7.77856737E-021  -1.59561130E-020  -1.19999997E+001  -1.25651033E-020   0.00000000E+000  -1.50583635E-019   5.72071805E-004   4.52746756E-004  -1.02481856E-003   5.12409939E-004   9.98663359E-005   9.99276682E-005
       5       1     1.19980691E+001   1.00002270E+000   2.25415434E-003   1.19999997E+001   0.00000000E+000  -3.86318298E-021   4.08068588E-021  -1.19999997E+001  -2.05834776E-021  -3.01167270E-019   3.01167270E-019   7.18489056E-004   5.68615688E-004  -1.28710474E-003   6.43553199E-004   1.25424695E-004   1.25501878E-004
       6       1     1.19976729E+001   1.00002270E+000   2.71682560E-003   1.19999997E+001   0.00000000E+000  -4.31644492E-021  -5.19763103E-021  -1.19999997E+001  -1.11619748E-020  -1.50583635E-019   0.00000000E+000   8.65964559E-004   6.85321745E-004  -1.55128630E-003   7.75644149E-004   1.51168395E-004   1.51260936E-004
       7       1     1.19972738E+001   1.00002270E+000   3.18281112E-003   1.19999997E+001   0.00000000E+000   9.57208450E-021  -8.47206713E-021  -1.19999997E+001  -4.00383330E-021  -3.01167270E-019   1.50583635E-019   1.01449667E-003   8.02863533E-004  -1.81736020E-003   9.08681269E-004   1.77097134E-004   1.77204524E-004
       8       1     1.19968719E+001   1.00002270E+000   3.65210900E-003   1.19999997E+001   0.00000000E+000  -1.21011426E-020  -7.88004420E-021  -1.19999997E+001  -1.14832523E-020   0.00000000E+000  -1.50583635E-019   1.16408478E-003   9.21240569E-004  -2.08532534E-003   1.04266401E-003   2.03210886E-004   2.03332596E-004
       9       1     1.19964671E+001   1.00002270E+000   4.12472022E-003   1.19999997E+001   0.00000000E+000   1.86355463E-020   8.22606706E-021  -1.19999997E+001  -1.54440167E-020   3.01167270E-019   3.01167270E-019   1.31472897E-003   1.04045333E-003  -2.35518230E-003   1.17759266E-003   2.29509646E-004   2.29645262E-004
      10       1     1.19960596E+001   1.00002270E+000   4.60064761E-003   1.19999997E+001   0.00000000E+000   5.96666845E-021   4.70369219E-021  -1.19999997E+001  -2.31974976E-021  -3.01167270E-019   0.00000000E+000   1.46643048E-003   1.16050221E-003  -2.62693269E-003   1.31346803E-003   2.55993386E-004   2.56142598E-004
      11       1     1.19956492E+001   1.00002270E+000   5.07989295E-003   1.19999997E+001   0.00000000E+000   8.20624807E-021  -7.48286108E-022  -1.19999997E+001   1.74849610E-021   0.00000000E+000   0.00000000E+000   1.61918992E-003   1.28138762E-003  -2.90057754E-003   1.45029063E-003   2.82662184E-004   2.82824715E-004
      12       1     1.19952359E+001   1.00002270E+000   5.56246170E-003   1.19999997E+001   0.00000000E+000  -1.08441799E-022  -3.92546386E-021  -1.19999997E+001  -1.03825528E-020   0.00000000E+000  -1.50583635E-019   1.77300901E-003   1.40311100E-003  -3.17612001E-003   1.58806204E-003   3.09515935E-004   3.09691799E-004
      13       1     1.19948198E+001   1.00002270E+000   6.04835218E-003   1.19999997E+001   0.00000000E+000  -1.31473429E-020   2.46707695E-020  -1.19999997E+001  -1.25204413E-021   4.51750905E-019   0.00000000E+000   1.92788731E-003   1.52567180E-003  -3.45355911E-003   1.72678177E-003   3.36554813E-004   3.36743835E-004
      14       1     1.19944009E+001   1.00002270E+000   6.53756492E-003   1.19999997E+001   0.00000000E+000  -8.16016905E-021  -6.95749907E-021  -1.19999997E+001   4.95401844E-021   3.01167270E-019   0.00000000E+000   2.08382493E-003   1.64907021E-003  -3.73289514E-003   1.86644997E-003   3.63778792E-004   3.63980825E-004
      15       1     1.19939791E+001   1.00002270E+000   7.03010032E-003   1.19999997E+001   0.00000000E+000  -4.51800737E-021  -6.66806663E-022  -1.19999997E+001   3.38400881E-021   1.50583635E-019   0.00000000E+000   2.24082202E-003   1.77330631E-003  -4.01412834E-003   2.00706675E-003   3.91187797E-004   3.91402898E-004
      16       1     1.19935545E+001   1.00002270E+000   7.52595926E-003   1.19999997E+001   0.00000000E+000   1.31854887E-020   4.22529888E-022  -1.19999997E+001  -2.37806348E-021   0.00000000E+000  -1.50583635E-019   2.39887894E-003   1.89838026E-003  -4.29725920E-003   2.14863236E-003   4.18781897E-004   4.19010044E-004
      17       1     1.19931270E+001   1.00002270E+000   8.02514018E-003   1.19999997E+001   0.00000000E+000  -1.13099626E-021   2.79166276E-021  -1.19999997E+001   4.49140404E-021   1.50583635E-019   0.00000000E+000   2.55799518E-003   2.02429164E-003  -4.58228681E-003   2.29114635E-003   4.46561153E-004   4.46802288E-004
      18       1     1.19926967E+001   1.00002270E+000   8.52764349E-003   1.19999997E+001   0.00000000E+000   1.32595993E-020  -1.99425204E-020  -1.19999997E+001  -7.33787111E-021   1.50583635E-019   1.50583635E-019   2.71817098E-003   2.15104044E-003  -4.86921141E-003   2.43460884E-003   4.74525584E-004   4.74779625E-004
      19       1     1.19922636E+001   1.00002270E+000   9.03346961E-003   1.19999997E+001   0.00000000E+000  -4.76820797E-021  -4.43291978E-021  -1.19999997E+001  -5.95789940E-021   0.00000000E+000  -1.50583635E-019   2.87940639E-003   2.27862684E-003  -5.15803322E-003   2.57901992E-003   5.02675241E-004   5.02942145E-004
      20       1     1.19918276E+001   1.00002270E+000   9.54261941E-003   1.19999997E+001   0.00000000E+000   2.74796113E-021   1.27288520E-021  -1.19999997E+001   1.08438029E-020   0.00000000E+000   1.50583635E-019   3.04170181E-003   2.40705093E-003  -5.44875274E-003   2.72437987E-003   5.31010129E-004   5.31289913E-004
      21       1     1.19913888E+001   1.00002270E+000   1.00550872E-002   1.19999997E+001   0.00000000E+000  -1.54608099E-020  -5.73170823E-021  -1.19999997E+001  -4.80530813E-021   3.01167270E-019  -3.01167270E-019   3.20505540E-003   2.53631132E-003  -5.74136672E-003   2.87068705E-003   5.59529954E-004   5.59822671E-004
      22       1     1.19909472E+001   1.00002270E+000   1.05708693E-002   1.19999997E+001   0.00000000E+000   1.17965146E-020  -1.47529314E-020  -1.19999997E+001   1.14602571E-021  -1.50583635E-019   0.00000000E+000   3.36946591E-003   2.66640714E-003  -6.03587305E-003   3.01794040E-003   5.88234558E-004   5.88540278E-004
      23       1     1.19905027E+001   1.00002270E+000   1.10899649E-002   1.19999997E+001   0.00000000E+000  -2.17869105E-021  -5.46979463E-021  -1.19999997E+001   4.28732845E-021  -3.01167270E-019  -1.50583635E-019   3.53493306E-003   2.79733818E-003  -6.33227124E-003   3.16613969E-003   6.17123891E-004   6.17442733E-004
      24       1     1.19900554E+001   1.00002270E+000   1.16123743E-002   1.19999997E+001   0.00000000E+000   4.21075860E-021   9.96832969E-021  -1.19999997E+001  -2.90982726E-021  -3.01167270E-019   0.00000000E+000   3.70145697E-003   2.92910454E-003  -6.63056151E-003   3.31528502E-003   6.46197951E-004   6.46530135E-004
      25       1     1.19896053E+001   1.00002270E+000   1.21380989E-002   1.19999997E+001   0.00000000E+000  -9.34399053E-021   4.27211501E-021  -1.19999997E+001  -5.24873743E-021  -3.01167270E-019   0.00000000E+000   3.86903796E-003   3.06170663E-003  -6.93074459E-003   3.46537675E-003   6.75456777E-004   6.75802589E-004
