   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996204E+001   1.00002270E+000   4.39363017E-004   1.19999997E+001   0.00000000E+000  -1.08114574E-021   3.18754049E-021  -1.19999997E+001   2.48195543E-021   9.40735967E-021   4.09487490E-021   1.15203755E-004   1.37717787E-004  -2.52921542E-004   1.26460356E-004   1.11859868E-005  -1.12058929E-005
       2       1     1.19992358E+001   1.00002270E+000   8.84694583E-004   1.19999997E+001   0.00000000E+000  -2.88497075E-021   1.08268145E-020  -1.19999997E+001   2.11116655E-021   1.75018183E-020  -1.12946550E-020   2.31983481E-004   2.77296175E-004  -5.09279657E-004   2.54638993E-004   2.25224616E-005  -2.25592633E-005
       3       1     1.19988457E+001   1.00002270E+000   1.33654504E-003   1.19999997E+001   0.00000000E+000  -1.79382181E-020  -3.61079621E-021  -1.19999997E+001   4.12842742E-021  -3.09696421E-021  -2.56148057E-020   3.50478132E-004   4.18912552E-004  -7.69390684E-004   3.84694080E-004   3.40267809E-005  -3.40762504E-005
       4       1     1.19984527E+001   1.00002270E+000   1.79167480E-003   1.19999997E+001   0.00000000E+000   8.79096536E-022  -2.66331492E-021  -1.19999997E+001  -3.68972184E-021  -2.57603895E-020   2.01435023E-020   4.69834129E-004   5.61555374E-004  -1.03138950E-003   5.15693060E-004   4.56153381E-005  -4.56765834E-005
       5       1     1.19980569E+001   1.00002270E+000   2.25008349E-003   1.19999997E+001   0.00000000E+000  -3.20376874E-021   6.22086350E-021  -1.19999997E+001  -5.13841495E-021   7.64447235E-021  -1.13978871E-020   5.90051384E-004   7.05224511E-004  -1.29527590E-003   6.47635824E-004   5.72881487E-005  -5.73602716E-005
       6       1     1.19976582E+001   1.00002270E+000   2.71177225E-003   1.19999997E+001   0.00000000E+000   9.37995931E-021   5.12428050E-021  -1.19999997E+001   1.00426964E-020   1.17472882E-020   6.17275260E-021   7.11130210E-004   8.49920309E-004  -1.56105052E-003   7.80522700E-004   6.90452670E-005  -6.91273566E-005
       7       1     1.19972568E+001   1.00002270E+000   3.17674175E-003   1.19999997E+001   0.00000000E+000   3.64428378E-021   7.06828709E-021  -1.19999997E+001   1.12851734E-021  -7.54388719E-021   2.75312178E-020   8.33070789E-004   9.95642972E-004  -1.82871376E-003   9.14353883E-004   8.08867428E-005  -8.09778770E-005
       8       1     1.19968525E+001   1.00002270E+000   3.64499126E-003   1.19999997E+001   0.00000000E+000  -8.45243781E-021  -5.79539669E-021  -1.19999997E+001  -6.36236308E-021  -1.28325492E-020   7.85358361E-021   9.55872911E-004   1.14239228E-003  -2.09826519E-003   1.04912916E-003   9.28125824E-005  -9.29118411E-005
       9       1     1.19964454E+001   1.00002270E+000   4.11651970E-003   1.19999997E+001   0.00000000E+000   7.55672917E-021   1.46867469E-021  -1.19999997E+001  -3.47045177E-021  -1.30654832E-020  -1.99846836E-020   1.07953628E-003   1.29016791E-003  -2.36970419E-003   1.18484821E-003   1.04822787E-004  -1.04929252E-004
      10       1     1.19960354E+001   1.00002270E+000   4.59132634E-003   1.19999997E+001   0.00000000E+000   1.02644610E-020   1.45422177E-020  -1.19999997E+001  -1.48716734E-021   1.64218513E-020   9.58206022E-022   1.20406069E-003   1.43896965E-003  -2.64303034E-003   1.32151084E-003   1.16917350E-004  -1.17030108E-004
      11       1     1.19956226E+001   1.00002270E+000   5.06941167E-003   1.19999997E+001   0.00000000E+000  -6.66118208E-022  -1.50652440E-020  -1.19999997E+001  -6.83073342E-021  -2.42304362E-020  -4.52103836E-021   1.32944625E-003   1.58879766E-003  -2.91824391E-003   1.45911717E-003   1.29096315E-004  -1.29214446E-004
      12       1     1.19952070E+001   1.00002270E+000   5.55077488E-003   1.19999997E+001   0.00000000E+000   5.96329496E-021  -7.88861471E-021  -1.19999997E+001   6.46761244E-021  -3.14990377E-020   6.41627458E-021   1.45569271E-003   1.73965172E-003  -3.19534443E-003   1.59766698E-003   1.41359681E-004  -1.41482263E-004
      13       1     1.19947886E+001   1.00002270E+000   6.03541639E-003   1.19999997E+001   0.00000000E+000   1.63589687E-020   2.67807775E-020  -1.19999997E+001  -9.43326593E-021  -1.94023484E-020   6.15157678E-021   1.58280014E-003   1.89153200E-003  -3.47433214E-003   1.73716038E-003   1.53707485E-004  -1.53833606E-004
      14       1     1.19943674E+001   1.00002270E+000   6.52333651E-003   1.19999997E+001   0.00000000E+000   4.89722976E-021   2.39809482E-021  -1.19999997E+001   1.42145663E-020   2.20599143E-020   2.95455680E-020   1.71076859E-003   2.04443864E-003  -3.75520722E-003   1.87759746E-003   1.66139757E-004  -1.66268502E-004
      15       1     1.19939433E+001   1.00002270E+000   7.01453614E-003   1.19999997E+001   0.00000000E+000  -1.18554679E-020  -1.85839566E-021  -1.19999997E+001   3.84849916E-021  -3.62635981E-020   5.90805481E-021   1.83959825E-003   2.19837194E-003  -4.03797019E-003   2.01897847E-003   1.78656545E-004  -1.78786990E-004
      16       1     1.19935164E+001   1.00002270E+000   7.50901599E-003   1.19999997E+001   0.00000000E+000  -1.67250750E-021   7.78583752E-024  -1.19999997E+001   1.20790652E-020  -1.65118485E-020   1.68347798E-020   1.96928926E-003   2.35333217E-003  -4.32262143E-003   2.16130363E-003   1.91257890E-004  -1.91389106E-004
