   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18849907E+003   4.40793667E-002   2.84782222E+003   2.84777814E+003  -5.85493017E-002  -1.66696296E+002  -1.66637747E+002   2.84779153E+003  -4.51530299E-002   2.84783669E+003   3.06830949E-002  -1.66682900E+002  -1.66652217E+002
       2       1     1.19999997E+001   7.18828140E+003   3.28588612E-002   2.84769848E+003   2.84766562E+003  -5.13820808E-002  -1.66744410E+002  -1.66693028E+002   2.84767497E+003  -4.20316025E-002   2.84771700E+003   2.35083829E-002  -1.66735059E+002  -1.66711551E+002
       3       1     1.19999997E+001   7.18806055E+003   2.14762162E-002   2.84757294E+003   2.84755146E+003  -4.41090344E-002  -1.66793228E+002  -1.66749119E+002   2.84755671E+003  -3.88628023E-002   2.84759557E+003   1.62299842E-002  -1.66787982E+002  -1.66771752E+002
       4       1     1.19999997E+001   7.18783810E+003   1.00112825E-002   2.84744648E+003   2.84743647E+003  -3.67827966E-002  -1.66842401E+002  -1.66805618E+002   2.84743758E+003  -3.56703637E-002   2.84747325E+003   8.89884956E-003  -1.66841288E+002  -1.66832389E+002
       5       1     1.19999997E+001   7.18761405E+003  -1.53594027E-003   2.84731912E+003   2.84732065E+003  -2.94033581E-002  -1.66891927E+002  -1.66862524E+002   2.84731760E+003  -3.24542711E-002   2.84735006E+003   1.51497276E-003  -1.66894978E+002  -1.66893463E+002
       6       1     1.19999997E+001   7.18738839E+003  -1.31654884E-002   2.84719084E+003   2.84720401E+003  -2.19706851E-002  -1.66941809E+002  -1.66919838E+002   2.84719676E+003  -2.92145002E-002   2.84722598E+003  -5.92167332E-003  -1.66949053E+002  -1.66954974E+002
       7       1     1.19999997E+001   7.18716114E+003  -2.48773938E-002   2.84706165E+003   2.84708653E+003  -1.44847471E-002  -1.66992045E+002  -1.66977560E+002   2.84707506E+003  -2.59510271E-002   2.84710102E+003  -1.34111138E-002  -1.67003511E+002  -1.67016922E+002
       8       1     1.19999997E+001   7.18693229E+003  -3.66716596E-002   2.84693155E+003   2.84696823E+003  -6.94553996E-003  -1.67042635E+002  -1.67035689E+002   2.84695251E+003  -2.26638456E-002   2.84697517E+003  -2.09533539E-002  -1.67058353E+002  -1.67079307E+002
       9       1     1.19999997E+001   7.18670183E+003  -4.85482823E-002   2.84680054E+003   2.84684909E+003   6.46937495E-004  -1.67093579E+002  -1.67094226E+002   2.84682909E+003  -1.93529491E-002   2.84684845E+003  -2.85483956E-002  -1.67113579E+002  -1.67142128E+002
      10       1     1.19999997E+001   7.18646978E+003  -6.05072561E-002   2.84666862E+003   2.84672913E+003   8.29268085E-003  -1.67144878E+002  -1.67153171E+002   2.84670482E+003  -1.60183384E-002   2.84672084E+003  -3.61962368E-002  -1.67169189E+002  -1.67205385E+002
