   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996233E+001   1.00002270E+000   4.38828732E-004   1.19999997E+001   0.00000000E+000   2.89369460E-021   6.46604131E-021  -1.19999997E+001  -1.23149675E-021   5.53164374E-020  -1.38291093E-020   1.16450236E-004   1.34478638E-004  -2.50928874E-004   1.25464951E-004  -2.74356325E-005   1.97691695E-005
       2       1     1.19992416E+001   1.00002270E+000   8.83954809E-004   1.19999997E+001   0.00000000E+000  -1.23278003E-020  -5.95427193E-021  -1.19999997E+001   3.20926823E-021   4.14873280E-020   1.38291093E-020   2.34566254E-004   2.70893400E-004  -5.05459654E-004   2.52730862E-004  -5.52591907E-005   3.98148566E-005
       3       1     1.19988543E+001   1.00002270E+000   1.33543842E-003   1.19999997E+001   0.00000000E+000  -4.72711563E-021   1.68541215E-020  -1.19999997E+001  -3.36855028E-021  -2.76582187E-020   4.14873280E-020   3.54369604E-004   4.09256590E-004  -7.63626194E-004   3.81814660E-004  -8.34761949E-005   6.01471231E-005
       4       1     1.19984642E+001   1.00002270E+000   1.79024065E-003   1.19999997E+001   0.00000000E+000   5.88956169E-021   1.42284850E-020  -1.19999997E+001  -1.32551341E-021  -1.38291093E-020   1.38291093E-020   4.75052790E-004   5.48637663E-004  -1.02369045E-003   5.11847321E-004  -1.11900012E-004   8.06284279E-005
       5       1     1.19980713E+001   1.00002270E+000   2.24840185E-003   1.19999997E+001   0.00000000E+000   1.13910763E-020   3.72534610E-022  -1.19999997E+001  -6.77984768E-021  -1.38291093E-020   2.76582187E-020   5.96628350E-004   6.89046426E-004  -1.28567478E-003   6.42840019E-004  -1.40536556E-004   1.01266028E-004
       6       1     1.19976754E+001   1.00002270E+000   2.70994316E-003   1.19999997E+001   0.00000000E+000   3.09514843E-021  -1.04251530E-020  -1.19999997E+001   2.24455828E-021   2.76582187E-020  -5.53164374E-020   7.19099885E-004   8.30491788E-004  -1.54959167E-003   7.74799007E-004  -1.69385164E-004   1.22057383E-004
       7       1     1.19972767E+001   1.00002270E+000   3.17479974E-003   1.19999997E+001   0.00000000E+000  -1.19001115E-020  -1.56403474E-020  -1.19999997E+001   5.44398791E-021  -5.53164374E-020  -5.53164374E-020   8.42450835E-004   9.72953628E-004  -1.81540446E-003   9.07705946E-004  -1.98440796E-004   1.42996047E-004
       8       1     1.19968751E+001   1.00002270E+000   3.64306905E-003   1.19999997E+001   0.00000000E+000   6.10645777E-021  -1.98396738E-021  -1.19999997E+001  -8.62280727E-021   0.00000000E+000  -5.53164374E-020   9.66707793E-004   1.11646065E-003  -2.08316844E-003   1.04158848E-003  -2.27711295E-004   1.64089826E-004
       9       1     1.19964707E+001   1.00002270E+000   4.11465026E-003   1.19999997E+001   0.00000000E+000  -6.62018810E-021  -2.80291839E-021  -1.19999997E+001  -4.90919890E-021   1.38291093E-020   1.38291093E-020   1.09184309E-003   1.26098291E-003  -2.35282600E-003   1.17641782E-003  -2.57189719E-004   1.85334210E-004
      10       1     1.19960634E+001   1.00002270E+000   4.58956424E-003   1.19999997E+001   0.00000000E+000   1.27394255E-020   8.34862894E-021  -1.19999997E+001  -4.69265417E-021   2.76582187E-020   0.00000000E+000   1.21786082E-003   1.40652842E-003  -2.62438924E-003   1.31219999E-003  -2.86876057E-004   2.06729125E-004
      11       1     1.19956532E+001   1.00002270E+000   5.06780069E-003   1.19999997E+001   0.00000000E+000  -1.36647942E-020   3.94219087E-021  -1.19999997E+001   5.29170069E-021   2.76582187E-020   0.00000000E+000   1.34476026E-003   1.55309195E-003  -2.89785221E-003   1.44893203E-003  -3.16770723E-004   2.28274235E-004
      12       1     1.19952403E+001   1.00002270E+000   5.54933105E-003   1.19999997E+001   0.00000000E+000   9.49133702E-021   3.18849112E-020  -1.19999997E+001   4.78482836E-021   5.53164374E-020   0.00000000E+000   1.47253415E-003   1.70066442E-003  -3.17319857E-003   1.58660578E-003  -3.46871780E-004   2.49968773E-004
      13       1     1.19948245E+001   1.00002270E+000   6.03416223E-003   1.19999997E+001   0.00000000E+000   1.58059451E-020   2.39127140E-020  -1.19999997E+001  -1.23933338E-021  -2.76582187E-020  -2.76582187E-020   1.60118283E-003   1.84924961E-003  -3.45043245E-003   1.72522328E-003  -3.77178723E-004   2.71811431E-004
      14       1     1.19944058E+001   1.00002270E+000   6.52232075E-003   1.19999997E+001   0.00000000E+000  -1.88824549E-021   9.84248653E-021  -1.19999997E+001   5.48009134E-021  -1.38291093E-020   9.68037654E-020   1.73071374E-003   1.99885532E-003  -3.72956906E-003   1.86479216E-003  -4.07693732E-004   2.93802075E-004
      15       1     1.19939843E+001   1.00002270E+000   7.01383958E-003   1.19999997E+001   0.00000000E+000   5.08850517E-021  -7.49207762E-021  -1.19999997E+001  -2.77734595E-021   0.00000000E+000   2.76582187E-020   1.86113441E-003   2.14949227E-003  -4.01062668E-003   2.00532155E-003  -4.38420496E-004   3.15947000E-004
      16       1     1.19935600E+001   1.00002270E+000   7.50871162E-003   1.19999997E+001   0.00000000E+000  -1.04361653E-020  -2.33243304E-021  -1.19999997E+001  -3.95569586E-021   5.53164374E-020  -5.53164374E-020   1.99244348E-003   2.30115814E-003  -4.29360162E-003   2.14680960E-003  -4.69356708E-004   3.38243844E-004
