   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850076E+003   6.68684792E-002   2.84783357E+003   2.84776670E+003  -8.24623833E-002  -1.66708234E+002  -1.66625771E+002   2.84778281E+003  -6.63484163E-002   2.84784916E+003   5.07545122E-002  -1.66692120E+002  -1.66641365E+002
       2       1     1.19999997E+001   7.18828464E+003   7.87437414E-002   2.84772125E+003   2.84764250E+003  -9.95411021E-002  -1.66768487E+002  -1.66668946E+002   2.84765732E+003  -8.47239526E-002   2.84774205E+003   6.39265918E-002  -1.66753670E+002  -1.66689743E+002
       3       1     1.19999997E+001   7.18806544E+003   9.07874986E-002   2.84760732E+003   2.84751654E+003  -1.16861529E-001  -1.66829600E+002  -1.66712739E+002   2.84753004E+003  -1.03360733E-001   2.84763340E+003   7.72867032E-002  -1.66816099E+002  -1.66738813E+002
       4       1     1.19999997E+001   7.18784464E+003   1.02919176E-001   2.84749256E+003   2.84738964E+003  -1.34308904E-001  -1.66891162E+002  -1.66756853E+002   2.84740182E+003  -1.22134472E-001   2.84752395E+003   9.07447445E-002  -1.66878988E+002  -1.66788243E+002
       5       1     1.19999997E+001   7.18762220E+003   1.15143420E-001   2.84737696E+003   2.84726181E+003  -1.51887052E-001  -1.66953180E+002  -1.66801293E+002   2.84727265E+003  -1.41048847E-001   2.84741370E+003   1.04305215E-001  -1.66942341E+002  -1.66838036E+002
       6       1     1.19999997E+001   7.18739813E+003   1.27458277E-001   2.84726050E+003   2.84713304E+003  -1.69595434E-001  -1.67015655E+002  -1.66846059E+002   2.84714253E+003  -1.60103788E-001   2.84730263E+003   1.17966631E-001  -1.67006163E+002  -1.66888197E+002
       7       1     1.19999997E+001   7.18717244E+003   1.39860749E-001   2.84714320E+003   2.84700334E+003  -1.87430772E-001  -1.67078579E+002  -1.66891148E+002   2.84701147E+003  -1.79295033E-001   2.84719077E+003   1.31725010E-001  -1.67070443E+002  -1.66938718E+002
       8       1     1.19999997E+001   7.18694511E+003   1.52355406E-001   2.84702504E+003   2.84687269E+003  -2.05398020E-001  -1.67141965E+002  -1.66936567E+002   2.84687946E+003  -1.98627902E-001   2.84707808E+003   1.45585288E-001  -1.67135195E+002  -1.66989610E+002
       9       1     1.19999997E+001   7.18671617E+003   1.64939032E-001   2.84690605E+003   2.84674111E+003  -2.23492949E-001  -1.67205800E+002  -1.66982307E+002   2.84674651E+003  -2.18098373E-001   2.84696460E+003   1.59544456E-001  -1.67200405E+002  -1.67040861E+002
      10       1     1.19999997E+001   7.18648561E+003   1.77610908E-001   2.84678622E+003   2.84660861E+003  -2.41715549E-001  -1.67270085E+002  -1.67028370E+002   2.84661261E+003  -2.37707113E-001   2.84685032E+003   1.73602472E-001  -1.67266077E+002  -1.67092474E+002
      11       1     1.19999997E+001   7.18625345E+003   1.90371857E-001   2.84666554E+003   2.84647517E+003  -2.60066031E-001  -1.67334821E+002  -1.67074755E+002   2.84647779E+003  -2.57453347E-001   2.84673524E+003   1.87759173E-001  -1.67332208E+002  -1.67144449E+002
