   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996261E+001   1.00002270E+000   4.31741117E-004   1.19999997E+001   0.00000000E+000  -6.37127595E-021  -3.17754999E-021  -1.19999997E+001   1.04521072E-020   3.85494106E-020  -6.74614685E-020   1.25774773E-004   1.23316162E-004  -2.49090935E-004   1.24545609E-004  -9.23280423E-006   6.15533179E-007
       2       1     1.19992469E+001   1.00002270E+000   8.69958326E-004   1.19999997E+001   0.00000000E+000  -1.94538175E-021   2.88679416E-020  -1.19999997E+001   1.02577197E-020   8.67361738E-020  -1.92747053E-020   2.53435790E-004   2.48482447E-004  -5.01918238E-004   2.50959404E-004  -1.86039718E-005   1.23613106E-006
       3       1     1.19988621E+001   1.00002270E+000   1.31461267E-003   1.19999997E+001   0.00000000E+000   6.14258808E-021   1.81906208E-020  -1.19999997E+001   3.16183356E-021  -5.78241159E-020   3.85494106E-020   3.82971832E-004   3.75487554E-004  -7.58459386E-004   3.79230123E-004  -2.81136235E-005   1.86579036E-006
       4       1     1.19984745E+001   1.00002270E+000   1.76248578E-003   1.19999997E+001   0.00000000E+000  -4.37944342E-021   1.91817670E-021  -1.19999997E+001   8.04453366E-021  -2.89120579E-020   3.85494106E-020   5.13445405E-004   5.03412158E-004  -1.01685756E-003   5.08429359E-004  -3.76926042E-005   2.49992237E-006
       5       1     1.19980841E+001   1.00002270E+000   2.21357770E-003   1.19999997E+001   0.00000000E+000  -8.16726888E-021   6.93743512E-021  -1.19999997E+001   2.58349828E-020   3.85494106E-020   1.92747053E-020   6.44856513E-004   6.32256291E-004  -1.27711280E-003   6.38557127E-004  -4.73409334E-005   3.13852844E-006
       6       1     1.19976910E+001   1.00002270E+000   2.66789114E-003   1.19999997E+001   0.00000000E+000   8.92364283E-021  -3.10625805E-020  -1.19999997E+001  -8.08464273E-021   7.70988212E-020  -9.63735264E-021   7.77205925E-004   7.62020738E-004  -1.53922666E-003   7.69614205E-004  -5.70586827E-005   3.78160350E-006
       7       1     1.19972950E+001   1.00002270E+000   3.12542802E-003   1.19999997E+001   0.00000000E+000  -1.08670577E-020   2.89132344E-020  -1.19999997E+001  -1.91563449E-020  -3.85494106E-020   2.89120579E-020   9.10494186E-004   8.92706068E-004  -1.80320025E-003   9.01601151E-004  -6.68459074E-005   4.42914409E-006
       8       1     1.19968963E+001   1.00002270E+000   3.58618868E-003   1.19999997E+001   0.00000000E+000   6.48679632E-021   5.27807405E-021  -1.19999997E+001   1.57937455E-020  -3.85494106E-020  -1.92747053E-020   1.04472137E-003   1.02431239E-003  -2.06903377E-003   1.03451806E-003  -7.67026290E-005   5.08114472E-006
       9       1     1.19964948E+001   1.00002270E+000   4.05017270E-003   1.19999997E+001   0.00000000E+000   1.36621745E-020   2.06217230E-020  -1.19999997E+001  -2.21181478E-020  -9.63735264E-021   0.00000000E+000   1.17988735E-003   1.15683961E-003  -2.33672697E-003   1.16836481E-003  -8.66288518E-005   5.73760057E-006
      10       1     1.19960905E+001   1.00002270E+000   4.51737992E-003   1.19999997E+001   0.00000000E+000  -1.00693615E-020   2.92355775E-020  -1.19999997E+001  -1.04771799E-020   1.92747053E-020   0.00000000E+000   1.31599205E-003   1.29028770E-003  -2.60627975E-003   1.30314136E-003  -9.66245867E-005   6.39850879E-006
      11       1     1.19956835E+001   1.00002270E+000   4.98781184E-003   1.19999997E+001   0.00000000E+000   2.19662407E-023   1.57206962E-020  -1.19999997E+001  -2.59245757E-021  -9.63735264E-021   2.89120579E-020   1.45303589E-003   1.42465710E-003  -2.87769299E-003   1.43884813E-003  -1.06689869E-004   7.06385092E-006
      12       1     1.19952736E+001   1.00002270E+000   5.46146812E-003   1.19999997E+001   0.00000000E+000  -1.02754765E-020  -5.32348443E-020  -1.19999997E+001   1.36955375E-020   0.00000000E+000  -1.92747053E-020   1.59101876E-003   1.55994774E-003  -3.15096650E-003   1.57548504E-003  -1.16824690E-004   7.73361125E-006
