    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850232E+003  -6.37127595E-021  -3.17754999E-021  -1.19999997E+001   1.04521072E-020   3.85494106E-020  -6.74614685E-020  -6.98629675E+003  -6.98628774E+003  -1.41660949E+004  -2.04123926E+002   1.10640989E-003   2.07627878E-003   4.31741117E-004   1.19996261E+001   0.00000000E+000   7.67564892E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828765E+003  -1.94538175E-021   2.88679416E-020  -1.19999997E+001   1.02577197E-020   8.67361738E-020  -1.92747053E-020  -6.98637101E+003  -6.98636046E+003  -1.41659479E+004  -2.04188815E+002   6.53318381E-003   2.03422063E-003   8.69958326E-004   1.19992469E+001   0.00000000E+000   7.72930536E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806983E+003   6.14258808E-021   1.81906208E-020  -1.19999997E+001   3.16183356E-021  -5.78241159E-020   3.85494106E-020  -6.98644635E+003  -6.98643425E+003  -1.41657988E+004  -2.04254658E+002   1.20401566E-002   1.99160466E-003   1.31461267E-003   1.19988621E+001   0.00000000E+000   7.78296089E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18785044E+003  -4.37944342E-021   1.91817670E-021  -1.19999997E+001   8.04453366E-021  -2.89120579E-020   3.85494106E-020  -6.98652224E+003  -6.98650858E+003  -1.41656486E+004  -2.04320977E+002   1.75872813E-002   1.94874645E-003   1.76248578E-003   1.19984745E+001   0.00000000E+000   7.83663284E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762947E+003  -8.16726888E-021   6.93743512E-021  -1.19999997E+001   2.58349828E-020   3.85494106E-020   1.92747053E-020  -6.98659868E+003  -6.98658343E+003  -1.41654973E+004  -2.04387773E+002   2.31745693E-002   1.90564589E-003   2.21357770E-003   1.19980841E+001   0.00000000E+000   7.89032092E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740692E+003   8.92364283E-021  -3.10625805E-020  -1.19999997E+001  -8.08464273E-021   7.70988212E-020  -9.63735264E-021  -6.98667566E+003  -6.98665882E+003  -1.41653449E+004  -2.04455046E+002   2.88020623E-002   1.86230834E-003   2.66789114E-003   1.19976910E+001   0.00000000E+000   7.94402509E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718280E+003  -1.08670577E-020   2.89132344E-020  -1.19999997E+001  -1.91563449E-020  -3.85494106E-020   2.89120579E-020  -6.98675319E+003  -6.98673475E+003  -1.41651914E+004  -2.04522796E+002   3.44697926E-002   1.81873772E-003   3.12542802E-003   1.19972950E+001   0.00000000E+000   7.99774527E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695710E+003   6.48679632E-021   5.27807405E-021  -1.19999997E+001   1.57937455E-020  -3.85494106E-020  -1.92747053E-020  -6.98683126E+003  -6.98681121E+003  -1.41650369E+004  -2.04591024E+002   4.01777729E-002   1.77493793E-003   3.58618868E-003   1.19968963E+001   0.00000000E+000   8.05148114E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672983E+003   1.36621745E-020   2.06217230E-020  -1.19999997E+001  -2.21181478E-020  -9.63735264E-021   0.00000000E+000  -6.98690989E+003  -6.98688821E+003  -1.41648813E+004  -2.04659729E+002   4.59260057E-002   1.73091193E-003   4.05017270E-003   1.19964948E+001   0.00000000E+000   8.10523239E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18650098E+003  -1.00693615E-020   2.92355775E-020  -1.19999997E+001  -1.04771799E-020   1.92747053E-020   0.00000000E+000  -6.98698905E+003  -6.98696574E+003  -1.41647246E+004  -2.04728911E+002   5.17144977E-002   1.68666175E-003   4.51737992E-003   1.19960905E+001   0.00000000E+000   8.15899871E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18627055E+003   2.19662407E-023   1.57206962E-020  -1.19999997E+001  -2.59245757E-021  -9.63735264E-021   2.89120579E-020  -6.98706876E+003  -6.98704381E+003  -1.41645668E+004  -2.04798571E+002   5.75432700E-002   1.64219931E-003   4.98781184E-003   1.19956835E+001   0.00000000E+000   8.21277998E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18603855E+003  -1.02754765E-020  -5.32348443E-020  -1.19999997E+001   1.36955375E-020   0.00000000E+000  -1.92747053E-020  -6.98714902E+003  -6.98712242E+003  -1.41644079E+004  -2.04868708E+002   6.34123175E-002   1.59753343E-003   5.46146812E-003   1.19952736E+001   0.00000000E+000   8.26657588E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18580496E+003   9.92543208E-022  -1.43395619E-020  -1.19999997E+001   6.17223791E-022   1.92747053E-020   9.63735264E-021  -6.98722983E+003  -6.98720155E+003  -1.41642480E+004  -2.04939322E+002   6.93216514E-002   1.55267394E-003   5.93834972E-003   1.19948609E+001   0.00000000E+000   8.32038623E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18556980E+003  -1.32989503E-020  -4.64468164E-020  -1.19999997E+001  -2.25111505E-020   2.89120579E-020  -6.74614685E-020  -6.98731118E+003  -6.98728123E+003  -1.41640870E+004  -2.05010415E+002   7.52712909E-002   1.50762911E-003   6.41845802E-003   1.19944455E+001   0.00000000E+000   8.37421093E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18533307E+003  -3.02699392E-021  -4.48986284E-020  -1.19999997E+001  -1.84460541E-020  -1.92747053E-020   3.85494106E-020  -6.98739308E+003  -6.98736144E+003  -1.41639249E+004  -2.05081985E+002   8.12612554E-002   1.46240644E-003   6.90179445E-003   1.19940273E+001   0.00000000E+000   8.42804986E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18509475E+003   1.11547511E-020  -1.45795546E-020  -1.19999997E+001  -1.35600637E-020  -4.81867632E-020  -2.89120579E-020  -6.98747553E+003  -6.98744218E+003  -1.41637617E+004  -2.05154034E+002   8.72915578E-002   1.41700788E-003   7.38836012E-003   1.19936063E+001   0.00000000E+000   8.48190284E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18485485E+003   1.12464211E-020  -3.46401182E-020  -1.19999997E+001  -7.64605318E-021  -3.85494106E-020   0.00000000E+000  -6.98755852E+003  -6.98752347E+003  -1.41635974E+004  -2.05226561E+002   9.33622042E-002   1.37144200E-003   7.87815565E-003   1.19931825E+001   0.00000000E+000   8.53576968E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18461338E+003   2.46682721E-021  -5.78570560E-021  -1.19999997E+001   2.11192813E-020  -4.81867632E-020  -2.89120579E-020  -6.98764206E+003  -6.98760528E+003  -1.41634320E+004  -2.05299565E+002   9.94731419E-002   1.32571430E-003   8.37117686E-003   1.19927559E+001   0.00000000E+000   8.58964978E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18437033E+003  -7.71877155E-021  -3.41295456E-020  -1.19999997E+001   8.17169889E-021   3.85494106E-020   1.92747053E-020  -6.98772614E+003  -6.98768764E+003  -1.41632656E+004  -2.05373047E+002   1.05624368E-001   1.27980741E-003   8.86742172E-003   1.19923265E+001   0.00000000E+000   8.64354273E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18412570E+003   6.17251364E-021   2.25698987E-020  -1.19999997E+001  -3.00968747E-021   2.89120579E-020   2.89120579E-020  -6.98781077E+003  -6.98777053E+003  -1.41630981E+004  -2.05447007E+002   1.11815930E-001   1.23370234E-003   9.36689273E-003   1.19918944E+001   0.00000000E+000   8.69744850E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18387949E+003  -2.25178783E-021   2.21369708E-020  -1.19999997E+001  -6.57035075E-021   1.92747053E-020   9.63735264E-021  -6.98789595E+003  -6.98785395E+003  -1.41629295E+004  -2.05521444E+002   1.18047863E-001   1.18738561E-003   9.86959180E-003   1.19914594E+001   0.00000000E+000   8.75136706E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18363171E+003   1.84050352E-020   1.56865796E-020  -1.19999997E+001  -1.44581980E-020   6.74614685E-020  -1.06010879E-019  -6.98798168E+003  -6.98793791E+003  -1.41627598E+004  -2.05596360E+002   1.24320196E-001   1.14084394E-003   1.03755200E-002   1.19910217E+001   0.00000000E+000   8.80529828E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18338234E+003  -2.88270605E-021  -3.04931861E-020  -1.19999997E+001   1.25485872E-020   2.89120579E-020  -3.85494106E-020  -6.98806795E+003  -6.98802241E+003  -1.41625890E+004  -2.05671754E+002   1.30632948E-001   1.09407093E-003   1.08846778E-002   1.19905812E+001   0.00000000E+000   8.85924202E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18313140E+003   6.71034647E-021   3.64882971E-020  -1.19999997E+001  -1.50649810E-021   3.85494106E-020  -2.89120579E-020  -6.98815477E+003  -6.98810744E+003  -1.41624172E+004  -2.05747627E+002   1.36986153E-001   1.04705625E-003   1.13970667E-002   1.19901379E+001   0.00000000E+000   8.91319824E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18287888E+003  -3.40121227E-020  -1.98217474E-020  -1.19999997E+001   4.37420461E-021   1.15648232E-019   0.00000000E+000  -6.98824214E+003  -6.98819301E+003  -1.41622442E+004  -2.05823978E+002   1.43379847E-001   9.99792956E-004   1.19126885E-002   1.19896918E+001   0.00000000E+000   8.96716693E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
        26     1.19999997E+001   7.18262477E+003   1.60270747E-020   3.67294662E-020  -1.19999997E+001   1.19213638E-020   9.63735264E-020  -1.92747053E-020  -6.98833005E+003  -6.98827912E+003  -1.41620702E+004  -2.05900808E+002   1.49814072E-001   9.52277293E-004   1.24315457E-002   1.19892429E+001   0.00000000E+000   9.02114810E+014   0.00000000E+000   1.00000000E-014   2.60000000E-013
        27     1.19999997E+001   7.18236909E+003  -2.15362906E-020   1.27737274E-020  -1.19999997E+001  -9.82646451E-021   9.63735264E-021  -9.63735264E-020  -6.98841851E+003  -6.98836576E+003  -1.41618951E+004  -2.05978117E+002   1.56288859E-001   9.04505918E-004   1.29536401E-002   1.19887912E+001   0.00000000E+000   9.07514175E+014   0.00000000E+000   1.00000000E-014   2.70000000E-013
        28     1.19999997E+001   7.18211182E+003  -1.56413420E-020   3.40613124E-020  -1.19999997E+001  -1.12925962E-020   9.63735264E-020   1.92747053E-020  -6.98850752E+003  -6.98845295E+003  -1.41617189E+004  -2.06055906E+002   1.62804230E-001   8.56474926E-004   1.34789730E-002   1.19883367E+001   0.00000000E+000   9.12914781E+014   0.00000000E+000   1.00000000E-014   2.80000000E-013
        29     1.19999997E+001   7.18185296E+003   1.48358243E-020   4.23751761E-021  -1.19999997E+001   6.10032835E-021  -1.92747053E-020   9.63735264E-020  -6.98859708E+003  -6.98854067E+003  -1.41615416E+004  -2.06134175E+002   1.69360204E-001   8.08181135E-004   1.40075454E-002   1.19878794E+001   0.00000000E+000   9.18316619E+014   0.00000000E+000   1.00000000E-014   2.90000000E-013
        30     1.19999997E+001   7.18159253E+003  -6.57096654E-021   2.32969354E-020  -1.19999997E+001   1.11951727E-020   3.85494106E-020  -8.67361738E-020  -6.98868719E+003  -6.98862892E+003  -1.41613633E+004  -2.06212924E+002   1.75956786E-001   7.59615780E-004   1.45393576E-002   1.19874193E+001   0.00000000E+000   9.23719670E+014   0.00000000E+000   1.00000000E-014   3.00000000E-013
        31     1.19999997E+001   7.18133050E+003   1.00528179E-020   3.37730859E-020  -1.19999997E+001  -1.63692426E-020  -1.92747053E-020   1.25285584E-019  -6.98877785E+003  -6.98871772E+003  -1.41611838E+004  -2.06292152E+002   1.82593996E-001   7.10775715E-004   1.50744112E-002   1.19869565E+001   0.00000000E+000   9.29123931E+014   0.00000000E+000   1.00000000E-014   3.10000000E-013
        32     1.19999997E+001   7.18106690E+003   1.49353893E-020   7.39377413E-020  -1.19999997E+001   1.45493349E-020   2.89120579E-020   1.92747053E-020  -6.98886906E+003  -6.98880706E+003  -1.41610033E+004  -2.06371861E+002   1.89271859E-001   6.61658487E-004   1.56127083E-002   1.19864908E+001   0.00000000E+000   9.34529401E+014   0.00000000E+000   1.00000000E-014   3.20000000E-013
        33     1.19999997E+001   7.18080170E+003  -2.55260584E-021  -1.04737977E-020  -1.19999997E+001   3.00576479E-020   5.78241159E-020   3.85494106E-020  -6.98896081E+003  -6.98889693E+003  -1.41608216E+004  -2.06452050E+002   1.95990407E-001   6.12261968E-004   1.61542515E-002   1.19860223E+001   0.00000000E+000   9.39936084E+014   0.00000000E+000   1.00000000E-014   3.30000000E-013
        34     1.19999997E+001   7.18053492E+003   8.74192044E-021  -2.80238498E-020  -1.19999997E+001  -1.34389644E-020  -6.74614685E-020   2.89120579E-020  -6.98905312E+003  -6.98898735E+003  -1.41606389E+004  -2.06532721E+002   2.02749672E-001   5.62583788E-004   1.66990437E-002   1.19855510E+001   0.00000000E+000   9.45343991E+014   0.00000000E+000   1.00000000E-014   3.40000000E-013
        35     1.19999997E+001   7.18026656E+003   6.77448054E-021  -1.76524019E-020  -1.19999997E+001   1.65520679E-020  -9.63735264E-021   9.63735264E-021  -6.98914598E+003  -6.98907830E+003  -1.41604551E+004  -2.06613873E+002   2.09549668E-001   5.12625399E-004   1.72470872E-002   1.19850769E+001   0.00000000E+000   9.50753123E+014   0.00000000E+000   1.00000000E-014   3.50000000E-013
        36     1.19999997E+001   7.17999660E+003  -2.09295077E-021   1.20031627E-020  -1.19999997E+001  -2.21999836E-020  -1.92747053E-020  -3.85494106E-020  -6.98923939E+003  -6.98916979E+003  -1.41602702E+004  -2.06695506E+002   2.16390400E-001   4.62386431E-004   1.77983840E-002   1.19846000E+001   0.00000000E+000   9.56163484E+014   0.00000000E+000   1.00000000E-014   3.60000000E-013
        37     1.19999997E+001   7.17972505E+003   7.40223710E-021  -5.17666539E-020  -1.19999997E+001   1.51965211E-020  -5.78241159E-020   1.15648232E-019  -6.98933334E+003  -6.98926183E+003  -1.41600842E+004  -2.06777622E+002   2.23271877E-001   4.11868382E-004   1.83529370E-002   1.19841203E+001   0.00000000E+000   9.61575082E+014   0.00000000E+000   1.00000000E-014   3.70000000E-013
        38     1.19999997E+001   7.17945190E+003  -5.48544823E-021   1.82029733E-020  -1.19999997E+001   1.86678121E-021   4.81867632E-020  -3.85494106E-020  -6.98942786E+003  -6.98935440E+003  -1.41598971E+004  -2.06860221E+002   2.30194119E-001   3.61071226E-004   1.89107502E-002   1.19836378E+001   0.00000000E+000   9.66987937E+014   0.00000000E+000   1.00000000E-014   3.80000000E-013
        39     1.19999997E+001   7.17917716E+003  -1.30768523E-020   9.13619148E-021  -1.19999997E+001   4.09358818E-021   2.89120579E-020   0.00000000E+000  -6.98952292E+003  -6.98944752E+003  -1.41597089E+004  -2.06943303E+002   2.37157241E-001   3.09940433E-004   1.94718306E-002   1.19831525E+001   0.00000000E+000   9.72402085E+014   0.00000000E+000   1.00000000E-014   3.90000000E-013
        40     1.19999997E+001   7.17890082E+003  -5.26902102E-021   3.01131977E-020  -1.19999997E+001   9.65378597E-021   9.63735264E-020  -9.63735264E-020  -6.98961854E+003  -6.98954119E+003  -1.41595196E+004  -2.07026873E+002   2.44161591E-001   2.58239414E-004   2.00362008E-002   1.19826643E+001   0.00000000E+000   9.77817668E+014   0.00000000E+000   1.00000000E-014   4.00000000E-013
        41     1.19999997E+001   7.17862285E+003   1.53979671E-020  -4.62385874E-020  -1.19999997E+001   1.00032238E-020  -4.81867632E-020   9.63735264E-020  -6.98971472E+003  -6.98963540E+003  -1.41593292E+004  -2.07110933E+002   2.51207435E-001   2.05749147E-004   2.06038856E-002   1.19821732E+001   0.00000000E+000   9.83234858E+014   0.00000000E+000   1.00000000E-014   4.10000000E-013
        42     1.19999997E+001   7.17834326E+003  -1.11217558E-020   1.31501865E-020  -1.19999997E+001   1.76944227E-020   0.00000000E+000   5.78241159E-020  -6.98981147E+003  -6.98973017E+003  -1.41591377E+004  -2.07195486E+002   2.58294956E-001   1.52329143E-004   2.11749015E-002   1.19816793E+001   0.00000000E+000   9.88653776E+014   0.00000000E+000   1.00000000E-014   4.20000000E-013
        43     1.19999997E+001   7.17806203E+003   1.29590526E-020  -1.45524966E-020  -1.19999997E+001  -4.57856601E-020  -1.92747053E-020   9.63735264E-021  -6.98990879E+003  -6.98982549E+003  -1.41589451E+004  -2.07280534E+002   2.65424246E-001   9.78852757E-005   2.17492571E-002   1.19811825E+001   0.00000000E+000   9.94074477E+014   0.00000000E+000   1.00000000E-014   4.30000000E-013
        44     1.19999997E+001   7.17777918E+003   2.18077253E-020  -6.64156181E-020  -1.19999997E+001  -2.18669790E-021   9.63735264E-021   9.63735264E-021  -6.99000666E+003  -6.98992137E+003  -1.41587513E+004  -2.07366077E+002   2.72595325E-001   4.24079860E-005   2.23269518E-002   1.19806828E+001   0.00000000E+000   9.99496928E+014   0.00000000E+000   1.00000000E-014   4.40000000E-013
        45     1.19999997E+001   7.17749469E+003  -5.80402306E-021  -6.24922086E-021  -1.19999997E+001  -1.89200102E-021   3.85494106E-020  -9.63735264E-021  -6.99010511E+003  -6.99001780E+003  -1.41585565E+004  -2.07452113E+002   2.79808188E-001  -1.41012586E-005   2.29079793E-002   1.19801803E+001   0.00000000E+000   1.00492104E+015   0.00000000E+000   1.00000000E-014   4.50000000E-013
        46     1.19999997E+001   7.17717057E+003  -2.31531162E-020  -1.41348623E-020  -1.19999997E+001   8.37419270E-021   1.25285584E-019  -3.85494106E-020  -6.99021745E+003  -6.99012749E+003  -1.41583344E+004  -2.07550139E+002   2.87074390E-001  -7.10804092E-005   2.35698743E-002   1.19796077E+001   0.00000000E+000   1.01200050E+015   0.00000000E+000   1.00000000E-014   4.60000000E-013
        47     1.19999997E+001   7.17680686E+003   1.00204659E-021   4.98090666E-020  -1.19999997E+001  -5.40435696E-021   9.63735264E-020  -7.70988212E-020  -6.99034320E+003  -6.99025089E+003  -1.41580853E+004  -2.07660137E+002   2.96795484E-001  -2.41712943E-003   2.43128112E-002   1.19789652E+001   0.00000000E+000   1.02086478E+015   2.36046820E+011   1.00000000E-014   4.70000000E-013
        48     1.19999997E+001   7.17649442E+003  -1.33504561E-020   1.75759337E-020  -1.19999997E+001   2.30180836E-020  -4.81867632E-020  -1.92747053E-020  -6.99045117E+003  -6.99035695E+003  -1.41578713E+004  -2.07754630E+002   3.03891511E-001  -2.16807403E-003   2.49508579E-002   1.19784133E+001   0.00000000E+000   1.02730137E+015   5.92327345E+011   1.00000000E-014   4.80000000E-013
        49     1.19999997E+001   7.17622312E+003  -9.05573438E-021  -4.05117036E-020  -1.19999997E+001   1.84401352E-020   5.78241159E-020  -1.92747053E-020  -6.99054510E+003  -6.99044887E+003  -1.41576854E+004  -2.07836686E+002   3.11090435E-001  -1.93631292E-003   2.55050371E-002   1.19779340E+001   0.00000000E+000   1.03210672E+015   8.77455322E+011   1.00000000E-014   4.90000000E-013
        50     1.19999997E+001   7.17595017E+003  -3.72915078E-021   2.52333468E-020  -1.19999997E+001  -1.57913191E-020   9.63735264E-020   0.00000000E+000  -6.99063960E+003  -6.99054136E+003  -1.41574984E+004  -2.07919240E+002   3.18231046E-001  -1.71382694E-003   2.60625691E-002   1.19774518E+001   0.00000000E+000   1.03680970E+015   1.04349808E+012   1.00000000E-014   5.00000000E-013
        51     1.19999997E+001   7.17567600E+003  -2.01995667E-020   2.21663817E-020  -1.19999997E+001   2.25092021E-020  -9.63735264E-021  -2.89120579E-020  -6.99073452E+003  -6.99063426E+003  -1.41573106E+004  -2.08002162E+002   3.25405134E-001  -1.49211387E-003   2.66225858E-002   1.19769675E+001   0.00000000E+000   1.04160567E+015   1.22448521E+012   1.00000000E-014   5.10000000E-013
        52     1.19999997E+001   7.17540063E+003   1.63362105E-020   3.87682274E-020  -1.19999997E+001  -9.59158198E-021   1.15648232E-019  -5.78241159E-020  -6.99082985E+003  -6.99072758E+003  -1.41571219E+004  -2.08085450E+002   3.32616225E-001  -1.26730329E-003   2.71850791E-002   1.19764811E+001   0.00000000E+000   1.04649394E+015   1.42039231E+012   1.00000000E-014   5.20000000E-013
        53     1.19999997E+001   7.17512405E+003   1.42094924E-020  -7.10801815E-021  -1.19999997E+001  -3.57737233E-020  -1.54197642E-019  -7.70988212E-020  -6.99092561E+003  -6.99082130E+003  -1.41569325E+004  -2.08169103E+002   3.39854283E-001  -1.03921428E-003   2.77500364E-002   1.19759925E+001   0.00000000E+000   1.05147288E+015   1.63026614E+012   1.00000000E-014   5.30000000E-013
        54     1.19999997E+001   7.17484629E+003   2.43768932E-020   4.60315349E-020  -1.19999997E+001  -1.28457105E-020  -3.85494106E-020  -1.15648232E-019  -6.99102177E+003  -6.99091543E+003  -1.41567422E+004  -2.08253116E+002   3.47128085E-001  -8.12182361E-004   2.83174225E-002   1.19755018E+001   0.00000000E+000   1.05654059E+015   1.85418039E+012   1.00000000E-014   5.40000000E-013
