   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850232E+003   5.87031495E-002   2.84783021E+003   2.84777151E+003  -7.08967643E-002  -1.66703885E+002  -1.66632989E+002   2.84779150E+003  -5.09047862E-002   2.84784241E+003   3.87111713E-002  -1.66683893E+002  -1.66645182E+002
       2       1     1.19999997E+001   7.18828765E+003   6.23028806E-002   2.84771442E+003   2.84765212E+003  -7.62507238E-002  -1.66759766E+002  -1.66683515E+002   2.84767475E+003  -5.36176151E-002   2.84772837E+003   3.96697719E-002  -1.66737133E+002  -1.66697463E+002
       3       1     1.19999997E+001   7.18806983E+003   6.59556549E-002   2.84759692E+003   2.84753097E+003  -8.16837954E-002  -1.66816468E+002  -1.66734784E+002   2.84755628E+003  -5.63706167E-002   2.84761265E+003   4.06424762E-002  -1.66791155E+002  -1.66750512E+002
       4       1     1.19999997E+001   7.18785044E+003   6.96349481E-002   2.84747858E+003   2.84740894E+003  -8.71564687E-002  -1.66873580E+002  -1.66786424E+002   2.84743695E+003  -5.91437258E-002   2.84749610E+003   4.16222052E-002  -1.66845567E+002  -1.66803945E+002
       5       1     1.19999997E+001   7.18762947E+003   7.33407619E-002   2.84735938E+003   2.84728604E+003  -9.26687549E-002  -1.66931103E+002  -1.66838434E+002   2.84731677E+003  -6.19369538E-002   2.84737871E+003   4.26089608E-002  -1.66900371E+002  -1.66857762E+002
       6       1     1.19999997E+001   7.18740692E+003   7.70731140E-002   2.84723933E+003   2.84716226E+003  -9.82206940E-002  -1.66989037E+002  -1.66890816E+002   2.84719573E+003  -6.47503248E-002   2.84726048E+003   4.36027448E-002  -1.66955566E+002  -1.66911964E+002
       7       1     1.19999997E+001   7.18718280E+003   8.08320168E-002   2.84711843E+003   2.84703760E+003  -1.03812317E-001  -1.67047382E+002  -1.66943569E+002   2.84707383E+003  -6.75838593E-002   2.84714141E+003   4.46035588E-002  -1.67011153E+002  -1.66966550E+002
       8       1     1.19999997E+001   7.18695710E+003   8.46174695E-002   2.84699668E+003   2.84691207E+003  -1.09443637E-001  -1.67106138E+002  -1.66996694E+002   2.84695107E+003  -7.04375684E-002   2.84702151E+003   4.56114012E-002  -1.67067132E+002  -1.67021520E+002
       9       1     1.19999997E+001   7.18672983E+003   8.84294648E-002   2.84687408E+003   2.84678565E+003  -1.15114654E-001  -1.67165305E+002  -1.67050191E+002   2.84682745E+003  -7.33114588E-002   2.84690077E+003   4.66262695E-002  -1.67123502E+002  -1.67076876E+002
      10       1     1.19999997E+001   7.18650098E+003   9.22679990E-002   2.84675063E+003   2.84665836E+003  -1.20825376E-001  -1.67224884E+002  -1.67104058E+002   2.84670298E+003  -7.62055395E-002   2.84677918E+003   4.76481626E-002  -1.67180264E+002  -1.67132616E+002
