   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996239E+001   1.00002270E+000   4.34276067E-004   1.19999997E+001   0.00000000E+000   1.11602381E-020  -1.59821221E-020  -1.19999997E+001   4.35254167E-021  -2.16840434E-020  -1.08420217E-019   1.16979063E-004   1.33547755E-004  -2.50526818E-004   1.25263390E-004  -5.73535846E-006  -1.65851601E-007
       2       1     1.19992427E+001   1.00002270E+000   8.74849602E-004   1.19999997E+001   0.00000000E+000  -7.34093842E-021  -1.77163889E-020  -1.19999997E+001  -1.71868486E-021   5.14996032E-020   6.50521303E-020   2.35651979E-004   2.69034543E-004  -5.04686522E-004   2.52343223E-004  -1.15512700E-005  -3.34330371E-007
       3       1     1.19988558E+001   1.00002270E+000   1.32196538E-003   1.19999997E+001   0.00000000E+000  -1.73940573E-021   2.35011938E-020  -1.19999997E+001   8.78478218E-021  -4.33680869E-020   1.08420217E-019   3.56085110E-004   4.06535151E-004  -7.62620260E-004   3.81310072E-004  -1.74540761E-005  -5.04733043E-007
       4       1     1.19984661E+001   1.00002270E+000   1.77230329E-003   1.19999997E+001   0.00000000E+000   1.36612187E-020  -3.70421404E-020  -1.19999997E+001  -1.43199026E-020  -5.42101086E-020   9.75781955E-020   4.77386364E-004   5.45026433E-004  -1.02241280E-003   5.11206321E-004  -2.33997658E-005  -6.76341502E-007
       5       1     1.19980737E+001   1.00002270E+000   2.22588928E-003   1.19999997E+001   0.00000000E+000  -1.23340488E-020  -3.00468394E-020  -1.19999997E+001  -4.79690309E-021  -1.08420217E-020   4.33680869E-020   5.99562596E-004   6.84516494E-004  -1.28407909E-003   6.42039448E-004  -2.93886398E-005  -8.49158004E-007
       6       1     1.19976784E+001   1.00002270E+000   2.68272035E-003   1.19999997E+001   0.00000000E+000   2.34050754E-022   2.20622304E-020  -1.19999997E+001   1.50296236E-020  -9.75781955E-020   3.25260652E-020   7.22613128E-004   8.25004290E-004  -1.54761742E-003   7.73808592E-004  -3.54207092E-005  -1.02314728E-006
       7       1     1.19972803E+001   1.00002270E+000   3.14279804E-003   1.19999997E+001   0.00000000E+000   7.32067250E-021  -5.20759826E-021  -1.19999997E+001   1.40458577E-020  -3.25260652E-020   0.00000000E+000   8.46538355E-004   9.66490311E-004  -1.81302867E-003   9.06514195E-004  -4.14959936E-005  -1.19831066E-006
       8       1     1.19968794E+001   1.00002270E+000   3.60612230E-003   1.19999997E+001   0.00000000E+000   1.16972438E-020   1.48614578E-020  -1.19999997E+001  -4.96887394E-021   3.25260652E-020  -7.58941521E-020   9.71338262E-004   1.10897455E-003  -2.08031281E-003   1.04015625E-003  -4.76144936E-005  -1.37464772E-006
       9       1     1.19964757E+001   1.00002270E+000   4.07269254E-003   1.19999997E+001   0.00000000E+000   1.39414261E-020   3.28241811E-020  -1.19999997E+001   8.08130643E-021   4.33680869E-020  -6.50521303E-020   1.09701269E-003   1.25245681E-003  -2.34946950E-003   1.17473457E-003  -5.37762031E-005  -1.55215727E-006
      10       1     1.19960692E+001   1.00002270E+000   4.54250837E-003   1.19999997E+001   0.00000000E+000   9.95032102E-021   3.30759748E-020  -1.19999997E+001  -9.19746259E-021  -2.16840434E-020  -6.50521303E-020   1.22356152E-003   1.39693699E-003  -2.62049851E-003   1.31024906E-003  -5.99811196E-005  -1.73083921E-006
      11       1     1.19956599E+001   1.00002270E+000   5.01557089E-003   1.19999997E+001   0.00000000E+000  -1.02777191E-020  -2.06705818E-020  -1.19999997E+001  -2.55722886E-022   4.33680869E-020   4.33680869E-020   1.35098507E-003   1.54241542E-003  -2.89340049E-003   1.44670002E-003  -6.62292546E-005  -1.91069362E-006
      12       1     1.19952478E+001   1.00002270E+000   5.49187958E-003   1.19999997E+001   0.00000000E+000   1.21508282E-020  -5.28237539E-020  -1.19999997E+001  -2.03855353E-020   5.42101086E-020   1.08420217E-020   1.47928317E-003   1.68889195E-003  -3.16817512E-003   1.58408732E-003  -7.25206022E-005  -2.09172120E-006
      13       1     1.19948329E+001   1.00002270E+000   5.97143512E-003   1.19999997E+001   0.00000000E+000   1.28068445E-020   7.03831440E-021  -1.19999997E+001   2.27808436E-020   7.58941521E-020   9.75781955E-020   1.60845603E-003   1.83636678E-003  -3.44482281E-003   1.72241115E-003  -7.88551701E-005  -2.27392275E-006
      14       1     1.19944152E+001   1.00002270E+000   6.45423838E-003   1.19999997E+001   0.00000000E+000  -1.74861846E-020  -3.63198463E-020  -1.19999997E+001   8.95786973E-021   0.00000000E+000   6.50521303E-020   1.73850386E-003   1.98484019E-003  -3.72334406E-003   1.86167175E-003  -8.52329679E-005  -2.45730092E-006
      15       1     1.19939946E+001   1.00002270E+000   6.94029074E-003   1.19999997E+001   0.00000000E+000  -3.07874556E-021   2.07354327E-020  -1.19999997E+001   4.42810461E-021   6.50521303E-020  -1.08420217E-020   1.86942704E-003   2.13431261E-003  -4.00373965E-003   2.00186952E-003  -9.16540107E-005  -2.64185676E-006
      16       1     1.19935713E+001   1.00002270E+000   7.42959340E-003   1.19999997E+001   0.00000000E+000  -4.60278448E-021  -5.42726435E-020  -1.19999997E+001  -1.22401638E-020   5.42101086E-020   0.00000000E+000   2.00122589E-003   2.28478440E-003  -4.28601029E-003   2.14300482E-003  -9.81183094E-005  -2.82759190E-006
      17       1     1.19931452E+001   1.00002270E+000   7.92214651E-003   1.19999997E+001   0.00000000E+000   1.75335406E-021   4.36916800E-021  -1.19999997E+001  -6.05599606E-021   2.16840434E-020   3.25260652E-020   2.13390045E-003   2.43625561E-003  -4.57015606E-003   2.28507768E-003  -1.04625860E-004  -3.01450852E-006
      18       1     1.19927162E+001   1.00002270E+000   8.41794588E-003   1.19999997E+001   0.00000000E+000   5.57002745E-022   3.02063199E-020  -1.19999997E+001   1.10217681E-021   8.67361738E-020   0.00000000E+000   2.26744958E-003   2.58872496E-003  -4.85617454E-003   2.42808690E-003  -1.11176609E-004  -3.20260142E-006
      19       1     1.19922845E+001   1.00002270E+000   8.91699033E-003   1.19999997E+001   0.00000000E+000   1.59834455E-020   3.81565182E-020  -1.19999997E+001  -7.27232379E-021   8.67361738E-020  -6.50521303E-020   2.40187301E-003   2.74219204E-003  -5.14406505E-003   2.57203213E-003  -1.17770558E-004  -3.39182353E-006
      20       1     1.19918499E+001   1.00002270E+000   9.41928251E-003   1.19999997E+001   0.00000000E+000  -6.01939332E-021   6.89537759E-021  -1.19999997E+001   1.73377056E-020  -5.42101086E-020  -9.75781955E-020   2.53717147E-003   2.89665765E-003  -5.43382912E-003   2.71691415E-003  -1.24407743E-004  -3.58211336E-006
      21       1     1.19914126E+001   1.00002270E+000   9.92482445E-003   1.19999997E+001   0.00000000E+000   1.08267809E-020   2.83124071E-020  -1.19999997E+001  -7.81094245E-021  -2.16840434E-020  -8.67361738E-020   2.67334550E-003   3.05212242E-003  -5.72546792E-003   2.86273353E-003  -1.31088187E-004  -3.77342768E-006
      22       1     1.19909724E+001   1.00002270E+000   1.04336173E-002   1.19999997E+001   0.00000000E+000   8.11240842E-021   4.79103011E-022  -1.19999997E+001  -5.32654684E-021   3.25260652E-020   0.00000000E+000   2.81039543E-003   3.20858668E-003  -6.01898211E-003   3.00949060E-003  -1.37811911E-004  -3.96573379E-006
      23       1     1.19905294E+001   1.00002270E+000   1.09456610E-002   1.19999997E+001   0.00000000E+000  -8.39545929E-021   2.45341770E-020  -1.19999997E+001  -2.14288169E-020   7.58941521E-020   5.42101086E-020   2.94832128E-003   3.36605044E-003  -6.31437172E-003   3.15718538E-003  -1.44578920E-004  -4.15900471E-006
      24       1     1.19900837E+001   1.00002270E+000   1.14609574E-002   1.19999997E+001   0.00000000E+000  -4.64241677E-021   3.82799335E-020  -1.19999997E+001   8.48141369E-021   2.16840434E-020  -6.50521303E-020   3.08712349E-003   3.52451418E-003  -6.61163767E-003   3.30581833E-003  -1.51389238E-004  -4.35321752E-006
