    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850110E+003   1.11602381E-020  -1.59821221E-020  -1.19999997E+001   4.35254167E-021  -2.16840434E-020  -1.08420217E-019  -6.98629131E+003  -6.98629401E+003  -1.41660940E+004  -2.04124294E+002  -9.00185113E-004   2.41157090E-003   4.34276067E-004   1.19996239E+001   0.00000000E+000   7.67595465E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828530E+003  -7.34093842E-021  -1.77163889E-020  -1.19999997E+001  -1.71868486E-021   5.14996032E-020   6.50521303E-020  -6.98636002E+003  -6.98637306E+003  -1.41659463E+004  -2.04189526E+002   2.48664851E-003   2.70731022E-003   8.74849602E-004   1.19992427E+001   0.00000000E+000   7.72989058E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806630E+003  -1.73940573E-021   2.35011938E-020  -1.19999997E+001   8.78478218E-021  -4.33680869E-020   1.08420217E-019  -6.98642974E+003  -6.98645329E+003  -1.41657963E+004  -2.04255726E+002   5.92406411E-003   3.00712323E-003   1.32196538E-003   1.19988558E+001   0.00000000E+000   7.78383090E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784572E+003   1.36612187E-020  -3.70421404E-020  -1.19999997E+001  -1.43199026E-020  -5.42101086E-020   9.75781955E-020  -6.98649996E+003  -6.98653409E+003  -1.41656453E+004  -2.04322403E+002   9.38645123E-003   3.30909565E-003   1.77230329E-003   1.19984661E+001   0.00000000E+000   7.83778411E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762355E+003  -1.23340488E-020  -3.00468394E-020  -1.19999997E+001  -4.79690309E-021  -1.08420217E-020   4.33680869E-020  -6.98657069E+003  -6.98661547E+003  -1.41654932E+004  -2.04389561E+002   1.28739848E-002   3.61323903E-003   2.22588928E-003   1.19980737E+001   0.00000000E+000   7.89175303E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739980E+003   2.34050754E-022   2.20622304E-020  -1.19999997E+001   1.50296236E-020  -9.75781955E-020   3.25260652E-020  -6.98664193E+003  -6.98669744E+003  -1.41653400E+004  -2.04457199E+002   1.63866701E-002   3.91953325E-003   2.68272035E-003   1.19976784E+001   0.00000000E+000   7.94573698E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717446E+003   7.32067250E-021  -5.20759826E-021  -1.19999997E+001   1.40458577E-020  -3.25260652E-020   0.00000000E+000  -6.98671367E+003  -6.98677999E+003  -1.41651857E+004  -2.04525318E+002   1.99245185E-002   4.22797974E-003   3.14279804E-003   1.19972803E+001   0.00000000E+000   7.99973583E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694753E+003   1.16972438E-020   1.48614578E-020  -1.19999997E+001  -4.96887394E-021   3.25260652E-020  -7.58941521E-020  -6.98678592E+003  -6.98686312E+003  -1.41650303E+004  -2.04593918E+002   2.34875304E-002   4.53857827E-003   3.60612230E-003   1.19968794E+001   0.00000000E+000   8.05374928E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671901E+003   1.39414261E-020   3.28241811E-020  -1.19999997E+001   8.08130643E-021   4.33680869E-020  -6.50521303E-020  -6.98685867E+003  -6.98694683E+003  -1.41648739E+004  -2.04662998E+002   2.70757021E-002   4.85132795E-003   4.07269254E-003   1.19964757E+001   0.00000000E+000   8.10777699E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648891E+003   9.95032102E-021   3.30759748E-020  -1.19999997E+001  -9.19746259E-021  -2.16840434E-020  -6.50521303E-020  -6.98693193E+003  -6.98703113E+003  -1.41647163E+004  -2.04732559E+002   3.06890323E-002   5.16622864E-003   4.54250837E-003   1.19960692E+001   0.00000000E+000   8.16181864E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625722E+003  -1.02777191E-020  -2.06705818E-020  -1.19999997E+001  -2.55722886E-022   4.33680869E-020   4.33680869E-020  -6.98700570E+003  -6.98711601E+003  -1.41645577E+004  -2.04802601E+002   3.43275276E-002   5.48328076E-003   5.01557089E-003   1.19956599E+001   0.00000000E+000   8.21587410E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602394E+003   1.21508282E-020  -5.28237539E-020  -1.19999997E+001  -2.03855353E-020   5.42101086E-020   1.08420217E-020  -6.98707998E+003  -6.98720147E+003  -1.41643979E+004  -2.04873123E+002   3.79911846E-002   5.80248453E-003   5.49187958E-003   1.19952478E+001   0.00000000E+000   8.26994302E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578907E+003   1.28068445E-020   7.03831440E-021  -1.19999997E+001   2.27808436E-020   7.58941521E-020   9.75781955E-020  -6.98715476E+003  -6.98728751E+003  -1.41642371E+004  -2.04944126E+002   4.16800078E-002   6.12384068E-003   5.97143512E-003   1.19948329E+001   0.00000000E+000   8.32402522E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18555261E+003  -1.74861846E-020  -3.63198463E-020  -1.19999997E+001   8.95786973E-021   0.00000000E+000   6.50521303E-020  -6.98723004E+003  -6.98737414E+003  -1.41640752E+004  -2.05015610E+002   4.53940030E-002   6.44735108E-003   6.45423838E-003   1.19944152E+001   0.00000000E+000   8.37812058E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18531457E+003  -3.07874556E-021   2.07354327E-020  -1.19999997E+001   4.42810461E-021   6.50521303E-020  -1.08420217E-020  -6.98730584E+003  -6.98746134E+003  -1.41639122E+004  -2.05087575E+002   4.91331788E-002   6.77301683E-003   6.94029074E-003   1.19939946E+001   0.00000000E+000   8.43222899E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18507494E+003  -4.60278448E-021  -5.42726435E-020  -1.19999997E+001  -1.22401638E-020   5.42101086E-020   0.00000000E+000  -6.98738214E+003  -6.98754914E+003  -1.41637481E+004  -2.05160021E+002   5.28975417E-002   7.10083927E-003   7.42959340E-003   1.19935713E+001   0.00000000E+000   8.48635030E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18483372E+003   1.75335406E-021   4.36916800E-021  -1.19999997E+001  -6.05599606E-021   2.16840434E-020   3.25260652E-020  -6.98745895E+003  -6.98763751E+003  -1.41635829E+004  -2.05232949E+002   5.66870895E-002   7.43081953E-003   7.92214651E-003   1.19931452E+001   0.00000000E+000   8.54048432E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18459091E+003   5.57002745E-022   3.02063199E-020  -1.19999997E+001   1.10217681E-021   8.67361738E-020   0.00000000E+000  -6.98753626E+003  -6.98772647E+003  -1.41634166E+004  -2.05306357E+002   6.05017909E-002   7.76295276E-003   8.41794588E-003   1.19927162E+001   0.00000000E+000   8.59463045E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18434651E+003   1.59834455E-020   3.81565182E-020  -1.19999997E+001  -7.27232379E-021   8.67361738E-020  -6.50521303E-020  -6.98761408E+003  -6.98781601E+003  -1.41632493E+004  -2.05380245E+002   6.43416450E-002   8.09721165E-003   8.91699033E-003   1.19922845E+001   0.00000000E+000   8.64878836E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18410053E+003  -6.01939332E-021   6.89537759E-021  -1.19999997E+001   1.73377056E-020  -5.42101086E-020  -9.75781955E-020  -6.98769241E+003  -6.98790613E+003  -1.41630808E+004  -2.05454615E+002   6.82066708E-002   8.43356167E-003   9.41928251E-003   1.19918499E+001   0.00000000E+000   8.70295810E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18385296E+003   1.08267809E-020   2.83124071E-020  -1.19999997E+001  -7.81094245E-021  -2.16840434E-020  -8.67361738E-020  -6.98777124E+003  -6.98799683E+003  -1.41629113E+004  -2.05529465E+002   7.20968807E-002   8.77197852E-003   9.92482445E-003   1.19914126E+001   0.00000000E+000   8.75713963E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18360380E+003   8.11240842E-021   4.79103011E-022  -1.19999997E+001  -5.32654684E-021   3.25260652E-020   0.00000000E+000  -6.98785058E+003  -6.98808812E+003  -1.41627407E+004  -2.05604797E+002   7.60122847E-002   9.11244384E-003   1.04336173E-002   1.19909724E+001   0.00000000E+000   8.81133285E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18335305E+003  -8.39545929E-021   2.45341770E-020  -1.19999997E+001  -2.14288169E-020   7.58941521E-020   5.42101086E-020  -6.98793043E+003  -6.98817999E+003  -1.41625689E+004  -2.05680610E+002   7.99528859E-002   9.45494216E-003   1.09456610E-002   1.19905294E+001   0.00000000E+000   8.86553761E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18310071E+003  -4.64241677E-021   3.82799335E-020  -1.19999997E+001   8.48141369E-021   2.16840434E-020  -6.50521303E-020  -6.98801079E+003  -6.98827245E+003  -1.41623961E+004  -2.05756905E+002   8.39186965E-002   9.79946093E-003   1.14609574E-002   1.19900837E+001   0.00000000E+000   8.91975388E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
