   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996260E+001   1.00002270E+000   4.32323880E-004   1.19999997E+001   0.00000000E+000  -2.96203038E-021  -2.54951540E-021  -1.19999997E+001  -2.43568501E-021   2.16840434E-020  -4.33680869E-020   1.16286823E-004   1.32844868E-004  -2.49131691E-004   1.24565968E-004  -4.32010264E-006   1.21440015E-005
       2       1     1.19992467E+001   1.00002270E+000   8.71122249E-004   1.19999997E+001   0.00000000E+000   9.67598657E-021  -1.46510230E-020  -1.19999997E+001   6.91844559E-021   0.00000000E+000  -4.33680869E-020   2.34317595E-004   2.67676693E-004  -5.01994289E-004   2.50997391E-004  -8.71019331E-006   2.44716008E-005
       3       1     1.19988619E+001   1.00002270E+000   1.31637040E-003   1.19999997E+001   0.00000000E+000  -3.34991604E-021   8.49307694E-022  -1.19999997E+001  -7.79168982E-021  -2.16840434E-020   0.00000000E+000   3.54083098E-004   4.04490534E-004  -7.58573632E-004   3.79287190E-004  -1.31650564E-005   3.69804607E-005
       4       1     1.19984742E+001   1.00002270E+000   1.76484115E-003   1.19999997E+001   0.00000000E+000  -2.71710220E-021  -5.11345064E-020  -1.19999997E+001  -6.68847904E-021   0.00000000E+000   8.67361738E-020   4.74715718E-004   5.42294311E-004  -1.01701003E-003   5.08505515E-004  -1.76522791E-005   4.95802290E-005
       5       1     1.19980838E+001   1.00002270E+000   2.21653463E-003   1.19999997E+001   0.00000000E+000   2.01834137E-021  -5.08116371E-021  -1.19999997E+001   1.80098933E-021   2.16840434E-020   4.33680869E-020   5.96215504E-004   6.81088046E-004  -1.27730355E-003   6.38652404E-004  -2.21718615E-005   6.22709199E-005
       6       1     1.19976906E+001   1.00002270E+000   2.67145353E-003   1.19999997E+001   0.00000000E+000   8.64043917E-021   5.80736625E-021  -1.19999997E+001  -4.43601453E-021  -4.33680869E-020   0.00000000E+000   7.18583197E-004   8.20872547E-004  -1.53945574E-003   7.69728630E-004  -2.67238407E-005   7.50526239E-005
       7       1     1.19972946E+001   1.00002270E+000   3.12959981E-003   1.19999997E+001   0.00000000E+000   1.79945491E-020  -2.90274634E-020  -1.19999997E+001  -6.98577809E-021   6.50521303E-020   0.00000000E+000   8.41819333E-004   9.61648406E-004  -1.80346774E-003   9.01734758E-004  -3.13082415E-005   8.79254067E-005
       8       1     1.19968959E+001   1.00002270E+000   3.59097382E-003   1.19999997E+001   0.00000000E+000  -2.21847772E-021   4.30547509E-021  -1.19999997E+001   1.96966180E-021   0.00000000E+000  -2.16840434E-020   9.65924022E-004   1.10341572E-003  -2.06933974E-003   1.03467089E-003  -3.59250805E-005   1.00889301E-004
       9       1     1.19964943E+001   1.00002270E+000   4.05557521E-003   1.19999997E+001   0.00000000E+000   9.71798667E-021  -1.48694814E-020  -1.19999997E+001   1.69385910E-021   1.08420217E-019   6.50521303E-020   1.09089718E-003   1.24617436E-003  -2.33707154E-003   1.16853692E-003  -4.05743581E-005   1.13944311E-004
      10       1     1.19960900E+001   1.00002270E+000   4.52340382E-003   1.19999997E+001   0.00000000E+000  -1.47286539E-020  -1.27090097E-020  -1.19999997E+001   2.28796089E-021  -4.33680869E-020   2.16840434E-020   1.21673878E-003   1.38992428E-003  -2.60666306E-003   1.30333281E-003  -4.52560803E-005   1.27090451E-004
