   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850228E+003   5.74156568E-002   2.84783161E+003   2.84777420E+003  -6.88571105E-002  -1.66701185E+002  -1.66632328E+002   2.84778668E+003  -5.63733443E-002   2.84784306E+003   4.49318906E-002  -1.66688701E+002  -1.66643769E+002
       2       1     1.19999997E+001   7.18828759E+003   5.97131209E-002   2.84771725E+003   2.84765754E+003  -7.21441994E-002  -1.66754326E+002  -1.66682182E+002   2.84766504E+003  -6.46391238E-002   2.84772968E+003   5.22080454E-002  -1.66746821E+002  -1.66694613E+002
       3       1     1.19999997E+001   7.18806973E+003   6.20443922E-002   2.84760120E+003   2.84753916E+003  -7.54797465E-002  -1.66808248E+002  -1.66732768E+002   2.84754161E+003  -7.30265547E-002   2.84761464E+003   5.95912004E-002  -1.66805795E+002  -1.66746203E+002
       4       1     1.19999997E+001   7.18785031E+003   6.43927928E-002   2.84748432E+003   2.84741992E+003  -7.88395256E-002  -1.66862560E+002  -1.66783721E+002   2.84741729E+003  -8.14747445E-002   2.84749876E+003   6.70280118E-002  -1.66865195E+002  -1.66798167E+002
       5       1     1.19999997E+001   7.18762931E+003   6.67583324E-002   2.84736659E+003   2.84729983E+003  -8.22235376E-002  -1.66917263E+002  -1.66835040E+002   2.84729207E+003  -8.99836926E-002   2.84738206E+003   7.45184873E-002  -1.66925023E+002  -1.66850505E+002
       6       1     1.19999997E+001   7.18740673E+003   6.91410387E-002   2.84724802E+003   2.84717888E+003  -8.56318096E-002  -1.66972357E+002  -1.66886725E+002   2.84716596E+003  -9.85534519E-002   2.84726451E+003   8.20626809E-002  -1.66985278E+002  -1.66903215E+002
       7       1     1.19999997E+001   7.18718258E+003   7.15409308E-002   2.84712862E+003   2.84705708E+003  -8.90643598E-002  -1.67027841E+002  -1.66938777E+002   2.84703896E+003  -1.07184060E-001   2.84714614E+003   8.96606313E-002  -1.67045961E+002  -1.66956300E+002
       8       1     1.19999997E+001   7.18695684E+003   7.39580270E-002   2.84700837E+003   2.84693441E+003  -9.25211996E-002  -1.67083716E+002  -1.66991195E+002   2.84691106E+003  -1.15875531E-001   2.84702693E+003   9.73123584E-002  -1.67107071E+002  -1.67009758E+002
       9       1     1.19999997E+001   7.18672954E+003   7.63923354E-002   2.84688728E+003   2.84681089E+003  -9.60023298E-002  -1.67139983E+002  -1.67043981E+002   2.84678226E+003  -1.24627859E-001   2.84690689E+003   1.05017864E-001  -1.67168608E+002  -1.67063591E+002
      10       1     1.19999997E+001   7.18650065E+003   7.88438657E-002   2.84676535E+003   2.84668650E+003  -9.95077544E-002  -1.67196640E+002  -1.67097133E+002   2.84665257E+003  -1.33441046E-001   2.84678601E+003   1.12777157E-001  -1.67230574E+002  -1.67117796E+002
      11       1     1.19999997E+001   7.18627019E+003   8.13126419E-002   2.84664258E+003   2.84656126E+003  -1.03037496E-001  -1.67253689E+002  -1.67150651E+002   2.84652199E+003  -1.42315127E-001   2.84666430E+003   1.20590273E-001  -1.67292966E+002  -1.67172376E+002
