    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18849910E+003  -8.16281474E-021  -5.48958414E-022  -1.19999997E+001   4.02886726E-021   0.00000000E+000  -8.67361738E-020  -6.98629715E+003  -6.98628955E+003  -1.41660927E+004  -2.04124900E+002  -5.45001243E-003   1.30593673E-002   4.39282989E-004   1.19996204E+001   0.00000000E+000   7.67645713E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828145E+003  -1.04587062E-020   3.31770253E-021  -1.19999997E+001  -3.99470333E-021   0.00000000E+000   0.00000000E+000  -6.98637171E+003  -6.98636400E+003  -1.41659437E+004  -2.04190688E+002  -6.68122861E-003   2.41508041E-002   8.84549296E-004   1.19992359E+001   0.00000000E+000   7.73084842E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806063E+003   9.35282779E-021   9.87404463E-021  -1.19999997E+001  -4.69975073E-021  -4.33680869E-020   4.33680869E-020  -6.98644736E+003  -6.98643955E+003  -1.41657925E+004  -2.04257440E+002  -7.92956287E-003   3.54041251E-002   1.33633267E-003   1.19988458E+001   0.00000000E+000   7.78522793E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18783820E+003  -4.78069035E-021  -1.13590716E-020  -1.19999997E+001  -2.31066700E-021   0.00000000E+000  -4.33680869E-020  -6.98652355E+003  -6.98651564E+003  -1.41656402E+004  -2.04324676E+002  -9.18735145E-003   4.67393517E-002   1.79139747E-003   1.19984529E+001   0.00000000E+000   7.83962055E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18761417E+003   5.84234565E-021  -9.92802851E-022  -1.19999997E+001  -2.68176090E-021   4.33680869E-020   4.33680869E-020  -6.98660030E+003  -6.98659229E+003  -1.41654868E+004  -2.04392397E+002  -1.04546102E-002   5.81565028E-002   2.24974340E-003   1.19980571E+001   0.00000000E+000   7.89402599E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18738854E+003  -8.31986532E-021  -5.38730325E-021  -1.19999997E+001   2.19432405E-021  -4.33680869E-020   0.00000000E+000  -6.98667760E+003  -6.98666948E+003  -1.41653323E+004  -2.04460603E+002  -1.17313663E-002   6.96556452E-002   2.71137162E-003   1.19976585E+001   0.00000000E+000   7.94844410E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716130E+003  -2.57720528E-021  -3.14599534E-021  -1.19999997E+001   6.31839843E-021  -4.33680869E-020  -8.67361738E-020  -6.98675544E+003  -6.98674722E+003  -1.41651767E+004  -2.04529294E+002  -1.30176437E-002   8.12368344E-002   3.17628280E-003   1.19972571E+001   0.00000000E+000   8.00287470E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18693247E+003  -6.64494866E-021   1.20433361E-021  -1.19999997E+001   3.12870210E-021  -8.67361738E-020   0.00000000E+000  -6.98683384E+003  -6.98682551E+003  -1.41650200E+004  -2.04598470E+002  -1.43134581E-002   9.29000910E-002   3.64447622E-003   1.19968528E+001   0.00000000E+000   8.05731743E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18670203E+003   1.07939212E-020  -4.09279661E-021  -1.19999997E+001  -7.69877676E-022   8.67361738E-020   4.33680869E-020  -6.98691278E+003  -6.98690435E+003  -1.41648622E+004  -2.04668131E+002  -1.56188224E-002   1.04645421E-001   4.11595088E-003   1.19964457E+001   0.00000000E+000   8.11177198E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18646999E+003   1.16756026E-020  -3.72839253E-021  -1.19999997E+001  -3.55706275E-021   0.00000000E+000  -4.33680869E-020  -6.98699227E+003  -6.98698374E+003  -1.41647034E+004  -2.04738276E+002  -1.69337509E-002   1.16472835E-001   4.59070604E-003   1.19960358E+001   0.00000000E+000   8.16623802E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
