   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996204E+001   1.00002270E+000   4.39282989E-004   1.19999997E+001   0.00000000E+000  -8.16281474E-021  -5.48958414E-022  -1.19999997E+001   4.02886726E-021   0.00000000E+000  -8.67361738E-020   1.26533854E-004   1.26353230E-004  -2.52887084E-004   1.26443255E-004   3.19334635E-006  -1.90045008E-005
       2       1     1.19992359E+001   1.00002270E+000   8.84549296E-004   1.19999997E+001   0.00000000E+000  -1.04587062E-020   3.31770253E-021  -1.19999997E+001  -3.99470333E-021   0.00000000E+000   0.00000000E+000   2.54781045E-004   2.54437056E-004  -5.09218101E-004   2.54608472E-004   6.43883382E-006  -3.82738106E-005
       3       1     1.19988458E+001   1.00002270E+000   1.33633267E-003   1.19999997E+001   0.00000000E+000   9.35282779E-021   9.87404463E-021  -1.19999997E+001  -4.69975073E-021  -4.33680869E-020   4.33680869E-020   3.84905845E-004   3.84395106E-004  -7.69300951E-004   3.84649601E-004   9.73021983E-006  -5.78242780E-005
       4       1     1.19984529E+001   1.00002270E+000   1.79139747E-003   1.19999997E+001   0.00000000E+000  -4.78069035E-021  -1.13590716E-020  -1.19999997E+001  -2.31066700E-021   0.00000000E+000  -4.33680869E-020   5.15975510E-004   5.15297308E-004  -1.03127282E-003   5.15635237E-004   1.30461978E-005  -7.75170778E-005
       5       1     1.19980571E+001   1.00002270E+000   2.24974340E-003   1.19999997E+001   0.00000000E+000   5.84234565E-021  -9.92802851E-022  -1.19999997E+001  -2.68176090E-021   4.33680869E-020   4.33680869E-020   6.47989918E-004   6.47143611E-004  -1.29513353E-003   6.47565292E-004   1.63867969E-005  -9.73522441E-005
       6       1     1.19976585E+001   1.00002270E+000   2.71137162E-003   1.19999997E+001   0.00000000E+000  -8.31986532E-021  -5.38730325E-021  -1.19999997E+001   2.19432405E-021  -4.33680869E-020   0.00000000E+000   7.80949354E-004   7.79934396E-004  -1.56088375E-003   7.80440100E-004   1.97520709E-005  -1.17329895E-004
       7       1     1.19972571E+001   1.00002270E+000   3.17628280E-003   1.19999997E+001   0.00000000E+000  -2.57720528E-021  -3.14599534E-021  -1.19999997E+001   6.31839843E-021  -4.33680869E-020  -8.67361738E-020   9.14853963E-004   9.13669895E-004  -1.82852386E-003   9.14259850E-004   2.31420668E-005  -1.37450129E-004
       8       1     1.19968528E+001   1.00002270E+000   3.64447622E-003   1.19999997E+001   0.00000000E+000  -6.64494866E-021   1.20433361E-021  -1.19999997E+001   3.12870210E-021  -8.67361738E-020   0.00000000E+000   1.04970349E-003   1.04834994E-003  -2.09805343E-003   1.04902433E-003   2.65568136E-005  -1.57712983E-004
       9       1     1.19964457E+001   1.00002270E+000   4.11595088E-003   1.19999997E+001   0.00000000E+000   1.07939212E-020  -4.09279661E-021  -1.19999997E+001  -7.69877676E-022   8.67361738E-020   4.33680869E-020   1.18549760E-003   1.18397429E-003  -2.36947190E-003   1.18473325E-003   2.99963343E-005  -1.78118468E-004
      10       1     1.19960358E+001   1.00002270E+000   4.59070604E-003   1.19999997E+001   0.00000000E+000   1.16756026E-020  -3.72839253E-021  -1.19999997E+001  -3.55706275E-021   0.00000000E+000  -4.33680869E-020   1.32223605E-003   1.32054276E-003  -2.64277881E-003   1.32138640E-003   3.34606545E-005  -1.98666605E-004
      11       1     1.19956230E+001   1.00002270E+000   5.06874217E-003   1.19999997E+001   0.00000000E+000   1.75963030E-021  -1.03746233E-020  -1.19999997E+001  -7.54181923E-022   0.00000000E+000   8.67361738E-020   1.45991888E-003   1.45805556E-003  -2.91797444E-003   1.45898390E-003   3.69498290E-005  -2.19357503E-004
      12       1     1.19952075E+001   1.00002270E+000   5.55005838E-003   1.19999997E+001   0.00000000E+000   8.24831420E-021   1.26549121E-020  -1.19999997E+001   2.20774505E-022  -4.33680869E-020  -4.33680869E-020   1.59854581E-003   1.59651248E-003  -3.19505828E-003   1.59752551E-003   4.04638897E-005  -2.40191198E-004
      13       1     1.19947891E+001   1.00002270E+000   6.03465500E-003   1.19999997E+001   0.00000000E+000  -8.77835085E-021   3.69781270E-021  -1.19999997E+001  -1.73368164E-020  -4.33680869E-020   4.33680869E-020   1.73811685E-003   1.73591366E-003  -3.47403051E-003   1.73701130E-003   4.40028803E-005  -2.61167789E-004
      14       1     1.19943678E+001   1.00002270E+000   6.52253230E-003   1.19999997E+001   0.00000000E+000  -8.45668099E-022   5.38722053E-021  -1.19999997E+001  -4.93673797E-021   0.00000000E+000  -4.33680869E-020   1.87863203E-003   1.87625923E-003  -3.75489126E-003   1.87744136E-003   4.75668297E-005  -2.82287364E-004
      15       1     1.19939438E+001   1.00002270E+000   7.01369109E-003   1.19999997E+001   0.00000000E+000   6.58360158E-021  -5.30785255E-021  -1.19999997E+001   5.58162866E-021   0.00000000E+000   0.00000000E+000   2.02009154E-003   2.01754948E-003  -4.03764101E-003   2.01881591E-003   5.11557774E-005  -3.03550036E-004
      16       1     1.19935169E+001   1.00002270E+000   7.50813189E-003   1.19999997E+001   0.00000000E+000   1.56117106E-020   1.40351043E-020  -1.19999997E+001   5.90615229E-021   0.00000000E+000   0.00000000E+000   2.16249545E-003   2.15978460E-003  -4.32228005E-003   2.16113511E-003   5.47697482E-005  -3.24955908E-004
      17       1     1.19930872E+001   1.00002270E+000   8.00585405E-003   1.19999997E+001   0.00000000E+000   6.87517370E-021   4.41953554E-021  -1.19999997E+001  -7.98828997E-021   0.00000000E+000   8.67361738E-020   2.30584353E-003   2.30296447E-003  -4.60880800E-003   2.30439876E-003   5.84087639E-005  -3.46505030E-004
      18       1     1.19926547E+001   1.00002270E+000   8.50685372E-003   1.19999997E+001   0.00000000E+000  -1.63670712E-020   1.58798205E-020  -1.19999997E+001   2.16847466E-021   4.33680869E-020   4.33680869E-020   2.45013460E-003   2.44708802E-003  -4.89722262E-003   2.44860574E-003   6.20728092E-005  -3.68197328E-004
      19       1     1.19922193E+001   1.00002270E+000   9.01113093E-003   1.19999997E+001   0.00000000E+000  -1.49971567E-020   1.66821618E-021  -1.19999997E+001   7.28162957E-021   0.00000000E+000   8.67361738E-020   2.59536857E-003   2.59215537E-003  -5.18752394E-003   2.59375607E-003   6.57619528E-005  -3.90032864E-004
      20       1     1.19917811E+001   1.00002270E+000   9.51868850E-003   1.19999997E+001   0.00000000E+000  -1.65012192E-021   4.65210512E-021  -1.19999997E+001   1.55131520E-021   0.00000000E+000   0.00000000E+000   2.74154614E-003   2.73816744E-003  -5.47971357E-003   2.73985055E-003   6.94763148E-005  -4.12011813E-004
      21       1     1.19913401E+001   1.00002270E+000   1.00295278E-002   1.19999997E+001   0.00000000E+000   1.22328432E-020  -5.22546537E-021  -1.19999997E+001   5.16981679E-021   0.00000000E+000   0.00000000E+000   2.88866757E-003   2.88512471E-003  -5.77379228E-003   2.88688957E-003   7.32159891E-005  -4.34134305E-004
      22       1     1.19908963E+001   1.00002270E+000   1.05436495E-002   1.19999997E+001   0.00000000E+000   1.90160137E-020  -1.77140728E-022  -1.19999997E+001   1.39379106E-020   0.00000000E+000   4.33680869E-020   3.03673301E-003   3.03302748E-003  -6.06976049E-003   3.03487334E-003   7.69810452E-005  -4.56400430E-004
      23       1     1.19904496E+001   1.00002270E+000   1.10610538E-002   1.19999997E+001   0.00000000E+000   8.69868302E-021  -1.14643097E-021  -1.19999997E+001   6.55226307E-021   0.00000000E+000   4.33680869E-020   3.18574245E-003   3.18187588E-003  -6.36761833E-003   3.18380192E-003   8.07715561E-005  -4.78810269E-004
      24       1     1.19900001E+001   1.00002270E+000   1.15817416E-002   1.19999997E+001   0.00000000E+000   5.39280917E-021   1.63596059E-020  -1.19999997E+001  -2.59794683E-021  -4.33680869E-020   0.00000000E+000   3.33569603E-003   3.33167017E-003  -6.66736619E-003   3.33367551E-003   8.45875786E-005  -5.01363906E-004
      25       1     1.19895478E+001   1.00002270E+000   1.21057142E-002   1.19999997E+001   0.00000000E+000  -1.37344345E-020  -9.52746630E-021  -1.19999997E+001  -1.10602320E-021  -8.67361738E-020   4.33680869E-020   3.48659410E-003   3.48241081E-003  -6.96900491E-003   3.48449452E-003   8.84291840E-005  -5.24061463E-004
      26       1     1.19890926E+001   1.00002270E+000   1.26329729E-002   1.19999997E+001   0.00000000E+000   6.40566598E-021  -6.16212333E-021  -1.19999997E+001  -6.63034892E-021  -8.67361738E-020   4.33680869E-020   3.63843699E-003   3.63409824E-003  -7.27253523E-003   3.63625934E-003   9.22964362E-005  -5.46903058E-004
      27       1     1.19886346E+001   1.00002270E+000   1.31635183E-002   1.19999997E+001   0.00000000E+000   2.42860228E-022   1.53407055E-020  -1.19999997E+001   1.48621609E-020   4.33680869E-020  -8.67361738E-020   3.79122480E-003   3.78673265E-003  -7.57795745E-003   3.78897010E-003   9.61893987E-005  -5.69888795E-004
      28       1     1.19881738E+001   1.00002270E+000   1.36973504E-002   1.19999997E+001   0.00000000E+000   3.11452112E-021  -1.21981223E-020  -1.19999997E+001   8.57207269E-022   4.33680869E-020   8.67361738E-020   3.94495749E-003   3.94031414E-003  -7.88527163E-003   3.94262684E-003   1.00108132E-004  -5.93018749E-004
      29       1     1.19877102E+001   1.00002270E+000   1.42344687E-002   1.19999997E+001   0.00000000E+000  -1.11146605E-020   6.71889860E-021  -1.19999997E+001  -7.32710383E-021  -4.33680869E-020   0.00000000E+000   4.09963483E-003   4.09484255E-003  -8.19447739E-003   4.09722936E-003   1.04052686E-004  -6.16292979E-004
