    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850044E+003   1.20186661E-020   5.02641469E-021  -1.19999997E+001  -1.43099661E-020   0.00000000E+000   5.42101086E-020  -6.98629440E+003  -6.98629138E+003  -1.41660936E+004  -2.04124494E+002  -9.97264138E-003  -7.59353402E-003   4.36494810E-004   1.19996228E+001   0.00000000E+000   7.67612046E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828402E+003  -5.66161185E-021  -1.22587908E-020  -1.19999997E+001  -1.20212090E-020   5.42101086E-020   0.00000000E+000  -6.98636623E+003  -6.98636772E+003  -1.41659454E+004  -2.04189911E+002  -1.57920164E-002  -1.74406751E-002   8.79201883E-004   1.19992405E+001   0.00000000E+000   7.73020802E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806444E+003   1.66437787E-021   4.28057202E-021  -1.19999997E+001  -2.91547562E-021   5.42101086E-020  -5.42101086E-020  -6.98643911E+003  -6.98644518E+003  -1.41657951E+004  -2.04256287E+002  -2.16994844E-002  -2.74295095E-002   1.32839525E-003   1.19988525E+001   0.00000000E+000   7.78432886E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784325E+003   1.12460374E-020  -3.62758765E-021  -1.19999997E+001  -3.27850451E-021   0.00000000E+000  -5.42101086E-020  -6.98651253E+003  -6.98652321E+003  -1.41656436E+004  -2.04323149E+002  -2.76501388E-002  -3.74905635E-002   1.78088139E-003   1.19984618E+001   0.00000000E+000   7.83846712E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762043E+003  -2.34666657E-021   2.00094021E-020  -1.19999997E+001   3.49054709E-021  -5.42101086E-020   1.08420217E-019  -6.98658648E+003  -6.98660181E+003  -1.41654911E+004  -2.04390504E+002  -3.36438330E-002  -4.76290257E-002   2.23670569E-003   1.19980682E+001   0.00000000E+000   7.89262717E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739598E+003   2.85266159E-021  -7.54494701E-021  -1.19999997E+001  -1.32884756E-020   5.42101086E-020   0.00000000E+000  -6.98666098E+003  -6.98668100E+003  -1.41653374E+004  -2.04458355E+002  -3.96811051E-002  -5.78416849E-002   2.69588516E-003   1.19976716E+001   0.00000000E+000   7.94681119E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716994E+003  -1.17150747E-020  -9.47191373E-022  -1.19999997E+001  -1.71143152E-020   1.08420217E-019  -5.42101086E-020  -6.98673601E+003  -6.98676074E+003  -1.41651826E+004  -2.04526686E+002  -4.57605908E-002  -6.81270328E-002   3.15831174E-003   1.19972723E+001   0.00000000E+000   8.00100614E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694224E+003   8.96340667E-022   5.85363731E-021  -1.19999997E+001  -4.47129895E-021  -5.42101086E-020   0.00000000E+000  -6.98681158E+003  -6.98684108E+003  -1.41650267E+004  -2.04595519E+002  -5.18849828E-002  -7.84903781E-002   3.62413755E-003   1.19968700E+001   0.00000000E+000   8.05522897E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671293E+003   3.74506022E-021   3.22719023E-021  -1.19999997E+001  -7.59716279E-021   5.42101086E-020   5.42101086E-020  -6.98688768E+003  -6.98692199E+003  -1.41648697E+004  -2.04664837E+002  -5.80521979E-002  -8.89271907E-002   4.09324474E-003   1.19964650E+001   0.00000000E+000   8.10946582E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648202E+003   4.65625137E-021   3.08809787E-022  -1.19999997E+001   1.00927925E-020   5.42101086E-020   0.00000000E+000  -6.98696432E+003  -6.98700346E+003  -1.41647116E+004  -2.04734643E+002  -6.42626202E-002  -9.94363880E-002   4.56565885E-003   1.19960570E+001   0.00000000E+000   8.16371949E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
