   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850044E+003   5.61633917E-002   2.84783216E+003   2.84777599E+003  -6.16123983E-002  -1.66698844E+002  -1.66637232E+002   2.84778579E+003  -5.18171610E-002   2.84783761E+003   4.63681545E-002  -1.66689049E+002  -1.66642681E+002
       2       1     1.19999997E+001   7.18828402E+003   5.71836704E-002   2.84771842E+003   2.84766124E+003  -5.75401755E-002  -1.66749569E+002  -1.66692029E+002   2.84766333E+003  -5.54453079E-002   2.84771878E+003   5.50888028E-002  -1.66747474E+002  -1.66692385E+002
       3       1     1.19999997E+001   7.18806444E+003   5.82176619E-002   2.84760302E+003   2.84754480E+003  -5.34050622E-002  -1.66801036E+002  -1.66747631E+002   2.84753909E+003  -5.91215986E-002   2.84759821E+003   6.39341983E-002  -1.66806752E+002  -1.66742818E+002
       4       1     1.19999997E+001   7.18784325E+003   5.92591558E-002   2.84748678E+003   2.84742752E+003  -4.92395834E-002  -1.66852881E+002  -1.66803641E+002   2.84741393E+003  -6.28238933E-002   2.84747676E+003   7.28434657E-002  -1.66866465E+002  -1.66793621E+002
       5       1     1.19999997E+001   7.18762043E+003   6.03087648E-002   2.84736967E+003   2.84730936E+003  -4.50447607E-002  -1.66905107E+002  -1.66860063E+002   2.84728785E+003  -6.65577399E-002   2.84735441E+003   8.18217439E-002  -1.66926620E+002  -1.66844799E+002
       6       1     1.19999997E+001   7.18739598E+003   6.13655572E-002   2.84725171E+003   2.84719034E+003  -4.08195208E-002  -1.66957718E+002  -1.66916899E+002   2.84716084E+003  -7.03197405E-002   2.84723116E+003   9.08657769E-002  -1.66987219E+002  -1.66896353E+002
       7       1     1.19999997E+001   7.18716994E+003   6.24300873E-002   2.84713291E+003   2.84707048E+003  -3.65649536E-002  -1.67010702E+002  -1.66974137E+002   2.84703293E+003  -7.41091750E-002   2.84710704E+003   9.99743087E-002  -1.67048246E+002  -1.66948272E+002
       8       1     1.19999997E+001   7.18694224E+003   6.35008870E-002   2.84701323E+003   2.84694973E+003  -3.22793023E-002  -1.67064073E+002  -1.67031794E+002   2.84690408E+003  -7.79305316E-002   2.84698201E+003   1.09152116E-001  -1.67109724E+002  -1.67000572E+002
       9       1     1.19999997E+001   7.18671293E+003   6.45789039E-002   2.84689271E+003   2.84682814E+003  -2.79638547E-002  -1.67117820E+002  -1.67089856E+002   2.84677432E+003  -8.17800380E-002   2.84685610E+003   1.18395087E-001  -1.67171637E+002  -1.67053241E+002
      10       1     1.19999997E+001   7.18648202E+003   6.56640308E-002   2.84677135E+003   2.84670568E+003  -2.36180487E-002  -1.67171946E+002  -1.67148328E+002   2.84664365E+003  -8.56561071E-002   2.84672930E+003   1.27702089E-001  -1.67233985E+002  -1.67106282E+002
      11       1     1.19999997E+001   7.18624948E+003   6.67566510E-002   2.84664913E+003   2.84658237E+003  -1.92414886E-002  -1.67226453E+002  -1.67207212E+002   2.84651205E+003  -8.95599760E-002   2.84660161E+003   1.37075138E-001  -1.67296772E+002  -1.67159697E+002
      12       1     1.19999997E+001   7.18601536E+003   6.78574943E-002   2.84652607E+003   2.84645822E+003  -1.48354742E-002  -1.67281332E+002  -1.67266497E+002   2.84637956E+003  -9.34915611E-002   2.84647305E+003   1.46513581E-001  -1.67359988E+002  -1.67213475E+002
      13       1     1.19999997E+001   7.18577962E+003   6.89659828E-002   2.84640217E+003   2.84633320E+003  -1.03993003E-002  -1.67336590E+002  -1.67326191E+002   2.84624615E+003  -9.74505598E-002   2.84634360E+003   1.56017242E-001  -1.67423642E+002  -1.67267624E+002
      14       1     1.19999997E+001   7.18554229E+003   7.00823673E-002   2.84627743E+003   2.84620734E+003  -5.93358245E-003  -1.67392223E+002  -1.67386289E+002   2.84611184E+003  -1.01436015E-001   2.84621328E+003   1.65584800E-001  -1.67487725E+002  -1.67322140E+002
      15       1     1.19999997E+001   7.18530333E+003   7.12058833E-002   2.84615182E+003   2.84608062E+003  -1.43733619E-003  -1.67448237E+002  -1.67446800E+002   2.84597661E+003  -1.05448435E-001   2.84608206E+003   1.75216982E-001  -1.67552248E+002  -1.67377031E+002
      16       1     1.19999997E+001   7.18506277E+003   7.23353823E-002   2.84602538E+003   2.84595304E+003   3.09043071E-003  -1.67504629E+002  -1.67507719E+002   2.84584046E+003  -1.09486675E-001   2.84594995E+003   1.84912488E-001  -1.67617206E+002  -1.67432294E+002
      17       1     1.19999997E+001   7.18482060E+003   7.34726307E-002   2.84589809E+003   2.84582461E+003   7.64845554E-003  -1.67561396E+002  -1.67569044E+002   2.84570341E+003  -1.13551753E-001   2.84581697E+003   1.94672839E-001  -1.67682596E+002  -1.67487923E+002
      18       1     1.19999997E+001   7.18457679E+003   7.46170515E-002   2.84576993E+003   2.84569532E+003   1.22377982E-002  -1.67618548E+002  -1.67630786E+002   2.84556543E+003  -1.17644929E-001   2.84568308E+003   2.04499779E-001  -1.67748431E+002  -1.67543931E+002
      19       1     1.19999997E+001   7.18433131E+003   7.57684487E-002   2.84564089E+003   2.84556512E+003   1.68597850E-002  -1.67676094E+002  -1.67692954E+002   2.84542650E+003  -1.21762925E-001   2.84554827E+003   2.14391158E-001  -1.67814717E+002  -1.67600326E+002
      20       1     1.19999997E+001   7.18408421E+003   7.69266496E-002   2.84551100E+003   2.84543407E+003   2.15129171E-002  -1.67734021E+002  -1.67755533E+002   2.84528666E+003  -1.25906350E-001   2.84541256E+003   2.24345916E-001  -1.67881440E+002  -1.67657094E+002
      21       1     1.19999997E+001   7.18383548E+003   7.80935987E-002   2.84538025E+003   2.84530216E+003   2.61962439E-002  -1.67792329E+002  -1.67818525E+002   2.84514589E+003  -1.30078509E-001   2.84527596E+003   2.34368351E-001  -1.67948604E+002  -1.67714235E+002
      22       1     1.19999997E+001   7.18358513E+003   7.92683267E-002   2.84524866E+003   2.84516939E+003   3.09101028E-002  -1.67851016E+002  -1.67881926E+002   2.84500420E+003  -1.34278503E-001   2.84513848E+003   2.44456932E-001  -1.68016204E+002  -1.67771747E+002
      23       1     1.19999997E+001   7.18333321E+003   8.04512924E-002   2.84511623E+003   2.84503578E+003   3.56539769E-002  -1.67910076E+002  -1.67945730E+002   2.84486162E+003  -1.38504285E-001   2.84500012E+003   2.54609554E-001  -1.68084234E+002  -1.67829624E+002
      24       1     1.19999997E+001   7.18307967E+003   8.16412835E-002   2.84498295E+003   2.84490131E+003   4.04288830E-002  -1.67969512E+002  -1.68009941E+002   2.84471812E+003  -1.42756214E-001   2.84486088E+003   2.64826381E-001  -1.68152697E+002  -1.67887871E+002
      25       1     1.19999997E+001   7.18282454E+003   8.28394886E-002   2.84484883E+003   2.84476599E+003   4.52324965E-002  -1.68029325E+002  -1.68074557E+002   2.84457372E+003  -1.47036419E-001   2.84472076E+003   2.75108404E-001  -1.68221593E+002  -1.67946485E+002
      26       1     1.19999997E+001   7.18256775E+003   8.40438117E-002   2.84471384E+003   2.84462979E+003   5.00686927E-002  -1.68089527E+002  -1.68139596E+002   2.84442838E+003  -1.51343624E-001   2.84457972E+003   2.85456128E-001  -1.68290939E+002  -1.68005483E+002
      27       1     1.19999997E+001   7.18230935E+003   8.52558479E-002   2.84457800E+003   2.84449274E+003   5.49350627E-002  -1.68150104E+002  -1.68205040E+002   2.84428213E+003  -1.55677295E-001   2.84443781E+003   2.95868206E-001  -1.68360717E+002  -1.68064849E+002
      28       1     1.19999997E+001   7.18204936E+003   8.64759046E-002   2.84444132E+003   2.84435484E+003   5.98314478E-002  -1.68211058E+002  -1.68270889E+002   2.84413497E+003  -1.60039796E-001   2.84429501E+003   3.06347149E-001  -1.68430929E+002  -1.68124582E+002
      29       1     1.19999997E+001   7.18178774E+003   8.77038202E-002   2.84430379E+003   2.84421608E+003   6.47573638E-002  -1.68272393E+002  -1.68337151E+002   2.84398689E+003  -1.64432308E-001   2.84415132E+003   3.16893492E-001  -1.68501583E+002  -1.68184689E+002
      30       1     1.19999997E+001   7.18152449E+003   8.89377918E-002   2.84416539E+003   2.84407645E+003   6.97147909E-002  -1.68334111E+002  -1.68403826E+002   2.84383788E+003  -1.68853888E-001   2.84400674E+003   3.27506470E-001  -1.68572680E+002  -1.68245173E+002
      31       1     1.19999997E+001   7.18125964E+003   9.01793187E-002   2.84402615E+003   2.84393597E+003   7.47028631E-002  -1.68396204E+002  -1.68470907E+002   2.84368797E+003  -1.73301391E-001   2.84386127E+003   3.38183573E-001  -1.68644208E+002  -1.68306024E+002
      32       1     1.19999997E+001   7.18099318E+003   9.14280340E-002   2.84388606E+003   2.84379464E+003   7.97216494E-002  -1.68458676E+002  -1.68538398E+002   2.84353714E+003  -1.77775509E-001   2.84371492E+003   3.48925193E-001  -1.68716173E+002  -1.68367248E+002
      33       1     1.19999997E+001   7.18072512E+003   9.26844376E-002   2.84374514E+003   2.84365245E+003   8.47709974E-002  -1.68521523E+002  -1.68606294E+002   2.84338540E+003  -1.82277084E-001   2.84356768E+003   3.59732519E-001  -1.68788571E+002  -1.68428838E+002
