   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996228E+001   1.00002270E+000   4.36494810E-004   1.19999997E+001   0.00000000E+000   1.20186661E-020   5.02641469E-021  -1.19999997E+001  -1.43099661E-020   0.00000000E+000   5.42101086E-020   1.22023856E-004   1.29281828E-004  -2.51305684E-004   1.25652897E-004   8.91425221E-006   1.61878248E-005
       2       1     1.19992405E+001   1.00002270E+000   8.79201883E-004   1.19999997E+001   0.00000000E+000  -5.66161185E-021  -1.22587908E-020  -1.19999997E+001  -1.20212090E-020   5.42101086E-020   0.00000000E+000   2.45794262E-004   2.60394092E-004  -5.06188353E-004   2.53094286E-004   1.79649081E-005   3.25973304E-005
       3       1     1.19988525E+001   1.00002270E+000   1.32839525E-003   1.19999997E+001   0.00000000E+000   1.66437787E-021   4.28057202E-021  -1.19999997E+001  -2.91547562E-021   5.42101086E-020  -5.42101086E-020   3.71383497E-004   3.93422120E-004  -7.64805617E-004   3.82402974E-004   2.71533161E-005   4.92425171E-005
       4       1     1.19984618E+001   1.00002270E+000   1.78088139E-003   1.19999997E+001   0.00000000E+000   1.12460374E-020  -3.62758765E-021  -1.19999997E+001  -3.27850451E-021   0.00000000E+000  -5.42101086E-020   4.97894641E-004   5.27424144E-004  -1.02531878E-003   5.12659614E-004   3.64089769E-005   6.60080009E-005
       5       1     1.19980682E+001   1.00002270E+000   2.23670569E-003   1.19999997E+001   0.00000000E+000  -2.34666657E-021   2.00094021E-020  -1.19999997E+001   3.49054709E-021  -5.42101086E-020   1.08420217E-019   6.25333561E-004   6.62419924E-004  -1.28775348E-003   6.43877021E-004   4.57311134E-005   8.29027530E-005
       6       1     1.19976716E+001   1.00002270E+000   2.69588516E-003   1.19999997E+001   0.00000000E+000   2.85266159E-021  -7.54494701E-021  -1.19999997E+001  -1.32884756E-020   5.42101086E-020   0.00000000E+000   7.53708836E-004   7.98411095E-004  -1.55211993E-003   7.76060301E-004   5.51209788E-005   9.99211761E-005
       7       1     1.19972723E+001   1.00002270E+000   3.15831174E-003   1.19999997E+001   0.00000000E+000  -1.17150747E-020  -9.47191373E-022  -1.19999997E+001  -1.71143152E-020   1.08420217E-019  -5.42101086E-020   8.82991105E-004   9.35364711E-004  -1.81835582E-003   9.09178301E-004   6.45763705E-005   1.17060804E-004
       8       1     1.19968700E+001   1.00002270E+000   3.62413755E-003   1.19999997E+001   0.00000000E+000   8.96340667E-022   5.85363731E-021  -1.19999997E+001  -4.47129895E-021  -5.42101086E-020   0.00000000E+000   1.01321561E-003   1.07333278E-003  -2.08654839E-003   1.04327464E-003   7.41014002E-005   1.34330529E-004
       9       1     1.19964650E+001   1.00002270E+000   4.09324474E-003   1.19999997E+001   0.00000000E+000   3.74506022E-021   3.22719023E-021  -1.19999997E+001  -7.59716279E-021   5.42101086E-020   5.42101086E-020   1.14435522E-003   1.21227488E-003  -2.35663009E-003   1.17831556E-003   8.36929295E-005   1.51722742E-004
      10       1     1.19960570E+001   1.00002270E+000   4.56565885E-003   1.19999997E+001   0.00000000E+000   4.65625137E-021   3.08809787E-022  -1.19999997E+001   1.00927925E-020   5.42101086E-020   0.00000000E+000   1.27641947E-003   1.35219639E-003  -2.62861586E-003   1.31430850E-003   9.33517311E-005   1.69235534E-004
      11       1     1.19956462E+001   1.00002270E+000   5.04139759E-003   1.19999997E+001   0.00000000E+000  -1.10042422E-020   8.97311958E-021  -1.19999997E+001   4.20773853E-021  -5.42101086E-020   0.00000000E+000   1.40941215E-003   1.49310349E-003  -2.90251564E-003   1.45125845E-003   1.03078923E-004   1.86872589E-004
      12       1     1.19952326E+001   1.00002270E+000   5.52038267E-003   1.19999997E+001   0.00000000E+000  -4.97130378E-021  -1.13878213E-020  -1.19999997E+001   2.80522795E-021   0.00000000E+000   0.00000000E+000   1.54331183E-003   1.63497248E-003  -3.17828430E-003   1.58914284E-003   1.12872051E-004   2.04632473E-004
      13       1     1.19948162E+001   1.00002270E+000   6.00267961E-003   1.19999997E+001   0.00000000E+000   2.31230585E-021  -1.72350835E-023  -1.19999997E+001  -4.38560821E-022  -1.62630326E-019   0.00000000E+000   1.67813707E-003   1.77782268E-003  -3.45595975E-003   1.72798062E-003   1.22732338E-004   2.22515016E-004
      14       1     1.19943969E+001   1.00002270E+000   6.48823541E-003   1.19999997E+001   0.00000000E+000   7.07968377E-021  -5.27226828E-021  -1.19999997E+001  -8.16003335E-021   5.42101086E-020   0.00000000E+000   1.81387435E-003   1.92163717E-003  -3.73551152E-003   1.86775657E-003   1.32658415E-004   2.40517732E-004
      15       1     1.19939748E+001   1.00002270E+000   6.97712930E-003   1.19999997E+001   0.00000000E+000   1.28154834E-020  -2.15377152E-022  -1.19999997E+001   1.25728868E-020  -5.42101086E-020   0.00000000E+000   1.95054472E-003   2.06644058E-003  -4.01698530E-003   2.00849352E-003   1.42652189E-004   2.58642125E-004
