    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18849930E+003   2.95686050E-021  -1.22806439E-020  -1.19999997E+001   2.71736586E-021   8.67361738E-020  -3.90312782E-019  -6.98629018E+003  -6.98629638E+003  -1.41660928E+004  -2.04124837E+002  -3.11201751E-002  -2.83887545E-004   4.45257729E-004   1.19996208E+001   0.00000000E+000   7.67640515E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828185E+003  -6.36405621E-021  -4.30638499E-021  -1.19999997E+001   8.50183988E-022  -1.30104261E-019  -8.67361738E-020  -6.98635767E+003  -6.98637776E+003  -1.41659439E+004  -2.04190567E+002  -5.83591785E-002  -2.71541104E-003   8.96610170E-004   1.19992366E+001   0.00000000E+000   7.73074875E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806123E+003   1.77664437E-021  -5.25551270E-021  -1.19999997E+001  -1.02496984E-021   2.16840434E-019  -1.73472348E-019  -6.98642615E+003  -6.98646034E+003  -1.41657929E+004  -2.04257258E+002  -8.59951989E-002  -5.18491511E-003   1.35455567E-003   1.19988469E+001   0.00000000E+000   7.78507934E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18783901E+003   1.29817725E-021   1.77620493E-021  -1.19999997E+001  -3.57407165E-021   1.30104261E-019  -4.33680869E-020  -6.98649513E+003  -6.98654351E+003  -1.41656407E+004  -2.04324431E+002  -1.13831903E-001  -7.67242396E-003   1.81582105E-003   1.19984543E+001   0.00000000E+000   7.83942258E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18761519E+003   2.34270410E-021  -1.53947101E-021  -1.19999997E+001  -3.13511792E-021  -8.67361738E-020  -4.33680869E-020  -6.98656460E+003  -6.98662729E+003  -1.41654875E+004  -2.04392088E+002  -1.41869272E-001  -1.01779362E-002   2.28040601E-003   1.19980589E+001   0.00000000E+000   7.89377818E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18738977E+003   8.97985722E-021  -9.51068228E-021  -1.19999997E+001   2.11433568E-021  -1.30104261E-019   0.00000000E+000  -6.98663457E+003  -6.98671166E+003  -1.41653331E+004  -2.04460229E+002  -1.70107374E-001  -1.27014485E-002   2.74831187E-003   1.19976607E+001   0.00000000E+000   7.94814606E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716276E+003   1.52598409E-021   7.30541102E-021  -1.19999997E+001   1.77153343E-020  -1.30104261E-019   0.00000000E+000  -6.98670504E+003  -6.98679663E+003  -1.41651777E+004  -2.04528853E+002  -1.98546251E-001  -1.52429618E-002   3.21953946E-003   1.19972596E+001   0.00000000E+000   8.00252603E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18693415E+003   5.38261417E-021  -3.19379604E-021  -1.19999997E+001   8.90500254E-021   8.67361738E-020   4.33680869E-020  -6.98677600E+003  -6.98688220E+003  -1.41650212E+004  -2.04597962E+002  -2.27185863E-001  -1.78024814E-002   3.69408817E-003   1.19968558E+001   0.00000000E+000   8.05691779E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18670395E+003   2.52754924E-021   1.29722600E-022  -1.19999997E+001   9.23125292E-021   0.00000000E+000   1.73472348E-019  -6.98684746E+003  -6.98696837E+003  -1.41648635E+004  -2.04667553E+002  -2.56026149E-001  -2.03800109E-002   4.17195703E-003   1.19964491E+001   0.00000000E+000   8.11132102E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18647214E+003  -3.20634851E-021   1.33228191E-020  -1.19999997E+001  -1.19203240E-020   2.16840434E-019   3.03576608E-019  -6.98691942E+003  -6.98705514E+003  -1.41647048E+004  -2.04737628E+002  -2.85067066E-001  -2.29755447E-002   4.65314549E-003   1.19960396E+001   0.00000000E+000   8.16573544E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18623875E+003  -4.69791542E-021  -4.29493371E-021  -1.19999997E+001   4.32324396E-021  -1.30104261E-019  -8.67361738E-020  -6.98699187E+003  -6.98714250E+003  -1.41645450E+004  -2.04808186E+002  -3.14308630E-001  -2.55890843E-002   5.13765423E-003   1.19956273E+001   0.00000000E+000   8.22016091E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18600375E+003   9.64653894E-021   6.47401178E-021  -1.19999997E+001  -3.41845313E-021   1.73472348E-019   1.73472348E-019  -6.98706482E+003  -6.98723047E+003  -1.41643841E+004  -2.04879228E+002  -3.43750792E-001  -2.82206347E-002   5.62548268E-003   1.19952121E+001   0.00000000E+000   8.27459714E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18576716E+003  -2.36921071E-021  -5.97054830E-021  -1.19999997E+001  -9.16609177E-022   2.60208521E-019  -4.33680869E-020  -6.98713826E+003  -6.98731903E+003  -1.41642221E+004  -2.04950754E+002  -3.73393576E-001  -3.08702076E-002   6.11663154E-003   1.19947942E+001   0.00000000E+000   8.32904400E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
