   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996208E+001   1.00002270E+000   4.45257729E-004   1.19999997E+001   0.00000000E+000   2.95686050E-021  -1.22806439E-020  -1.19999997E+001   2.71736586E-021   8.67361738E-020  -3.90312782E-019   1.15193043E-004   1.37450552E-004  -2.52643595E-004   1.26321094E-004   4.61551545E-005   1.43506801E-006
       2       1     1.19992366E+001   1.00002270E+000   8.96610170E-004   1.19999997E+001   0.00000000E+000  -6.36405621E-021  -4.30638499E-021  -1.19999997E+001   8.50183988E-022  -1.30104261E-019  -8.67361738E-020   2.31959336E-004   2.76788629E-004  -5.08747965E-004   2.54372566E-004   9.29270764E-005   2.88142264E-006
       3       1     1.19988469E+001   1.00002270E+000   1.35455567E-003   1.19999997E+001   0.00000000E+000   1.77664437E-021  -5.25551270E-021  -1.19999997E+001  -1.02496984E-021   2.16840434E-019  -1.73472348E-019   3.50428770E-004   4.18164753E-004  -7.68593522E-004   3.84294621E-004   1.40380457E-004   4.35324326E-006
       4       1     1.19984543E+001   1.00002270E+000   1.81582105E-003   1.19999997E+001   0.00000000E+000   1.29817725E-021   1.77620493E-021  -1.19999997E+001  -3.57407165E-021   1.30104261E-019  -4.33680869E-020   4.69757001E-004   5.60565723E-004  -1.03032272E-003   5.15158494E-004   1.88178422E-004   5.83587614E-006
       5       1     1.19980589E+001   1.00002270E+000   2.28040601E-003   1.19999997E+001   0.00000000E+000   2.34270410E-021  -1.53947101E-021  -1.19999997E+001  -3.13511792E-021  -8.67361738E-020  -4.33680869E-020   5.89943954E-004   7.03991451E-004  -1.29393540E-003   6.46964100E-004   2.36320937E-004   7.32932076E-006
       6       1     1.19976607E+001   1.00002270E+000   2.74831187E-003   1.19999997E+001   0.00000000E+000   8.97985722E-021  -9.51068228E-021  -1.19999997E+001   2.11433568E-021  -1.30104261E-019   0.00000000E+000   7.10989971E-004   8.48442351E-004  -1.55943232E-003   7.79711819E-004   2.84808123E-004   8.83356451E-006
       7       1     1.19972596E+001   1.00002270E+000   3.21953946E-003   1.19999997E+001   0.00000000E+000   1.52598409E-021   7.30541102E-021  -1.19999997E+001   1.77153343E-020  -1.30104261E-019   0.00000000E+000   8.32895261E-004   9.93918675E-004  -1.82681394E-003   9.13401882E-004   3.33640049E-004   1.03486047E-005
       8       1     1.19968558E+001   1.00002270E+000   3.69408817E-003   1.19999997E+001   0.00000000E+000   5.38261417E-021  -3.19379604E-021  -1.19999997E+001   8.90500254E-021   8.67361738E-020   4.33680869E-020   9.55659659E-004   1.14042025E-003  -2.09607991E-003   1.04803412E-003   3.82816647E-004   1.18744547E-005
       9       1     1.19964491E+001   1.00002270E+000   4.17195703E-003   1.19999997E+001   0.00000000E+000   2.52754924E-021   1.29722600E-022  -1.19999997E+001   9.23125292E-021   0.00000000E+000   1.73472348E-019   1.07928291E-003   1.28794678E-003  -2.36722969E-003   1.18360826E-003   4.32337812E-004   1.34111266E-005
      10       1     1.19960396E+001   1.00002270E+000   4.65314549E-003   1.19999997E+001   0.00000000E+000  -3.20634851E-021   1.33228191E-020  -1.19999997E+001  -1.19203240E-020   2.16840434E-019   3.03576608E-019   1.20376487E-003   1.43649811E-003  -2.64026298E-003   1.32012414E-003   4.82203469E-004   1.49586154E-005
