    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850231E+003   5.10502270E-021  -3.65638646E-021  -1.19999997E+001   2.63115264E-021   4.33680869E-020  -4.33680869E-020  -6.98629269E+003  -6.98629181E+003  -1.41660949E+004  -2.04123927E+002  -1.14386409E-002  -5.09626051E-003   4.32499584E-004   1.19996261E+001   0.00000000E+000   7.67564990E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828764E+003   3.39341541E-021  -2.04484786E-020  -1.19999997E+001  -3.16661541E-021   4.33680869E-020   1.73472348E-019  -6.98636281E+003  -6.98636866E+003  -1.41659479E+004  -2.04188817E+002  -1.87444796E-002  -1.24182260E-002   8.71482279E-004   1.19992469E+001   0.00000000E+000   7.72930678E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806983E+003  -5.35445643E-021  -1.24193828E-020  -1.19999997E+001   4.34533986E-021   0.00000000E+000   8.67361738E-020  -6.98643397E+003  -6.98644664E+003  -1.41657988E+004  -2.04254659E+002  -2.61580646E-002  -1.98469430E-002   1.31690481E-003   1.19988621E+001   0.00000000E+000   7.78296168E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18785044E+003  -6.40696621E-021   9.53596558E-021  -1.19999997E+001  -1.23374370E-020   1.30104261E-019   0.00000000E+000  -6.98650564E+003  -6.98652518E+003  -1.41656486E+004  -2.04320977E+002  -3.36256395E-002  -2.73294598E-002   1.76555058E-003   1.19984745E+001   0.00000000E+000   7.83663287E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762947E+003   7.18625048E-021  -1.40570246E-020  -1.19999997E+001   5.89090438E-021  -1.73472348E-019  -8.67361738E-020  -6.98657782E+003  -6.98660429E+003  -1.41654973E+004  -2.04387772E+002  -4.11472111E-002  -3.48657765E-002   2.21741971E-003   1.19980841E+001   0.00000000E+000   7.89032008E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740693E+003  -1.46370747E-020  -3.31236825E-020  -1.19999997E+001  -6.12029126E-021   4.33680869E-020  -4.33680869E-020  -6.98665052E+003  -6.98668396E+003  -1.41653449E+004  -2.04455044E+002  -4.87228259E-002  -4.24559295E-002   2.67251490E-003   1.19976910E+001   0.00000000E+000   7.94402328E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718281E+003   1.24452011E-020   2.99229485E-021  -1.19999997E+001   7.97818803E-021   0.00000000E+000   8.67361738E-020  -6.98672374E+003  -6.98676420E+003  -1.41651914E+004  -2.04522793E+002  -5.63525175E-002  -5.00999414E-002   3.13083807E-003   1.19972951E+001   0.00000000E+000   7.99774237E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695712E+003   4.69583810E-021  -6.51270833E-021  -1.19999997E+001   1.72445922E-020   8.67361738E-020  -8.67361738E-020  -6.98679747E+003  -6.98684500E+003  -1.41650369E+004  -2.04591019E+002  -6.40362980E-002  -5.77978163E-002   3.59238957E-003   1.19968963E+001   0.00000000E+000   8.05147706E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672985E+003  -1.15794507E-020   1.33320111E-020  -1.19999997E+001  -1.96091612E-020  -1.30104261E-019   4.33680869E-020  -6.98687171E+003  -6.98692637E+003  -1.41648813E+004  -2.04659722E+002  -7.17741650E-002  -6.55495448E-002   4.05716903E-003   1.19964948E+001   0.00000000E+000   8.10522703E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18650101E+003   7.02253076E-021  -9.64846214E-021  -1.19999997E+001  -2.26731602E-020   4.33680869E-020  -1.73472348E-019  -6.98694648E+003  -6.98700830E+003  -1.41647246E+004  -2.04728902E+002  -7.95661239E-002  -7.33551262E-002   4.52517630E-003   1.19960906E+001   0.00000000E+000   8.15899198E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
