   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996258E+001   1.00002270E+000   4.32609079E-004   1.19999997E+001   0.00000000E+000  -7.10909004E-021  -1.30931110E-020  -1.19999997E+001   1.30359735E-020   1.16361151E-020   7.70667633E-021   1.24604488E-004   1.24670444E-004  -2.49274932E-004   1.24637753E-004  -1.11048456E-005   1.10524321E-005
       2       1     1.19992463E+001   1.00002270E+000   8.71676613E-004   1.19999997E+001   0.00000000E+000   5.35773155E-021  -2.03312723E-020  -1.19999997E+001  -2.10999505E-020   2.08184817E-020   1.30760711E-021   2.51071594E-004   2.51200136E-004  -5.02271730E-004   2.51136444E-004  -2.23689242E-005   2.22669840E-005
       3       1     1.19988613E+001   1.00002270E+000   1.31718201E-003   1.19999997E+001   0.00000000E+000   9.52539834E-021   1.62047991E-020  -1.19999997E+001   2.47757137E-021  -1.45954365E-020   4.99537681E-020   3.79392797E-004   3.79585123E-004  -7.58977920E-004   3.79489835E-004  -3.38009651E-005   3.36475142E-005
       4       1     1.19984735E+001   1.00002270E+000   1.76590926E-003   1.19999997E+001   0.00000000E+000  -1.70419059E-020   2.90644797E-020  -1.19999997E+001  -1.07223287E-020  -2.50404115E-021  -3.05831834E-020   5.08641612E-004   5.08898916E-004  -1.01754053E-003   5.08771436E-004  -4.53164967E-005   4.51107564E-005
       5       1     1.19980828E+001   1.00002270E+000   2.21785840E-003   1.19999997E+001   0.00000000E+000  -1.02557368E-020   2.98682511E-020  -1.19999997E+001   1.24149677E-020   2.38978269E-020   1.43042689E-020   6.38818025E-004   6.39141556E-004  -1.27795958E-003   6.38981264E-004  -5.69155516E-005   5.66567539E-005
       6       1     1.19976895E+001   1.00002270E+000   2.67303201E-003   1.19999997E+001   0.00000000E+000  -5.31687916E-021   4.44659210E-021  -1.19999997E+001   1.08073422E-020   2.08535541E-020   2.73221065E-020   7.69922754E-004   7.70313794E-004  -1.54023655E-003   7.70120050E-004  -6.85982075E-005   6.82856042E-005
       7       1     1.19972933E+001   1.00002270E+000   3.13143190E-003   1.19999997E+001   0.00000000E+000  -1.00350760E-020  -1.70149398E-020  -1.19999997E+001   1.38235942E-020   3.99693672E-022  -1.54901150E-020   9.01956312E-004   9.02416173E-004  -1.80437249E-003   9.02188322E-004  -8.03645250E-005   7.99973858E-005
       8       1     1.19968943E+001   1.00002270E+000   3.59305839E-003   1.19999997E+001   0.00000000E+000   2.14607874E-021  -6.83466253E-021  -1.19999997E+001   2.06393143E-020  -1.57733417E-020  -1.49077799E-020   1.03491877E-003   1.03544880E-003  -2.07036757E-003   1.03518617E-003  -9.22145241E-005   9.17921345E-005
       9       1     1.19964926E+001   1.00002270E+000   4.05791104E-003   1.19999997E+001   0.00000000E+000   1.04617565E-020   2.30142326E-020  -1.19999997E+001   1.08442655E-020   3.15943289E-020  -2.47333621E-020   1.16880998E-003   1.16941156E-003  -2.33822154E-003   1.16911347E-003  -1.04148212E-004   1.03669872E-004
      10       1     1.19960880E+001   1.00002270E+000   4.52598970E-003   1.19999997E+001   0.00000000E+000  -1.96677907E-020   1.56657255E-020  -1.19999997E+001   2.44607440E-020   3.33095707E-020   2.79626752E-020   1.30362989E-003   1.30430443E-003  -2.60793432E-003   1.30397017E-003  -1.16165602E-004   1.15630615E-004
      11       1     1.19956807E+001   1.00002270E+000   4.99729572E-003   1.19999997E+001   0.00000000E+000  -1.57534480E-021  -9.54103206E-021  -1.19999997E+001  -2.14003619E-020  -7.42742016E-021   2.57286258E-021   1.43937888E-003   1.44012779E-003  -2.87950667E-003   1.43975666E-003  -1.28266716E-004   1.27674427E-004
