   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850216E+003   6.21442412E-002   2.84783292E+003   2.84777078E+003  -7.26347151E-002  -1.66704569E+002  -1.66631934E+002   2.84778817E+003  -5.52427940E-002   2.84784341E+003   4.47523202E-002  -1.66687177E+002  -1.66642424E+002
       2       1     1.19999997E+001   7.18828735E+003   6.92354695E-002   2.84771989E+003   2.84765065E+003  -7.97486371E-002  -1.66761138E+002  -1.66681389E+002   2.84766805E+003  -6.23556719E-002   2.84773040E+003   5.18425042E-002  -1.66743745E+002  -1.66691902E+002
       3       1     1.19999997E+001   7.18806939E+003   7.64319970E-002   2.84760520E+003   2.84752877E+003  -8.69685569E-002  -1.66818537E+002  -1.66731568E+002   2.84754616E+003  -6.95742658E-002   2.84761574E+003   5.90377059E-002  -1.66801143E+002  -1.66742105E+002
       4       1     1.19999997E+001   7.18784986E+003   8.36808256E-002   2.84748968E+003   2.84740600E+003  -9.42411793E-002  -1.66876352E+002  -1.66782110E+002   2.84742339E+003  -7.68455812E-002   2.84750024E+003   6.62852275E-002  -1.66858956E+002  -1.66792671E+002
       5       1     1.19999997E+001   7.18762875E+003   9.09819700E-002   2.84737333E+003   2.84728235E+003  -1.01566526E-001  -1.66934582E+002  -1.66833015E+002   2.84729975E+003  -8.41696514E-002   2.84738392E+003   7.35850956E-002  -1.66917185E+002  -1.66843600E+002
       6       1     1.19999997E+001   7.18740607E+003   9.83354794E-002   2.84725615E+003   2.84715782E+003  -1.08944647E-001  -1.66993227E+002  -1.66884282E+002   2.84717521E+003  -9.15465379E-002   2.84726676E+003   8.09373707E-002  -1.66975829E+002  -1.66894892E+002
       7       1     1.19999997E+001   7.18718181E+003   1.05741392E-001   2.84713814E+003   2.84703240E+003  -1.16375581E-001  -1.67052288E+002  -1.66935913E+002   2.84704980E+003  -9.89762901E-002   2.84714878E+003   8.83421009E-002  -1.67034889E+002  -1.66946547E+002
       8       1     1.19999997E+001   7.18695597E+003   1.13199720E-001   2.84701930E+003   2.84690610E+003  -1.23859343E-001  -1.67111766E+002  -1.66987906E+002   2.84692350E+003  -1.06458932E-001   2.84702996E+003   9.57993082E-002  -1.67094365E+002  -1.66998566E+002
       9       1     1.19999997E+001   7.18672856E+003   1.20710466E-001   2.84689963E+003   2.84677892E+003  -1.31395939E-001  -1.67171659E+002  -1.67040263E+002   2.84679632E+003  -1.13994478E-001   2.84691032E+003   1.03309005E-001  -1.67154257E+002  -1.67050948E+002
      10       1     1.19999997E+001   7.18649958E+003   1.28273635E-001   2.84677913E+003   2.84665086E+003  -1.38985375E-001  -1.67231968E+002  -1.67092982E+002   2.84666826E+003  -1.21582942E-001   2.84678984E+003   1.10871202E-001  -1.67214565E+002  -1.67103694E+002
      11       1     1.19999997E+001   7.18626901E+003   1.35889252E-001   2.84665780E+003   2.84652191E+003  -1.46627670E-001  -1.67292693E+002  -1.67146065E+002   2.84653931E+003  -1.29224355E-001   2.84666854E+003   1.18485937E-001  -1.67275289E+002  -1.67156803E+002
      12       1     1.19999997E+001   7.18603687E+003   1.43557319E-001   2.84653564E+003   2.84639208E+003  -1.54322820E-001  -1.67353833E+002  -1.67199511E+002   2.84640948E+003  -1.36918711E-001   2.84654640E+003   1.26153209E-001  -1.67336429E+002  -1.67210276E+002
      13       1     1.19999997E+001   7.18580316E+003   1.51277855E-001   2.84641264E+003   2.84626137E+003  -1.62070838E-001  -1.67415390E+002  -1.67253319E+002   2.84627877E+003  -1.44666025E-001   2.84642344E+003   1.33873041E-001  -1.67397986E+002  -1.67264112E+002
      14       1     1.19999997E+001   7.18556787E+003   1.59050887E-001   2.84628882E+003   2.84612977E+003  -1.69871745E-001  -1.67477364E+002  -1.67307492E+002   2.84614717E+003  -1.52466319E-001   2.84629964E+003   1.41645461E-001  -1.67459958E+002  -1.67318313E+002
      15       1     1.19999997E+001   7.18533100E+003   1.66876452E-001   2.84616416E+003   2.84599729E+003  -1.77725570E-001  -1.67539753E+002  -1.67362028E+002   2.84601469E+003  -1.60319625E-001   2.84617501E+003   1.49470507E-001  -1.67522347E+002  -1.67372877E+002
      16       1     1.19999997E+001   7.18509255E+003   1.74754584E-001   2.84603868E+003   2.84586392E+003  -1.85632342E-001  -1.67602559E+002  -1.67416927E+002   2.84588133E+003  -1.68225973E-001   2.84604956E+003   1.57348215E-001  -1.67585153E+002  -1.67427805E+002
      17       1     1.19999997E+001   7.18485252E+003   1.82685300E-001   2.84591236E+003   2.84572967E+003  -1.93592063E-001  -1.67665782E+002  -1.67472190E+002   2.84574708E+003  -1.76185364E-001   2.84592326E+003   1.65278600E-001  -1.67648376E+002  -1.67483097E+002
      18       1     1.19999997E+001   7.18461092E+003   1.90668543E-001   2.84578521E+003   2.84559454E+003  -2.01604672E-001  -1.67729421E+002  -1.67527817E+002   2.84561195E+003  -1.84197740E-001   2.84579614E+003   1.73261612E-001  -1.67712014E+002  -1.67538753E+002
      19       1     1.19999997E+001   7.18436774E+003   1.98704302E-001   2.84565723E+003   2.84545852E+003  -2.09670162E-001  -1.67793476E+002  -1.67583806E+002   2.84547593E+003  -1.92263157E-001   2.84566819E+003   1.81297297E-001  -1.67776069E+002  -1.67594772E+002
      20       1     1.19999997E+001   7.18412298E+003   2.06792608E-001   2.84552842E+003   2.84532162E+003  -2.17788575E-001  -1.67857947E+002  -1.67640159E+002   2.84533903E+003  -2.00381744E-001   2.84553941E+003   1.89385777E-001  -1.67840540E+002  -1.67651155E+002
      21       1     1.19999997E+001   7.18387665E+003   2.14933491E-001   2.84539877E+003   2.84518384E+003  -2.25959947E-001  -1.67922834E+002  -1.67696874E+002   2.84520125E+003  -2.08553601E-001   2.84540980E+003   1.97527144E-001  -1.67905428E+002  -1.67707901E+002
      22       1     1.19999997E+001   7.18362874E+003   2.23126975E-001   2.84526830E+003   2.84504517E+003  -2.34184310E-001  -1.67988138E+002  -1.67753953E+002   2.84506258E+003  -2.16778804E-001   2.84527936E+003   2.05721469E-001  -1.67970732E+002  -1.67765011E+002
      23       1     1.19999997E+001   7.18337926E+003   2.31373071E-001   2.84513699E+003   2.84490562E+003  -2.42461674E-001  -1.68053858E+002  -1.67811396E+002   2.84492303E+003  -2.25057401E-001   2.84514808E+003   2.13968798E-001  -1.68036453E+002  -1.67822485E+002
      24       1     1.19999997E+001   7.18312819E+003   2.39671820E-001   2.84500486E+003   2.84476519E+003  -2.50792082E-001  -1.68119994E+002  -1.67869202E+002   2.84478259E+003  -2.33389457E-001   2.84501598E+003   2.22269195E-001  -1.68102591E+002  -1.67880322E+002
      25       1     1.19999997E+001   7.18287555E+003   2.48023266E-001   2.84487189E+003   2.84462387E+003  -2.59175573E-001  -1.68186547E+002  -1.67927372E+002   2.84464127E+003  -2.41775029E-001   2.84488304E+003   2.30622723E-001  -1.68169147E+002  -1.67938524E+002
      26       1     1.19999997E+001   7.18262133E+003   2.56427461E-001   2.84473809E+003   2.84448166E+003  -2.67612193E-001  -1.68253517E+002  -1.67985905E+002   2.84449906E+003  -2.50214170E-001   2.84474927E+003   2.39029438E-001  -1.68236119E+002  -1.67997090E+002
      27       1     1.19999997E+001   7.18236552E+003   2.64884452E-001   2.84460345E+003   2.84433857E+003  -2.76101977E-001  -1.68320905E+002  -1.68044803E+002   2.84435596E+003  -2.58706913E-001   2.84461467E+003   2.47489388E-001  -1.68303510E+002  -1.68056021E+002
      28       1     1.19999997E+001   7.18210814E+003   2.73394278E-001   2.84446798E+003   2.84419459E+003  -2.84644946E-001  -1.68388710E+002  -1.68104065E+002   2.84421198E+003  -2.67253274E-001   2.84447923E+003   2.56002606E-001  -1.68371318E+002  -1.68115316E+002
      29       1     1.19999997E+001   7.18184917E+003   2.81956973E-001   2.84433168E+003   2.84404972E+003  -2.93241116E-001  -1.68456933E+002  -1.68163692E+002   2.84406711E+003  -2.75853251E-001   2.84434297E+003   2.64569108E-001  -1.68439545E+002  -1.68174976E+002
      30       1     1.19999997E+001   7.18158863E+003   2.90572565E-001   2.84419455E+003   2.84390397E+003  -3.01890502E-001  -1.68525574E+002  -1.68223683E+002   2.84392136E+003  -2.84506847E-001   2.84420586E+003   2.73188911E-001  -1.68508190E+002  -1.68235001E+002
      31       1     1.19999997E+001   7.18132650E+003   2.99241095E-001   2.84405657E+003   2.84375733E+003  -3.10593115E-001  -1.68594632E+002  -1.68284039E+002   2.84377471E+003  -2.93214059E-001   2.84406793E+003   2.81862039E-001  -1.68577253E+002  -1.68295391E+002
      32       1     1.19999997E+001   7.18106278E+003   3.07962611E-001   2.84391777E+003   2.84360981E+003  -3.19348975E-001  -1.68664109E+002  -1.68344760E+002   2.84362718E+003  -3.01974877E-001   2.84392915E+003   2.90588513E-001  -1.68646735E+002  -1.68356147E+002
      33       1     1.19999997E+001   7.18079748E+003   3.16737175E-001   2.84377813E+003   2.84346139E+003  -3.28158105E-001  -1.68734005E+002  -1.68405847E+002   2.84347876E+003  -3.10789290E-001   2.84378955E+003   2.99368360E-001  -1.68716636E+002  -1.68417268E+002
