    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850110E+003  -6.94740725E-021   7.88270037E-021  -1.19999997E+001   5.72404848E-021   6.50521303E-020   0.00000000E+000  -6.98629811E+003  -6.98628722E+003  -1.41660940E+004  -2.04124295E+002  -9.23614399E-003   4.69875287E-003   4.34315199E-004   1.19996239E+001   0.00000000E+000   7.67595536E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828529E+003  -3.26446829E-021  -3.20310803E-020  -1.19999997E+001  -6.75922366E-021   2.16840434E-020  -1.21972744E-020  -6.98637370E+003  -6.98635938E+003  -1.41659463E+004  -2.04189528E+002  -1.43043122E-002   7.31532935E-003   8.74930923E-004   1.19992427E+001   0.00000000E+000   7.72989231E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806629E+003   1.07996701E-021   2.98671758E-020  -1.19999997E+001  -3.95442739E-021   0.00000000E+000  -5.42101086E-021  -6.98645042E+003  -6.98643261E+003  -1.41657963E+004  -2.04255728E+002  -1.94484762E-002   9.97134083E-003   1.32208243E-003   1.19988558E+001   0.00000000E+000   7.78383280E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784571E+003   2.87064760E-021  -1.73628519E-020  -1.19999997E+001  -1.29390073E-020  -3.25260652E-020   4.33680869E-020  -6.98652769E+003  -6.98650636E+003  -1.41656453E+004  -2.04322405E+002  -2.46300480E-002   1.26464981E-002   1.77245699E-003   1.19984661E+001   0.00000000E+000   7.83778625E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762354E+003   4.47211062E-021   3.21329889E-020  -1.19999997E+001  -1.75169557E-020  -5.42101086E-021  -5.42101086E-020  -6.98660552E+003  -6.98658065E+003  -1.41654932E+004  -2.04389563E+002  -2.98491905E-002   1.53409579E-002   2.22607886E-003   1.19980736E+001   0.00000000E+000   7.89175528E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739979E+003   2.00504445E-021  -9.25912890E-021  -1.19999997E+001  -4.90410570E-021  -1.08420217E-020  -4.33680869E-020  -6.98668390E+003  -6.98665547E+003  -1.41653400E+004  -2.04457202E+002  -3.51058690E-002   1.80547253E-002   2.68294656E-003   1.19976784E+001   0.00000000E+000   7.94573939E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717444E+003   7.32613189E-021   2.60330282E-021  -1.19999997E+001   8.37880194E-021   1.08420217E-020  -1.08420217E-020  -6.98676284E+003  -6.98673082E+003  -1.41651857E+004  -2.04525322E+002  -4.04001059E-002   2.07878159E-002   3.14306151E-003   1.19972803E+001   0.00000000E+000   7.99973845E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694751E+003   1.03405021E-020  -1.04687978E-020  -1.19999997E+001   3.34011395E-021  -4.33680869E-020  -4.33680869E-020  -6.98684234E+003  -6.98680671E+003  -1.41650303E+004  -2.04593922E+002  -4.57319105E-002   2.35402350E-002   3.60642370E-003   1.19968794E+001   0.00000000E+000   8.05375213E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671900E+003   7.94879210E-022   1.84706122E-020  -1.19999997E+001  -1.98161455E-020  -1.08420217E-020  -1.08420217E-020  -6.98692240E+003  -6.98688312E+003  -1.41648739E+004  -2.04663003E+002  -5.11012858E-002   2.63119852E-002   4.07303256E-003   1.19964757E+001   0.00000000E+000   8.10778011E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648889E+003   3.68678535E-021  -4.55240504E-020  -1.19999997E+001  -4.49990389E-021   4.33680869E-020  -1.08420217E-020  -6.98700301E+003  -6.98696007E+003  -1.41647163E+004  -2.04732564E+002  -5.65082363E-002   2.91030685E-002   4.54288774E-003   1.19960692E+001   0.00000000E+000   8.16182208E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625720E+003   7.49839225E-022   2.38770647E-020  -1.19999997E+001   6.87184430E-021   2.16840434E-020  -2.16840434E-020  -6.98708418E+003  -6.98703755E+003  -1.41645576E+004  -2.04802606E+002  -6.19527841E-002   3.19134983E-002   5.01599037E-003   1.19956599E+001   0.00000000E+000   8.21587790E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18602391E+003   3.61626820E-021   3.68485802E-020  -1.19999997E+001   7.95857351E-021  -2.16840434E-020   4.33680869E-020  -6.98716590E+003  -6.98711556E+003  -1.41643979E+004  -2.04873129E+002  -6.74349320E-002   3.47432757E-002   5.49233998E-003   1.19952477E+001   0.00000000E+000   8.26994723E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578904E+003  -1.19678145E-020  -2.24212268E-020  -1.19999997E+001   2.06129480E-020  -2.16840434E-020  -1.08420217E-020  -6.98724819E+003  -6.98719410E+003  -1.41642371E+004  -2.04944133E+002  -7.29546958E-002   3.75924099E-002   5.97193726E-003   1.19948328E+001   0.00000000E+000   8.32402991E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18555259E+003   3.64960358E-021  -4.71373835E-020  -1.19999997E+001   2.12872036E-020   1.08420217E-020  -4.33680869E-020  -6.98733103E+003  -6.98727317E+003  -1.41640752E+004  -2.05015617E+002  -7.85120930E-002   4.04609102E-002   6.45478313E-003   1.19944151E+001   0.00000000E+000   8.37812579E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18531454E+003   4.59775936E-021  -1.75057887E-020  -1.19999997E+001   9.70610629E-021  -2.16840434E-020   0.00000000E+000  -6.98741442E+003  -6.98735278E+003  -1.41639122E+004  -2.05087583E+002  -8.41071462E-002   4.33487894E-002   6.94087898E-003   1.19939946E+001   0.00000000E+000   8.43223478E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18507490E+003  -7.66250489E-021   1.80179790E-020  -1.19999997E+001  -9.94729923E-021   2.16840434E-020  -1.08420217E-020  -6.98749838E+003  -6.98743292E+003  -1.41637481E+004  -2.05160030E+002  -8.97398756E-002   4.62560596E-002   7.43022605E-003   1.19935712E+001   0.00000000E+000   8.48635673E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18483368E+003   8.16543070E-021  -1.07586419E-020  -1.19999997E+001   9.77352151E-021   3.25260652E-020   1.08420217E-020  -6.98758289E+003  -6.98751359E+003  -1.41635829E+004  -2.05232959E+002  -9.54102899E-002   4.91827266E-002   7.92282453E-003   1.19931451E+001   0.00000000E+000   8.54049145E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18459087E+003   3.67433628E-021  -2.19606526E-020  -1.19999997E+001   2.34383695E-021  -1.08420217E-020   1.08420217E-020  -6.98766796E+003  -6.98759479E+003  -1.41634166E+004  -2.05306368E+002  -1.01118353E-001   5.21287743E-002   8.41867024E-003   1.19927161E+001   0.00000000E+000   8.59463834E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18434647E+003  -3.15230260E-021   3.20866668E-020  -1.19999997E+001   6.10719854E-021  -2.16840434E-020   0.00000000E+000  -6.98775359E+003  -6.98767653E+003  -1.41632493E+004  -2.05380258E+002  -1.06864084E-001   5.50942309E-002   8.91776184E-003   1.19922844E+001   0.00000000E+000   8.64879707E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18410048E+003  -1.05959769E-020   1.39813376E-020  -1.19999997E+001   2.07984225E-020   2.16840434E-020   9.75781955E-020  -6.98783978E+003  -6.98775880E+003  -1.41630808E+004  -2.05454629E+002  -1.12647544E-001   5.80791535E-002   9.42010177E-003   1.19918498E+001   0.00000000E+000   8.70296764E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18385290E+003  -2.46743841E-021   3.13944821E-020  -1.19999997E+001  -1.19080094E-020  -1.08420217E-020   4.33680869E-020  -6.98792652E+003  -6.98784159E+003  -1.41629113E+004  -2.05529481E+002  -1.18468778E-001   6.10835849E-002   9.92569193E-003   1.19914125E+001   0.00000000E+000   8.75715002E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
