   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850110E+003   5.17593435E-002   2.84782765E+003   2.84777589E+003  -6.02596793E-002  -1.66699139E+002  -1.66638879E+002   2.84779328E+003  -4.28777993E-002   2.84783615E+003   3.43774636E-002  -1.66681757E+002  -1.66647380E+002
       2       1     1.19999997E+001   7.18828529E+003   4.83146776E-002   2.84770932E+003   2.84766101E+003  -5.48202459E-002  -1.66750178E+002  -1.66695358E+002   2.84767838E+003  -3.74465151E-002   2.84771583E+003   3.09409469E-002  -1.66732805E+002  -1.66701864E+002
       3       1     1.19999997E+001   7.18806629E+003   4.48176794E-002   2.84758923E+003   2.84754441E+003  -4.92992162E-002  -1.66801974E+002  -1.66752675E+002   2.84756178E+003  -3.19342402E-002   2.84759371E+003   2.74527034E-002  -1.66784609E+002  -1.66757156E+002
       4       1     1.19999997E+001   7.18784571E+003   4.12952078E-002   2.84746828E+003   2.84742698E+003  -4.37380667E-002  -1.66854143E+002  -1.66810404E+002   2.84744434E+003  -2.63821186E-002   2.84747072E+003   2.39392597E-002  -1.66836787E+002  -1.66812847E+002
       5       1     1.19999997E+001   7.18762354E+003   3.77471592E-002   2.84734645E+003   2.84730870E+003  -3.81366104E-002  -1.66906687E+002  -1.66868551E+002   2.84732605E+003  -2.07898852E-002   2.84734684E+003   2.04004340E-002  -1.66889341E+002  -1.66868940E+002
       6       1     1.19999997E+001   7.18739979E+003   3.41735506E-002   2.84722375E+003   2.84718958E+003  -3.24948806E-002  -1.66959608E+002  -1.66927113E+002   2.84720692E+003  -1.51575570E-002   2.84722207E+003   1.68362270E-002  -1.66942270E+002  -1.66925434E+002
       7       1     1.19999997E+001   7.18717444E+003   3.05743688E-002   2.84710018E+003   2.84706961E+003  -2.68128525E-002  -1.67012904E+002  -1.66986092E+002   2.84708693E+003  -9.48510339E-003   2.84709642E+003   1.32466197E-002  -1.66995577E+002  -1.66982330E+002
       8       1     1.19999997E+001   7.18694751E+003   2.69496067E-002   2.84697574E+003   2.84694879E+003  -2.10905160E-002  -1.67066577E+002  -1.67045486E+002   2.84696611E+003  -3.77251425E-003   2.84696988E+003   9.63160495E-003  -1.67049259E+002  -1.67039627E+002
       9       1     1.19999997E+001   7.18671900E+003   2.32992614E-002   2.84685042E+003   2.84682713E+003  -1.53278679E-002  -1.67120626E+002  -1.67105298E+002   2.84684443E+003   1.98021354E-003   2.84684245E+003   5.99118002E-003  -1.67103317E+002  -1.67097326E+002
      10       1     1.19999997E+001   7.18648889E+003   1.96233295E-002   2.84672424E+003   2.84670461E+003  -9.52490318E-003  -1.67175050E+002  -1.67165525E+002   2.84672191E+003   7.77308435E-003   2.84671414E+003   2.32534194E-003  -1.67157752E+002  -1.67155427E+002
      11       1     1.19999997E+001   7.18625720E+003   1.59217955E-002   2.84659718E+003   2.84658126E+003  -3.68159803E-003  -1.67229850E+002  -1.67226169E+002   2.84659855E+003   1.36061234E-002   2.84658494E+003  -1.36592595E-003  -1.67212563E+002  -1.67213929E+002
      12       1     1.19999997E+001   7.18602391E+003   1.21946578E-002   2.84646925E+003   2.84645705E+003   2.20205057E-003  -1.67285027E+002  -1.67287229E+002   2.84647433E+003   1.94793338E-002   2.84645485E+003  -5.08262548E-003  -1.67267750E+002  -1.67272832E+002
      13       1     1.19999997E+001   7.18578904E+003   8.44190596E-003   2.84634045E+003   2.84633200E+003   8.12605982E-003  -1.67340579E+002  -1.67348705E+002   2.84634927E+003   2.53927340E-002   2.84632388E+003  -8.82476825E-003  -1.67323313E+002  -1.67332137E+002
      14       1     1.19999997E+001   7.18555259E+003   4.66352912E-003   2.84621077E+003   2.84620611E+003   1.40904486E-002  -1.67396508E+002  -1.67410598E+002   2.84622336E+003   3.13463442E-002   2.84619202E+003  -1.25923665E-002  -1.67379252E+002  -1.67391844E+002
      15       1     1.19999997E+001   7.18531454E+003   8.59512908E-004   2.84608022E+003   2.84607936E+003   2.00952411E-002  -1.67452813E+002  -1.67472908E+002   2.84609661E+003   3.73401904E-002   2.84605927E+003  -1.63854364E-002  -1.67435568E+002  -1.67451953E+002
      16       1     1.19999997E+001   7.18507490E+003  -2.97015571E-003   2.84594880E+003   2.84595177E+003   2.61404596E-002  -1.67509494E+002  -1.67535635E+002   2.84596900E+003   4.33742975E-002   2.84592563E+003  -2.02039936E-002  -1.67492260E+002  -1.67512464E+002
      17       1     1.19999997E+001   7.18483368E+003  -6.82548122E-003   2.84581650E+003   2.84582333E+003   3.22261134E-002  -1.67566552E+002  -1.67598778E+002   2.84584055E+003   4.94486774E-002   2.84579110E+003  -2.40480452E-002  -1.67549330E+002  -1.67573378E+002
