   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996239E+001   1.00002270E+000   4.34315199E-004   1.19999997E+001   0.00000000E+000  -6.94740725E-021   7.88270037E-021  -1.19999997E+001   5.72404848E-021   6.50521303E-020   0.00000000E+000   1.28019139E-004   1.22511356E-004  -2.50530495E-004   1.25265098E-004   8.88429918E-006  -4.95555378E-006
       2       1     1.19992427E+001   1.00002270E+000   8.74930923E-004   1.19999997E+001   0.00000000E+000  -3.26446829E-021  -3.20310803E-020  -1.19999997E+001  -6.75922366E-021   2.16840434E-020  -1.21972744E-020   2.57896806E-004   2.46798570E-004  -5.04695375E-004   2.52347387E-004   1.78969239E-005  -9.98384837E-006
       3       1     1.19988558E+001   1.00002270E+000   1.32208243E-003   1.19999997E+001   0.00000000E+000   1.07996701E-021   2.98671758E-020  -1.19999997E+001  -3.95442739E-021   0.00000000E+000  -5.42101086E-021   3.89699816E-004   3.72930481E-004  -7.62630297E-004   3.81314694E-004   2.70447104E-005  -1.50878863E-005
       4       1     1.19984661E+001   1.00002270E+000   1.77245699E-003   1.19999997E+001   0.00000000E+000   2.87064760E-021  -1.73628519E-020  -1.19999997E+001  -1.29390073E-020  -3.25260652E-020   4.33680869E-020   5.22452632E-004   4.99971751E-004  -1.02242438E-003   5.11211582E-004   3.62590019E-005  -2.02287496E-005
       5       1     1.19980736E+001   1.00002270E+000   2.22607886E-003   1.19999997E+001   0.00000000E+000   4.47211062E-021   3.21329889E-020  -1.19999997E+001  -1.75169557E-020  -5.42101086E-021  -5.42101086E-020   6.56162482E-004   6.27929154E-004  -1.28409164E-003   6.42045052E-004   4.55400950E-005  -2.54067251E-005
       6       1     1.19976784E+001   1.00002270E+000   2.68294656E-003   1.19999997E+001   0.00000000E+000   2.00504445E-021  -9.25912890E-021  -1.19999997E+001  -4.90410570E-021  -1.08420217E-020  -4.33680869E-020   7.90828941E-004   7.56802264E-004  -1.54763120E-003   7.73814679E-004   5.48879302E-005  -3.06218182E-005
       7       1     1.19972803E+001   1.00002270E+000   3.14306151E-003   1.19999997E+001   0.00000000E+000   7.32613189E-021   2.60330282E-021  -1.19999997E+001   8.37880194E-021   1.08420217E-020  -1.08420217E-020   9.26452439E-004   8.86591463E-004  -1.81304390E-003   9.06520870E-004   6.43025482E-005  -3.58740578E-005
       8       1     1.19968794E+001   1.00002270E+000   3.60642370E-003   1.19999997E+001   0.00000000E+000   1.03405021E-020  -1.04687978E-020  -1.19999997E+001   3.34011395E-021  -4.33680869E-020  -4.33680869E-020   1.06303298E-003   1.01729675E-003  -2.08032973E-003   1.04016362E-003   7.37839653E-005  -4.11634544E-005
       9       1     1.19964757E+001   1.00002270E+000   4.07303256E-003   1.19999997E+001   0.00000000E+000   7.94879210E-022   1.84706122E-020  -1.19999997E+001  -1.98161455E-020  -1.08420217E-020  -1.08420217E-020   1.20057040E-003   1.14891794E-003  -2.34948834E-003   1.17474277E-003   8.33321871E-005  -4.64900124E-005
      10       1     1.19960692E+001   1.00002270E+000   4.54288774E-003   1.19999997E+001   0.00000000E+000   3.68678535E-021  -4.55240504E-020  -1.19999997E+001  -4.49990389E-021   4.33680869E-020  -1.08420217E-020   1.33906459E-003   1.28145496E-003  -2.62051955E-003   1.31025821E-003   9.29472214E-005  -5.18537362E-005
