   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996259E+001   1.00002270E+000   4.32435978E-004   1.19999997E+001   0.00000000E+000   1.39414261E-020   1.60404383E-020  -1.19999997E+001  -5.61526389E-021   2.16840434E-020   0.00000000E+000   1.13482947E-004   1.35753253E-004  -2.49236200E-004   1.24618121E-004  -1.65633172E-006   9.39156110E-006
       2       1     1.19992464E+001   1.00002270E+000   8.71327456E-004   1.19999997E+001   0.00000000E+000  -1.50445128E-020   2.42235706E-020  -1.19999997E+001  -3.17968744E-021   4.33680869E-020   4.33680869E-020   2.28671207E-004   2.73522287E-004  -5.02193493E-004   2.51096789E-004  -3.33400650E-006   1.89252560E-005
       3       1     1.19988615E+001   1.00002270E+000   1.31666040E-003   1.19999997E+001   0.00000000E+000   3.79076195E-021  -1.27178606E-020  -1.19999997E+001   1.89019610E-020   2.16840434E-020   0.00000000E+000   3.45549594E-004   4.13313700E-004  -7.58863295E-004   3.79431711E-004  -5.03668630E-006   2.86000163E-005
       4       1     1.19984737E+001   1.00002270E+000   1.76521556E-003   1.19999997E+001   0.00000000E+000  -9.38221338E-021  -2.99034270E-020  -1.19999997E+001  -1.25267405E-020  -2.16840434E-020   0.00000000E+000   4.63273319E-004   5.54116893E-004  -1.01739021E-003   5.08695191E-004  -6.75185712E-006   3.83449855E-005
       5       1     1.19980831E+001   1.00002270E+000   2.21699307E-003   1.19999997E+001   0.00000000E+000   1.61812244E-020   2.84106762E-020  -1.19999997E+001  -1.05631998E-021   0.00000000E+000   0.00000000E+000   5.81842427E-004   6.95931893E-004  -1.27777432E-003   6.38887267E-004  -8.47953285E-006   4.81601861E-005
       6       1     1.19976898E+001   1.00002270E+000   2.67199559E-003   1.19999997E+001   0.00000000E+000  -1.49852453E-020  -1.13626285E-020  -1.19999997E+001   8.79590259E-021   4.33680869E-020  -2.16840434E-020   7.01257652E-004   8.38759504E-004  -1.54001716E-003   7.70008707E-004  -1.02197260E-005   5.80456929E-005
       7       1     1.19972937E+001   1.00002270E+000   3.13022506E-003   1.19999997E+001   0.00000000E+000  -6.62315245E-021   1.08984561E-020  -1.19999997E+001  -5.68041470E-021   4.33680869E-020   8.67361738E-020   8.21519536E-004   9.82600303E-004  -1.80411984E-003   9.02060070E-004  -1.19724488E-005   6.80015644E-005
       8       1     1.19968947E+001   1.00002270E+000   3.59168184E-003   1.19999997E+001   0.00000000E+000  -8.45945205E-021   8.79638339E-021  -1.19999997E+001  -1.36247090E-020  -8.67361738E-020   0.00000000E+000   9.42628203E-004   1.12745437E-003  -2.07008258E-003   1.03504146E-003  -1.37377066E-005   7.80278245E-005
       9       1     1.19964930E+001   1.00002270E+000   4.05636556E-003   1.19999997E+001   0.00000000E+000  -9.15109912E-021   4.43540242E-020  -1.19999997E+001  -4.16917123E-021   2.16840434E-020  -2.16840434E-020   1.06458358E-003   1.27332157E-003  -2.33790516E-003   1.16895277E-003  -1.55155042E-005   8.81244811E-005
      10       1     1.19960886E+001   1.00002270E+000   4.52427605E-003   1.19999997E+001   0.00000000E+000  -1.71716078E-020   1.34310143E-020  -1.19999997E+001   2.09999909E-020  -4.33680869E-020   4.33680869E-020   1.18738567E-003   1.42020181E-003  -2.60758748E-003   1.30379396E-003  -1.73058472E-005   9.82915465E-005
