   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.79153207E+003   2.78466672E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.78958651E+003   0.00000000E+000   2.78100848E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.81306597E+003   2.80686702E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81135776E+003   0.00000000E+000   2.80352608E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84525067E+003   2.83904651E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84360625E+003   0.00000000E+000   2.83566829E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84595546E+003   2.83978264E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84433218E+003   0.00000000E+000   2.83641440E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84664505E+003   2.84050490E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84504375E+003   0.00000000E+000   2.83714559E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84733506E+003   2.84122967E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84575658E+003   0.00000000E+000   2.83787912E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84802103E+003   2.84195259E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84646617E+003   0.00000000E+000   2.83861043E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84869350E+003   2.84266376E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84716298E+003   0.00000000E+000   2.83932971E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84934836E+003   2.84335915E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84784285E+003   0.00000000E+000   2.84003275E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84998731E+003   2.84404043E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84850748E+003   0.00000000E+000   2.84072123E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.85061994E+003   2.84471850E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84916602E+003   0.00000000E+000   2.84140712E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.85123617E+003   2.84538293E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84980789E+003   0.00000000E+000   2.84207980E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.85184416E+003   2.84604194E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85044141E+003   0.00000000E+000   2.84274758E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.85244608E+003   2.84669787E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85106917E+003   0.00000000E+000   2.84341274E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.85304205E+003   2.84735131E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85169164E+003   0.00000000E+000   2.84407538E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.85363124E+003   2.84800147E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85230706E+003   0.00000000E+000   2.84473456E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85420967E+003   2.84864474E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85291198E+003   0.00000000E+000   2.84538741E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85475235E+003   2.84925456E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85348042E+003   0.00000000E+000   2.84600727E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85527628E+003   2.84984374E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85402802E+003   0.00000000E+000   2.84660652E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85581090E+003   2.85044046E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85458238E+003   0.00000000E+000   2.84721482E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85635027E+003   2.85104093E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85513906E+003   0.00000000E+000   2.84782750E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85688853E+003   2.85164001E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85569273E+003   0.00000000E+000   2.84843913E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85741969E+003   2.85223312E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85623807E+003   0.00000000E+000   2.84904535E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.85795116E+003   2.85282746E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85678247E+003   0.00000000E+000   2.84965261E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.85848164E+003   2.85342381E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85732544E+003   0.00000000E+000   2.85026210E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.85901390E+003   2.85402456E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85786971E+003   0.00000000E+000   2.85087585E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.85954583E+003   2.85462913E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85841275E+003   0.00000000E+000   2.85149402E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.86007306E+003   2.85523350E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85895085E+003   0.00000000E+000   2.85211262E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.86059372E+003   2.85583618E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85948192E+003   0.00000000E+000   2.85272969E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.86110565E+003   2.85643524E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86000349E+003   0.00000000E+000   2.85334299E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.86161334E+003   2.85703689E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86051979E+003   0.00000000E+000   2.85395965E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.86211877E+003   2.85764348E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86103333E+003   0.00000000E+000   2.85458183E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.86262524E+003   2.85825930E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86154734E+003   0.00000000E+000   2.85521395E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      34   0.00000000E+000   2.86313234E+003   2.85888567E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86206138E+003   0.00000000E+000   2.85585750E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      35   0.00000000E+000   2.86363600E+003   2.85951946E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86257103E+003   0.00000000E+000   2.85650929E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      36   0.00000000E+000   2.86413550E+003   2.86016026E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86307509E+003   0.00000000E+000   2.85716895E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      37   0.00000000E+000   2.86463606E+003   2.86081331E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86357822E+003   0.00000000E+000   2.85784156E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      38   0.00000000E+000   2.86514172E+003   2.86148441E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86408476E+003   0.00000000E+000   2.85853346E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      39   0.00000000E+000   2.86566847E+003   2.86219747E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86460650E+003   0.00000000E+000   2.85926980E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      40   0.00000000E+000   2.86633865E+003   2.86305632E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86523884E+003   0.00000000E+000   2.86016321E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      41   0.00000000E+000   2.86718843E+003   2.86406053E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86601010E+003   0.00000000E+000   2.86121346E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      42   0.00000000E+000   2.86815663E+003   2.86515362E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86687259E+003   0.00000000E+000   2.86236030E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      43   0.00000000E+000   2.86918760E+003   2.86628321E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86778184E+003   0.00000000E+000   2.86354684E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      44   0.00000000E+000   2.87021363E+003   2.86738880E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86868529E+003   0.00000000E+000   2.86470842E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      45   0.00000000E+000   2.87118861E+003   2.86844149E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86954638E+003   0.00000000E+000   2.86581238E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      46   0.00000000E+000   2.82496950E+003   2.79086298E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83218567E+003   0.00000000E+000   2.78826911E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      47   0.00000000E+000   2.71246211E+003   2.66940529E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.74809014E+003   0.00000000E+000   2.65960225E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      48   0.00000000E+000   2.61001061E+003   2.62504151E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.66564379E+003   0.00000000E+000   2.61417149E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      49   0.00000000E+000   2.60743163E+003   2.62391033E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.66326303E+003   0.00000000E+000   2.61291767E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      50   0.00000000E+000   2.60637968E+003   2.62370298E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.66261597E+003   0.00000000E+000   2.61203428E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      51   0.00000000E+000   2.60494764E+003   2.62300200E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.66192170E+003   0.00000000E+000   2.61143055E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      52   0.00000000E+000   2.60359771E+003   2.62179818E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.66109478E+003   0.00000000E+000   2.61023377E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      53   0.00000000E+000   2.60120731E+003   2.62027199E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.66020738E+003   0.00000000E+000   2.60942048E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      54   0.00000000E+000   2.59889774E+003   2.61842156E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65852245E+003   0.00000000E+000   2.60859804E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      55   0.00000000E+000   2.59659174E+003   2.61701665E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65604997E+003   0.00000000E+000   2.60580223E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      56   0.00000000E+000   2.59353728E+003   2.61348285E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65334510E+003   0.00000000E+000   2.60117469E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      57   0.00000000E+000   2.58827475E+003   2.60834912E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65091339E+003   0.00000000E+000   2.59711659E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      58   0.00000000E+000   2.58328152E+003   2.60121548E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.64712645E+003   0.00000000E+000   2.59268112E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      59   0.00000000E+000   2.57866020E+003   2.59496253E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.64288277E+003   0.00000000E+000   2.58596765E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      60   0.00000000E+000   2.57286780E+003   2.58909174E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.63980237E+003   0.00000000E+000   2.58017933E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      61   0.00000000E+000   2.56642182E+003   2.58321504E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.63591765E+003   0.00000000E+000   2.57582904E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      62   0.00000000E+000   2.56020751E+003   2.58045630E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.63387161E+003   0.00000000E+000   2.57195303E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      63   0.00000000E+000   2.55777498E+003   2.57663435E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.63167087E+003   0.00000000E+000   2.57051697E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      64   0.00000000E+000   2.55628946E+003   2.57509289E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62991839E+003   0.00000000E+000   2.56861237E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      65   0.00000000E+000   2.55223978E+003   2.57364884E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62877169E+003   0.00000000E+000   2.56561020E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      66   0.00000000E+000   2.55154977E+003   2.57392097E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62955349E+003   0.00000000E+000   2.56457795E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      67   0.00000000E+000   2.55126670E+003   2.57277284E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62796446E+003   0.00000000E+000   2.56443368E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      68   0.00000000E+000   2.55069629E+003   2.57247364E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62775184E+003   0.00000000E+000   2.56280134E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      69   0.00000000E+000   2.55032747E+003   2.57235076E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62672796E+003   0.00000000E+000   2.56373575E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      70   0.00000000E+000   2.55213160E+003   2.57049730E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62686718E+003   0.00000000E+000   2.56149694E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      71   0.00000000E+000   2.55379698E+003   2.57256066E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.62760352E+003   0.00000000E+000   2.55957763E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      72   0.00000000E+000   2.58918240E+003   2.58809016E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65618718E+003   0.00000000E+000   2.57405621E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      73   0.00000000E+000   2.60503318E+003   2.60387733E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67426292E+003   0.00000000E+000   2.59099187E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      74   0.00000000E+000   2.60903776E+003   2.59881119E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.68015437E+003   0.00000000E+000   2.58891310E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      75   0.00000000E+000   2.59859499E+003   2.59243949E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67788389E+003   0.00000000E+000   2.58572346E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      76   0.00000000E+000   2.60129805E+003   2.60064117E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67659029E+003   0.00000000E+000   2.58556619E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      77   0.00000000E+000   2.59917051E+003   2.59540263E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67387315E+003   0.00000000E+000   2.57932749E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      78   0.00000000E+000   2.60540862E+003   2.58834327E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67145001E+003   0.00000000E+000   2.57281731E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      79   0.00000000E+000   2.60450064E+003   2.59215193E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67328492E+003   0.00000000E+000   2.57023805E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      80   0.00000000E+000   2.60483835E+003   2.59667890E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67225292E+003   0.00000000E+000   2.56973908E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      81   0.00000000E+000   2.60602897E+003   2.59450219E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67387973E+003   0.00000000E+000   2.56760335E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      82   0.00000000E+000   2.61505236E+003   2.59909548E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67950947E+003   0.00000000E+000   2.57083219E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      83   0.00000000E+000   2.61618579E+003   2.59999481E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.67992675E+003   0.00000000E+000   2.56780085E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      84   0.00000000E+000   2.63331914E+003   2.60358418E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.68378846E+003   0.00000000E+000   2.56778618E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      85   0.00000000E+000   2.63424685E+003   2.60402693E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.68623323E+003   0.00000000E+000   2.57657090E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      86   0.00000000E+000   2.64146479E+003   2.61276990E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.68620442E+003   0.00000000E+000   2.59706266E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      87   0.00000000E+000   2.65105849E+003   2.61831395E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.69183410E+003   0.00000000E+000   2.60965830E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
