   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996258E+001   1.00002270E+000   4.31804068E-004   1.19999997E+001   0.00000000E+000  -6.49340457E-021   4.94006967E-020  -1.19999997E+001   1.54855563E-021   4.81867632E-021   2.52980507E-020   1.22185040E-004   1.27072004E-004  -2.49257044E-004   1.24628463E-004   3.84028508E-006   1.34416426E-006
       2       1     1.19992464E+001   1.00002270E+000   8.70054891E-004   1.19999997E+001   0.00000000E+000   6.50171314E-021  -3.03353968E-020  -1.19999997E+001  -9.06599142E-021  -4.69820941E-020   3.61400724E-021   2.46193601E-004   2.56041856E-004  -5.02235457E-004   2.51117609E-004   7.73589432E-006   2.71157267E-006
       3       1     1.19988614E+001   1.00002270E+000   1.31473694E-003   1.19999997E+001   0.00000000E+000  -1.48709428E-020   3.43217456E-020  -1.19999997E+001   2.42639646E-024  -3.01167270E-020  -3.73447415E-020   3.72022192E-004   3.86904075E-004  -7.58926267E-004   3.79462953E-004   1.16888958E-005   4.09886192E-006
       4       1     1.19984736E+001   1.00002270E+000   1.76263594E-003   1.19999997E+001   0.00000000E+000  -1.30668802E-020   2.51848189E-020  -1.19999997E+001  -3.78464541E-021   9.63735264E-021  -3.13213961E-020   4.98761181E-004   5.18712866E-004  -1.01747405E-003   5.08736781E-004   1.56706118E-005   5.49610108E-006
       5       1     1.19980830E+001   1.00002270E+000   2.21375198E-003   1.19999997E+001   0.00000000E+000   5.31630818E-021  -1.89910375E-020  -1.19999997E+001  -7.51348370E-021   1.56606980E-020  -4.33680869E-020   6.26410583E-004   6.51468272E-004  -1.27787885E-003   6.38939123E-004   1.96810468E-005   6.90329007E-006
       6       1     1.19976896E+001   1.00002270E+000   2.66808771E-003   1.19999997E+001   0.00000000E+000  -1.21665401E-021  -2.42736702E-020  -1.19999997E+001  -8.24018944E-021   5.30054395E-020  -5.66194468E-020   7.54971128E-004   7.85171082E-004  -1.54014221E-003   7.70070739E-004   2.37202194E-005   8.32044534E-006
       7       1     1.19972934E+001   1.00002270E+000   3.12564504E-003   1.19999997E+001   0.00000000E+000  -1.86519302E-020   7.50609422E-021  -1.19999997E+001   2.59175906E-021  -1.08420217E-020  -5.90287849E-020   8.84443342E-004   9.19821874E-004  -1.80426522E-003   9.02132179E-004   2.77881422E-005   9.74757862E-006
       8       1     1.19968945E+001   1.00002270E+000   3.58642421E-003   1.19999997E+001   0.00000000E+000   1.66739759E-020   4.36974886E-020  -1.19999997E+001  -2.90980081E-021  -1.80700362E-020  -4.81867632E-021   1.01482728E-003   1.05542074E-003  -2.07024802E-003   1.03512352E-003   3.18848106E-005   1.11847019E-005
       9       1     1.19964928E+001   1.00002270E+000   4.05042484E-003   1.19999997E+001   0.00000000E+000  -9.15236746E-021   1.12834788E-021  -1.19999997E+001   5.01036164E-021   7.22801448E-021   2.40933816E-020   1.14612283E-003   1.19196756E-003  -2.33809039E-003   1.16904464E-003   3.60102191E-005   1.26318186E-005
      10       1     1.19960883E+001   1.00002270E+000   4.51764671E-003   1.19999997E+001   0.00000000E+000   1.05706330E-020  -1.88664825E-020  -1.19999997E+001  -8.40288668E-021   1.20466908E-020   6.62567994E-020   1.27832991E-003   1.32946231E-003  -2.60779222E-003   1.30389549E-003   4.01643606E-005   1.40889375E-005
