    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850218E+003  -6.49340457E-021   4.94006967E-020  -1.19999997E+001   1.54855563E-021   4.81867632E-021   2.52980507E-020  -6.98629454E+003  -6.98629005E+003  -1.41660948E+004  -2.04123968E+002  -6.51815729E-003   1.20808772E-003   4.31804068E-004   1.19996258E+001   0.00000000E+000   7.67568425E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828738E+003   6.50171314E-021  -3.03353968E-020  -1.19999997E+001  -9.06599142E-021  -4.69820941E-020   3.61400724E-021  -6.98636654E+003  -6.98636511E+003  -1.41659477E+004  -2.04188897E+002  -8.82916529E-003   2.80682931E-004   8.70054891E-004   1.19992464E+001   0.00000000E+000   7.72937233E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806943E+003  -1.48709428E-020   3.43217456E-020  -1.19999997E+001   2.42639646E-024  -3.01167270E-020  -3.73447415E-020  -6.98643961E+003  -6.98644127E+003  -1.41657985E+004  -2.04254777E+002  -1.11742113E-002  -6.60231090E-004   1.31473694E-003   1.19988614E+001   0.00000000E+000   7.78305822E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784991E+003  -1.30668802E-020   2.51848189E-020  -1.19999997E+001  -3.78464541E-021   9.63735264E-021  -3.13213961E-020  -6.98651320E+003  -6.98651798E+003  -1.41656482E+004  -2.04321135E+002  -1.35362874E-002  -1.60790587E-003   1.76263594E-003   1.19984736E+001   0.00000000E+000   7.83676009E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762882E+003   5.31630818E-021  -1.89910375E-020  -1.19999997E+001  -7.51348370E-021   1.56606980E-020  -4.33680869E-020  -6.98658732E+003  -6.98659524E+003  -1.41654968E+004  -2.04387969E+002  -1.59153961E-002  -2.56234152E-003   2.21375198E-003   1.19980830E+001   0.00000000E+000   7.89047768E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740615E+003  -1.21665401E-021  -2.42736702E-020  -1.19999997E+001  -8.24018944E-021   5.30054395E-020  -5.66194468E-020  -6.98666196E+003  -6.98667305E+003  -1.41653444E+004  -2.04455280E+002  -1.83115488E-002  -3.52354821E-003   2.66808771E-003   1.19976896E+001   0.00000000E+000   7.94421096E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718190E+003  -1.86519302E-020   7.50609422E-021  -1.19999997E+001   2.59175906E-021  -1.08420217E-020  -5.90287849E-020  -6.98673714E+003  -6.98675142E+003  -1.41651908E+004  -2.04523069E+002  -2.07247533E-002  -4.49153323E-003   3.12564504E-003   1.19972934E+001   0.00000000E+000   7.99795983E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695607E+003   1.66739759E-020   4.36974886E-020  -1.19999997E+001  -2.90980081E-021  -1.80700362E-020  -4.81867632E-021  -6.98681285E+003  -6.98683034E+003  -1.41650362E+004  -2.04591335E+002  -2.31550072E-002  -5.46630336E-003   3.58642421E-003   1.19968945E+001   0.00000000E+000   8.05172400E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672867E+003  -9.15236746E-021   1.12834788E-021  -1.19999997E+001   5.01036164E-021   7.22801448E-021   2.40933816E-020  -6.98688909E+003  -6.98690980E+003  -1.41648805E+004  -2.04660078E+002  -2.56023075E-002  -6.44786041E-003   4.05042484E-003   1.19964928E+001   0.00000000E+000   8.10550315E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18649969E+003   1.05706330E-020  -1.88664825E-020  -1.19999997E+001  -8.40288668E-021   1.20466908E-020   6.62567994E-020  -6.98696585E+003  -6.98698982E+003  -1.41647237E+004  -2.04729298E+002  -2.80666504E-002  -7.43620925E-003   4.51764671E-003   1.19960883E+001   0.00000000E+000   8.15929698E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18626914E+003   2.31742920E-021  -6.67332555E-021  -1.19999997E+001   1.49807923E-021   0.00000000E+000   1.44560290E-020  -6.98704315E+003  -6.98707040E+003  -1.41645658E+004  -2.04798996E+002  -3.05480359E-002  -8.43135940E-003   4.98809131E-003   1.19956810E+001   0.00000000E+000   8.21310539E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18603701E+003   1.43108863E-020   6.19594307E-020  -1.19999997E+001  -1.28828785E-020   6.26427922E-020  -4.33680869E-020  -6.98712097E+003  -6.98715152E+003  -1.41644069E+004  -2.04869171E+002  -3.30464563E-002  -9.43331148E-003   5.46175831E-003   1.19952709E+001   0.00000000E+000   8.26692803E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18580330E+003  -6.06613821E-021   4.73466418E-020  -1.19999997E+001   2.30489282E-021   3.85494106E-020  -2.16840434E-020  -6.98719933E+003  -6.98723320E+003  -1.41642468E+004  -2.04939824E+002  -3.55619104E-002  -1.04420709E-002   5.93864867E-003   1.19948580E+001   0.00000000E+000   8.32076476E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18556801E+003   6.96625777E-021   3.23007779E-020  -1.19999997E+001  -1.27126815E-020  -2.40933816E-020   2.40933816E-021  -6.98727821E+003  -6.98731542E+003  -1.41640857E+004  -2.05010954E+002  -3.80943992E-002  -1.14576461E-002   6.41876372E-003   1.19944424E+001   0.00000000E+000   8.37461547E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18533115E+003  -3.78510496E-021  -3.50753991E-020  -1.19999997E+001   8.67002925E-021   1.03601541E-019  -2.65027198E-020  -6.98735762E+003  -6.98739820E+003  -1.41639235E+004  -2.05082562E+002  -4.06439254E-002  -1.24800433E-002   6.90210493E-003   1.19940239E+001   0.00000000E+000   8.42848005E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18509271E+003   6.13635666E-021   6.65676723E-020  -1.19999997E+001   1.90216615E-021   7.22801448E-021   5.05961014E-020  -6.98743757E+003  -6.98748154E+003  -1.41637603E+004  -2.05154649E+002  -4.32104903E-002  -1.35092632E-002   7.38867354E-003   1.19936027E+001   0.00000000E+000   8.48235835E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18485268E+003  -6.64207650E-021  -2.51912892E-020  -1.19999997E+001   1.66547118E-020   2.40933816E-020  -3.37307343E-020  -6.98751804E+003  -6.98756542E+003  -1.41635959E+004  -2.05227214E+002  -4.57940900E-002  -1.45453101E-002   7.87847014E-003   1.19931787E+001   0.00000000E+000   8.53625017E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18461108E+003   1.74669664E-020   2.65187487E-020  -1.19999997E+001   4.46043359E-021   2.65027198E-020  -9.39641883E-020  -6.98759905E+003  -6.98764986E+003  -1.41634305E+004  -2.05300256E+002  -4.83946946E-002  -1.55881770E-002   8.37149059E-003   1.19927519E+001   0.00000000E+000   8.59015495E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18436791E+003  -1.00786627E-020   4.91602629E-021  -1.19999997E+001   8.61321114E-021   1.20466908E-020  -3.85494106E-020  -6.98768058E+003  -6.98773485E+003  -1.41632639E+004  -2.05373776E+002  -5.10122803E-002  -1.66378738E-002   8.86773319E-003   1.19923223E+001   0.00000000E+000   8.64407226E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18412315E+003   1.63050901E-020  -1.96629287E-020  -1.19999997E+001  -1.20990605E-020   3.61400724E-020  -3.37307343E-020  -6.98776265E+003  -6.98782040E+003  -1.41630963E+004  -2.05447774E+002  -5.36468346E-002  -1.76944254E-002   9.36720087E-003   1.19918899E+001   0.00000000E+000   8.69800217E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18387682E+003  -1.28520338E-020   1.40579529E-020  -1.19999997E+001  -1.00335538E-020   3.61400724E-020  -8.43268356E-020  -6.98784524E+003  -6.98790649E+003  -1.41629276E+004  -2.05522249E+002  -5.62983486E-002  -1.87578501E-002   9.86989588E-003   1.19914547E+001   0.00000000E+000   8.75194466E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18362891E+003  -1.98520406E-020   4.78241272E-020  -1.19999997E+001   1.47802470E-020   2.16840434E-020   2.40933816E-020  -6.98792836E+003  -6.98799314E+003  -1.41627579E+004  -2.05597203E+002  -5.89668117E-002  -1.98281618E-002   1.03758195E-002   1.19910168E+001   0.00000000E+000   8.80589964E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18337942E+003   6.69553075E-021   2.36608948E-020  -1.19999997E+001   7.52756416E-021  -3.13213961E-020   3.61400724E-020  -6.98801202E+003  -6.98808034E+003  -1.41625870E+004  -2.05672636E+002  -6.16522070E-002  -2.09053746E-002   1.08849724E-002   1.19905760E+001   0.00000000E+000   8.85986698E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18312834E+003  -9.79139206E-021  -6.17891418E-020  -1.19999997E+001  -1.01904607E-020  -2.40933816E-021   5.30054395E-020  -6.98809621E+003  -6.98816810E+003  -1.41624151E+004  -2.05748547E+002  -6.43545276E-002  -2.19895011E-002   1.13973562E-002   1.19901325E+001   0.00000000E+000   8.91384668E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18287569E+003   3.98671644E-021   3.85952915E-020  -1.19999997E+001  -7.34279039E-021   4.57774251E-020   4.81867632E-020  -6.98818092E+003  -6.98825641E+003  -1.41622420E+004  -2.05824937E+002  -6.70737649E-002  -2.30805590E-002   1.19129729E-002   1.19896861E+001   0.00000000E+000   8.96783872E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
        26     1.19999997E+001   7.18262146E+003  -1.11732616E-020  -3.25528291E-020  -1.19999997E+001   9.37419892E-021  -2.16840434E-020  -1.06010879E-019  -6.98826617E+003  -6.98834527E+003  -1.41620679E+004  -2.05901807E+002  -6.98099164E-002  -2.41785621E-002   1.24318248E-002   1.19892370E+001   0.00000000E+000   9.02184315E+014   0.00000000E+000   1.00000000E-014   2.60000000E-013
        27     1.19999997E+001   7.18236564E+003  -5.85437998E-021   3.58184646E-020  -1.19999997E+001  -3.77554642E-021  -7.22801448E-020   9.39641883E-020  -6.98835195E+003  -6.98843469E+003  -1.41618927E+004  -2.05979156E+002  -7.25629733E-002  -2.52835232E-002   1.29539142E-002   1.19887851E+001   0.00000000E+000   9.07585997E+014   0.00000000E+000   1.00000000E-014   2.70000000E-013
