    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850027E+003   1.65124379E-020  -6.12050322E-021  -1.19999997E+001  -3.37114874E-022   8.13151629E-020   5.42101086E-020  -6.98629885E+003  -6.98628704E+003  -1.41660935E+004  -2.04124544E+002   8.67055591E-003  -2.00582224E-002   4.43055383E-004   1.19996225E+001   0.00000000E+000   7.67616177E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828371E+003  -2.24040835E-020  -7.80477220E-021  -1.19999997E+001  -2.11705246E-021  -5.42101086E-020   0.00000000E+000  -6.98637518E+003  -6.98635899E+003  -1.41659452E+004  -2.04190008E+002   2.17610141E-002  -4.25478710E-002   8.92385243E-004   1.19992399E+001   0.00000000E+000   7.73028708E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806396E+003   6.16875112E-021  -5.63714540E-021  -1.19999997E+001   9.24542356E-021  -5.42101086E-020  -5.42101086E-020  -6.98645263E+003  -6.98643199E+003  -1.41657948E+004  -2.04256433E+002   3.50379966E-002  -6.53600499E-002   1.34831062E-003   1.19988517E+001   0.00000000E+000   7.78444667E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784261E+003  -8.54692123E-021   9.85530770E-021  -1.19999997E+001   2.58308472E-021  -2.71050543E-020   0.00000000E+000  -6.98653066E+003  -6.98650552E+003  -1.41656432E+004  -2.04323346E+002   4.84121053E-002  -8.83382375E-002   1.80758327E-003   1.19984607E+001   0.00000000E+000   7.83862409E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18761962E+003   3.95687016E-021   9.92265183E-021  -1.19999997E+001   4.10496134E-021   0.00000000E+000   2.71050543E-020  -6.98660926E+003  -6.98657959E+003  -1.41654905E+004  -2.04390752E+002   6.18876780E-002  -1.11489067E-001   2.27024525E-003   1.19980667E+001   0.00000000E+000   7.89282309E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739500E+003   7.02302189E-021   8.00841372E-021  -1.19999997E+001   9.16828896E-021   2.71050543E-020  -2.71050543E-020  -6.98668844E+003  -6.98665421E+003  -1.41653367E+004  -2.04458655E+002   7.54638042E-002  -1.34811593E-001   2.73631775E-003   1.19976699E+001   0.00000000E+000   7.94704626E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18716877E+003  -7.11716539E-021   1.28109274E-021  -1.19999997E+001   8.99772174E-022  -5.42101086E-020   0.00000000E+000  -6.98676819E+003  -6.98672937E+003  -1.41651818E+004  -2.04527042E+002   8.91369054E-002  -1.58299185E-001   3.20571259E-003   1.19972703E+001   0.00000000E+000   8.00128319E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694088E+003   2.04874026E-020   1.53678202E-020  -1.19999997E+001  -1.54244627E-020   5.42101086E-020  -5.42101086E-020  -6.98684852E+003  -6.98680507E+003  -1.41650258E+004  -2.04595935E+002   1.02911041E-001  -1.81960995E-001   3.67857801E-003   1.19968677E+001   0.00000000E+000   8.05555001E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671138E+003   1.24503865E-020  -1.18538019E-020  -1.19999997E+001   1.09361549E-020   0.00000000E+000  -5.42101086E-020  -6.98692943E+003  -6.98688131E+003  -1.41648686E+004  -2.04665314E+002   1.16783147E-001  -2.05789779E-001   4.15478534E-003   1.19964622E+001   0.00000000E+000   8.10983181E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648025E+003   9.84189833E-022   1.37853785E-020  -1.19999997E+001   8.14681138E-021   0.00000000E+000   1.35525272E-019  -6.98701091E+003  -6.98695809E+003  -1.41647104E+004  -2.04735185E+002   1.30753238E-001  -2.29785228E-001   4.63435916E-003   1.19960539E+001   0.00000000E+000   8.16413129E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
